,AC008810.1,AC093911.1,BECN2,LSS,AL022323.2,TWISTNB,AC010336.3,SPANXA2_OT1,Metazoa_SRP,RPL12P4,RN7SKP64,AC124854.1,SLFNL1_AS1,Metazoa_SRP,IRF5,AL121888.1,DYNLL1P2
10H101,0.0,0.17026171539495738,0.08278537031645007,0.9253120914996495,0.04532297878665747,0.0,0.0,0.0,1.3057811512549822,0.10037054511756291,1.0449315461491602,0.0,0.0,0.0,0.06069784035361165,0.0,0.0
10H106,0.0,0.06069784035361165,0.15836249209524964,0.7505083948513462,0.04532297878665747,0.0,0.0,0.0,0.0,0.004321373782642578,1.1254812657005941,0.0,0.11727129565576427,0.0,0.5105450102066121,0.0,0.0
10H107,0.0,0.15836249209524964,0.16136800223497488,0.9542425094393249,0.0,0.0,0.0,0.0,0.0,0.0,0.893206753059848,0.0,0.004321373782642578,0.0,0.6766936096248666,0.0,0.0
10H109,0.01703333929878037,0.12710479836480765,0.0,1.1464381352857747,0.0,0.0,0.0,0.0,0.0,0.1643528557844371,1.018284308426531,0.0,0.28555730900777376,0.0,0.1903316981702915,0.0,0.05307844348341968
10H110,0.0,0.2304489213782739,0.021189299069938092,0.4899584794248346,0.0,0.0,0.0,0.0,0.6117233080073418,0.008600171761917567,0.888179493918325,0.0,0.07918124604762482,0.0,0.436162647040756,0.0,0.02530586526477026
10H115,0.004321373782642578,0.22010808804005513,0.06818586174616162,1.1014033505553307,0.03742649794062367,0.0,0.0,0.07918124604762482,0.0,0.06818586174616162,1.0655797147284485,0.0,0.03742649794062367,0.0,0.07918124604762482,0.0,0.0
10H119,0.0,0.09691001300805642,0.1205739312058499,0.9068735347220704,0.02530586526477026,0.0,0.0,0.0,0.0,0.03342375548694973,1.1667260555800518,0.0,0.008600171761917567,0.0,0.48144262850230496,0.0,0.06445798922691845
10H127,0.0,0.08278537031645007,0.2787536009528289,0.6354837468149122,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,1.0236639181977936,0.0,0.08990511143939793,0.0,0.021189299069938092,0.0,0.0
10H130,0.0,0.250420002308894,0.3344537511509309,0.60422605308447,0.0,0.0,0.0,0.0,0.0,0.0,1.3552599055273784,0.0,0.0,0.0,0.2787536009528289,0.0,0.28103336724772754
10H136,0.0,0.08990511143939793,0.05307844348341968,1.04296907339318,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,1.0663259253620379,0.0,0.11058971029924897,0.0,0.5786392099680724,0.004321373782642578,0.0
10H166,0.004321373782642578,0.13033376849500614,0.15228834438305647,1.0326187608507198,0.17609125905568124,0.0,0.0,0.0,0.0,0.02530586526477026,1.0610753236297918,0.0,0.08635983067474821,0.0,0.146128035678238,0.0,0.0
10H173,0.546542663478131,0.09691001300805642,0.15836249209524964,0.9894498176666918,0.10720996964786837,0.0,0.0,0.0,1.0788191830988487,0.02530586526477026,0.8976270912904414,0.0,0.04532297878665747,0.0,0.02530586526477026,0.0,0.021189299069938092
10H174,0.0,0.1367205671564068,0.16731733474817606,0.5954962218255742,0.0,0.0,0.0,0.0,1.0802656273398448,0.029383777685209667,0.9542425094393249,0.0,0.02530586526477026,0.0,0.06069784035361165,0.0,0.0
11H002,0.0,0.07554696139253074,0.5751878449276611,1.0236639181977936,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,1.0692980121155293,0.0,0.250420002308894,0.0,0.06069784035361165,0.0,0.0
11H006,0.0,0.06445798922691845,0.5211380837040362,0.5670263661590604,0.0,0.0,0.0,0.0,1.1737688231366499,0.0,1.1258064581395268,0.0,0.2966651902615311,0.0,0.021189299069938092,0.0,0.04921802267018165
11H009,0.0,0.271841606536499,0.25527250510330607,1.1970047280230458,0.06818586174616162,0.0,0.0,0.0,0.0,0.0,1.2314695904306814,0.0,0.11727129565576427,0.0,0.42975228000240795,0.0,0.02530586526477026
11H010,0.0,0.146128035678238,0.012837224705172217,1.4101020766428607,0.08635983067474821,0.0,0.0,0.0,0.0,0.11394335230683678,1.0354297381845483,0.0,0.01703333929878037,0.0,0.35024801833416286,0.0,0.0
11H014,0.0,0.21748394421390624,0.16731733474817606,1.003029470553618,0.0,0.0,0.0,0.0,0.0,0.06069784035361165,1.0817072700973491,0.0,0.10720996964786837,0.0,0.2764618041732442,0.0,0.0
11H017,0.0,0.04532297878665747,0.46834733041215726,0.7032913781186614,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.9827233876685453,0.0,0.05307844348341968,0.0,0.17026171539495738,0.0,0.05307844348341968
11H021,0.0,0.1553360374650618,0.22010808804005513,1.1205739312058498,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,1.0576661039098292,0.0,0.0,0.0,0.1931245983544616,0.0,0.0
11H022,0.0,0.13987908640123647,0.4132997640812518,0.5185139398778874,0.0,0.0,0.0,0.0,1.0802656273398448,0.008600171761917567,0.9786369483844743,0.0,0.012837224705172217,0.0,1.089905111439398,0.0,0.012837224705172217
11H027,0.0,0.09342168516223506,0.20951501454263097,0.8937617620579434,0.04139268515822507,0.0,0.0,0.0,0.0,0.012837224705172217,0.7888751157754168,0.0,0.0,0.0,0.2528530309798932,0.0,0.04139268515822507
11H035,0.004321373782642578,0.10380372095595687,0.029383777685209667,1.326540668516562,0.0,0.0,0.0,0.0,1.0622058088197126,0.17897694729316943,1.1072099696478683,0.0,0.28103336724772754,0.0,0.2966651902615311,0.0,0.0
11H043,0.0,0.12385164096708583,0.07188200730612536,0.2764618041732442,0.0,0.0,0.0,0.0,0.6464037262230695,0.02530586526477026,1.0338256939533104,0.0,0.012837224705172217,0.0,0.416640507338281,0.0,0.0
11H044,0.0,0.06069784035361165,0.17897694729316943,0.7737864449811935,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,1.1082266563749286,0.0,0.008600171761917567,0.0,0.7528164311882715,0.0,0.0
11H058,0.004321373782642578,0.07554696139253074,0.19589965240923368,1.0572856444182146,0.08635983067474821,0.0,0.0,0.0,0.0,0.012837224705172217,0.9854264740830017,0.0,0.021189299069938092,0.0,0.5646660642520893,0.0,0.0
11H072,0.0,0.19589965240923368,0.24797326636180664,1.2662316966898932,0.0,0.0,0.0,0.0,0.0,0.08278537031645007,1.0301947853567512,0.0,0.021189299069938092,0.0,0.8102325179950841,0.0,0.021189299069938092
11H083,0.004321373782642578,0.19589965240923368,0.05307844348341968,0.8228216453031046,0.0,0.0,0.0,0.0,0.0,0.0,0.9995654882259823,0.0,0.0,0.0,0.07188200730612536,0.0,0.0
11H095,0.0,0.11394335230683678,0.37474834601010387,0.6522463410033232,0.0,0.0,0.0,0.0,0.0,0.0,1.0759117614827776,0.0,0.13033376849500614,0.0,0.0,0.0,0.0
11H097,0.0,0.1643528557844371,0.271841606536499,0.8061799739838872,0.0,0.0,0.0,0.0,0.0,0.0,1.00774777800074,0.0,0.09342168516223506,0.0,0.5250448070368452,0.0,0.029383777685209667
11H103,0.0,0.07918124604762482,0.3096301674258988,0.6532125137753437,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.7745169657285496,0.0,0.004321373782642578,0.0,0.24303804868629442,0.0,0.03742649794062367
11H104,0.0,0.10380372095595687,0.4742162640762552,0.5224442335063199,0.08990511143939793,0.0,0.0,0.0,0.0,0.004321373782642578,0.9434945159061027,0.7512791039833423,0.004321373782642578,0.0,0.4927603890268375,0.0,0.01703333929878037
11H107,0.0,0.056904851336472634,0.08278537031645007,1.2796669440484556,0.07188200730612536,0.0,0.0,0.0,0.0,0.01703333929878037,1.0293837776852097,0.0,0.0,0.0,0.5502283530550941,0.0,0.0
11H127,0.0,0.08990511143939793,0.20411998265592482,0.8898617212581884,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,1.09725730969342,0.0,0.0,0.0,0.16731733474817606,0.004321373782642578,0.1846914308175988
11H129,0.0,0.012837224705172217,0.01703333929878037,0.3891660843645325,0.04139268515822507,0.0,0.004321373782642578,0.012837224705172217,0.0,0.004321373782642578,0.3891660843645325,0.0,0.08635983067474821,0.16136800223497488,0.28103336724772754,0.0,0.0
11H135,0.0,0.3424226808222063,0.3010299956639812,0.9079485216122722,0.08278537031645007,0.0,0.0,0.0,1.3244882333076564,0.04921802267018165,1.2108533653148932,0.0,0.0,0.0,0.021189299069938092,0.0,0.0
11H140,0.0,0.17609125905568124,0.11394335230683678,0.5921767573958667,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,1.0655797147284485,0.0,0.01703333929878037,0.0,0.4623979978989561,0.0,0.0
11H142,0.0,0.23299611039215382,0.03342375548694973,1.2352758766870524,0.05307844348341968,0.0,0.0,0.029383777685209667,0.0,0.09691001300805642,1.196452541703389,0.0,0.17318626841227402,0.0,0.4014005407815441,0.0,0.0
11H145,0.0,0.20951501454263097,0.01703333929878037,0.9385197251764918,0.0,0.0,0.0,0.0,0.0,0.0,1.2782962080912739,0.0,0.029383777685209667,0.0,0.2528530309798932,0.004321373782642578,0.029383777685209667
11H151,0.0,0.19589965240923368,0.04921802267018165,0.7450747915820575,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,1.1271047983648077,0.0,0.26481782300953643,0.0,0.20951501454263097,0.0,0.04532297878665747
11H157,0.0,0.14921911265537988,0.320146286111054,1.1172712956557642,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,1.308777773664721,0.0,0.008600171761917567,0.0,0.20411998265592482,0.0,0.13353890837021748
11H160,0.004321373782642578,0.10037054511756291,0.31386722036915343,0.8034571156484139,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,1.1189257528257768,0.0,0.021189299069938092,0.0,0.1903316981702915,0.0,0.0
11H170,0.0,0.15228834438305647,0.23299611039215382,1.2116544005531824,0.09342168516223506,0.004321373782642578,0.0,0.0,0.0,0.02530586526477026,0.9656719712201067,0.0,0.0,0.0,0.26007138798507473,0.0,0.0
11H175,0.0,0.09691001300805642,0.36172783601759284,1.0374264979406236,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,1.1395642661758498,0.0,0.07188200730612536,0.0,0.26007138798507473,0.0,0.0
11H179,0.0,0.20139712432045143,0.38381536598043126,0.557507201905658,0.029383777685209667,0.0,0.0,0.0,0.7226339225338123,0.0,1.1734776434529945,0.0,0.0,0.0,0.6637009253896481,0.0,0.021189299069938092
11H186,0.008600171761917567,0.26245108973042947,0.0,0.0,0.18752072083646307,0.0,0.0,0.0,0.0,0.1553360374650618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11H205,0.0,0.07918124604762482,0.08990511143939793,0.17609125905568124,0.0,0.0,0.0,0.0,0.8363241157067517,0.0,0.9698816437464999,0.0,0.04139268515822507,0.0,0.06069784035361165,0.0,0.10380372095595687
11H217,0.0,0.16731733474817606,0.012837224705172217,0.8739015978644614,0.0,0.0,0.0,0.0,1.1737688231366499,0.1553360374650618,0.8530895298518655,0.0,0.008600171761917567,0.0,0.09691001300805642,0.0,0.0
11H231,0.0,0.10380372095595687,0.03342375548694973,1.2201080880400552,0.03342375548694973,0.0,0.0,0.0,0.0,0.01703333929878037,0.9840770339028309,0.0,0.08278537031645007,0.0,0.2304489213782739,0.0,0.0
11H232,0.0,0.19865708695442263,0.30319605742048883,0.8488047010518037,0.0,0.008600171761917567,0.0,0.0,0.0,0.004321373782642578,1.1528995963937474,0.0,0.0,0.0,0.47856649559384334,0.004321373782642578,0.029383777685209667
11H234,0.004321373782642578,0.012837224705172217,0.11058971029924897,0.8674674878590515,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.9849771264154934,0.0,0.06445798922691845,0.0,0.1553360374650618,0.0,0.0
11H240,0.0,0.06069784035361165,0.29885307640970665,0.9947569445876281,0.07918124604762482,0.0,0.0,0.0,0.0,0.04139268515822507,1.0773679052841565,0.0,0.008600171761917567,0.0,0.10037054511756291,0.0,0.0
12H007,0.0,0.1205739312058499,0.06818586174616162,0.8573324964312685,0.03742649794062367,0.0,0.0,0.0,0.0,0.07918124604762482,0.885926339801431,0.0,0.02530586526477026,0.0,0.1846914308175988,0.0,0.04921802267018165
12H012,0.0,0.03342375548694973,0.08635983067474821,0.8836614351536176,0.03742649794062367,0.0,0.0,0.0,0.0,0.004321373782642578,1.115943176939055,0.0,0.05307844348341968,0.0,0.5352941200427705,0.0,0.10380372095595687
12H021,0.0,0.04921802267018165,0.6730209071288962,0.8585371975696391,0.07188200730612536,0.0,0.0,0.0,0.0,0.008600171761917567,0.9390197764486665,0.0,0.0,0.0,0.42488163663106704,0.0,0.0
12H033,0.0,0.11727129565576427,0.13987908640123647,0.6304278750250238,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.8767949762007006,0.0,0.250420002308894,0.0,0.03742649794062367,0.0,0.0
12H039,0.0,0.1205739312058499,0.008600171761917567,1.024895960107485,0.03342375548694973,0.0,0.0,0.0,0.0,0.07554696139253074,0.9106244048892013,0.0,0.012837224705172217,0.0,0.15228834438305647,0.0,0.0
12H042,0.0,0.17026171539495738,0.20139712432045143,0.7535830588929066,0.09691001300805642,0.0,0.0,0.0,0.6901960800285137,0.004321373782642578,0.9454685851318197,0.0,0.012837224705172217,0.0,0.32428245529769273,0.01703333929878037,0.07188200730612536
12H044,0.0,0.09691001300805642,0.29885307640970665,0.7656685547590141,0.04532297878665747,0.0,0.0,0.0,0.0,0.004321373782642578,1.0499928569201427,0.0,0.029383777685209667,0.0,0.9237619608287003,0.0,0.008600171761917567
12H045,0.004321373782642578,0.04532297878665747,0.11058971029924897,0.9429995933660404,0.02530586526477026,0.0,0.0,0.0,0.0,0.012837224705172217,1.0718820073061255,0.0,0.012837224705172217,0.0,0.6683859166900001,0.0,0.008600171761917567
12H055,0.0,0.06445798922691845,0.34044411484011833,0.9863237770507653,0.03742649794062367,0.0,0.0,0.0,0.0,0.07918124604762482,1.0542299098633974,0.0,0.03742649794062367,0.0,0.0,0.0,0.0
12H056,0.0,0.05307844348341968,0.01703333929878037,0.9758911364017928,0.0,0.0,0.0,0.01703333929878037,0.0,0.02530586526477026,1.0301947853567512,0.0,0.04139268515822507,0.0,0.11727129565576427,0.0,0.0
12H057,0.004321373782642578,0.11727129565576427,0.1430148002540951,0.9758911364017928,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,1.0515383905153275,0.0,0.13353890837021748,0.0,0.6117233080073418,0.0,0.0
12H058,0.0,0.07188200730612536,0.19865708695442263,0.7664128471123994,0.0,0.0,0.0,0.0,0.0,0.0,1.1784013415337553,0.0,0.02530586526477026,0.5888317255942073,0.03342375548694973,0.004321373782642578,0.0
12H067,0.0,0.08990511143939793,0.0,0.10037054511756291,0.03342375548694973,0.0,0.0,0.0,0.0,0.008600171761917567,0.9991305412873711,0.0,0.04532297878665747,0.0,0.22271647114758328,0.0,0.0
12H079,0.008600171761917567,0.10380372095595687,0.04921802267018165,1.2725377773752373,0.0,0.0,0.0,0.0,0.0,0.18184358794477254,1.0916669575956846,0.0,0.10037054511756291,0.0,0.4653828514484183,0.0,0.0
12H091,0.021189299069938092,0.22271647114758328,0.26245108973042947,1.1705550585212086,0.03742649794062367,0.0,0.0,0.0,0.9745116927373283,0.03342375548694973,1.1020905255118367,0.0,0.07918124604762482,0.0,0.06069784035361165,0.0,0.012837224705172217
12H098,0.0,0.23804610312879543,0.1643528557844371,1.0955180423231508,0.0,0.0,0.0,0.0,0.7626785637274363,0.0,1.27600198996205,0.0,0.03342375548694973,0.0,0.08990511143939793,0.0,0.11058971029924897
12H117,0.0,0.06445798922691845,0.0,0.437750562820388,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,1.1017470739463662,0.0,0.06069784035361165,0.0,0.012837224705172217,0.0,0.012837224705172217
12H124,0.021189299069938092,0.08990511143939793,0.5526682161121932,0.7737864449811935,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,1.003029470553618,0.0,0.2944662261615929,0.0,0.17026171539495738,0.0,0.04921802267018165
12H139,0.0,0.09691001300805642,0.07918124604762482,0.7573960287930241,0.04532297878665747,0.0,0.0,0.0,0.0,0.01703333929878037,1.0170333392987803,0.0,0.16136800223497488,0.0,0.5263392773898441,0.0,0.01703333929878037
12H149,0.0,0.06445798922691845,0.15836249209524964,0.9689496809813426,0.03342375548694973,0.0,0.0,0.0,0.9772662124272926,0.03342375548694973,0.8779469516291882,0.0,0.02530586526477026,0.0,0.24551266781414982,0.0,0.0
12H165,0.0,0.09342168516223506,0.18184358794477254,0.7649229846498885,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.9809119377768436,0.0,0.029383777685209667,0.0,0.9138138523837167,0.0,0.0
12H166,0.0,0.15228834438305647,0.021189299069938092,1.3879234669734366,0.03342375548694973,0.0,0.0,0.0,0.0,0.008600171761917567,1.1922886125681202,0.0,0.012837224705172217,0.0,0.146128035678238,0.0,0.06818586174616162
12H170,0.0,0.16136800223497488,0.012837224705172217,0.29885307640970665,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.7737864449811935,0.0,0.008600171761917567,0.0,0.008600171761917567,0.0,0.012837224705172217
12H171,0.0,0.06818586174616162,0.10037054511756291,1.1464381352857747,0.0,0.0,0.0,0.04139268515822507,0.0,0.06069784035361165,0.9201233262907239,0.0,0.11727129565576427,0.0,0.12710479836480765,0.0,0.0
12H173,0.0,0.13353890837021748,0.250420002308894,0.7218106152125465,0.03742649794062367,0.0,0.0,0.0,0.0,0.02530586526477026,0.9890046156985368,0.0,0.012837224705172217,0.0,0.34830486304816066,0.0,0.012837224705172217
12H175,0.0,0.07188200730612536,0.04921802267018165,0.9493900066449128,0.10720996964786837,0.0,0.0,0.0,0.0,0.004321373782642578,1.103119253545714,0.0,0.004321373782642578,0.0,0.6294095991027189,0.0,0.0
12H176,0.0,0.20682587603184968,0.23299611039215382,1.0064660422492318,0.0,0.0,0.0,0.0,1.0580462303952818,0.056904851336472634,1.1784013415337553,0.0,0.18184358794477254,0.0,0.2966651902615311,0.0,0.01703333929878037
12H180,0.0,0.07188200730612536,0.07188200730612536,1.3144992279731516,0.03742649794062367,0.0,0.0,0.0,0.0,0.012837224705172217,1.0310042813635367,0.0,0.008600171761917567,0.0,0.7686381012476144,0.0,0.0
12H183,0.0,0.07918124604762482,0.06445798922691845,0.8027737252919757,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.9929950984313415,0.0,0.0,0.0,0.6794278966121188,0.0,0.07188200730612536
12H195,0.0,0.03342375548694973,0.0,1.1408221801093106,0.0,0.0,0.0,0.0,0.0,0.07918124604762482,1.0507663112330423,0.0,0.16731733474817606,0.0,0.4913616938342727,0.0,0.0
13H006,0.0,0.056904851336472634,0.2148438480476979,0.6857417386022636,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,1.1078880251827987,0.0,0.012837224705172217,0.0,0.10037054511756291,0.0,0.10380372095595687
13H009,0.004321373782642578,0.056904851336472634,0.4756711883244297,0.5965970956264602,0.10037054511756291,0.0,0.0,0.0,0.0,0.01703333929878037,0.9350031514536548,0.0,0.16136800223497488,0.0,0.6637009253896481,0.0,0.03742649794062367
13H018,0.0,0.06069784035361165,0.5145477526602861,1.0759117614827776,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.912753303671323,0.0,0.06069784035361165,0.0,0.30749603791321295,0.0,0.012837224705172217
13H019,0.0,0.08635983067474821,0.3891660843645325,0.8195439355418687,0.0,0.0,0.0,0.0,0.0,0.0,1.0064660422492318,0.0,0.08990511143939793,0.0,0.23804610312879543,0.0,0.0
13H046,0.0,0.05307844348341968,0.287801729930226,0.9585638832219674,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,1.0773679052841565,0.0,0.10380372095595687,0.0,0.2966651902615311,0.0,0.029383777685209667
13H048,0.0,0.056904851336472634,0.20139712432045143,1.2477278329097232,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,1.0799044676667207,0.0,0.04139268515822507,0.0,0.17609125905568124,0.0,0.0
13H053,0.021189299069938092,0.09342168516223506,0.6211762817750351,0.6138418218760692,0.06818586174616162,0.0,0.0,0.0,0.0,0.04921802267018165,1.0374264979406236,0.0,0.1643528557844371,0.0,0.01703333929878037,0.0,0.13033376849500614
13H056,0.0,0.25527250510330607,0.056904851336472634,0.5728716022004803,0.03742649794062367,0.0,0.0,0.0,0.0,0.10037054511756291,1.0021660617565078,0.0,0.12710479836480765,0.0,0.07918124604762482,0.0,0.0
13H058,0.0,0.15228834438305647,0.09342168516223506,0.9894498176666918,0.04921802267018165,0.0,0.0,0.0,0.0,0.012837224705172217,0.904715545278681,0.0,0.04532297878665747,0.0,0.47856649559384334,0.004321373782642578,0.012837224705172217
13H065,0.0,0.10380372095595687,0.08990511143939793,1.242044239369551,0.03742649794062367,0.0,0.0,0.0,1.2891428359323331,0.056904851336472634,1.0073209529227445,0.0,0.2764618041732442,0.0,0.1205739312058499,0.0,0.08635983067474821
13H066,0.0,0.04139268515822507,0.5809249756756193,0.37106786227173627,0.06818586174616162,0.0,0.0,0.0,0.0,0.008600171761917567,0.9712758487381052,0.0,0.008600171761917567,0.0,1.0034605321095065,0.0,0.06069784035361165
13H071,0.0,0.21218760440395779,0.06818586174616162,1.3362595520141933,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,1.1218879851036812,0.0,0.23552844690754893,0.16731733474817606,0.22788670461367355,0.0,0.0
13H078,0.0,0.06818586174616162,0.11727129565576427,0.6757783416740851,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,1.0802656273398448,0.0,0.23552844690754893,0.0,0.22530928172586287,0.0,0.0
13H080,0.0,0.10037054511756291,0.08635983067474821,1.0203612826477078,0.0,0.0,0.0,0.0,1.1947917577219247,0.008600171761917567,0.8674674878590515,0.0,0.029383777685209667,0.0,0.32633586092875144,0.0,0.0
13H083,0.004321373782642578,0.05307844348341968,0.24054924828259971,0.8555191556678001,0.08635983067474821,0.0,0.0,0.0,0.0,0.012837224705172217,1.0141003215196205,0.0,0.012837224705172217,0.0,0.6972293427597176,0.0,0.012837224705172217
13H100,0.0,0.12385164096708583,0.41161970596323016,1.1510632533537501,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,1.0542299098633974,0.0,0.04532297878665747,0.0,0.07188200730612536,0.0,0.0
13H101,0.0,0.08990511143939793,0.06445798922691845,0.8898617212581884,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.8438554226231612,0.0,0.04139268515822507,0.0,0.292256071356476,0.0,0.0
13H104,0.0,0.06445798922691845,0.03342375548694973,1.012415374762433,0.05307844348341968,0.0,0.0,0.0,0.0,0.029383777685209667,1.0877814178095424,0.0,0.11394335230683678,0.0,0.6464037262230695,0.0,0.0
13H107,0.0,0.17897694729316943,0.2966651902615311,0.9498777040368748,0.0,0.0,0.0,0.0,0.0,0.0,1.1360860973840974,0.0,0.012837224705172217,0.0,0.01703333929878037,0.0,0.0
13H114,0.008600171761917567,0.12385164096708583,0.029383777685209667,1.1806992012960347,0.0,0.0,0.0,0.02530586526477026,0.0,0.08278537031645007,1.0955180423231508,0.0,0.04921802267018165,0.0,0.16136800223497488,0.0,0.01703333929878037
13H120,0.0,0.056904851336472634,0.3053513694466238,0.7846172926328754,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,1.0637085593914175,0.0,0.09691001300805642,0.0,0.32428245529769273,0.012837224705172217,0.008600171761917567
13H126,0.0,0.1903316981702915,0.029383777685209667,0.7641761323903307,0.0,0.0,0.0,0.0,0.8155777483242672,0.06818586174616162,1.3352572564345317,0.0,0.1205739312058499,0.0,0.09342168516223506,0.0,0.0
13H139,0.021189299069938092,0.18184358794477254,0.04921802267018165,1.1357685145678222,0.0,0.0,0.0,0.07918124604762482,1.0047511555910011,0.12385164096708583,1.0322157032979815,0.0,0.1367205671564068,0.0,0.2576785748691845,0.0,0.0
13H140,0.0,0.06069784035361165,0.31806333496276157,0.6263403673750424,0.0,0.0,0.0,0.0,0.7730546933642626,0.004321373782642578,0.8419848045901139,0.0,0.021189299069938092,0.0,1.0948203803547998,0.0,0.012837224705172217
13H150,0.0,0.06818586174616162,0.04532297878665747,1.1580607939366052,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.8721562727482928,0.0,0.02530586526477026,0.0,0.19865708695442263,0.0,0.012837224705172217
13H158,0.0,0.10380372095595687,0.5888317255942073,0.9459607035775686,0.0,0.0,0.0,0.0,1.0523090996473234,0.05307844348341968,1.2973227142053025,0.0,0.0,0.0,1.0149403497929366,0.0,0.0
13H159,0.004321373782642578,0.10037054511756291,0.1367205671564068,1.2132520521963968,0.0,0.0,0.0,0.0,0.9969492484953811,0.01703333929878037,1.0297894708318558,0.0,0.004321373782642578,0.0,0.22010808804005513,0.0,0.0
13H162,0.0,0.2741578492636798,0.12710479836480765,0.7774268223893114,0.03742649794062367,0.0,0.0,0.0,0.6324572921847242,0.012837224705172217,1.1129399760840801,0.7363965022766424,0.056904851336472634,0.0,0.23299611039215382,0.0,0.0
13H169,0.0,0.14921911265537988,0.02530586526477026,0.8407332346118067,0.02530586526477026,0.0,0.0,0.0,0.7234556720351858,0.008600171761917567,1.209515014542631,0.0,0.0,0.0,0.26245108973042947,0.0,0.0
13H179,0.0,0.06069784035361165,0.1553360374650618,0.6263403673750424,0.03742649794062367,0.0,0.0,0.0,0.0,0.004321373782642578,1.0402066275747113,0.0,0.012837224705172217,0.0,0.3364597338485295,0.0,0.0
13H185,0.0,0.09342168516223506,0.8375884382355113,0.8920946026904804,0.0,0.0,0.0,0.0,1.0017337128090005,0.08990511143939793,0.9689496809813426,0.0,0.17026171539495738,0.0,0.26245108973042947,0.0,0.01703333929878037
13H186,0.0,0.07918124604762482,0.22271647114758328,0.9867717342662448,0.09342168516223506,0.0,0.0,0.0,0.0,0.0,0.9498777040368748,0.0,0.03742649794062367,0.0,0.367355921026019,0.0,0.0
14H001,0.0,0.07554696139253074,0.08278537031645007,1.3287872003545347,0.0,0.0,0.0,0.01703333929878037,1.0265332645232967,0.06069784035361165,1.2198463860243607,0.0,0.1205739312058499,0.0,0.6580113966571124,0.0,0.0
14H007,0.0,0.06069784035361165,0.03342375548694973,1.3215984304653439,0.06445798922691845,0.0,0.0,0.0,0.9637878273455552,0.13033376849500614,1.0534626049254554,0.0,0.06445798922691845,0.0,0.3979400086720376,0.0,0.03342375548694973
14H012,0.0,0.08278537031645007,0.7497363155690611,0.6503075231319365,0.0,0.0,0.0,0.0,0.0,0.1205739312058499,0.8864907251724818,0.0,0.0,0.0,0.546542663478131,0.0,0.0
14H015,0.0,0.17897694729316943,0.20682587603184968,1.0711452904510828,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,1.1547282074401555,0.0,0.04532297878665747,0.0,0.07188200730612536,0.0,0.07554696139253074
14H017,0.0,0.08635983067474821,0.04139268515822507,0.568201724066995,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.7209857441537391,0.0,0.0,0.0,0.4712917110589386,0.0,0.008600171761917567
14H018,0.0,0.13987908640123647,0.04921802267018165,0.8686444383948257,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.9580858485210851,0.0,0.02530586526477026,0.0,0.6354837468149122,0.0,0.0
14H019,0.0,0.056904851336472634,0.40483371661993806,0.8920946026904804,0.0,0.0,0.0,0.0,0.9818186071706636,0.06069784035361165,0.9973863843973133,0.0,0.01703333929878037,0.0,0.23552844690754893,0.0,0.0
14H020,0.0,0.11058971029924897,0.07554696139253074,1.449478399187365,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,1.0145205387579237,0.0,0.07188200730612536,0.0,0.3159703454569178,0.0,0.0
14H023,0.0,0.08990511143939793,0.10037054511756291,0.7041505168397991,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,1.2610248339923973,0.0,0.01703333929878037,0.0,0.292256071356476,0.0,0.26007138798507473
