,AC131956.2,AL731556.2,PRSS41,AC107081.1,AC012101.2,ZBTB7C,OR4K11P,RN7SL624P,RN7SL581P,PXMP2,LRFN4,FAM168B,LINC01397,ARIH1,RIOK3,FOCAD_AS1,OR2T5,FAM224A,AC064843.1,AC110994.1,AC073284.1,CDC37P1,LAMP2,TEX38,ELAVL4,FCRLB,C4BPB,AL158207.1,AC092636.1,SEC14L5,LINC02668,PIN1,AC002377.1,DDIAS,AL121908.1,RN7SL215P,AC092299.1,HNRNPA3P9,MRPL21,GRM7,AC110620.2,LINC02390,AC066612.1,DUX4L37,CLIP1_AS1,AC124854.1,ANKRD26P3,AC099560.2,AC068418.2,UBE2Q2P6
09H046,0.0,0.0,0.0,0.0,1.9577030415488315,1.9524049395770244,0.004321373782642578,0.0,1.7720281653248549,0.05307844348341968,0.0,0.0,0.0,0.11058971029924897,0.0,0.617000341120899,0.012837224705172217,0.0,1.7803173121401512,0.0,0.05307844348341968,0.0,0.35024801833416286,2.0905401997542357,0.0,0.0,0.0,0.292256071356476,0.004321373782642578,0.5888317255942073,0.35793484700045386,0.01703333929878037,0.02530586526477026,0.0,0.35602585719312274,0.1553360374650618,0.15836249209524964,0.10720996964786837,0.46089784275654777,0.31175386105575426,0.0,0.0,1.5997739391463883,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,1.0472748673841794
09H048,0.06445798922691845,0.0,0.004321373782642578,0.0,1.930949031167523,1.9466487339066763,0.0,0.0,1.660201201380682,0.0,0.0,0.0,0.0,0.06445798922691845,0.0,0.5611013836490559,0.02530586526477026,0.0,1.8269813369119936,0.0,0.0,0.0,0.414973347970818,2.3439793994775977,0.0,0.0,0.0,0.012837224705172217,0.04532297878665747,0.6599162000698503,0.33243845991560533,0.029383777685209667,0.2966651902615311,0.0,0.3283796034387377,0.2304489213782739,0.021189299069938092,0.0,0.24551266781414982,0.4578818967339924,0.0,0.04921802267018165,1.5952757118020995,0.021189299069938092,0.0,0.05307844348341968,0.0,0.04532297878665747,0.008600171761917567,1.2013971243204515
09H053,0.0,0.0,0.008600171761917567,0.0,1.9674543681827408,1.9875322027298394,0.008600171761917567,0.0,1.5520595341878844,0.146128035678238,0.0,0.0,0.0,0.01703333929878037,0.0,0.5132176000679389,0.008600171761917567,0.012837224705172217,1.9480215331411037,0.0,0.0,0.0,0.15228834438305647,1.7358383343170738,0.0,0.0,0.0,0.008600171761917567,0.06445798922691845,0.5622928644564746,0.06445798922691845,0.18752072083646307,0.1553360374650618,0.021189299069938092,0.18184358794477254,0.20411998265592482,0.02530586526477026,0.0,0.8020892578817327,0.320146286111054,0.0,0.0,1.3400473176613932,0.021189299069938092,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.8388490907372553
09H054,0.0,0.0,0.004321373782642578,0.0,1.9691828592322613,1.9377685670499358,0.008600171761917567,0.0,1.5813806887099868,0.0,0.0,0.0,0.0,0.17318626841227402,0.0,0.32633586092875144,0.01703333929878037,0.0,1.8041394323353503,0.0,0.05307844348341968,0.0,0.3364597338485295,2.293892667053009,0.0,0.0,0.0,0.021189299069938092,0.0,0.4517864355242902,0.24054924828259971,0.07554696139253074,0.021189299069938092,0.0,0.21748394421390624,0.22010808804005513,0.28103336724772754,0.0,0.16731733474817606,0.22271647114758328,0.0,0.19589965240923368,1.5345337560051155,0.0,0.0,0.008600171761917567,0.0,0.0,0.004321373782642578,1.1373541113707328
09H057,0.0,0.0,0.21748394421390624,0.0,0.0,2.4500180391562068,0.0,0.0,1.7209031708134575,0.0,0.0,0.0,0.0,0.3926969532596657,0.0,0.9523080096621253,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10037054511756291,0.0,0.0,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H058,0.0,0.0,0.0,0.0,2.0044503529892244,1.9371165107670538,0.0,0.0,1.3051363189436394,0.08635983067474821,0.0,0.0,0.0,0.0,0.0,0.320146286111054,0.004321373782642578,0.0,1.8459038388987825,0.0,0.03342375548694973,0.0,0.30749603791321295,2.2388987922278405,0.0,0.0,0.0,0.07554696139253074,0.021189299069938092,0.3944516808262163,0.33243845991560533,0.012837224705172217,0.07188200730612536,0.0,0.22788670461367355,0.146128035678238,0.01703333929878037,0.0,0.32428245529769273,0.23299611039215382,0.0,0.08990511143939793,1.4446692309385245,0.02530586526477026,0.0,0.11727129565576427,0.0,0.0,0.0,1.2600713879850747
09H062,0.0,0.0,0.0,0.0,1.8961402514420196,1.8952014747788932,0.0,0.0,1.660201201380682,0.10720996964786837,0.0,0.0,0.0,0.03342375548694973,0.0,0.5224442335063199,0.008600171761917567,0.0,2.0322963447394726,0.0,0.0,0.0,0.3159703454569178,1.635282637998212,0.0,0.0,0.0,0.029383777685209667,0.029383777685209667,0.5786392099680724,0.056904851336472634,0.029383777685209667,0.20411998265592482,0.0,0.09342168516223506,0.16136800223497488,0.01703333929878037,0.0,0.5211380837040362,0.3053513694466238,0.0,0.0,1.4955443375464486,0.04139268515822507,0.0,0.04532297878665747,0.0,0.0,0.0,1.1568519010700111
09H066,0.0,0.0,0.0,0.0,1.97483395504854,1.8314858392486575,0.004321373782642578,0.0,1.2387985627139169,0.23299611039215382,0.0,0.0,0.0,0.03342375548694973,0.0,0.3010299956639812,0.0,0.0,1.67052415778208,0.0,0.08278537031645007,0.0,0.250420002308894,2.170408411725318,0.0,0.0,0.0,0.1367205671564068,0.03342375548694973,0.008600171761917567,0.32428245529769273,0.1430148002540951,0.012837224705172217,0.0,0.38381536598043126,0.20682587603184968,0.292256071356476,0.0,0.8680563618230416,0.09691001300805642,0.0,0.0,1.4868553552769432,0.029383777685209667,0.0,0.03742649794062367,0.0,0.01703333929878037,0.20139712432045143,0.9991305412873711
09H073,0.0,0.0,0.04139268515822507,0.0,1.718584720027436,1.9600424557268414,0.004321373782642578,0.01703333929878037,1.5820633629117087,0.09691001300805642,0.0,0.0,0.0,0.03342375548694973,0.0,0.6222140229662952,0.02530586526477026,0.004321373782642578,1.9005855866499615,0.0,0.008600171761917567,0.0,0.36548798489089973,2.00842982679723,0.0,0.0,0.0,0.029383777685209667,0.008600171761917567,0.850033257689769,0.11727129565576427,0.07188200730612536,0.1643528557844371,0.0,0.14921911265537988,0.19589965240923368,0.029383777685209667,0.0,0.5237464668115644,0.3159703454569178,0.0,0.0,1.4899584794248346,0.22530928172586287,0.0,0.01703333929878037,0.24551266781414982,0.0,0.0,1.0588054866759067
09H078,0.0,0.0,0.04139268515822507,0.0,1.550839605065785,1.746400644491561,0.0,0.0,1.8467081454560068,0.25527250510330607,0.0,0.0,0.0,0.07188200730612536,0.0,0.20411998265592482,0.03342375548694973,0.004321373782642578,1.757471947765668,0.012837224705172217,0.09691001300805642,0.0,0.5646660642520893,1.9765333803919378,0.0,0.0,0.0,0.07918124604762482,0.004321373782642578,0.28555730900777376,0.2576785748691845,0.008600171761917567,0.16136800223497488,0.0,0.1846914308175988,0.23804610312879543,0.0,0.0,0.09342168516223506,0.287801729930226,0.0,0.0,1.4577305482459986,0.26481782300953643,0.0,0.0,0.0,0.0,0.0,0.8591382972945308
09H079,0.0,0.0,0.0,0.0,1.9419584165308135,1.9144489406985543,0.004321373782642578,0.0,1.255272505103306,0.36921585741014284,0.0,0.0,0.0,0.04921802267018165,0.008600171761917567,0.6053050461411094,0.004321373782642578,0.0,1.7091002815511667,0.0,0.18752072083646307,0.0,0.6901960800285137,1.9764416893788446,0.0,0.0,0.0,0.0,0.0,0.0,0.24551266781414982,0.06818586174616162,0.004321373782642578,0.0,0.24551266781414982,0.36361197989214433,0.04532297878665747,0.0,0.021189299069938092,0.21748394421390624,0.0,0.04139268515822507,1.6608654780038692,0.12385164096708583,0.0,0.03742649794062367,0.0,0.0,0.0,1.1852587652965851
09H083,0.056904851336472634,0.0,0.02530586526477026,0.0,2.064045962864483,2.044147620878723,0.0,0.0,1.7330366829335795,0.2528530309798932,0.004321373782642578,0.0,0.0,0.26245108973042947,0.0,0.5865873046717549,0.0,0.0,2.146902869928199,0.004321373782642578,0.03342375548694973,0.0,0.12385164096708583,2.566189926827274,0.0,0.0,0.0,0.05307844348341968,0.008600171761917567,0.4517864355242902,0.39619934709573634,0.3010299956639812,0.19589965240923368,0.0,0.60422605308447,0.28330122870354957,0.07188200730612536,0.0,0.146128035678238,0.5352941200427705,0.0,0.0,1.6604860157849677,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,1.4056877866727775
09H084,0.0,0.0,0.03742649794062367,0.0,1.8407958988470938,1.7009631781595493,0.004321373782642578,0.0,1.5649026725292048,0.056904851336472634,0.0,0.0,0.0,0.22530928172586287,0.0,0.3096301674258988,0.004321373782642578,0.0,1.7207379770184252,0.0,0.01703333929878037,0.0,0.5352941200427705,1.9803215860087564,0.0,0.0,0.0,0.1205739312058499,0.004321373782642578,0.23552844690754893,0.1846914308175988,0.04139268515822507,0.03742649794062367,0.0,0.32633586092875144,0.2148438480476979,0.0,0.0,0.5943925503754267,0.18752072083646307,0.0,0.0,1.3675422735205767,0.22788670461367355,0.0,0.06445798922691845,0.0,0.0,0.0,1.073351702386901
09H088,0.0,0.0,0.0,0.0,0.0,2.4528440272961625,0.0,0.0,2.1473052380761946,0.0,0.0,0.0,0.0,0.37657695705651195,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H090,0.0,0.0,0.0,0.0,2.02197445511006,2.0577041315340296,0.0,0.0,1.7964355588101744,0.12385164096708583,0.0,0.0,0.0,0.16136800223497488,0.0,0.6901960800285137,0.0,0.0,2.172573743771971,0.0,0.07554696139253074,0.0,0.28103336724772754,2.6125507581120297,0.0,0.0,0.0,0.0,0.02530586526477026,0.37106786227173627,0.515873843711679,0.09342168516223506,0.2764618041732442,0.0,0.4471580313422192,0.34635297445063856,0.012837224705172217,0.0,0.20139712432045143,0.36172783601759284,0.0,0.0,1.7640266076920372,0.0,0.0,0.12385164096708583,0.35793484700045386,0.0,0.0,1.4121244061733171
09H094,0.0,0.0,0.0,0.0,1.9487551801682699,1.9958983236464372,0.0,0.0,1.6821450763738317,0.11394335230683678,0.0,0.0,0.0,0.20139712432045143,0.0,0.6074550232146685,0.0,0.008600171761917567,1.88218288763027,0.0,0.008600171761917567,0.0,0.287801729930226,2.496652939250918,0.0,0.0,0.0,0.08278537031645007,0.004321373782642578,0.4424797690644485,0.26007138798507473,0.06818586174616162,0.1931245983544616,0.0,0.48287358360875376,0.26245108973042947,0.05307844348341968,0.0,0.13033376849500614,0.34635297445063856,0.0,0.10037054511756291,1.5389505620143615,0.0,0.0,0.0,0.3283796034387377,0.0,0.0,1.342620042553348
09H098,0.05307844348341968,0.0,0.03342375548694973,0.0,1.8597985474805656,1.8665236255328437,0.004321373782642578,0.0,1.4805817868291689,0.06069784035361165,0.0,0.0,0.0,0.04139268515822507,0.0,0.19865708695442263,0.02530586526477026,0.20411998265592482,1.734799829588847,0.0,0.38381536598043126,0.0,0.7209857441537391,1.8631443462526676,0.0,0.0,0.0,0.02530586526477026,0.03342375548694973,0.004321373782642578,0.1643528557844371,0.008600171761917567,0.35793484700045386,0.0,0.06069784035361165,0.20411998265592482,0.2741578492636798,0.0,0.056904851336472634,0.18752072083646307,0.0,0.0,1.5532760461370994,0.22010808804005513,0.0,0.056904851336472634,0.0,0.0,0.0,1.1092409685882032
09H111,0.0,0.0,0.0,0.0,2.212879792163401,1.9369658971078703,0.0,0.0,1.6424645202421213,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.07554696139253074,0.0,0.008600171761917567,1.9120093755869783,0.0,0.10037054511756291,0.0,0.48000694295715063,1.8569100603007862,0.0,0.0,0.0,0.1205739312058499,0.004321373782642578,0.3053513694466238,0.11394335230683678,0.021189299069938092,0.18752072083646307,0.0,0.1846914308175988,0.2148438480476979,0.11727129565576427,0.0,0.292256071356476,0.37839790094813763,0.0,0.02530586526477026,1.4877038631637263,0.0,0.0,0.021189299069938092,0.0,0.08278537031645007,0.0,0.9206450014067876
09H113,0.0,0.0,0.008600171761917567,0.0,2.082749476727281,2.0115281538575394,0.0,0.0,1.7323133274712426,0.19589965240923368,0.004321373782642578,0.0,0.0,0.16136800223497488,0.0,1.06781451116184,0.008600171761917567,0.0,2.091807597001675,0.0,0.04139268515822507,0.0,0.403120521175818,2.655215294289842,0.0,0.0,0.0,0.06445798922691845,0.004321373782642578,0.28103336724772754,0.436162647040756,0.05307844348341968,0.03342375548694973,0.0,0.46982201597816303,0.24797326636180664,0.03742649794062367,0.0,0.38381536598043126,0.5185139398778874,0.0,0.05307844348341968,1.6916118742144164,0.021189299069938092,0.0,0.06818586174616162,0.0,0.0,0.0,1.3666097103924297
09H115,0.0,0.0,0.0,0.0,2.1597476105242728,2.01287938717129,0.004321373782642578,0.0,1.6939906104607767,0.08635983067474821,0.0,0.0,0.0,0.13987908640123647,0.0,0.47856649559384334,0.0,0.0,2.1028451642454185,0.0,0.01703333929878037,0.0,0.2576785748691845,2.3916407034923877,0.0,0.0,0.0,0.056904851336472634,0.04139268515822507,0.3521825181113625,0.32633586092875144,0.04532297878665747,0.056904851336472634,0.0,0.4941545940184428,0.26481782300953643,0.012837224705172217,0.0,0.11058971029924897,0.3729120029701066,0.0,0.0,1.5920656704322471,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,1.2837533833325265
09H119,0.05307844348341968,0.0,0.01703333929878037,0.0,1.731024379815688,1.833848049531148,0.0,0.0,1.708845638048179,0.0,0.0,0.0,0.0,0.1205739312058499,0.0,0.5352941200427705,0.004321373782642578,0.0,1.9770831203158528,0.0,0.0,0.0,0.3926969532596657,2.001949941084268,0.0,0.0,0.0,0.0,0.0,0.4082399653118496,0.23552844690754893,0.01703333929878037,0.12710479836480765,0.0,0.20411998265592482,0.17897694729316943,0.012837224705172217,0.0,0.24797326636180664,0.46834733041215726,0.0,0.0,1.5247854493212223,0.02530586526477026,0.0,0.029383777685209667,0.0,0.0,0.0,1.0751818546186915
10H001,0.0,0.0,0.0,0.0,1.810232517995084,1.7943486038960827,0.0,0.0,1.380211241711606,0.11058971029924897,0.0,0.0,0.0,0.13033376849500614,0.0,0.5314789170422551,0.03342375548694973,0.0,1.8923172607224805,0.0,0.012837224705172217,0.0,0.19589965240923368,2.020154031638333,0.0,0.0,0.0,0.14921911265537988,0.021189299069938092,0.30319605742048883,0.20682587603184968,0.02530586526477026,0.05307844348341968,0.0,0.19865708695442263,0.20139712432045143,0.0,0.0,0.012837224705172217,0.17609125905568124,0.0,0.0,1.5812668052736707,0.11394335230683678,0.0,0.008600171761917567,0.0,0.0,0.0,1.0572856444182146
10H007,0.0,0.0,0.012837224705172217,0.004321373782642578,1.9622746046233148,1.998302940098541,0.012837224705172217,0.0,1.576916955965207,0.05307844348341968,0.0,0.0,0.0,0.10720996964786837,0.0,0.5198279937757188,0.004321373782642578,0.0,1.776192514747072,0.0,0.008600171761917567,0.0,0.46089784275654777,2.161038412422962,0.0,0.0,0.0,0.09691001300805642,0.08990511143939793,0.23299611039215382,0.3010299956639812,0.07918124604762482,0.3873898263387294,0.0,0.2576785748691845,0.22010808804005513,0.0,0.0,0.021189299069938092,0.3944516808262163,0.0,0.10720996964786837,1.5146805441249815,0.10037054511756291,0.0,0.04532297878665747,0.0,0.01703333929878037,0.004321373782642578,1.115943176939055
10H008,0.0,0.0,0.0,0.0,2.0193240371536905,2.0301542709221025,0.0,0.0,1.636888906983799,0.056904851336472634,0.0,0.0,0.0,0.05307844348341968,0.004321373782642578,0.39619934709573634,0.0,0.0,2.127072387119455,0.0,0.01703333929878037,0.0,0.5820633629117087,2.356599435724971,0.0,0.0,0.0,0.09691001300805642,0.004321373782642578,0.004321373782642578,0.367355921026019,0.1205739312058499,0.09342168516223506,0.0,0.4409090820652177,0.20951501454263097,0.07918124604762482,0.0,0.48572142648158,0.4132997640812518,0.0,0.06069784035361165,1.4801507252732804,0.01703333929878037,0.0,0.004321373782642578,0.0,0.0,0.0,1.1795517911651876
10H017,0.0,0.0,0.02530586526477026,0.0,2.0061664254854312,1.9679689628786923,0.04139268515822507,0.0,1.5644293269979834,0.06069784035361165,0.0,0.0,0.0,0.09342168516223506,0.0,0.16731733474817606,0.0,0.0,1.8745977687031998,0.0,0.04532297878665747,0.0,0.6283889300503115,1.9644482079166607,0.0,0.0,0.0,0.3926969532596657,0.0,0.6812412373755872,0.2304489213782739,0.290034611362518,0.21218760440395779,0.0,0.2671717284030138,0.22530928172586287,0.012837224705172217,0.0,0.5078558716958309,0.37657695705651195,0.0,0.04532297878665747,1.4068806700491248,0.10037054511756291,0.0,0.05307844348341968,0.0,0.0,0.008600171761917567,1.36078268987328
10H022,0.0,0.0,0.0,0.0,2.000434077479319,1.8998205024270962,0.029383777685209667,0.0,1.5647843845039868,0.23299611039215382,0.0,0.0,0.0,0.0,0.0,0.28555730900777376,0.02530586526477026,0.4265112613645752,2.0215613920373547,0.0,0.17897694729316943,0.0,0.35793484700045386,1.8332746392905634,0.0,0.0,0.0,0.0,0.0,0.5092025223311029,0.31806333496276157,0.02530586526477026,0.6522463410033232,0.0,0.30319605742048883,0.2787536009528289,0.320146286111054,0.0,0.271841606536499,0.367355921026019,0.0,0.0,1.6749529480485652,0.287801729930226,0.0,0.10380372095595687,0.0,0.0,0.0,1.2844307338445196
10H023,0.0,0.0,0.004321373782642578,0.0,1.697839368218363,1.9525018478630236,0.0,0.0,1.6550423413312016,0.15836249209524964,0.0,0.0,0.0,0.0,0.0,0.5797835966168101,0.01703333929878037,0.0,2.0440691504689146,0.004321373782642578,0.01703333929878037,0.0,0.26481782300953643,2.053539396452824,0.0,0.004321373782642578,0.0,0.0,0.04139268515822507,1.0224283711854865,0.20682587603184968,0.012837224705172217,0.35410843914740087,0.0,0.09691001300805642,0.18184358794477254,0.02530586526477026,0.0,0.45636603312904306,0.41161970596323016,0.0,0.0,1.5600262489128924,0.06069784035361165,0.0,0.04921802267018165,0.0,0.01703333929878037,0.0,1.2377949932739225
10H026,0.0,0.0,0.0,0.0,2.023992804606471,1.92236209678479,0.004321373782642578,0.0,1.6022770843001926,0.06069784035361165,0.0,0.0,0.0,0.1553360374650618,0.0,0.23299611039215382,0.004321373782642578,0.0,1.8206611346435955,0.0,0.029383777685209667,0.0,0.3222192947339193,2.2088711382469257,0.0,0.0,0.0,0.06445798922691845,0.0,0.28330122870354957,0.1903316981702915,0.01703333929878037,0.06818586174616162,0.0,0.32633586092875144,0.18752072083646307,0.012837224705172217,0.0,0.22788670461367355,0.34044411484011833,0.0,0.021189299069938092,1.4858633295973347,0.1205739312058499,0.0,0.021189299069938092,0.3364597338485295,0.06069784035361165,0.0,1.0948203803547998
10H030,0.10720996964786837,0.0,0.0,0.0,2.094890197006651,1.9442358437934801,0.004321373782642578,0.012837224705172217,1.4553017716570764,0.11727129565576427,0.0,0.0,0.0,0.06818586174616162,0.0,0.37474834601010387,0.0,0.004321373782642578,1.6848453616444123,0.0,0.02530586526477026,0.0,0.7803173121401513,2.123851640967086,0.0,0.0,0.0,0.09342168516223506,0.012837224705172217,0.47712125471966244,0.32428245529769273,0.07554696139253074,0.10380372095595687,0.0,0.17318626841227402,0.23552844690754893,0.07554696139253074,0.02530586526477026,0.41830129131974547,0.24054924828259971,0.0,0.09342168516223506,1.554610285226164,0.0,0.0,0.008600171761917567,0.0,0.08278537031645007,0.0,1.1420764610732848
10H031,0.0,0.0,0.0,0.0,2.108192805135042,2.01556930642988,0.012837224705172217,0.0,1.51627088272934,0.146128035678238,0.0,0.0,0.0,0.07554696139253074,0.0,0.19589965240923368,0.0,0.004321373782642578,1.7554174628109362,0.0,0.06445798922691845,0.0,0.3384564936046048,1.993259831436737,0.0,0.0,0.0,0.2671717284030138,0.008600171761917567,0.35602585719312274,0.28330122870354957,0.008600171761917567,0.03342375548694973,0.0,0.271841606536499,0.271841606536499,0.04139268515822507,0.0,0.31386722036915343,0.09691001300805642,0.0,0.0,1.6317480743965693,0.012837224705172217,0.0,0.08635983067474821,0.0,0.0,0.0,1.2392994791268925
10H038,0.0,0.0,0.03742649794062367,0.0,1.91184979649942,1.8668188029260482,0.0,0.0,1.6132073521037598,0.22271647114758328,0.0,0.0,0.0,0.146128035678238,0.0,0.6148972160331346,0.0,0.0,1.7846172926328754,0.0,0.01703333929878037,0.0,0.1205739312058499,2.4911234670179687,0.0,0.0,0.0,0.07918124604762482,0.0,0.26245108973042947,0.35024801833416286,0.0,0.029383777685209667,0.0,0.43933269383026263,0.13353890837021748,0.12710479836480765,0.0,0.004321373782642578,0.3096301674258988,0.0,0.0,1.585009279902461,0.08278537031645007,0.0,0.056904851336472634,0.0,0.01703333929878037,0.0,1.2143138974243997
10H040,0.0,0.0,0.0,0.0,1.973912570419705,1.8136476953468967,0.004321373782642578,0.0,1.3725438007590702,0.06445798922691845,0.0,0.04921802267018165,0.0,0.09691001300805642,0.004321373782642578,0.26481782300953643,0.004321373782642578,0.0,1.974649834438722,0.0,0.0,0.0,0.4653828514484183,2.1260014567876744,0.0,0.0,0.0,0.17318626841227402,0.004321373782642578,0.39619934709573634,0.20682587603184968,0.029383777685209667,0.25527250510330607,0.0,0.48855071650044424,0.25527250510330607,0.004321373782642578,0.0,0.290034611362518,0.3096301674258988,0.0,0.0,1.3001605369513523,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,1.1455071714096627
10H046,0.0,0.0,0.004321373782642578,0.0,2.0182426674579097,1.9034155857690864,0.004321373782642578,0.0,1.4234097277330935,0.1205739312058499,0.0,0.0,0.0,0.146128035678238,0.0,0.40483371661993806,0.004321373782642578,0.004321373782642578,1.8641549560020256,0.0,0.17897694729316943,0.0,0.6232492903979004,2.5055569386638217,0.0,0.0,0.0,0.22530928172586287,0.0,0.49968708261840383,0.17609125905568124,0.04532297878665747,0.012837224705172217,0.0,0.5105450102066121,0.1430148002540951,0.18184358794477254,0.0,0.359835482339888,0.1931245983544616,0.0,0.06069784035361165,1.4599952560473914,0.10380372095595687,0.004321373782642578,0.06069784035361165,0.0,0.0,0.004321373782642578,1.2702128548962426
10H048,0.0,0.0,0.021189299069938092,0.0,1.9894943127727092,1.9560242822806773,0.0,0.0,1.5733358400660675,0.12710479836480765,0.0,0.0,0.0,0.07918124604762482,0.0,0.5910646070264992,0.0,0.0,1.799478398837981,0.0,0.04921802267018165,0.0,0.6009728956867483,2.484669899885333,0.0,0.004321373782642578,0.0,0.0,0.0,0.6074550232146685,0.4014005407815441,0.14921911265537988,0.2304489213782739,0.0,0.3729120029701066,0.2966651902615311,0.012837224705172217,0.0,0.1553360374650618,0.320146286111054,0.0,0.20139712432045143,1.5273720828276118,0.0,0.0,0.056904851336472634,0.0,0.0,0.0,1.2180100429843634
10H051,0.0,0.0,0.008600171761917567,0.004321373782642578,1.7264826967848297,1.7238659644435037,0.008600171761917567,0.0,1.6006462356623945,0.17026171539495738,0.0,0.0,0.0,0.17897694729316943,0.0,0.29885307640970665,0.01703333929878037,0.004321373782642578,1.7928817453853971,0.0,0.02530586526477026,0.0,0.9786369483844743,1.8542452970661185,0.0,0.0,0.0,0.16731733474817606,0.008600171761917567,0.39619934709573634,0.2148438480476979,0.33243845991560533,0.07188200730612536,0.0,0.3820170425748684,0.22010808804005513,0.008600171761917567,0.0,0.18752072083646307,0.26245108973042947,0.0,0.0,1.348888723071438,0.403120521175818,0.0,0.10380372095595687,0.0,0.0,0.0,1.0145205387579237
10H055,0.0,0.0,0.0,0.0,2.027186461836736,1.9506568825045107,0.14921911265537988,0.0,1.441066406639263,0.2304489213782739,0.0,0.0,0.0,0.0,0.0,0.1367205671564068,0.004321373782642578,0.0,1.8489277132270783,0.0,0.3010299956639812,0.0,0.18752072083646307,1.9696954111184732,0.0,0.0,0.0,0.24054924828259971,1.692582562274909,0.5611013836490559,0.11058971029924897,0.11394335230683678,0.18184358794477254,0.0,0.2764618041732442,0.24797326636180664,0.1430148002540951,0.0,0.8609366207000937,0.16136800223497488,0.0,0.056904851336472634,1.5646660642520893,0.16136800223497488,0.0,0.029383777685209667,0.0,0.0,0.0,1.3583156400821959
10H056,0.0,0.0,0.0,0.0,1.9050399280762116,1.8584168777234884,0.021189299069938092,0.0,1.5412046906832584,0.12710479836480765,0.0,0.0,0.0,0.06069784035361165,0.0,0.5693739096150459,0.004321373782642578,0.004321373782642578,1.7735670489260587,0.0,0.0,0.0,0.13987908640123647,1.698535492562001,0.0,0.0,0.0,0.08990511143939793,0.029383777685209667,0.1931245983544616,0.1846914308175988,0.01703333929878037,0.47275644931721233,0.0,0.04139268515822507,0.08990511143939793,0.20139712432045143,0.0,0.03342375548694973,0.11727129565576427,0.0,0.0,1.5536403362313542,0.1903316981702915,0.0,0.01703333929878037,0.0,0.0,0.0,0.8095597146352678
10H058,0.0,0.0,0.0,0.0,1.9211660506377388,1.9005309824527559,0.021189299069938092,0.0,1.1473671077937864,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.10380372095595687,0.012837224705172217,0.021189299069938092,1.7910587435918255,0.0,0.08278537031645007,0.0,0.2576785748691845,1.7888751157754168,0.0,0.0,0.0,0.1846914308175988,0.9726655922661109,0.23299611039215382,0.16136800223497488,0.05307844348341968,0.06069784035361165,0.0,0.23804610312879543,0.21748394421390624,0.30319605742048883,0.0,0.23552844690754893,0.1205739312058499,0.0,0.02530586526477026,1.34143452457814,0.07188200730612536,0.0,0.06818586174616162,0.0,0.0,0.0,0.8382192219076258
10H059,0.0,0.0,0.03742649794062367,0.0,1.8357539675193835,1.8970219560603634,0.0,0.0,1.5588285248170117,0.17897694729316943,0.0,0.0,0.0,0.10037054511756291,0.0,0.48287358360875376,0.008600171761917567,0.008600171761917567,1.9592799501309388,0.0,0.004321373782642578,0.0,0.3384564936046048,1.8155777483242672,0.0,0.0,0.0,0.008600171761917567,0.008600171761917567,0.8627275283179747,0.06818586174616162,0.07554696139253074,0.20682587603184968,0.0,0.10380372095595687,0.17897694729316943,0.03742649794062367,0.0,0.12385164096708583,0.2528530309798932,0.0,0.0,1.4637437212470592,0.34830486304816066,0.0,0.02530586526477026,0.21218760440395779,0.0,0.0,0.9726655922661109
10H063,0.0,0.0,0.0,0.0,2.0596391383237247,1.9241241531858249,0.004321373782642578,0.0,1.424718337331567,0.16136800223497488,0.004321373782642578,0.0,0.0,0.012837224705172217,0.0,0.5658478186735176,0.0,0.0,1.749968083509403,0.0,0.004321373782642578,0.0,0.6739419986340879,2.2824408358298696,0.0,0.0,0.0,0.08278537031645007,0.004321373782642578,0.4065401804339551,0.26481782300953643,0.03742649794062367,0.021189299069938092,0.0,0.28103336724772754,0.19589965240923368,0.12385164096708583,0.0,0.13353890837021748,0.15228834438305647,0.0,0.07918124604762482,1.393926006585837,0.17897694729316943,0.0,0.11058971029924897,0.0,0.0,0.0,1.368286884902131
