,GDF3,AC234917.1,LINC02313,AC087441.1,AC005670.2,AL591438.2,AC106798.1,CYP3A4,AC093627.4,AC004832.5,CARMIL3,AL049766.3,MCF2L2,AP001357.2,OR10Y1P,SLAMF6,U1
08H011,0.0,1.4191293077419758,0.0,0.029383777685209667,0.0,0.30319605742048883,0.1931245983544616,0.6766936096248666,0.021189299069938092,1.374565060722765,0.0,0.4593924877592308,0.0,0.5976951859255123,0.0,0.004321373782642578,0.012837224705172217
08H012,0.0,1.4289442900355744,0.0,0.012837224705172217,0.0,0.30319605742048883,0.029383777685209667,1.0704073217401198,0.0,1.4655315569735499,0.0,1.8435442119456351,0.0,0.4712917110589386,0.0,0.0,0.0
08H021,0.0,1.4252080511386565,0.0,0.02530586526477026,0.0,0.24551266781414982,0.5538830266438743,0.546542663478131,0.0,1.344195715871435,0.06818586174616162,0.10037054511756291,0.0,0.5185139398778874,0.0,0.10037054511756291,0.021189299069938092
08H033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08H034,0.0,1.6012993101943376,0.0,0.029383777685209667,0.012837224705172217,0.6334684555795865,0.0,0.5105450102066121,0.04139268515822507,1.458788881710845,0.0,0.6354837468149122,0.0,0.41830129131974547,0.0,0.0,0.004321373782642578
08H042,0.0,1.2362852774480284,0.0,0.008600171761917567,0.029383777685209667,0.8656960599160706,0.0,0.989894563718773,0.008600171761917567,0.9169800473203822,0.0,1.1734776434529945,0.0,0.49692964807321494,0.0,0.004321373782642578,0.03742649794062367
08H048,0.0,1.113609151073028,0.0,0.06445798922691845,0.0,0.6655809910179531,0.004321373782642578,0.931457870689005,0.0,1.113609151073028,0.0,0.22010808804005513,0.0,0.5865873046717549,0.0,0.004321373782642578,0.008600171761917567
08H049,0.0,1.1640552918934517,0.0,0.06445798922691845,0.0,0.26245108973042947,0.30319605742048883,0.29885307640970665,0.0,1.3872118003137306,0.0,2.3626520879077546,0.0,0.3944516808262163,0.0,0.004321373782642578,0.0
08H050,0.0,1.4761067168401913,0.0,0.06069784035361165,0.0,0.22010808804005513,0.436162647040756,0.7234556720351858,0.0,1.327767489902729,0.0,1.2284003587030048,0.0,0.658964842664435,0.0,0.0,0.0
08H054,0.0,1.146128035678238,0.0,0.004321373782642578,0.0,0.06445798922691845,0.0,0.5611013836490559,0.029383777685209667,1.374748346010104,0.0,1.293141483450931,0.0,0.17026171539495738,0.0,0.021189299069938092,0.03742649794062367
08H055,0.0,1.450557009418329,0.0,0.06445798922691845,0.01703333929878037,0.3010299956639812,0.02530586526477026,1.0056094453602804,0.0,1.2216749970707688,0.0,0.5831987739686227,0.0,0.6304278750250238,0.0,0.004321373782642578,0.008600171761917567
08H056,0.012837224705172217,1.2638726768652235,0.0,0.06818586174616162,0.0,0.4517864355242902,0.05307844348341968,1.0916669575956846,0.03742649794062367,1.0622058088197126,0.0,0.5289167002776547,0.0,0.8020892578817327,0.0,0.0,0.0
08H062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08H063,0.0,1.4640422054388107,0.0,0.10037054511756291,0.0,0.22271647114758328,0.09342168516223506,0.0,0.0,1.5245259366263757,0.21218760440395779,1.1631613749770184,0.0,0.7209857441537391,0.0,0.01703333929878037,0.0
08H065,0.0,1.3651134316275773,0.0,0.10720996964786837,0.021189299069938092,0.9375178920173467,0.0,1.0051805125037803,0.0,1.2962262872611605,0.0,0.2944662261615929,0.0,0.7737864449811935,0.0,0.008600171761917567,0.021189299069938092
08H072,0.008600171761917567,1.375846436309156,0.0,0.08278537031645007,0.029383777685209667,0.5865873046717549,0.0,0.8195439355418687,0.03342375548694973,1.1565491513317814,0.0,1.2837533833325265,0.0,0.5490032620257879,0.0,0.0,0.03342375548694973
08H081,0.0,1.166133970305109,0.0,0.11727129565576427,0.0,0.4756711883244297,0.01703333929878037,0.7283537820212285,0.0,1.298197867109815,0.0,1.4077307280263354,0.0,0.5065050324048721,0.0,0.004321373782642578,0.03342375548694973
08H082,0.0,1.5138831856110928,0.0,0.05307844348341968,0.04139268515822507,0.705007959333336,0.03742649794062367,0.7058637122839193,0.06445798922691845,1.3928727454020795,0.0,0.3424226808222063,0.0,0.8234742291703011,0.0,0.0,0.012837224705172217
08H085,0.0,1.716504163773217,0.0,0.05307844348341968,0.0,0.6963563887333322,0.008600171761917567,0.04532297878665747,0.0,1.5578679615680222,0.0,0.741151598851785,0.0,0.33041377334919075,0.0,0.004321373782642578,0.0
08H087,0.0,1.4934580509951885,0.0,0.06069784035361165,0.03742649794062367,0.29885307640970665,0.021189299069938092,0.7767011839884108,0.0,1.4326486600131068,0.0,2.0022092729880145,0.0,0.5646660642520893,0.0,0.012837224705172217,0.3820170425748684
08H089,0.0,1.3575537197430816,0.0,0.03742649794062367,0.0,0.03742649794062367,0.04921802267018165,0.1367205671564068,0.0,1.7829739949440482,0.0,0.6074550232146685,0.0,0.31806333496276157,0.0,0.029383777685209667,0.0
08H099,0.0,1.3660492098002355,0.004321373782642578,0.06069784035361165,0.0,0.26245108973042947,0.021189299069938092,0.4471580313422192,0.0,1.4956830676169153,0.0,1.3012470886362115,0.0,0.35410843914740087,0.0,0.0,0.0
08H104,0.0,1.6896639650157703,0.0,0.04921802267018165,0.0,0.10720996964786837,0.01703333929878037,0.26007138798507473,0.0,1.9208534961212593,0.0,1.4795753101749884,0.0,0.2671717284030138,0.0,0.012837224705172217,0.0
08H112,0.0,1.3937506403480804,0.0,0.056904851336472634,0.0,0.18184358794477254,0.004321373782642578,0.8976270912904414,0.04532297878665747,1.2671717284030137,0.0,2.001171014941401,0.0,0.3364597338485295,0.0,0.004321373782642578,0.0
08H113,0.0,1.4620983811351558,0.0,0.11394335230683678,0.0,0.39093510710337914,0.08990511143939793,1.0993352776859577,0.0,1.3070679506612983,0.0,0.2528530309798932,0.0,0.7474118078864233,0.0,0.004321373782642578,0.02530586526477026
08H118,0.0,1.4375920322539613,0.0,0.06445798922691845,0.0,0.17318626841227402,0.0,0.7234556720351858,0.05307844348341968,1.3884564527002667,0.0,1.0170333392987803,0.0,0.5563025007672873,0.0,0.0,0.0
08H139,0.0,1.339848783037637,0.0,0.056904851336472634,0.0,0.46089784275654777,0.04921802267018165,0.5820633629117087,0.0,1.4163075870598827,0.0,0.15836249209524964,0.04139268515822507,0.534026106056135,0.0,0.004321373782642578,0.021189299069938092
09H002,0.0,1.5583485087616198,0.0,0.021189299069938092,0.0,0.42813479402878873,0.12385164096708583,1.0576661039098292,0.0,1.4635944021870002,0.0,1.199480914862356,0.0,0.8241258339165489,0.0,0.004321373782642578,0.0
09H005,0.0,1.161966616364075,0.0,0.1205739312058499,0.0,0.3010299956639812,0.35602585719312274,1.1467480136306398,0.0,1.2971036501492565,0.0,0.41995574848975786,0.0,0.5065050324048721,0.0,0.0,0.03742649794062367
09H008,0.0,1.2821687783046416,0.0,0.17609125905568124,0.03342375548694973,0.28103336724772754,0.08278537031645007,0.3820170425748684,0.04139268515822507,1.4952667443878105,0.0,1.624488362513449,0.0,0.41830129131974547,0.0,0.0,0.008600171761917567
09H010,0.0,1.5662017188549129,0.0,0.46089784275654777,0.0,0.20139712432045143,0.0,0.49692964807321494,0.12710479836480765,1.3370597263205246,0.0,0.0,0.0,0.33041377334919075,0.0,1.0285712526925377,0.1205739312058499
09H013,0.012837224705172217,1.525563058270067,0.0,0.03342375548694973,0.0,0.32428245529769273,0.250420002308894,0.4941545940184428,0.012837224705172217,1.2187979981117376,0.0,0.5865873046717549,0.0,0.44404479591807633,0.0,0.004321373782642578,0.008600171761917567
09H015,0.0,1.5316066319327222,0.0,0.20139712432045143,0.0,0.436162647040756,0.04532297878665747,1.0549958615291415,0.004321373782642578,1.2521245525056444,0.0,1.3944516808262164,0.0,0.6989700043360189,0.0,0.008600171761917567,0.2695129442179163
09H016,0.0,1.2457593559672768,0.0,0.06818586174616162,0.0,0.8567288903828826,0.03742649794062367,0.8041394323353505,0.056904851336472634,1.4324882557705063,0.0,0.33243845991560533,0.0,0.6693168805661122,0.0,0.004321373782642578,0.0
09H018,0.04139268515822507,1.3875677794171886,0.0,0.04532297878665747,0.0,0.5289167002776547,0.10720996964786837,1.039017321997412,0.08990511143939793,1.1852587652965851,0.0,0.9498777040368748,0.0,0.7604224834232121,0.0,0.0,0.01703333929878037
09H022,0.012837224705172217,1.5651391519697895,0.0,0.01703333929878037,0.0,0.6901960800285137,0.008600171761917567,0.9232440186302765,0.0,1.4102709642521845,0.0,0.3521825181113625,0.0,0.8419848045901139,0.0,0.004321373782642578,0.03742649794062367
09H024,0.0,1.4611982886224932,0.0,0.01703333929878037,0.0,0.17609125905568124,0.11058971029924897,0.12710479836480765,0.0,1.3408405498123317,0.0,0.6424645202421214,0.0,0.5987905067631151,0.0,0.0,0.029383777685209667
09H031,0.0,1.51067903103221,0.0,0.03742649794062367,0.0,0.17026171539495738,0.2304489213782739,1.0153597554092142,0.0,1.373095987078727,0.03742649794062367,0.3364597338485295,0.0,0.5185139398778874,0.0,0.0,0.0
09H032,0.0,1.4163075870598827,0.0,1.0366288953621612,0.0,0.13987908640123647,0.18184358794477254,0.4712917110589386,0.021189299069938092,1.36078268987328,0.1553360374650618,0.01703333929878037,0.0,0.5865873046717549,0.0,0.7656685547590141,0.01703333929878037
09H035,0.0,1.199480914862356,0.0,0.3443922736851107,0.03342375548694973,0.6464037262230695,0.13987908640123647,1.0762762554042176,0.0,1.2496874278053016,0.0,0.05307844348341968,0.0,0.7084209001347128,0.0,0.004321373782642578,0.04139268515822507
09H040,0.0,1.1986570869544226,0.0,0.05307844348341968,0.0,1.2518814545525276,0.0,1.0094508957986938,0.12385164096708583,1.1690863574870227,0.0,0.34830486304816066,0.0,0.6190933306267428,0.0,0.008600171761917567,0.0
09H042,0.0,1.4456042032735976,0.0,0.012837224705172217,0.0,0.20139712432045143,0.16136800223497488,0.39619934709573634,0.01703333929878037,1.4295908022233017,0.0,0.42813479402878873,0.0,0.3891660843645325,0.0,0.004321373782642578,0.008600171761917567
09H043,0.012837224705172217,1.1414497734004674,0.0,0.07188200730612536,0.0,0.39093510710337914,0.056904851336472634,1.1248301494138593,0.04139268515822507,1.1034616220947049,0.0,0.4941545940184428,0.0,0.761927838420529,0.0,0.004321373782642578,0.03742649794062367
09H045,0.0,1.5720579899263045,0.0,0.004321373782642578,0.0,0.09691001300805642,0.17897694729316943,0.6757783416740851,0.004321373782642578,1.574262829707027,0.0,1.09725730969342,0.0,0.46089784275654777,0.0,0.012837224705172217,0.008600171761917567
09H046,0.0,1.2826221128780626,0.0,0.04532297878665747,0.0,0.6637009253896481,0.02530586526477026,1.252853030979893,0.0,1.212986184736668,0.0,0.5550944485783191,0.0,0.7442929831226762,0.0,0.0,0.0
09H048,0.0,1.4405942618398309,0.0,0.2528530309798932,0.0,0.3891660843645325,0.31386722036915343,1.14705767102836,0.0,1.3780343224573315,0.0,1.089905111439398,0.0,0.7143297597452329,0.0,0.0,0.02530586526477026
09H053,0.0,1.4191293077419758,0.0,0.012837224705172217,0.0,0.06445798922691845,0.04532297878665747,0.2528530309798932,0.0,1.5650209283452938,0.0,0.7299742856995556,0.0,0.5289167002776547,0.0,0.0,0.0
09H054,0.0,1.5727554651542197,0.0,0.10037054511756291,0.03342375548694973,0.436162647040756,0.021189299069938092,0.9795483747040951,0.029383777685209667,1.556905269055448,0.0,1.209515014542631,0.0,0.7041505168397991,0.0,0.0,0.10380372095595687
09H057,0.0,0.0,0.0,0.0,0.0,1.2794387882870204,0.0,0.0,0.0,0.0,0.0,2.284205067701794,0.0,0.0,0.0,0.01703333929878037,0.0
09H058,0.0,1.4443571256560277,0.0,0.012837224705172217,0.0,0.3820170425748684,0.008600171761917567,0.8926510338773004,0.0,1.6803355134145632,0.0,0.8369567370595504,0.0,0.8363241157067517,0.0,0.04921802267018165,0.0
09H062,0.0,1.3565994357249709,0.0,0.10037054511756291,0.0,0.22271647114758328,0.02530586526477026,0.9196010237841109,0.0,1.3240765797394864,0.0,0.30749603791321295,0.0,0.6599162000698503,0.0,0.0,0.04139268515822507
09H066,0.0,1.630529571426824,0.004321373782642578,0.04139268515822507,0.0,0.3996737214810381,0.05307844348341968,0.48000694295715063,0.008600171761917567,1.5847833789965078,0.0,0.6532125137753437,0.0,0.4424797690644485,0.0,0.004321373782642578,0.008600171761917567
09H073,0.0,1.2143138974243997,0.0,0.21748394421390624,0.0,0.20139712432045143,0.021189299069938092,0.9777236052888477,0.0,1.255754786643044,0.04532297878665747,0.3053513694466238,0.0,0.6283889300503115,0.0,0.0,0.008600171761917567
09H078,0.0,1.4201208480857028,0.0,0.08278537031645007,0.0,0.26481782300953643,0.0,1.0362295440862945,0.0,1.5413295776666938,0.0,0.5954962218255742,0.0,0.6095944092252201,0.0,0.1205739312058499,0.11727129565576427
09H079,0.0,1.4356851379416298,0.0,0.10380372095595687,0.01703333929878037,0.36921585741014284,0.008600171761917567,0.7474118078864233,0.0,1.443262987458695,0.0,0.1553360374650618,0.0,0.4578818967339924,0.0,0.004321373782642578,0.0
09H083,0.0,1.2193225084193366,0.0,0.26007138798507473,0.0,0.43136376415898736,0.11727129565576427,1.2193225084193366,0.0,1.3767593954048798,0.0,0.9763499790032735,0.0,0.8926510338773004,0.0,0.004321373782642578,0.0
09H084,0.0,1.549493713215013,0.0,0.1367205671564068,0.0,0.1367205671564068,0.0,1.0561422620590524,0.0,1.3021143769562011,0.0,1.2942457161381182,0.0,0.6683859166900001,0.0,0.008600171761917567,0.17609125905568124
09H088,0.0,0.0,0.0,0.0,0.0,0.9003671286564703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.0
09H090,0.0,1.4851533499036522,0.0,0.10037054511756291,0.021189299069938092,0.7944880466591696,0.021189299069938092,0.012837224705172217,0.0,1.3506356082589543,0.10720996964786837,0.029383777685209667,0.0,0.8506462351830666,0.0,0.012837224705172217,0.0
09H094,0.0,1.3872118003137306,0.0,0.08990511143939793,0.0,0.5740312677277188,0.292256071356476,1.0666985504229953,0.0,1.2869053529723748,0.0,1.0132586652835165,0.0,0.9030899869919435,0.0,0.0,0.008600171761917567
09H098,0.0,1.420615770625765,0.004321373782642578,0.146128035678238,0.0,0.24797326636180664,0.0,0.2528530309798932,0.004321373782642578,1.2962262872611605,0.09691001300805642,0.615950051656401,0.08990511143939793,0.6720978579357175,0.0,0.004321373782642578,0.36172783601759284
09H111,0.07918124604762482,1.239549720840473,0.0,0.10380372095595687,0.0,0.403120521175818,0.10720996964786837,0.5865873046717549,0.0,1.3279716236230106,0.0,0.9400181550076633,0.0,0.35410843914740087,0.0,0.0,0.0
09H113,0.0,1.252610340567373,0.0,0.1367205671564068,0.0,0.7234556720351858,0.04139268515822507,1.0689276116820718,0.03342375548694973,1.2778383330020475,0.1205739312058499,0.22788670461367355,0.0,0.7307822756663892,0.0,0.0,0.0
09H115,0.0,1.3106933123433606,0.0,0.07554696139253074,0.0,0.6404814369704218,0.32633586092875144,0.7497363155690611,0.004321373782642578,1.4442009888641594,0.07188200730612536,0.36921585741014284,0.0,0.7895807121644255,0.0,0.012837224705172217,0.0
09H119,0.0,1.1679078100014801,0.0,0.07188200730612536,0.0,0.437750562820388,0.02530586526477026,0.9768083373380663,0.0,1.2487087356009179,0.0,0.13353890837021748,0.0,0.7160033436347992,0.0,0.0,0.12385164096708583
10H001,0.0,1.480868923687168,0.0,0.01703333929878037,0.0,0.17318626841227402,0.0,1.0330214446829107,0.0,1.3293978793610428,0.0,1.2299376859079338,0.0,0.4842998393467858,0.0,0.004321373782642578,0.012837224705172217
10H007,0.0,1.3047058982127655,0.0,0.11727129565576427,0.0,0.33041377334919075,0.029383777685209667,0.7767011839884108,0.012837224705172217,1.4109458586877746,0.0,0.9590413923210935,0.0,0.60422605308447,0.0,0.004321373782642578,0.05307844348341968
10H008,0.0,1.319522449065454,0.0,0.04532297878665747,0.0,0.46686762035410945,0.008600171761917567,0.029383777685209667,0.0,1.3163897510731954,0.0,0.7041505168397991,0.0,0.5538830266438743,0.0,0.004321373782642578,0.029383777685209667
10H017,0.0,1.2750808984568585,0.0,0.18752072083646307,0.0,0.6253124509616739,0.20411998265592482,0.9390197764486665,0.0,1.2619761913978127,0.0,0.9849771264154934,0.0,0.5065050324048721,0.0,0.004321373782642578,0.0
10H022,0.0,1.4219328132785085,0.0,0.0,0.0,0.6232492903979004,0.012837224705172217,0.38021124171160603,0.02530586526477026,1.467312062980552,0.0,0.28330122870354957,0.0,0.60422605308447,0.0,0.004321373782642578,0.0
10H023,0.0,1.3096301674258988,0.0,0.11727129565576427,0.0,0.39619934709573634,0.008600171761917567,1.2392994791268925,0.0,1.161966616364075,0.0,0.08635983067474821,0.0,0.7101173651118162,0.0,0.0,0.03742649794062367
10H026,0.0,1.290479813330673,0.0,0.07554696139253074,0.021189299069938092,0.43933269383026263,0.09691001300805642,0.7259116322950482,0.0,1.3586960995738104,0.0,0.4065401804339551,0.0,0.4842998393467858,0.0,0.0,0.0
10H030,0.0,1.4250448745513888,0.0,0.06069784035361165,0.012837224705172217,1.0086001717619175,0.0,0.6998377258672457,0.008600171761917567,1.162862993321926,0.0,1.7632782110189786,0.0,0.47856649559384334,0.0,0.0,0.0
10H031,0.0,1.2713768718940746,0.0,0.008600171761917567,0.0,0.403120521175818,0.5378190950732742,0.5998830720736879,0.0,1.352761191723831,0.0,0.8904210188009143,0.0,0.46686762035410945,0.0,0.0,0.0
10H038,0.0,1.3850697763319348,0.0,0.15836249209524964,0.0,1.0004340774793186,0.004321373782642578,0.8727388274726688,0.0,1.1892094895823062,0.0,0.2671717284030138,0.0,0.7888751157754168,0.0,0.0,0.0
10H040,0.0,1.3967222785037734,0.0,0.15228834438305647,0.0,0.436162647040756,0.08990511143939793,0.92272545799326,0.021189299069938092,1.514414920580369,0.0,0.6374897295125107,0.0,0.6618126855372612,0.0,0.004321373782642578,0.11058971029924897
10H046,0.0,1.2762319579218335,0.0,0.10720996964786837,0.0,0.6063813651106049,0.03342375548694973,0.8375884382355113,0.01703333929878037,1.5656117249020587,0.03742649794062367,1.7538893314598334,0.0,0.6785183790401139,0.0,0.0,0.0
10H048,0.012837224705172217,1.295567099962479,0.0,0.08635983067474821,0.0,0.5250448070368452,0.5599066250361124,1.1580607939366052,0.0,1.4077307280263354,0.0,0.931457870689005,0.0,0.7803173121401513,0.0,0.0,0.0
10H051,0.0,1.2821687783046416,0.0,0.11727129565576427,0.0,0.26481782300953643,0.008600171761917567,0.8394780473741984,0.0,1.4131320504348721,0.0,1.2258259914618934,0.0,0.6570558528571039,0.0,0.012837224705172217,0.1367205671564068
10H055,0.0,1.5287881917748962,0.0,1.0421815945157662,0.04921802267018165,0.09691001300805642,0.17026171539495738,0.2576785748691845,0.012837224705172217,1.472902651803664,0.0,0.9079485216122722,0.0,0.4548448600085102,0.0,0.4913616938342727,0.0
10H056,0.0,1.089551882886454,0.0,0.01703333929878037,0.0,0.17897694729316943,0.0,0.5550944485783191,0.029383777685209667,1.04296907339318,0.056904851336472634,1.3025473724874856,0.0,0.37106786227173627,0.0,0.004321373782642578,0.0
10H058,0.0,1.5458017571592761,0.0,0.029383777685209667,0.0,0.07554696139253074,0.03342375548694973,0.24303804868629442,0.008600171761917567,1.6711728427150832,0.10037054511756291,0.271841606536499,0.0,0.36921585741014284,0.0,0.021189299069938092,0.11394335230683678
10H059,0.0,1.2688119037397805,0.0,0.06445798922691845,0.0,0.19865708695442263,0.05307844348341968,0.8555191556678001,0.0,1.5335178620169674,0.03742649794062367,0.5010592622177514,0.0,0.6138418218760692,0.0,0.0,0.07188200730612536
10H063,0.008600171761917567,1.3845326154942486,0.0,0.03742649794062367,0.0,0.46089784275654777,0.0,0.7481880270062005,0.01703333929878037,1.5712428505602238,0.0,1.5077209766856134,0.0,0.705007959333336,0.0,0.0,0.0
10H066,0.0,1.2778383330020475,0.0,0.0,0.0,0.25527250510330607,0.01703333929878037,0.5797835966168101,0.0,1.2432861460834461,0.0,0.6919651027673603,0.0,0.31175386105575426,0.0,0.0,0.5118833609788744
10H068,0.06445798922691845,1.256717745977487,0.0,0.04921802267018165,0.0,0.3944516808262163,0.13353890837021748,1.160768561861128,0.008600171761917567,1.4329692908744058,0.0,0.8331471119127851,0.0,0.7944880466591696,0.0,0.012837224705172217,0.0
10H070,0.0,1.3147096929551738,0.0,0.0,0.0,0.16136800223497488,0.07188200730612536,0.8987251815894934,0.0,1.3569814009931311,0.0,1.0906107078284066,0.0,0.48000694295715063,0.0,0.004321373782642578,0.0
10H072,0.0,1.3085644135612389,0.0,0.28103336724772754,0.0,0.4265112613645752,0.12710479836480765,0.5854607295085006,0.01703333929878037,1.328583449714202,0.0,1.4026052419199146,0.0,0.667452952889954,0.0,0.004321373782642578,0.3159703454569178
10H078,0.02530586526477026,1.3634239329171765,0.0,0.06445798922691845,0.021189299069938092,0.6857417386022636,0.07188200730612536,0.6020599913279624,0.0,1.1931245983544616,0.0,0.8208579894396999,0.03742649794062367,0.24797326636180664,0.0,0.0,0.0
10H089,0.0,1.4941545940184429,0.0,0.1931245983544616,0.0,0.651278013998144,0.0,0.9763499790032735,0.0,1.4459154139511234,0.0,0.5717088318086876,0.0,0.6608654780038692,0.0,0.03342375548694973,0.0
10H092,0.0,1.4510184521554574,0.0,0.07554696139253074,0.0,0.23299611039215382,0.08635983067474821,1.2357808703275603,0.06445798922691845,1.404491617758686,0.0,0.9334872878487055,0.0,0.8536982117761743,0.0,0.0,0.012837224705172217
10H095,0.0,1.3712526291249394,0.0,0.01703333929878037,0.0,0.36361197989214433,0.04139268515822507,0.9694159123539814,0.06445798922691845,1.531095546870028,0.0,0.3053513694466238,0.0,0.7331972651065695,0.0,0.0,0.0
10H101,0.0,1.423245873936808,0.0,0.09342168516223506,0.0,0.5224442335063199,0.4082399653118496,1.083860800866573,0.0,1.4595432582804129,0.0,0.2944662261615929,0.0,0.9840770339028309,0.0,0.0,0.0
10H106,0.0,1.2929202996000062,0.0,0.09691001300805642,0.0,0.7881683711411677,0.09691001300805642,1.0273496077747566,0.0,1.417969642214737,0.0,0.41995574848975786,0.0,0.6384892569546373,0.0,0.004321373782642578,0.0
10H107,0.008600171761917567,1.3479151865016914,0.0,0.06069784035361165,0.012837224705172217,0.4578818967339924,0.11394335230683678,1.0285712526925377,0.012837224705172217,1.2727695865517594,0.0,1.4792873164761702,0.0,0.6074550232146685,0.0,0.004321373782642578,0.0
10H109,0.0,1.0406023401140732,0.0,0.09691001300805642,0.0,0.4638929889859073,0.46686762035410945,0.8698182079793282,0.0,1.3694014136966244,0.0,0.4742162640762552,0.0,0.72916478969277,0.0,0.008600171761917567,0.012837224705172217
10H110,0.0,1.300812794118117,0.0,0.20139712432045143,0.01703333929878037,0.290034611362518,0.2528530309798932,1.0511525224473812,0.0,1.2909245593827543,0.0,0.35410843914740087,0.0,0.6424645202421214,0.0,0.0,0.021189299069938092
10H115,0.0,1.388988785124714,0.0,0.26481782300953643,0.0,0.2528530309798932,0.04139268515822507,0.7176705030022621,0.0,1.5200903281128424,0.0,0.4623979978989561,0.0,0.8228216453031046,0.0,0.008600171761917567,0.04921802267018165
10H119,0.0,1.1553360374650619,0.0,0.02530586526477026,0.02530586526477026,0.7323937598229685,0.0,0.8247764624755457,0.0,1.2626883443016965,0.0,1.829946695941636,0.0,0.4756711883244297,0.0,0.0,0.0
10H127,0.0,1.4752352226041283,0.0,0.1205739312058499,0.0,0.5289167002776547,0.02530586526477026,0.24797326636180664,0.0,1.420450859106068,0.0,0.37657695705651195,0.0,0.5831987739686227,0.0,0.004321373782642578,0.0
10H130,0.0,1.5802405082653763,0.0,0.01703333929878037,0.0,0.11058971029924897,0.0,0.6063813651106049,0.0,1.3818367999983434,0.0,2.093036252945163,0.0,0.290034611362518,0.0,0.0,0.01703333929878037
10H136,0.0,1.3479151865016914,0.0,0.04921802267018165,0.0,0.36172783601759284,0.008600171761917567,0.6085260335771941,0.07188200730612536,1.3324384599156054,0.0,1.2299376859079338,0.0,0.6031443726201823,0.0,0.021189299069938092,0.10037054511756291
10H166,0.0,1.3053513694466237,0.0,0.04921802267018165,0.0,0.34635297445063856,0.07188200730612536,0.9781805169374139,0.0,1.4269989587565373,0.0,0.761927838420529,0.0,0.6473829701146198,0.0,0.0,0.0
10H173,0.0,1.1922886125681202,0.0,0.146128035678238,0.0,0.3944516808262163,0.06445798922691845,0.6637009253896481,0.0,1.2753113545418118,0.0,1.250175948083925,0.0,0.4712917110589386,0.0,0.01703333929878037,0.01703333929878037
10H174,0.0,1.334252642334231,0.0,0.11058971029924897,0.0,0.32633586092875144,0.004321373782642578,0.8965262174895553,0.0,1.3850697763319348,0.0,0.6384892569546373,0.0,0.46834733041215726,0.0,0.0,0.0
11H002,0.0,1.4644895474339714,0.0,0.04921802267018165,0.0,0.6766936096248666,0.004321373782642578,0.6148972160331346,0.0,1.1482940974347458,0.04921802267018165,0.6875289612146344,0.0,0.6190933306267428,0.0,0.008600171761917567,0.12710479836480765
11H006,0.0,1.2702128548962426,0.0,0.05307844348341968,0.0,0.2528530309798932,0.11058971029924897,0.6344772701607316,0.0,1.4451369687133042,0.0,0.2148438480476979,0.0,0.6324572921847242,0.0,0.004321373782642578,0.0
11H009,0.0,1.555940437818511,0.0,0.19865708695442263,0.0,0.22788670461367355,0.02530586526477026,0.6884198220027106,0.03742649794062367,1.59250984790068,0.0,1.1598678470925665,0.0,0.5514499979728752,0.0,0.004321373782642578,0.0
11H010,0.0,1.3628593029586802,0.0,0.06445798922691845,0.0,0.4132997640812518,0.04921802267018165,1.2886962605902559,0.0,1.4637437212470592,0.06069784035361165,0.250420002308894,0.0,0.7715874808812554,0.0,0.0,0.0
11H014,0.0,1.6050894618815805,0.0,0.08635983067474821,0.01703333929878037,0.41995574848975786,0.05307844348341968,0.03342375548694973,0.03342375548694973,1.3554515201265174,0.0,0.8088858673598122,0.0,0.6053050461411094,0.0,0.004321373782642578,0.02530586526477026
11H017,0.0,1.4127964287165433,0.0,0.021189299069938092,0.0,0.2576785748691845,0.07554696139253074,0.7160033436347992,0.0,1.4129642719966629,0.0,1.1667260555800518,0.0,0.5774917998372253,0.0,0.02530586526477026,0.008600171761917567
11H021,0.0,1.3289908554494287,0.0,0.17026171539495738,0.0,0.34044411484011833,0.04139268515822507,1.0920184707527971,0.05307844348341968,1.255995726722402,0.0,1.3926969532596658,0.0,0.7041505168397991,0.0,0.008600171761917567,0.0
11H022,0.0,1.3666097103924297,0.0,0.10037054511756291,0.01703333929878037,0.22530928172586287,0.029383777685209667,0.6444385894678386,0.0,1.5161385767170743,0.04532297878665747,0.7497363155690611,0.0,0.48855071650044424,0.0,0.008600171761917567,0.0
11H027,0.0,1.2641091563058084,0.0,0.04139268515822507,0.021189299069938092,0.367355921026019,0.056904851336472634,0.5797835966168101,0.0,1.3273589343863303,0.0,0.5877109650189114,0.0,0.6020599913279624,0.0,0.008600171761917567,0.0
11H035,0.012837224705172217,1.3059958827708047,0.0,0.056904851336472634,0.0,0.4842998393467858,0.06445798922691845,0.7664128471123994,0.0,1.4792873164761702,0.0,0.6283889300503115,0.0,0.7810369386211318,0.0,0.012837224705172217,0.0
11H043,0.0,1.4646385590950328,0.004321373782642578,0.10720996964786837,0.0,0.25527250510330607,0.13987908640123647,0.5670263661590604,0.0,1.3937506403480804,0.0,0.6344772701607316,0.0,0.5352941200427705,0.0,0.0,0.012837224705172217
