,U3,LBHD1,POM121L3P,AC104076.1,AC023355.1,LNCNEF,TRGV2,DSCR9,TMED1,LINC02267,RNU6_307P,PDLIM1P3,CDX1,AC010463.1,ST6GALNAC4P1,RAD23BP3,FAM222B,AC027612.2,MKX,RN7SKP180,CLIP3,AL451042.1,LINC01478,FGFRL1,AC018761.2,OR7E158P,AC091152.1,RHOXF1P3,PCDHAC2,TIGD3,LINC02366,RPL7AP69,AL359538.4,AC107954.1,AC147651.1,AC025268.1,PDZRN4,CALML6,AL365434.2,AL355990.2,AC068790.2,AC005753.3,CBWD6,AC108457.1,AC108477.2,CALB1,AC004982.2,MAOA,NPIPB15,MAML1
09H022,0.05307844348341968,0.0,0.0,0.15836249209524964,0.5587085705331657,1.442793225939769,0.0,1.159266331093494,0.0,0.0,0.03742649794062367,0.0,0.029383777685209667,0.0,0.0,0.5037906830571811,0.03342375548694973,0.2528530309798932,0.8603380065709937,0.0,1.7926717891415673,0.012837224705172217,0.0,0.056904851336472634,0.0,1.7073998311332486,0.7497363155690611,0.0,0.8337843746564789,0.06069784035361165,0.1931245983544616,1.4051755462179893,1.868232868422465,1.7586091426597437,0.0,0.6106601630898799,0.36361197989214433,0.06818586174616162,0.0,1.0674428427763807,1.0962145853464051,2.5719299978745553,0.0,0.0,0.17897694729316943,0.0,0.09342168516223506,0.01703333929878037,0.0,0.0
09H024,0.021189299069938092,0.0,0.0,0.19589965240923368,0.4913616938342727,1.556905269055448,0.0,1.0386201619497029,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.0,0.14921911265537988,0.0,0.18752072083646307,0.3979400086720376,0.0,1.6503075231319364,0.02530586526477026,0.0,0.02530586526477026,0.0,1.8385972528166563,0.18752072083646307,0.0,0.7395723444500919,0.12385164096708583,0.3096301674258988,1.024485667699167,1.7133225049870275,1.467460109507264,0.0,0.34830486304816066,0.09342168516223506,0.021189299069938092,0.0,0.8221680793680175,1.1126050015345745,2.343369200227532,0.0,0.0,0.03742649794062367,0.0,0.1430148002540951,0.5646660642520893,0.0,0.0
09H031,0.012837224705172217,0.0,0.0,0.18752072083646307,0.6748611407378116,1.9191304138606144,0.0,0.7067177823367587,0.0,0.0,0.07188200730612536,0.0,0.01703333929878037,0.0,0.0,0.08990511143939793,0.0,0.09342168516223506,0.1931245983544616,0.14921911265537988,1.7367947549243605,0.0,0.0,0.0,0.0,1.5036545192429593,0.1367205671564068,0.0,1.1541195255158467,0.012837224705172217,0.22271647114758328,1.145196406114182,1.8280150642239767,1.4625477288026643,0.0,0.4593924877592308,0.22271647114758328,0.01703333929878037,0.0,1.2380461031287955,0.9969492484953811,2.1874643152929196,0.0,0.012837224705172217,0.04139268515822507,0.0,0.24303804868629442,0.004321373782642578,0.0,0.0
09H032,0.05307844348341968,0.0,0.0,0.30749603791321295,0.4899584794248346,1.567966906823154,0.0,0.5224442335063199,0.0,0.0,0.03342375548694973,0.0,0.03342375548694973,0.0,0.0,0.08635983067474821,0.0,0.12710479836480765,0.9595183769729982,0.3010299956639812,1.847634344318255,0.029383777685209667,0.0,0.03342375548694973,0.012837224705172217,1.6317480743965693,0.3979400086720376,0.0,0.5378190950732742,0.012837224705172217,0.0,1.1122697684172707,1.9041202134761996,1.5488805626375148,0.0,0.43933269383026263,0.15228834438305647,0.07918124604762482,0.0,1.1513698502474603,1.509605704611556,2.659307571459207,0.0,0.0,0.16731733474817606,0.0,0.287801729930226,0.3729120029701066,0.0,0.0
09H035,0.08990511143939793,0.0,0.0,0.12710479836480765,0.1553360374650618,1.3841741388070334,0.0,0.7419390777291989,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.287801729930226,0.0,0.12710479836480765,0.5378190950732742,0.1643528557844371,1.7859701251320095,0.0,0.0,0.02530586526477026,0.06818586174616162,1.230959555748569,0.8444771757456815,0.0,1.4171394097273255,0.021189299069938092,0.13987908640123647,1.3942765267678214,1.803183888535342,1.5207454715194824,0.0,0.5010592622177514,0.28103336724772754,0.21218760440395779,0.0,0.7944880466591696,1.1058506743851435,2.0928609433388172,0.021189299069938092,0.0,0.07918124604762482,0.0,0.20682587603184968,0.44560420327359757,0.0,0.0
09H040,0.10720996964786837,0.0,0.0,0.22788670461367355,0.03742649794062367,1.3925210899319322,0.0,0.320146286111054,0.0,0.0,0.14921911265537988,0.0,0.04532297878665747,0.008600171761917567,0.0,0.9278834103307069,0.0,0.3283796034387377,0.7686381012476144,0.290034611362518,1.8334658601706924,0.0,0.0,0.02530586526477026,0.0,1.6490426340861764,0.7134905430939424,0.0,1.7528931548845939,0.0,0.25527250510330607,1.5378190950732742,2.012246519985071,1.6282867310895144,0.0,0.44560420327359757,0.14921911265537988,0.1367205671564068,0.0,1.1274287778515988,1.1082266563749286,2.067851660512353,0.012837224705172217,0.029383777685209667,0.08990511143939793,0.0,0.07918124604762482,0.13987908640123647,0.0,0.0
09H042,0.03742649794062367,0.0,0.0,0.10037054511756291,0.7092699609758307,1.6287974855667102,0.0,0.7209857441537391,0.0,0.0,0.13033376849500614,0.0,0.0,0.0,0.0,0.08278537031645007,0.012837224705172217,0.30749603791321295,0.24303804868629442,0.0,1.7135745377720697,0.0,0.0,0.0,0.0,1.635986111800833,0.15228834438305647,0.0,0.6522463410033232,0.02530586526477026,0.0,0.8668778143374989,1.7154183225950563,1.4369573306694496,0.0,0.292256071356476,0.0,0.02530586526477026,0.0,0.9628426812012424,1.0996806411092501,2.287667391274135,0.0,0.0,0.04139268515822507,0.004321373782642578,0.04921802267018165,0.24551266781414982,0.0,0.0
09H043,0.07188200730612536,0.0,0.0,0.3521825181113625,0.16731733474817606,1.3988077302032647,0.0,0.5514499979728752,0.0,0.0,0.17318626841227402,0.0,0.029383777685209667,0.0,0.0,0.2944662261615929,0.0,0.146128035678238,0.5171958979499743,0.3096301674258988,1.8894697839695074,0.0,0.0,0.0,0.0,1.6450290647211425,0.5550944485783191,0.0,1.5097400155703824,0.008600171761917567,0.49554433754644844,1.4655315569735499,2.0225108504340303,1.6200318951262973,0.0,0.6424645202421214,0.10037054511756291,0.1430148002540951,0.0,1.0542299098633974,1.0737183503461227,2.4165739436962004,0.0,0.05307844348341968,0.1430148002540951,0.0,0.24303804868629442,0.08635983067474821,0.0,0.0
09H045,0.09691001300805642,0.0,0.0,0.1846914308175988,0.31175386105575426,1.5817221599490987,0.0,1.04296907339318,0.0,0.0,0.029383777685209667,0.0,0.0,0.008600171761917567,0.0,0.8142475957319202,0.0,0.39093510710337914,0.09342168516223506,0.4099331233312946,1.7263196121107753,0.0,0.0,0.0,0.0,1.230959555748569,0.41830129131974547,0.0,0.08990511143939793,0.06069784035361165,0.0,0.9532763366673044,1.8256208250035002,1.6756867086994012,0.0,0.250420002308894,0.26245108973042947,0.1643528557844371,0.0,1.0770043267933502,0.9827233876685453,1.631443769013172,0.0,0.0,0.07918124604762482,0.004321373782642578,0.1205739312058499,0.0,0.0,0.0
09H046,0.10720996964786837,0.0,0.0,0.19865708695442263,0.04139268515822507,1.3988077302032647,0.0,0.7664128471123994,0.0,0.04532297878665747,0.004321373782642578,0.0,0.0,0.0,0.0,0.08278537031645007,0.0,0.12385164096708583,0.8325089127062363,0.5717088318086876,2.001171014941401,0.012837224705172217,0.0,0.0,0.012837224705172217,1.6489451821656724,0.5428254269591799,0.0,0.5965970956264602,0.0,0.2764618041732442,1.4912215762392829,1.9400181550076632,1.680516809381255,0.0,0.6766936096248666,0.31806333496276157,0.07554696139253074,0.0,1.0989896394011773,0.8981764834976765,2.140036410975282,0.012837224705172217,0.03742649794062367,0.1367205671564068,0.0,0.16136800223497488,0.5831987739686227,0.0,0.0
09H048,0.03342375548694973,0.0,0.0,0.18184358794477254,0.5105450102066121,1.4924810101288766,0.0,0.9429995933660404,0.0,0.04532297878665747,0.6748611407378116,0.0,0.1367205671564068,0.008600171761917567,0.0,0.20139712432045143,0.0,0.22530928172586287,0.5352941200427705,0.0,1.7649229846498886,0.0,0.004321373782642578,0.0,0.004321373782642578,1.6960067152185454,0.4329692908744057,0.0,1.4141373621844766,0.0,0.4712917110589386,1.3982873053574012,1.839729375206388,1.7281101841003406,0.0,0.670245853074124,0.367355921026019,0.22530928172586287,0.0,1.0962145853464051,1.1248301494138593,2.4024505388513644,0.0,0.04921802267018165,0.1430148002540951,0.0,0.17609125905568124,0.15836249209524964,0.0,0.18752072083646307
09H053,0.03742649794062367,0.0,0.0,0.15836249209524964,0.7535830588929066,1.5419534744582362,0.0,0.6283889300503115,0.0,0.07188200730612536,0.021189299069938092,0.0,0.02530586526477026,0.0,0.0,0.10720996964786837,0.0,0.2304489213782739,0.23804610312879543,0.17318626841227402,1.8293681079888202,0.0,0.0,0.0,0.0,1.2084413564385674,0.17897694729316943,0.0,0.4487063199050799,0.01703333929878037,0.26007138798507473,1.0136796972911926,1.8102997410401689,1.2907022432878543,0.0,0.2576785748691845,0.505149978319906,0.04139268515822507,0.0,0.8597385661971468,0.9580858485210851,2.1586338413586246,0.0,0.0,0.03742649794062367,0.0,0.1931245983544616,0.290034611362518,0.0,0.0
09H054,0.08278537031645007,0.0,0.0,0.22271647114758328,0.1846914308175988,1.6980135039391817,0.0,1.0625819842281632,0.11727129565576427,0.03742649794062367,0.004321373782642578,0.0,0.04532297878665747,0.029383777685209667,0.0,0.4265112613645752,0.0,0.1846914308175988,0.6009728956867483,0.45636603312904306,1.8196755199942927,0.0,0.0,0.0,0.31806333496276157,1.371990911464915,0.7419390777291989,0.0,1.6387886671573983,0.029383777685209667,0.5211380837040362,1.2605483726369795,1.9339931638312424,1.4635944021870002,0.0,0.42813479402878873,0.15228834438305647,0.11058971029924897,0.0,1.0874264570362855,1.0141003215196205,2.157184682201611,0.0,0.01703333929878037,0.1643528557844371,0.0,0.17026171539495738,0.23299611039215382,0.0,0.0
09H057,0.16136800223497488,0.0,0.0,0.2787536009528289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205739312058499,0.0,0.0,0.0,0.0,0.0,1.2253092817258628,0.9068735347220704,0.0,0.0,0.0,0.0,2.614127031148761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H058,0.03342375548694973,0.0,0.0,0.13353890837021748,0.35793484700045386,1.6021685513789972,0.0,1.0098756337121602,0.0,0.0,0.11727129565576427,0.0,0.03742649794062367,0.0,0.0,0.05307844348341968,0.0,0.11058971029924897,0.6232492903979004,0.0,1.8396665568824333,0.0,0.0,0.0,0.0,1.541579243946581,0.26007138798507473,0.0,0.5211380837040362,0.012837224705172217,0.4065401804339551,1.328583449714202,1.7035492982382305,1.5870371177434557,0.0,0.4638929889859073,0.0,0.1430148002540951,0.0,1.0937717814987298,1.0461047872460387,2.0019067040408847,0.0,0.0,0.04532297878665747,0.0,0.10720996964786837,0.04921802267018165,0.0,0.0
09H062,0.04139268515822507,0.0,0.0,0.10380372095595687,0.49554433754644844,1.58849580100721,0.0,0.7134905430939424,0.0,0.0,0.17026171539495738,0.0,0.0,0.0,0.0,0.08635983067474821,0.0,0.2528530309798932,0.46089784275654777,0.21218760440395779,1.678518379040114,0.0,0.0,0.0,0.02530586526477026,1.0927206446840991,0.287801729930226,0.0,1.1978316933289028,0.01703333929878037,0.30319605742048883,1.0170333392987803,1.8293681079888202,1.4169731726030363,0.0,0.16136800223497488,0.12710479836480765,0.0,0.0,0.8419848045901139,0.9180303367848802,2.1019531774771996,0.021189299069938092,0.0,0.04532297878665747,0.0,0.10380372095595687,0.4487063199050799,0.0,0.0
09H066,0.03342375548694973,0.0,0.0,0.22530928172586287,0.35410843914740087,1.8022947113974639,0.0,0.9365137424788933,0.0,0.04532297878665747,0.49968708261840383,0.0,0.0,0.0,0.0,0.5352941200427705,0.0,0.11727129565576427,0.6655809910179531,0.15836249209524964,1.7228806106869392,0.012837224705172217,0.0,0.0,0.0,1.6514718521990424,0.2576785748691845,0.0,0.5705429398818975,0.04532297878665747,0.0,1.18440748541232,1.6933751510251853,1.5796692935547203,0.0,0.33041377334919075,0.17609125905568124,0.10380372095595687,0.0,1.129045059887958,1.0277572046905534,1.5591881890047754,0.0,0.0,0.012837224705172217,0.0,0.33041377334919075,0.07918124604762482,0.0,0.0
09H073,0.029383777685209667,0.0,0.0,0.1430148002540951,0.5105450102066121,1.4677560512440329,0.0,0.617000341120899,0.0,0.0,0.03342375548694973,0.0,0.06818586174616162,0.0,0.0,0.359835482339888,0.0,0.2944662261615929,0.6009728956867483,0.1643528557844371,1.7410727723733215,0.008600171761917567,0.0,0.0,0.029383777685209667,1.255995726722402,0.42975228000240795,0.0,1.6220066730068048,0.056904851336472634,0.33243845991560533,1.2013971243204515,1.7434313651466837,1.585799009013001,0.0,0.34635297445063856,0.3729120029701066,0.056904851336472634,0.0,0.8633228601204559,0.9763499790032735,1.9804578922761,0.17897694729316943,0.0,0.03742649794062367,0.0,0.17609125905568124,0.3873898263387294,0.0,0.0
09H078,0.04921802267018165,0.0,0.0,0.20951501454263097,0.6063813651106049,1.4336098433237183,0.0,0.5327543789924978,0.0,0.0,0.13987908640123647,0.0,0.0,0.0,0.0,0.3096301674258988,0.0,0.1205739312058499,0.1846914308175988,0.24054924828259971,1.7883805153195633,0.0,0.0,0.0,0.0,1.1812717715594616,0.5490032620257879,0.0,1.8459038388987825,0.02530586526477026,0.20411998265592482,1.1322596895310446,1.8642736968043792,1.6608654780038692,0.0,0.30319605742048883,0.1430148002540951,0.0,0.0,1.1544239731146468,1.14705767102836,2.1661043448416164,0.0,0.01703333929878037,0.09342168516223506,0.004321373782642578,0.1903316981702915,0.03742649794062367,0.0,0.0
09H079,0.021189299069938092,0.0,0.0,0.08278537031645007,0.11727129565576427,1.67641923171836,0.0,1.1264561134318043,0.0,0.021189299069938092,0.0,0.0,0.0,0.012837224705172217,0.0,0.1931245983544616,0.004321373782642578,0.04139268515822507,0.23299611039215382,0.1931245983544616,1.7330366829335795,0.0,0.0,0.09342168516223506,0.0,1.3872118003137306,0.4487063199050799,0.0,0.4623979978989561,0.01703333929878037,0.28103336724772754,1.011570443597278,1.785756799962643,1.31492005599242,0.0,0.3384564936046048,0.4593924877592308,0.0,0.0,1.02816441942447,1.3138672203691535,2.040523226445596,0.0,0.0,0.12385164096708583,0.004321373782642578,0.3891660843645325,0.3010299956639812,0.0,0.0
09H083,0.06445798922691845,0.0,0.0,0.16731733474817606,0.403120521175818,1.4598446423882079,0.029383777685209667,0.9698816437464999,0.0,0.0,0.13033376849500614,0.0,0.16136800223497488,0.0,0.0,0.367355921026019,0.0,0.07188200730612536,0.8656960599160706,0.43136376415898736,1.97483395504854,0.012837224705172217,0.0,0.08278537031645007,0.0,1.5267268673146357,0.8813846567705729,0.0,1.1565491513317814,0.008600171761917567,0.4756711883244297,1.5935075893317652,1.885982811354973,1.5225746326911769,0.0,0.7024305364455253,0.38381536598043126,0.13987908640123647,0.0,1.0047511555910011,1.06781451116184,2.3806453191909247,0.012837224705172217,0.09342168516223506,0.21748394421390624,0.0,0.1643528557844371,0.01703333929878037,0.0,0.0
09H084,0.06445798922691845,0.0,0.0,0.24054924828259971,0.2764618041732442,1.7074850119674736,0.0,0.7160033436347992,0.021189299069938092,0.021189299069938092,0.004321373782642578,0.0,0.04921802267018165,0.008600171761917567,0.0,0.8704039052790271,0.0,0.17897694729316943,0.5563025007672873,0.359835482339888,1.8637985386805003,0.0,0.0,0.02530586526477026,0.004321373782642578,1.321391278311689,0.48144262850230496,0.0,1.320146286111054,0.03342375548694973,0.0,1.2828486028346449,1.9430491110084067,1.5376931943673908,0.0,0.35793484700045386,0.6232492903979004,0.16136800223497488,0.0,0.9858753573083936,1.123524980942732,2.238246886526687,0.021189299069938092,0.0,0.1367205671564068,0.0,0.11727129565576427,0.012837224705172217,0.0,0.0
09H088,0.20951501454263097,0.0,0.0,0.292256071356476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3979400086720376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0056437416946507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H090,0.10720996964786837,0.0,0.0,0.22788670461367355,0.23804610312879543,1.4537768596904421,0.0,1.0402066275747113,0.0,0.0,0.11058971029924897,0.0,0.029383777685209667,0.03342375548694973,0.0,0.6232492903979004,0.01703333929878037,0.23804610312879543,1.0784568180532925,0.2304489213782739,2.032014034159506,0.0,0.0,0.0,0.0,1.344195715871435,0.888179493918325,0.0,0.7041505168397991,0.01703333929878037,0.4329692908744057,1.5063697170955042,1.858115932190066,1.5935075893317652,0.0,0.72916478969277,0.290034611362518,0.287801729930226,0.0,1.1513698502474603,1.1631613749770184,2.2830749747354715,0.008600171761917567,0.029383777685209667,0.250420002308894,0.0,0.14921911265537988,0.01703333929878037,0.0,0.0
09H094,0.056904851336472634,0.0,0.0,0.1367205671564068,0.21218760440395779,1.454387467146955,0.0,0.884795363948981,0.0,0.021189299069938092,0.09691001300805642,0.0,0.0,0.008600171761917567,0.0,0.34830486304816066,0.01703333929878037,0.17026171539495738,0.6031443726201823,0.20951501454263097,1.912168896059627,0.0,0.0,0.029383777685209667,0.0,1.6610550848533787,0.7737864449811935,0.0,0.951823035315912,0.02530586526477026,0.17897694729316943,1.4718781993072905,1.8138477542288542,1.545059584694003,0.0,0.670245853074124,0.23804610312879543,0.21218760440395779,0.0,1.0102999566398119,1.0141003215196205,2.284250210312084,0.0,0.0,0.21218760440395779,0.0,0.10037054511756291,0.12710479836480765,0.0,0.0
09H098,0.05307844348341968,0.0,0.0,0.26007138798507473,0.46834733041215726,1.6639834546082666,0.0,0.6522463410033232,0.0,0.0,0.008600171761917567,0.0,0.056904851336472634,0.0,0.0,0.5670263661590604,0.012837224705172217,0.35410843914740087,0.35410843914740087,0.3222192947339193,1.5806969397124366,0.0,0.0,0.0,0.0,1.3010299956639813,0.2148438480476979,0.0,1.3861421089308184,0.06445798922691845,0.35024801833416286,0.952792443044092,1.7632782110189786,1.6541765418779606,0.0,0.31806333496276157,0.04921802267018165,0.04532297878665747,0.0,0.9777236052888477,1.165244326125311,2.475307913956194,0.0,0.0,0.05307844348341968,0.0,0.2741578492636798,0.3873898263387294,0.0,0.0
09H111,0.01703333929878037,0.0,0.0,0.14921911265537988,0.33041377334919075,1.664265800147675,0.0,0.9781805169374139,0.0,0.0,0.012837224705172217,0.0,0.029383777685209667,0.0,0.0,0.04139268515822507,0.0,0.23804610312879543,0.24303804868629442,0.4517864355242902,1.650210354660359,0.012837224705172217,0.0,0.0,0.004321373782642578,1.962227231350085,0.2695129442179163,0.0,0.41995574848975786,0.029383777685209667,0.17897694729316943,1.1928461151888416,1.7235377615320568,1.6166855208955122,0.0,0.14921911265537988,0.4941545940184428,0.11394335230683678,0.0,0.7923916894982539,0.9894498176666918,2.124862728423057,0.008600171761917567,0.008600171761917567,0.06069784035361165,0.0,0.3283796034387377,0.3944516808262163,0.0,0.0
09H113,0.13033376849500614,0.0,0.0,0.11394335230683678,0.06445798922691845,1.3634239329171765,0.0,0.4424797690644485,0.0,0.1205739312058499,0.029383777685209667,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.11394335230683678,1.0492180226701815,0.0,2.0117395613883184,0.0,0.0,0.0,0.0,1.4902394852462872,0.9666109866819343,0.0,0.37839790094813763,0.04139268515822507,0.0,1.619302075875608,1.8996016591461222,1.6112983622964288,0.0,0.6473829701146198,0.35024801833416286,0.22010808804005513,0.0,1.0542299098633974,0.9800033715837464,1.9969055106956661,0.008600171761917567,0.04139268515822507,0.146128035678238,0.0,0.1205739312058499,0.39619934709573634,0.0,0.0
09H115,0.06818586174616162,0.0,0.0,0.07554696139253074,0.35793484700045386,1.5345337560051155,0.0,1.2576785748691846,0.0,0.029383777685209667,0.10037054511756291,0.0,0.0,0.0,0.0,0.02530586526477026,0.021189299069938092,0.07188200730612536,0.8567288903828826,0.0,1.9845723156216322,0.01703333929878037,0.0,0.10720996964786837,0.0,1.3932241163612973,0.6454222693490919,0.0,0.5198279937757188,0.012837224705172217,0.271841606536499,1.5280163411892014,1.943593432768369,1.5810389487721672,0.0,0.5390760987927766,0.2741578492636798,0.06069784035361165,0.0,1.0098756337121602,1.1550322287909702,2.477179156790531,0.0,0.02530586526477026,0.12710479836480765,0.0,0.06445798922691845,0.0,0.0,0.0
09H119,0.06069784035361165,0.0,0.0,0.09342168516223506,0.16731733474817606,1.2860071220794747,0.0,0.8155777483242672,0.0,0.021189299069938092,0.10720996964786837,0.0,0.02530586526477026,0.0,0.0,0.31806333496276157,0.0,0.13033376849500614,0.6570558528571039,0.0,1.6840370374865197,0.0,0.0,0.0,0.06069784035361165,1.1928461151888416,0.5965970956264602,0.0,0.9380190974762103,0.008600171761917567,0.0,1.3531465462139793,1.78632543439007,1.4575791469957626,0.0,0.43136376415898736,0.09691001300805642,0.1205739312058499,0.0,0.7860412102425542,0.890979596989689,2.004063300397667,0.06445798922691845,0.0,0.04532297878665747,0.0,0.06069784035361165,0.7355988996981799,0.0,0.0
10H001,0.03342375548694973,0.0,0.0,0.1205739312058499,0.568201724066995,1.5616975326539935,0.0,0.8135809885681919,0.0,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.22271647114758328,0.0,0.12710479836480765,0.6263403673750424,0.20139712432045143,1.7262380468026375,0.0,0.0,0.029383777685209667,0.0,1.216165902285993,0.5809249756756193,0.0,0.40483371661993806,0.008600171761917567,0.0,1.142389466118836,1.7502769151539928,1.342620042553348,0.0,0.46686762035410945,0.20139712432045143,0.11727129565576427,0.0,0.9532763366673044,0.9735896234272569,2.0061664254854312,0.0,0.0,0.08635983067474821,0.0,0.16731733474817606,0.04139268515822507,0.0,0.0
10H007,0.04139268515822507,0.0,0.0,0.12385164096708583,0.5809249756756193,1.4366396316926606,0.0,0.8388490907372553,0.004321373782642578,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.2944662261615929,0.0,0.2944662261615929,0.5037906830571811,0.35410843914740087,1.7739326474676451,0.008600171761917567,0.0,0.02530586526477026,0.004321373782642578,1.5299434016586693,0.416640507338281,0.0,0.814913181275074,0.021189299069938092,0.3996737214810381,1.2100508498751372,1.7958105246674083,1.3967222785037734,0.0,0.5327543789924978,0.2741578492636798,0.056904851336472634,0.0,0.846955325019824,1.132899769944483,2.3261924381277725,0.008600171761917567,0.029383777685209667,0.16136800223497488,0.0,0.08990511143939793,0.10380372095595687,0.0,0.0
10H008,0.029383777685209667,0.0,0.0,0.19589965240923368,0.290034611362518,1.376576957056512,0.0,0.6618126855372612,0.0,0.0,0.06445798922691845,0.0,0.0,0.0,0.0,0.4742162640762552,0.0,0.06818586174616162,1.0729847446279304,0.1903316981702915,1.8822398480188234,0.012837224705172217,0.0,0.0,0.0,1.7577754910119257,0.4082399653118496,0.0,0.4638929889859073,0.0,0.4471580313422192,1.4638929889859074,1.9604707775342989,1.6748611407378116,0.0,0.3873898263387294,0.25527250510330607,0.10037054511756291,0.0,0.9405164849325671,1.2177470732627935,2.158332331708981,0.0,0.0,0.16731733474817606,0.0,0.04532297878665747,0.13987908640123647,0.0,0.0
10H017,0.06445798922691845,0.0,0.0,0.06069784035361165,0.33041377334919075,1.5278875659527047,0.0,0.8215135284047732,0.0,0.07918124604762482,0.0,0.0,0.07918124604762482,0.0,0.0,0.11727129565576427,0.01703333929878037,0.2695129442179163,0.416640507338281,0.0,1.7943486038960827,0.012837224705172217,0.0,0.029383777685209667,0.0,1.8587777373054493,0.403120521175818,0.0,0.4132997640812518,0.07188200730612536,0.16136800223497488,1.3850697763319348,1.6643598745511412,1.56062387454993,0.008600171761917567,0.37106786227173627,0.9222062774390164,0.1931245983544616,0.0,0.7930916001765802,1.0580462303952818,2.0839681975984155,0.0,0.0,0.02530586526477026,0.0,0.20411998265592482,0.7895807121644255,0.0,0.0
10H022,0.07554696139253074,0.0,0.0,0.146128035678238,0.20682587603184968,1.6102341753343887,0.0,0.320146286111054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25527250510330607,0.07918124604762482,0.17897694729316943,0.5024271199844327,0.0,1.6681994841986618,0.0,0.02530586526477026,0.0,0.0,1.4620983811351558,0.4913616938342727,0.0,1.0969100130080565,0.02530586526477026,0.0,1.0996806411092501,1.8345478576809486,1.715334683792313,0.0,0.5198279937757188,0.11394335230683678,0.2741578492636798,0.0,1.0338256939533104,1.130333768495006,2.6038477712994235,0.0,0.0,0.1430148002540951,0.0,0.1846914308175988,0.4265112613645752,0.0,0.0
10H023,0.056904851336472634,0.0,0.0,0.11727129565576427,0.4329692908744057,1.4117880045438689,0.0,0.877371345869774,0.0,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.22271647114758328,0.0,0.2944662261615929,1.0297894708318558,0.14921911265537988,1.766115283221414,0.0,0.0,0.0,0.02530586526477026,1.1986570869544226,0.5118833609788744,0.0,1.55303301620244,0.03742649794062367,0.22788670461367355,1.3199384399803087,1.7706311277778066,1.552911450216509,0.0,0.4345689040341987,0.1643528557844371,0.07918124604762482,0.0,0.7435097647284298,0.9258275746247423,2.0352696000994364,0.04532297878665747,0.008600171761917567,0.04139268515822507,0.0,0.16136800223497488,0.4471580313422192,0.0,0.0
10H026,0.04532297878665747,0.0,0.0,0.12710479836480765,0.6053050461411094,1.5991185650553628,0.0,0.46834733041215726,0.0,0.03742649794062367,0.1903316981702915,0.0,0.05307844348341968,0.0,0.0,0.18184358794477254,0.0,0.2787536009528289,0.36172783601759284,0.0,1.794627444664508,0.02530586526477026,0.0,0.0,0.0,1.8407958988470938,0.3729120029701066,0.0,0.6273658565927327,0.0,0.31175386105575426,1.3875677794171886,1.7673043174532732,1.5345337560051155,0.0,0.2787536009528289,0.7466341989375788,0.06818586174616162,0.0,0.9339931638312423,1.1467480136306398,2.3204163374561695,0.0,0.0,0.07918124604762482,0.0,0.16731733474817606,0.11394335230683678,0.0,0.0
10H030,0.04532297878665747,0.0,0.0,0.20411998265592482,0.271841606536499,1.551327988003846,0.0,0.31175386105575426,0.0,0.012837224705172217,0.01703333929878037,0.0,0.0,0.0,0.0,0.47275644931721233,0.0,0.5276299008713387,0.5365584425715302,0.13987908640123647,1.7031193462360779,0.03742649794062367,0.0,0.0,0.012837224705172217,1.6726519228400025,0.39619934709573634,0.0,1.0293837776852097,0.03342375548694973,0.0,1.3701428470511021,1.7841892053809607,1.6630409748939743,0.0,0.44560420327359757,0.38021124171160603,0.20411998265592482,0.0,1.1528995963937474,1.139249217571607,2.011316643366872,0.012837224705172217,0.021189299069938092,0.06445798922691845,0.0,0.17026171539495738,0.04532297878665747,0.0,0.0
10H031,0.01703333929878037,0.0,0.0,0.18752072083646307,0.6757783416740851,1.4514794051248618,0.0,0.7972675408307164,0.0,0.0,0.0,0.0,0.04532297878665747,0.0,0.0,0.09342168516223506,0.012837224705172217,0.20951501454263097,0.4082399653118496,0.0,1.9634572601167075,0.2304489213782739,0.0,0.0,0.0,1.958085848521085,0.16136800223497488,0.0,0.6106601630898799,0.11058971029924897,0.31386722036915343,1.0993352776859577,1.6325585145326718,1.7177536932107156,0.0,0.23804610312879543,0.46686762035410945,0.13353890837021748,0.0,1.2782962080912739,1.2068258760318498,2.3658061013793614,0.0,0.0,0.03342375548694973,0.004321373782642578,0.12710479836480765,0.3283796034387377,0.0,0.0
