,ZNF699,AC104574.1,SRRM4,AC008278.2,SOCS2P2,AC138894.4,SNORA74B,CEP295,AL590286.2,KRT18P47,ECH1,RN7SKP20,MTCO3P30,NBEAP5,AC091057.5,AC116553.1,KRT18P25,AARSP1,LINC02192,DNAJC19P7,AC068790.7,AL132639.3,LINC02669,AC010401.1,HPR,ZNF674_AS1,MRPL1,RN7SL582P,AC104521.1,FAM222B,AC135279.2,AC078788.2,RNA5S5,WDR44,AL691477.1,ELOBP1,CRCT1,AL135926.1,KIF15,EMCN,AL031575.1,AC022486.1,NHLRC3,KRT71,BHLHB9P1,MRPS17P3,WT1,SERPINE3,POLR2J,KCTD9P4
08H113,0.0,1.2180100429843634,0.03342375548694973,0.0,0.7101173651118162,1.1395642661758498,1.2782962080912739,0.021189299069938092,0.0,1.5089335260500327,0.0,1.216165902285993,1.0748164406451748,1.638988159343682,0.9390197764486665,0.2966651902615311,0.9561684304753633,1.7033773685123494,0.0,0.22530928172586287,0.02530586526477026,0.012837224705172217,0.0,0.0,0.0,1.451632947456991,0.359835482339888,0.1205739312058499,1.1595671932336202,0.0,1.4683473304121573,0.0,0.0,0.12710479836480765,0.0,0.28555730900777376,0.07918124604762482,0.0,0.04532297878665747,0.3856062735983121,0.2304489213782739,0.04532297878665747,0.22530928172586287,1.5247854493212223,0.20682587603184968,0.10037054511756291,0.012837224705172217,0.008600171761917567,1.5759956202032677,0.012837224705172217
08H118,0.0,0.8055008581584001,0.0,0.0,0.7015679850559274,0.72916478969277,1.0472748673841794,0.02530586526477026,0.0,1.3394514413064407,0.0,0.7730546933642626,1.2960066693136723,2.1014721170002377,0.48000694295715063,0.5145477526602861,1.4184670209466006,1.5644293269979834,0.0,0.15836249209524964,0.06069784035361165,0.04921802267018165,0.0,0.0,0.0,1.6740340004312548,0.0,0.10380372095595687,0.9365137424788933,0.0,1.5146805441249815,0.0,0.0,0.0,0.0,0.1553360374650618,0.04139268515822507,0.0,0.01703333929878037,0.0,0.250420002308894,0.0,0.06445798922691845,1.6804261708581454,0.42975228000240795,0.0,0.0,0.0,1.4353665066126613,0.12710479836480765
08H139,0.0,0.35024801833416286,0.08278537031645007,0.04921802267018165,0.7810369386211318,0.888179493918325,1.3461573022320084,0.02530586526477026,0.0,1.754271868683459,0.0,0.8898617212581884,0.8976270912904414,1.8663464227496018,1.2214142378423387,0.5327543789924978,0.756636108245848,1.7634279935629373,0.0,0.07554696139253074,0.0,0.008600171761917567,0.0,0.0,0.0,1.5531545481696254,0.11727129565576427,0.056904851336472634,1.187520720836463,0.0,1.3328422669943516,0.012837224705172217,0.0,0.07188200730612536,0.0,0.2671717284030138,0.12385164096708583,0.0,0.02530586526477026,0.008600171761917567,0.3364597338485295,0.0,0.18184358794477254,1.7967130632808965,0.28555730900777376,0.08635983067474821,0.029383777685209667,0.0,1.605520523437469,0.004321373782642578
09H002,0.0,1.0519239160461065,0.021189299069938092,0.14921911265537988,0.7379873263334308,1.0195316845312554,1.180125875164054,0.012837224705172217,0.0,1.6264430253312947,0.0,1.2182728535714475,1.2317243833285165,1.800854491503561,0.5490032620257879,0.416640507338281,0.9410142437055697,1.7772817916710149,0.0,0.26245108973042947,0.06445798922691845,0.004321373782642578,0.0,0.0,0.0,1.478854967528663,0.056904851336472634,0.08635983067474821,1.2013971243204515,0.0,1.1679078100014801,0.0,0.0,0.04139268515822507,0.0,0.16731733474817606,0.06818586174616162,0.0,0.004321373782642578,0.008600171761917567,0.292256071356476,0.06069784035361165,0.18752072083646307,1.527758752520972,0.06445798922691845,0.056904851336472634,0.029383777685209667,0.02530586526477026,1.6143698395482886,0.004321373782642578
09H005,0.0,0.320146286111054,0.029383777685209667,0.0,0.5786392099680724,0.877371345869774,1.0770043267933502,0.004321373782642578,0.0,2.069446083880313,0.0,0.7067177823367587,0.8887409606828927,1.4881274962474584,0.3159703454569178,0.2304489213782739,0.9786369483844743,1.805636766305935,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,1.4718781993072905,0.21748394421390624,0.021189299069938092,0.865103974641128,0.0,1.0888445627270043,0.01703333929878037,0.0,0.04921802267018165,0.008600171761917567,0.16136800223497488,0.08635983067474821,0.0,0.03742649794062367,0.0,0.18184358794477254,0.04139268515822507,0.20682587603184968,1.1228709228644356,0.7339992865383869,0.01703333929878037,0.0,0.008600171761917567,1.8624891669058972,0.03342375548694973
09H008,0.0,0.814913181275074,0.10380372095595687,0.04139268515822507,0.6646419755561255,1.00774777800074,1.2052043639481447,0.01703333929878037,0.0,1.573219827114422,0.0,0.7596678446896306,0.8656960599160706,1.6856521841155243,0.5921767573958667,0.12710479836480765,0.5550944485783191,1.8011978344591488,0.0,0.1430148002540951,0.0,0.004321373782642578,0.0,0.0,0.0,1.6415732531781755,0.029383777685209667,0.0,1.2543063323312855,0.0,1.1806992012960347,0.0,0.0,0.029383777685209667,0.008600171761917567,0.48144262850230496,0.01703333929878037,0.0,0.01703333929878037,0.012837224705172217,0.28330122870354957,0.0,0.11394335230683678,2.0090682761922185,0.10380372095595687,0.0,0.06445798922691845,0.008600171761917567,1.7752462597402365,0.012837224705172217
09H010,0.0,0.15836249209524964,0.0,0.0,1.1883659260631483,0.9921114877869497,1.3044905277734877,0.04532297878665747,0.0,1.0916669575956846,0.0,0.8481891169913987,0.909020854211156,2.129689892199301,1.0884904701823963,0.5301996982030822,0.18752072083646307,1.4994121256722754,0.06069784035361165,0.2671717284030138,0.0,0.30749603791321295,0.0,0.0,0.0,1.7736401932600259,0.5611013836490559,0.1367205671564068,1.0207754881935578,0.0,1.2631624649622166,0.0,0.0,0.0,0.0,0.3384564936046048,0.0,0.0,0.2787536009528289,0.0,0.21218760440395779,0.0,0.22271647114758328,1.5967070296814463,0.3344537511509309,0.0,0.0,0.0,1.0437551269686796,0.04532297878665747
09H013,0.0,0.5976951859255123,0.0,0.0,0.6794278966121188,0.8762178405916422,1.1261314072619844,0.06445798922691845,0.0,1.5046067706419537,0.0,0.8721562727482928,0.888179493918325,1.7887338588277075,0.4712917110589386,0.13353890837021748,1.484442207642407,1.7145812088395311,0.0,0.10380372095595687,0.0,0.02530586526477026,0.0,0.0,0.004321373782642578,1.639187559935754,0.12710479836480765,0.04532297878665747,0.9068735347220704,0.0,1.2598326990634836,0.0,0.0,0.0,0.0,0.48287358360875376,0.07918124604762482,0.0,0.012837224705172217,0.03742649794062367,0.37657695705651195,0.0,0.10380372095595687,1.8294324336175987,0.18752072083646307,0.021189299069938092,0.03342375548694973,0.029383777685209667,1.3159703454569178,0.029383777685209667
09H015,0.0,1.3562171342197353,0.03742649794062367,0.16731733474817606,0.6919651027673603,0.8825245379548805,1.1467480136306398,0.029383777685209667,0.0,1.2410481506716444,0.0,1.0374264979406236,0.9717395908877782,1.7096091210726487,0.9253120914996495,0.5037906830571811,1.8012664704896202,1.6921416093667836,0.0,1.0132586652835165,0.13033376849500614,0.008600171761917567,0.0,0.0,0.0,1.4620983811351558,0.15836249209524964,0.07554696139253074,1.2875778090787053,0.0,1.1386184338994925,0.008600171761917567,0.0,0.03342375548694973,0.04921802267018165,0.5774917998372253,0.3053513694466238,0.0,0.39093510710337914,0.021189299069938092,0.37657695705651195,0.0,0.10037054511756291,1.5685537120494426,0.4345689040341987,0.0,0.03742649794062367,0.04532297878665747,1.5167997040816243,0.008600171761917567
09H016,0.0,0.41161970596323016,0.04532297878665747,0.05307844348341968,0.6919651027673603,1.249198357391113,1.3459615418131412,0.004321373782642578,0.0,1.3467440546048488,0.0,1.0817072700973491,1.0923696996291206,1.577146984827525,1.0976043288744108,0.49831055378960054,1.333648756514701,1.7045794496962992,0.0,0.1430148002540951,0.0,0.12710479836480765,0.0,0.0,0.0,1.5498611884719427,0.056904851336472634,0.0,1.2942457161381182,0.0,1.3289908554494287,0.012837224705172217,0.02530586526477026,0.0,0.0,0.03342375548694973,0.3222192947339193,0.029383777685209667,0.02530586526477026,0.0,0.17897694729316943,0.0,0.18752072083646307,1.7818989193511492,0.1643528557844371,0.029383777685209667,0.04921802267018165,0.012837224705172217,1.5844443071651761,0.05307844348341968
09H018,0.0,0.8656960599160706,0.01703333929878037,0.0,0.8129133566428556,0.9566485792052033,1.2995072987004876,0.01703333929878037,0.0,1.351216345339342,0.0,1.1589652603834102,1.1649473726218416,1.9462065538427828,0.72916478969277,0.3521825181113625,0.30319605742048883,1.5207454715194824,0.0,1.4255342204982635,0.0,0.008600171761917567,0.0,0.0,0.0,1.6709876030100341,0.008600171761917567,0.4409090820652177,0.8426092396105621,0.0,1.242292904982931,0.0,0.0,0.03342375548694973,0.02530586526477026,0.3283796034387377,0.17897694729316943,0.0,0.021189299069938092,0.4899584794248346,0.320146286111054,0.0,0.1553360374650618,1.4557582031041367,0.5065050324048721,0.04921802267018165,0.04139268515822507,0.021189299069938092,1.2377949932739225,0.021189299069938092
09H022,0.0,0.829946695941636,0.07188200730612536,0.12385164096708583,0.7275412570285564,1.0145205387579237,1.1309766916056172,0.01703333929878037,0.0,1.454387467146955,0.0,1.0538464268522527,0.9894498176666918,1.9489017609702137,1.00774777800074,0.5276299008713387,1.388988785124714,1.8025684983139565,0.0,1.1740598077250255,0.0,0.012837224705172217,0.0,0.0,0.0,1.6765107102825536,0.5514499979728752,0.04921802267018165,1.0923696996291206,0.0,1.2933625547114456,0.0,0.0,0.0,0.0,0.292256071356476,0.23804610312879543,0.0,0.07188200730612536,0.4409090820652177,0.2741578492636798,0.0,0.10720996964786837,1.2203696324513944,0.3944516808262163,0.06818586174616162,0.04139268515822507,0.012837224705172217,1.5972562829251418,0.01703333929878037
09H024,0.0,0.7379873263334308,0.04921802267018165,0.0,0.8068580295188175,0.8779469516291882,1.2860071220794747,0.03342375548694973,0.0,1.6111920608684343,0.0,0.7512791039833423,0.8512583487190752,1.7494270991217489,0.7641761323903307,0.6919651027673603,1.09725730969342,1.8748875108461125,0.0,0.04532297878665747,0.0,0.004321373782642578,0.0,0.0,0.0,1.6558104944952523,0.8382192219076258,0.021189299069938092,0.7664128471123994,0.0,1.4163075870598827,0.0,0.0,0.029383777685209667,0.0,0.4014005407815441,0.0,0.0,0.0,0.07188200730612536,0.359835482339888,0.0,0.07554696139253074,2.1164084806298993,0.800717078282385,0.021189299069938092,0.008600171761917567,0.021189299069938092,1.8367670473942053,0.012837224705172217
09H031,0.0,0.9633155113861113,0.012837224705172217,0.0,0.5910646070264992,0.7151673578484579,1.1746411926604483,0.02530586526477026,0.0,1.1914510144648953,0.0,1.0930713063760635,0.9319661147281727,1.8521138608497616,0.7611758131557314,0.26481782300953643,0.20682587603184968,1.52270499273475,0.0,1.1498346967157849,0.01703333929878037,0.004321373782642578,0.0,0.0,0.0,1.667359546183087,0.0,0.0,0.7442929831226762,0.0,1.4448251995097476,0.0,0.0,0.07918124604762482,0.0,0.367355921026019,0.0,0.0,0.04139268515822507,0.546542663478131,0.3384564936046048,0.0,0.11058971029924897,1.25478968739721,0.19589965240923368,0.0,0.0,0.012837224705172217,0.9872192299080049,0.0
09H032,0.0,0.17897694729316943,0.0,0.0,1.1667260555800518,1.0614524790871933,1.1894903136993675,0.008600171761917567,0.0,1.028977705208778,0.0,0.9867717342662448,1.0927206446840991,2.075437461585613,1.3484995702838378,0.6434526764861874,0.22010808804005513,1.7434313651466837,0.0,0.03342375548694973,0.13987908640123647,0.15836249209524964,0.0,0.0,0.0,1.775537634780957,0.05307844348341968,0.0,0.8068580295188175,0.0,1.19506899646859,0.02530586526477026,0.0,0.07188200730612536,0.0,0.3873898263387294,0.04532297878665747,0.0,0.004321373782642578,0.012837224705172217,0.3096301674258988,0.0,0.17026171539495738,1.5896145406312663,0.5185139398778874,0.1553360374650618,0.01703333929878037,0.0,1.6230424342463816,0.008600171761917567
09H035,0.0,0.4941545940184428,0.08278537031645007,0.0,0.7664128471123994,1.0402066275747113,1.2195845262142546,0.008600171761917567,0.0,2.063445953123033,0.0,0.9009130677376691,1.0813473078041325,1.6095944092252201,0.31806333496276157,0.7347998295888469,1.5441921107650325,1.6748611407378116,0.008600171761917567,0.11058971029924897,0.0,0.0,0.0,0.0,0.012837224705172217,1.56925683332861,0.004321373782642578,0.056904851336472634,0.8970770032094203,0.0,1.2835273648616936,0.008600171761917567,0.0,0.09342168516223506,0.008600171761917567,0.11394335230683678,0.29885307640970665,0.0,0.004321373782642578,0.0,0.13987908640123647,0.056904851336472634,0.19589965240923368,1.325720858019412,0.20951501454263097,0.0,0.04139268515822507,0.03342375548694973,1.830460350030967,0.7745169657285496
09H040,0.0,0.24551266781414982,0.0,0.03742649794062367,0.7024305364455253,1.2984163800612945,1.462697408101717,0.008600171761917567,0.0,1.6766021695820184,0.0,0.9712758487381052,1.1258064581395268,1.6402826296966808,0.49692964807321494,0.34044411484011833,1.2350231594952235,1.5242662687669788,0.0,1.1586639808139894,0.0,0.20951501454263097,0.0,0.0,0.008600171761917567,1.6251065754034677,0.06445798922691845,0.09691001300805642,1.1610683854711747,0.0,1.2571984261393445,0.0,0.0,0.0,0.0,0.029383777685209667,0.06069784035361165,0.0,0.004321373782642578,0.01703333929878037,0.23552844690754893,0.021189299069938092,0.22530928172586287,1.4614985267830187,0.20682587603184968,0.04532297878665747,0.03742649794062367,0.0,1.255995726722402,0.004321373782642578
09H042,0.0,0.8356905714924255,0.0,0.04532297878665747,0.7427251313046983,0.7259116322950482,1.0941215958405615,0.004321373782642578,0.0,1.4676081055836332,0.0,0.8591382972945308,0.7032913781186614,1.9556877503135057,0.6283889300503115,0.10380372095595687,0.320146286111054,1.8290463368531826,0.0,0.5751878449276611,0.05307844348341968,0.008600171761917567,0.0,0.0,0.0,1.7107095657243372,0.146128035678238,0.07188200730612536,0.8579352647194289,0.0,1.271841606536499,0.0,0.0,0.03342375548694973,0.0,0.34044411484011833,0.03742649794062367,0.0,0.012837224705172217,0.14921911265537988,0.23552844690754893,0.0,0.09691001300805642,1.8117760216029037,0.08990511143939793,0.0,0.012837224705172217,0.0,1.3946267642722092,0.021189299069938092
09H043,0.0,1.1726029312098598,0.0,0.1205739312058499,0.7307822756663892,1.1360860973840974,1.3671694885346808,0.04532297878665747,0.0,1.3787611753163733,0.0,1.3362595520141933,1.1010593549081156,1.8880109122450288,0.8639173769578605,0.4638929889859073,0.5365584425715302,1.615950051656401,0.0,0.6848453616444125,0.12385164096708583,0.008600171761917567,0.0,0.0,0.004321373782642578,1.5507174234692827,0.320146286111054,0.02530586526477026,0.9169800473203822,0.0,1.421768401206924,0.021189299069938092,0.0,0.0,0.02530586526477026,0.705007959333336,0.18752072083646307,0.0,0.01703333929878037,0.01703333929878037,0.3053513694466238,0.02530586526477026,0.23299611039215382,1.1936810295412816,0.5078558716958309,0.02530586526477026,0.03742649794062367,0.021189299069938092,1.348888723071438,0.008600171761917567
09H045,0.0,0.5751878449276611,0.01703333929878037,0.0,0.6580113966571124,0.9580858485210851,1.0755469613925308,0.008600171761917567,0.0,1.7489628612561614,0.0,0.6334684555795865,1.0,2.0028137792246734,0.557507201905658,0.1903316981702915,0.7708520116421442,1.764325605625984,0.0,0.08990511143939793,0.0,0.02530586526477026,0.0,0.0,0.0,1.7064617376313547,0.012837224705172217,0.04921802267018165,0.7641761323903307,0.0,1.5470358997400104,0.0,0.0,0.0,0.0,0.292256071356476,0.1931245983544616,0.0,0.0,0.02530586526477026,0.22271647114758328,0.0,0.1205739312058499,1.763877031495655,0.13353890837021748,0.0,0.0,0.012837224705172217,1.2496874278053016,1.0948203803547998
09H046,0.0,1.2736955879300922,0.0,0.07188200730612536,0.9434945159061027,1.118595365223762,1.1855421548543752,0.004321373782642578,0.0,1.1838390370564211,0.0,0.9827233876685453,0.7937903846908186,1.8256857080217583,1.0685568950723632,0.667452952889954,1.6112983622964288,1.4602963267574753,0.0,1.1189257528257768,0.02530586526477026,0.008600171761917567,0.0,0.0,0.004321373782642578,1.547651658359969,0.06445798922691845,0.04139268515822507,1.2871296207191107,0.0,1.2907022432878543,0.0,0.0,0.07918124604762482,0.0,0.06069784035361165,0.31386722036915343,0.0,0.26245108973042947,0.008600171761917567,0.17318626841227402,0.0,0.17026171539495738,1.2187979981117376,0.6444385894678386,0.04139268515822507,0.04139268515822507,0.0,1.5645477117559479,0.03742649794062367
09H048,0.0,0.9827233876685453,0.09342168516223506,0.1367205671564068,0.6473829701146198,0.9449759084120478,1.1699681739968923,0.03742649794062367,0.0,1.4282968139828796,0.0,1.2372923375674587,1.1931245983544616,1.9067658895407278,0.8796692056320535,0.5352941200427705,0.7339992865383869,1.6522463410033232,0.0,0.6683859166900001,0.029383777685209667,0.008600171761917567,0.0,0.0,0.004321373782642578,1.6939027410660605,0.06445798922691845,0.07918124604762482,1.0569048513364727,0.0,1.26030994579492,0.021189299069938092,0.008600171761917567,0.12710479836480765,0.012837224705172217,0.48000694295715063,0.2671717284030138,0.0,0.012837224705172217,0.534026106056135,0.3159703454569178,0.029383777685209667,0.17026171539495738,1.4227539413013481,0.43933269383026263,0.0,0.04921802267018165,0.012837224705172217,1.4878451201114355,0.008600171761917567
09H053,0.0,0.403120521175818,0.03342375548694973,0.0,0.43136376415898736,0.8234742291703011,1.2119210843085093,0.0,0.0,2.3625013239290125,0.0,0.6693168805661122,0.9009130677376691,1.7751004988790249,0.2764618041732442,0.4065401804339551,1.1818435879447726,2.067294086315977,0.0,0.7626785637274363,0.0,0.004321373782642578,0.0,0.0,0.004321373782642578,1.816373888752362,0.012837224705172217,0.08278537031645007,0.6720978579357175,0.0,1.2830749747354715,0.008600171761917567,0.0,0.029383777685209667,0.0,0.056904851336472634,0.20411998265592482,0.0,0.012837224705172217,0.0,0.31386722036915343,0.04139268515822507,0.19865708695442263,1.8604577954234711,0.1846914308175988,0.0,0.04139268515822507,0.03742649794062367,1.9844372947960762,0.6866362692622934
09H054,0.0,0.9777236052888477,0.03342375548694973,0.3521825181113625,1.1129399760840801,0.8779469516291882,1.3749315539781881,0.12710479836480765,0.021189299069938092,1.184975190698261,0.0,1.0799044676667207,1.0881360887005513,2.082102884327094,1.0842186867392387,0.8506462351830666,1.550228353055094,1.605520523437469,0.0,0.2148438480476979,0.0,0.03742649794062367,0.0,0.0,0.0,1.6913467641348219,0.004321373782642578,0.0,1.0358298252528282,0.0,1.3970705499594087,0.01703333929878037,0.0,0.10037054511756291,0.0,0.26007138798507473,0.11727129565576427,0.0,0.008600171761917567,0.11727129565576427,0.359835482339888,0.0,0.2148438480476979,1.5287881917748962,0.4927603890268375,0.0,0.02530586526477026,0.0,1.3600250891893975,0.021189299069938092
09H057,0.0,0.0,0.0,0.0,0.0,0.0,0.670245853074124,0.0,0.0,1.8484354553314708,0.0,1.3147096929551738,0.0,0.0,1.4837298990000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9430491110084067,0.0,0.0,0.0,0.0,0.20139712432045143,0.0,0.0,0.0,0.0,0.22788670461367355,0.0,0.615950051656401,0.0,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.0
09H058,0.0,1.196452541703389,0.04921802267018165,0.0,0.9986951583116558,0.9666109866819343,1.1245042248342823,0.029383777685209667,0.0,1.4620983811351558,0.0,0.8645110810583918,1.0934216851622351,1.966376423088923,0.3159703454569178,0.37657695705651195,0.534026106056135,1.7218106152125465,0.0,1.5289167002776547,0.03742649794062367,0.35024801833416286,0.0,0.0,0.008600171761917567,1.7070589406275962,0.04139268515822507,0.03342375548694973,0.9809119377768436,0.0,1.2631624649622166,0.0,0.0,0.04532297878665747,0.0,0.10380372095595687,0.09691001300805642,0.0,0.02530586526477026,0.008600171761917567,0.35793484700045386,0.0,0.10380372095595687,1.8924841793646876,0.04139268515822507,0.03342375548694973,0.09342168516223506,0.01703333929878037,1.4235735197327355,0.04921802267018165
09H062,0.0,0.22010808804005513,0.01703333929878037,0.0,0.6253124509616739,0.7774268223893114,0.9474337218870508,0.004321373782642578,0.0,1.905148001856016,0.0,0.9894498176666918,0.909020854211156,1.6672661193822742,0.09691001300805642,0.36172783601759284,0.6464037262230695,1.932220013877119,0.0,0.25527250510330607,0.02530586526477026,0.01703333929878037,0.0,0.0,0.0,1.5800121125294244,0.021189299069938092,0.0,0.271841606536499,0.0,1.1829849670035817,0.008600171761917567,0.0,0.0,0.0,0.08635983067474821,0.10720996964786837,0.0,0.0,0.17318626841227402,0.17609125905568124,0.021189299069938092,0.15228834438305647,1.2727695865517594,0.2576785748691845,0.0,0.008600171761917567,0.029383777685209667,1.6007551496396182,0.05307844348341968
09H066,0.0,0.725094521081469,0.0,0.06818586174616162,0.8463371121298052,0.761927838420529,1.1956229435869368,0.012837224705172217,0.0,1.2312146479626012,0.0,1.0068937079479006,0.967547976218862,1.9429500700770987,0.6222140229662952,0.29885307640970665,0.6551384348113821,1.5877109650189114,0.0,0.9656719712201067,0.021189299069938092,0.08635983067474821,0.0,0.0,0.0,1.941163460158473,0.02530586526477026,0.04139268515822507,0.7767011839884108,0.0,1.2960066693136723,0.0,0.0,0.02530586526477026,0.0,0.2695129442179163,0.36361197989214433,0.0,0.012837224705172217,0.1367205671564068,0.3010299956639812,0.0,0.08635983067474821,1.949731452315707,0.14921911265537988,0.021189299069938092,0.029383777685209667,0.0,1.2382970678753937,0.02530586526477026
09H073,0.0,0.19589965240923368,0.04532297878665747,0.0,0.6580113966571124,0.7895807121644255,0.9903388547876014,0.004321373782642578,0.0,2.0071928235570407,0.0,0.9444826721501687,0.8992731873176038,1.652052848248105,0.7737864449811935,0.6222140229662952,1.8645110810583918,1.7463227650899529,0.02530586526477026,0.28330122870354957,0.0,0.0,0.0,0.0,0.008600171761917567,1.7007037171450194,0.35602585719312274,0.07918124604762482,0.7788744720027395,0.0,1.2180100429843634,0.008600171761917567,0.0,0.02530586526477026,0.008600171761917567,0.10380372095595687,0.13987908640123647,0.04139268515822507,0.03742649794062367,0.008600171761917567,0.22010808804005513,0.0,0.17897694729316943,1.4865721505183564,0.31175386105575426,0.0,0.06445798922691845,0.02530586526477026,1.7585334222372866,0.146128035678238
09H078,0.0,0.48000694295715063,0.03342375548694973,0.0,0.5622928644564746,1.141136090120739,1.1152775913959014,0.04532297878665747,0.0,1.6008640363098396,0.0,0.8668778143374989,0.8375884382355113,2.015611204503512,1.0813473078041325,0.6893088591236203,1.5173278822943734,1.7688600008429571,0.008600171761917567,0.4424797690644485,0.0,0.004321373782642578,0.0,0.0,0.004321373782642578,1.7708520116421442,0.5670263661590604,0.02530586526477026,0.9003671286564703,0.0,1.2193225084193366,0.0,0.0,0.0,0.0,0.18752072083646307,0.12710479836480765,0.0,0.07188200730612536,0.3344537511509309,0.17609125905568124,0.0,0.21218760440395779,1.5330090224954853,0.13353890837021748,0.021189299069938092,0.03342375548694973,0.008600171761917567,0.9164539485499251,0.008600171761917567
09H079,0.0,0.9680157139936417,0.0,0.0,0.8312296938670634,0.8536982117761743,1.246498580795801,0.004321373782642578,0.0,1.0293837776852097,0.0,0.829303772831025,1.0770043267933502,1.705607163404605,0.1903316981702915,0.756636108245848,0.7881683711411677,1.7616271845615827,0.0,0.4082399653118496,0.36921585741014284,0.07188200730612536,0.0,0.0,0.0,1.8435442119456351,0.01703333929878037,0.021189299069938092,1.2626883443016965,0.0,1.374748346010104,0.0,0.0,0.07918124604762482,0.0,0.17318626841227402,0.10380372095595687,0.0,0.021189299069938092,0.7176705030022621,0.3424226808222063,0.11727129565576427,0.07188200730612536,1.7396514437093769,0.4409090820652177,0.021189299069938092,0.05307844348341968,0.029383777685209667,1.0149403497929366,0.0
09H083,0.0,0.9410142437055697,0.12385164096708583,0.04532297878665747,0.7387805584843692,1.2953471483336179,1.209515014542631,0.06069784035361165,0.0,1.546542663478131,0.0,1.3370597263205246,1.3932241163612973,1.8802417758954804,0.4424797690644485,0.5301996982030822,0.9079485216122722,1.6483600109809315,0.0,1.8471406174134062,0.02530586526477026,0.004321373782642578,0.0,0.0,0.0,1.5915098089946542,0.13353890837021748,0.146128035678238,1.0715138050950892,0.0,1.246498580795801,0.01703333929878037,0.0,0.16136800223497488,0.04532297878665747,0.23299611039215382,0.4014005407815441,0.0,0.021189299069938092,0.03342375548694973,0.35410843914740087,0.0,0.20139712432045143,1.6112983622964288,0.320146286111054,0.10037054511756291,0.06445798922691845,0.008600171761917567,1.727703883685354,0.04532297878665747
09H084,0.0,0.7307822756663892,0.0,0.07918124604762482,0.9222062774390164,1.098643725817057,1.3811150807098507,0.03742649794062367,0.0,1.484014962667563,0.0,0.6693168805661122,1.1726029312098598,1.9516774373433006,1.1556396337597763,0.8082109729242221,1.826787238816292,1.7707783961691477,0.0,1.2201080880400552,0.0,0.04921802267018165,0.0,0.0,0.004321373782642578,1.7463227650899529,0.32633586092875144,0.04532297878665747,1.2842050677017942,0.0,1.3394514413064407,0.0,0.0,0.056904851336472634,0.0,0.07554696139253074,0.1931245983544616,0.0,0.1205739312058499,1.0004340774793186,0.2695129442179163,0.0,0.21748394421390624,1.7649975992848805,0.7201593034059569,0.0,0.05307844348341968,0.008600171761917567,1.511348515490213,0.7275412570285564
09H088,0.0,0.0,0.0,0.0,0.0,0.0,0.7101173651118162,0.0,0.0,2.2579664095081773,0.0,1.9967305154351527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75815462196739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.8048206787211624,0.0,0.0,0.0,0.0,0.0,0.1430148002540951,0.0,0.0,0.0
09H090,0.0,1.2521245525056444,0.03742649794062367,0.04532297878665747,1.0073209529227445,1.1156105116742998,1.3564083270389813,0.008600171761917567,0.0,1.3841741388070334,0.0,1.3602146132953523,1.299725153975637,2.079579166970131,0.505149978319906,0.8382192219076258,1.791690649020118,1.6909930320998694,0.0,1.4211101297934343,0.0,0.004321373782642578,0.0,0.0,0.0,1.619302075875608,0.0,0.04921802267018165,1.1826999033360426,0.0,1.1442627737619906,0.0,0.021189299069938092,0.06445798922691845,0.0,0.13353890837021748,0.5276299008713387,0.0,0.021189299069938092,0.3820170425748684,0.21748394421390624,0.0,0.23299611039215382,1.670245853074124,0.5314789170422551,0.0,0.029383777685209667,0.012837224705172217,1.5298151966446303,0.01703333929878037
09H094,0.0,1.3199384399803087,0.01703333929878037,0.08278537031645007,0.7355988996981799,1.0707764628434346,1.2253092817258628,0.029383777685209667,0.0,1.4278105726759902,0.0,1.0637085593914175,1.1832698436828046,1.7881683711411678,0.667452952889954,0.3820170425748684,0.6138418218760692,1.6568644915489172,0.0,0.39619934709573634,0.0,0.004321373782642578,0.0,0.0,0.004321373782642578,1.5013331786455661,0.08635983067474821,0.0,1.2079035303860517,0.0,1.29754166781816,0.008600171761917567,0.0,0.08635983067474821,0.021189299069938092,0.1643528557844371,0.2148438480476979,0.0,0.01703333929878037,0.0,0.29885307640970665,0.0,0.20682587603184968,1.5120169694961267,0.15228834438305647,0.1367205671564068,0.04532297878665747,0.008600171761917567,1.6069185259482912,0.04532297878665747
