,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
09H084,-12.3057754897723,2.5775184663205195,2.2309548797848375,-2.4518185603876455,14.240468579000918,4.871650366984636,-10.986143040625166,0.28742669819981953,-2.596837291339321,0.5244559681691401,-6.551419352111077,-7.998990608144993,-2.5687979341824696,-1.0146712581414252,5.482218878486917,2.276132980341238,-0.16783655816415022,-1.6203897396769338,1.5246656342574583,3.3741739492104887,4.005081420621932,-2.3679526977143066,-2.3260336477923045,-1.7269661227958109,-0.7899572178941188,-2.66164453570064,0.18375556596034892,2.675667017716887,2.618831397585126,-3.740285072377928,1.9780613985412838,-1.6720175098869445,0.45952069444477156,3.486499228479898,-5.4626074492805,2.1237030874972374,-0.41381488845009196,1.1190704468163992,1.8751095117983603,0.27716092196482023,-0.7882634085751973,-0.8692840910112849,-3.2556712052010686,-0.2483530203193257,1.4255497358588372,-3.1296852383077876,-0.98286100128762,-0.5463953574444544,-1.0481886610478626,-2.0138037120974936
09H088,111.54700859215984,-19.281402113202034,-7.670074599477989,44.82808312757879,11.153245186978351,24.253460301609387,20.826536684912686,6.088379314119375,3.9301053389270737,3.8469629906211713,-8.762148698623154,-21.6331434260881,1.4067842862698754,-14.182184956500864,-12.46838678554094,-5.08128544435915,-3.895226304271759,-8.72202752199111,6.248375886370785,0.44645691252502084,-9.98850265988323,3.5742578252576656,-6.856723590042546,-20.012630836601545,2.900857782965452,-7.442645840842556,7.351834290994777,6.843606495495209,-5.9983527366718725,-3.7837589460148533,-7.316308521663753,4.6643224373398775,4.355137896771974,-6.111661027437724,-6.522382638764774,-14.437488973759766,6.6099824747878895,-13.983670615786679,3.1953183163670196,5.433311092126964,4.894445192730643,2.5113575194316944,-2.7449987535977796,-2.2518347374767433,2.0326598602374126,-3.788138040394357,0.45502865260568637,0.4539638448767651,1.9833949834711377,0.07835370901827243
09H090,-16.27803269045235,-23.35366386031296,-2.9625033726146612,6.082128694355868,-1.25266310175471,1.8548476819523168,-2.2652785298543505,-1.4654688530298645,-14.164398683786724,0.009076289287555217,3.394285216236214,-0.6578813251876621,11.29362025358642,2.1115871735426643,-2.1886942733447254,0.05798261473082211,0.09429233103781343,-3.35249136127534,-0.9309540638673475,-0.9429806773909946,-4.243368125587217,0.2526183120306428,-1.369664587936378,2.7516562842403927,-4.459022201565271,-4.1046213635973885,-0.08359334802684261,-0.7230652981799301,0.37346032843951005,-1.1679046934593391,-0.10291953156473482,-0.6933252432812952,-1.8315764005237625,0.21297424259159997,1.6220486644554644,-4.538894741595158,-2.67595758424585,3.0759461660490044,0.1213571781906077,1.574396270100433,-1.6404239728293275,0.0846061344816233,-2.836798932759907,-2.3761911670243663,1.3280520022618687,0.9684341417780845,1.786360138489802,1.7001590900254022,-1.1331285111001859,1.3222920584397009
09H094,-11.417968367805559,-12.440393817829792,-7.95248599164206,6.972729865483981,-3.279802785952292,-1.762283631938043,-4.42501977119712,-6.955322708398064,3.9062851079583623,-0.9256233204628448,-2.3765036021837265,3.8167015234824846,-5.727667202719109,1.0055234982623467,-1.568840958340526,-0.13788163690777863,1.5069704263572978,-0.5883943722837253,1.0953811439149221,-3.0246523894540123,-0.1380503501820331,4.490501611943544,1.5865411944428387,0.1346042929195609,-2.8156128351959673,-0.802580524830138,-0.09749262861649166,0.4469632396819197,-2.3488747842676645,-1.7628821001635162,1.1752346591718892,0.5442190773329318,0.8279290972660358,-0.009614748109864985,-2.443192414404466,-0.3224236248625019,-0.7743117362112677,2.4645349222006754,2.6189518929304496,2.026665592181042,-1.404163640338987,-0.5021180303045332,0.3909765098330414,-0.13809355099943038,-1.5756110831064123,1.2834486860680645,0.3874500838440337,1.185516913786421,1.815002182160022,-0.5635374707924328
09H098,-0.02270179589731408,10.156000187035323,-4.636190519673663,-8.887364405002232,-0.7162689106367423,7.924834381279838,-1.2674024799689327,15.983011765697832,-4.377727712703393,4.412734972971338,-5.602878933517708,0.3508826935910022,-3.419431346687399,-1.1976850041887337,1.3583734177408786,5.721390927756971,3.6495074976832065,1.7563384471243477,0.2576701432329569,-1.7527326580075877,-2.225957704799972,1.3320552086418314,1.5692906195990093,0.14657764598317174,-1.4221101076161542,1.6987052719567004,0.3602501237477281,0.14095162913109188,2.7451085126745665,1.5608899675550068,1.1879856845000505,0.4741303575737651,-4.070620630155587,-0.7299610077157863,0.536279121336002,-3.1865890862411814,-0.15436569003997969,0.1575575871789655,-2.65764426027659,-1.1039520430841443,2.8826626994656057,-1.063167060916607,1.1339190481745822,-1.8455106366657352,-0.39467038502312446,-0.7227769714335762,-0.2982099031497746,2.875007521243222,0.8522962512556008,1.3515663796819188
09H111,-1.7055078491631837,28.739681284104293,-2.6431152174847963,13.206660572723852,-6.756206285905958,-6.908007507849804,-0.37884511233666074,-8.1136354690301,-5.230946351833788,2.9092498678188528,6.43138549898665,2.4881170773804486,4.78942909605554,-5.177741576803225,-5.772481318707394,4.530659321969919,-1.3910699240286069,2.0394250346627847,-1.676343161162579,2.87654845855768,-1.9737550806650936,-7.470066898704576,-3.0040370668389866,-0.9064829576173254,-4.402872948298569,7.271744962205594,0.13566662037851895,3.017903249108521,-1.7265160688607148,-2.0283389186663996,1.613036541688882,0.7372464109759985,-1.138290525830588,-2.1565827748406465,0.9869589335757311,0.7794370036425811,-0.10644459140173594,-1.7758523190402071,0.3074817996482181,1.4388625721412371,0.054768679395196085,-1.3790365982965689,2.006966906813534,1.9109932178330782,-1.374254946174672,-0.02090742326022619,-3.704895011079569,0.3250812321565414,1.7675321587156905,1.6839273161180033
09H113,-13.769076343282398,-19.839888090858327,-2.3177773853806234,9.341397907222854,2.141590315809424,-7.287828536734569,-1.208434910081429,1.2941409494605949,-8.505474286433326,-7.498067498622759,8.646009407253748,0.7722021793786027,0.1369259275901108,-3.2245161338950377,1.8230560270038225,1.715449780837775,-2.156372826263829,-0.8297319611130696,-4.566068930463341,0.41479781351862455,-8.862353456850709,-5.74130999948304,2.8671751484346526,0.5909877995173078,1.4196522187073195,-0.3954955252126478,0.9891891850915862,-1.5612382812011325,3.165138598398361,-2.6664456837994326,-0.023478754868205387,4.149651098011424,2.242340033155947,-0.6746088124192664,1.8306934193153863,-3.3858132386260222,-0.8972882126648267,0.9961525936351275,-2.0879602501355907,-3.171856855156099,-0.5600293654051782,-1.1594438524375603,3.086117886320528,-4.126571733798795,-2.6196978724888225,0.10762285395312887,-1.3669479513085707,0.6966759055552549,-0.6496518335011932,-5.204373745646544
09H115,-13.269871293587638,-7.036185183073754,-7.590904367813463,8.18333687878212,-3.134538663632059,1.8009965389633813,1.4842970490320178,-3.9772402338807544,-6.918798909724426,-7.4163276191821605,2.2435448807767298,2.9558341394216643,-0.6081030889515757,5.8279823677686124,-3.1589611228364443,-4.06511634345614,-3.453313516094745,-5.510803307631826,-4.653807110847085,0.255814286754772,-5.307975058579954,-3.290127083695249,-0.3053845785264474,-0.5602649055182438,1.7906753116241232,-5.207199263493905,2.806395449002941,-5.119629854747346,4.993722050929622,3.470634564454133,4.008929497103156,0.6606632680170589,3.745151531750125,-0.7952763352088758,0.8485567284607767,1.9303605588746036,-0.5964583137778837,-2.4244773795106287,-4.328274302715255,0.19914662395589233,1.788620335714342,-2.354759324389377,2.1067728978965734,-1.8013564536173086,0.35249706789190927,-3.7945908705432254,0.270224725536658,-1.5386983758931712,-1.586481933750841,0.2520523515029359
09H119,0.5204321775092109,-3.3006653660568412,-10.081142023019542,-14.10031333995823,7.314112111349198,8.727641983421307,8.767875829120833,-11.235932970698956,-3.442731824377975,-0.29275088471319194,3.5207908955795646,-0.5530888966323153,-2.6387979866612525,-1.5091355895460006,1.787699363998591,2.1629366082585757,3.2402124621592288,2.7862874395967534,-1.021258253936077,-0.8005065214723415,-1.6087269162976758,0.5534759838361483,2.0659466402095927,0.13157419198165024,0.1664554875387159,-2.365317574144158,-1.7921488175102094,-5.32489724140467,-3.2645724369205134,-0.41656449434952214,-1.8119100981398157,0.05661052432021674,0.5619027258231661,-1.2395911149762735,-0.08333785997980475,0.6096166726570702,1.746700636108169,-1.5701799363580182,-4.435969967683054,-0.7697991550889656,-1.6254086420798253,0.9945859712913286,-0.8020132308602168,-2.3670594970851844,0.7384671843185219,1.5319586693333211,-3.3673686702840624,-0.6978919480492891,3.921226732721971,2.525322538542542
10H001,3.46959957873535,-8.628299786505405,8.769772703195379,-5.156947885305409,-2.475523155809919,3.306076259692135,-0.5836804980085337,1.493485920275343,2.8953959028795198,-5.7350839228148365,0.5734304549513886,1.0852383549700382,1.0347684665711325,-0.674400931525946,5.304690414387061,-9.077408731841082,-2.195976982242564,-0.8423741663531767,-0.8183394830076804,-2.8669698695182126,-4.920065557270512,-5.776430548935167,-0.36463989097913224,2.9777816787165152,-1.212586528782181,-2.949823264864799,2.9242168961898667,-0.6166243755794859,-0.23339545400776918,-1.1302272401588909,1.7509945674327414,-1.4899039258144018,1.5966442466022346,-1.4600053220798874,-1.5874262898642761,-1.5109163025577805,-1.1528765708393347,2.456411771087806,-0.2562780414896438,1.4217159496533744,-0.9710828630063891,-0.7871701123923726,3.501069497584263,-1.862931853965405,1.007295956733977,-1.0538967973120075,0.8397899896317573,-0.9595049661157062,1.9272844670757425,-0.08212800390491126
10H007,-5.855419827450525,10.564887163575168,-5.063248636046252,3.3391803306798193,2.5480168246087516,4.594794716726234,-4.282565395351602,-0.7937736689850423,-0.08764582060163137,-7.5583949274048114,-0.9034978696389964,0.1689220875899546,2.2245672725693875,2.0307155450358003,0.36205313761636765,1.1850364572004053,-4.095692512915461,3.6957741132361095,1.0746078770926697,-4.299273457564059,1.694417104065735,1.5211545654099545,-0.5811102934942872,-1.8812600994992212,-3.068129966891145,2.293384269253602,0.03178472501495094,-1.3941756155344502,3.764040071674407,-3.2394091634944218,2.4682983230713567,1.6677744356693467,5.069490498275051,0.4684915916692925,0.01742489993337304,3.0483375221938678,0.42756357415244356,0.3934398902569929,0.25115625320367546,0.9832968999291796,1.2521531434055917,-0.14326139236552887,0.13461042428880782,1.627986976326799,1.6226112061547506,-1.6845645620091354,0.8031386432383683,1.8225068021073483,2.591041995399439,0.20065923228773067
10H008,-11.973383900349257,4.752012345265882,-4.183952630305585,4.077553432799193,10.024383767121591,-11.439990804851536,9.263590788308916,0.1369823681418979,2.0070049249462443,-1.8951698326302584,1.454177789514231,-5.066882996260038,3.2727298455757343,9.497700000826512,-2.1175313387811974,4.796738668263563,0.9101433027450245,0.009563121517303375,2.313796530066563,-3.6173990916675165,-0.16115190969082277,-4.851130704446395,1.2843711638089788,-0.29124929656342646,0.7816489046241892,-2.3384506886399095,0.6486913844706337,-1.836417732074019,-1.3114641805805132,1.001398399592701,0.3145160017981478,4.948022382733872,-2.226105463054967,0.19809937215442458,-2.1609564819383644,2.6325910649540787,4.897521524745665,1.1962840075459562,1.3064810465569556,-0.7543088482341411,0.7912742838447492,-0.5125020959279749,-0.38442525050294907,0.5820081167407001,-0.3367280120586606,-0.7677058766496432,1.4366057068180038,-0.6284326593866365,1.677232255800024,-1.305652987599943
10H017,-4.869667571077755,14.6010518287896,1.5967511640034222,3.664817558734485,2.8479366206288277,0.1621750791003682,7.71681811281695,-21.006227026804694,-7.068627657986713,5.843309815461845,-0.41443067313245624,5.338241085658922,0.586020215297197,-7.041230696116722,-3.4142817290558622,3.1180192275197656,4.485758782730258,-0.504213637879289,-1.6181154469541088,1.9690005500305916,-4.5184407508861595,2.3660980649814665,4.623799725974894,3.4122699842051416,-1.9518056355688558,2.4454654757186463,9.166546656805778,6.1034833759069675,0.05125515363600186,0.43584101899460315,0.6735414801130829,-0.849290887026799,3.6753621019006473,1.5432799220216182,1.5673474705872956,0.06805361749785,-2.2724871066315213,1.5720213469196083,1.0074248408143203,-1.9305631718639318,4.243361106167456,-1.6187351904772693,-1.2018126616845106,0.09621336621964396,-1.860391885587104,-1.2992116679369772,5.94228359499742,3.2630522159033744,-2.870170657477772,0.2575349919327643
10H022,-6.036764809430769,15.375725678838732,-13.09709881564354,-2.163932132402873,-4.256966743943082,3.977946913948844,5.523004424671426,10.956964070521348,-6.6104580805092565,8.20240837543637,-4.0112201476587535,-0.9056414585781045,-5.959382295924172,0.8271789795425347,4.05924278547184,3.1773665566606017,4.562752243622689,-2.683178281026571,-1.5935979257890858,-5.359421577525875,-0.5235820075321368,-1.6828025020810184,1.1616795659366586,0.5887382615197512,-3.1192595778054866,2.20536651522411,-0.7023302012904,-4.190459139989785,-0.33262557059623277,0.48011920605115277,-0.9926786914064039,-1.1063236290884677,-0.5129279837532823,-3.684948900639366,-2.077421885636088,-2.9798727431037255,-0.42199776575555814,0.9461530033344949,-2.0896471446800176,-4.233399932673303,2.340178613846029,-2.0817367220736345,-0.6656610354075864,-0.7747595416436923,0.6690913839948265,-1.46761415649609,-1.4107333070261834,1.7934698247112282,3.552290839004273,0.23085780280336948
10H023,1.193999832317544,-8.019747203124517,-2.8956288851816603,-17.54677188266009,3.386690510972871,9.898403627847852,15.57670113978564,-9.504039377494593,-3.5080820094608933,-0.2681385493613349,3.886173311031155,0.41333178755736943,-3.4310180645027186,-4.767357402360085,0.8056014256330448,4.249996549533163,4.139980947754794,6.055591141556922,-0.5632714703072214,-0.478409408262981,-3.5078982586453225,-2.5747706301324067,0.7745423624444503,-0.5689225285534517,-1.2132418642117981,2.4706654306613287,0.26461845742817613,-3.048233169171585,-3.9011586687928617,-0.22346169989332576,-0.12264005942202039,-0.32657511145573714,-1.9853948026534713,-0.21469580158371818,-1.2805801219240112,-1.1160261199572667,-1.652179474614023,-1.955826480792383,-0.16196054772345897,1.4139725946233344,-2.127626351223466,-3.6856691439416505,0.8998373283742346,-1.1131352966063877,2.073971085652215,1.6547459035489278,-0.38071483783811777,0.41480399498744797,0.16033901661415942,1.5017723462808683
10H026,-5.461892890821067,18.37843853528056,-4.451867398162,7.882090103383039,-4.390932623268139,3.6888730030799053,-2.5928299784977806,-4.7404815303851064,-5.018240655677723,-4.535465229845962,2.411244037120921,3.533433082190933,0.8836798872711517,0.44255582968436324,-5.05219363770073,-0.22779726527680066,-4.083406091301844,-2.8147827069452513,-1.4929843388719295,-0.4982917621721575,-2.2104055848619226,-0.9808911034463409,-3.390888946931675,-0.3039256418454227,-3.4280376488183126,2.061447362173662,-0.4256036024420081,1.9819514384271226,-1.6208074774457426,-0.8622485551923863,5.8354416874882045,1.3311655134398062,-0.055222388682924395,0.9758525968827327,-1.556932263174509,2.4365025186667477,-0.23422772535040154,0.8082381797257846,4.5918576681544625,1.939468388616756,-0.5953897117670021,3.1353304739750456,-1.267588556982994,-1.1521358548192506,-1.2015526241154204,-1.2254689147680546,-1.3127090342024086,0.9504834061752139,0.470530343939748,-1.2084411244008062
10H030,-7.209310850468686,7.443846406955998,8.40601841486836,2.4538047893872035,7.867727721631837,-10.442281031381844,9.020705320119912,0.37148409093860957,1.2702914552213946,5.619613903901479,-9.91139995158879,5.983740014044171,0.8565639044048595,-2.7431721399860765,-1.9905630849105496,2.816056675136935,-5.647533667095837,4.897431066542433,-0.06976232609136201,0.9223760458537318,0.8168048557804697,-0.5160707334774765,-2.5183482794374226,0.38290156958760735,1.816874534358404,0.49065711059731787,2.257409330032496,2.4295647798409066,0.43551458101548984,3.4682371166829906,0.289270506595421,-3.792829846991238,-1.1779789009234234,-0.204737682795056,-0.22243367492754482,-0.6260031234625618,-0.6032889003758467,0.6551221758152455,-0.628227041103623,0.6311013052535179,-1.9367344468630359,0.8997171988211178,0.7114018698898562,0.12881519816715767,0.01464323004257409,-1.202226597392605,0.8033559806701347,0.24194118890402067,-1.6565602434856967,1.5729115391839974
10H031,-7.333973540083996,21.30586823598037,0.027307180542371884,10.793453403534269,-10.98361673108466,-0.7443745979588808,1.206629859268309,-1.057308456479469,-3.511467076562802,3.0251142285392416,-2.1994704044906377,-1.5198787662270719,1.0792357156427927,-1.732946167734558,4.631978978341533,-0.7661631856766263,4.842503912235603,3.819380032835273,-3.4130763718379957,2.9818982765105653,-0.32761471105385553,0.1783819292455094,-3.7437838918052586,-1.6008923379864,-1.0265262968098003,-2.4191588514168285,-7.010732207839746,0.9583496980002344,2.697055173991377,4.308206895846873,-1.9457572466125472,2.404606807447361,4.939413119779273,0.06499944484356668,2.257218110919759,-0.7705315122255099,1.452615531960138,1.0081163938392763,-0.3507218892304514,-1.0095358240172105,-0.3905961367049291,2.2991714564654626,-1.4097614609559295,-0.41126090166980517,-0.5620868355502229,-2.456862069535224,-1.983810408607725,0.36434191094837487,-0.42602512215172517,-3.110351466741242
10H038,-7.925292061734955,-9.800136449638925,-0.415254737895226,6.285851141744711,-2.9967756373163943,-7.1915198919391194,2.103705120796796,1.4359733155811103,-0.5221398287228051,-4.061325357746913,-1.1465729451541113,5.067226649446823,-1.0137851304988421,-2.386152129837263,2.6982860191447786,-10.558622613899924,2.1709666121477964,2.247418811691805,-5.295685433295657,7.109494878505469,0.5615493565976856,6.66101508957771,-3.240581969682434,-3.710665909573651,3.3808525085043577,5.4485220451773815,-2.9469152988158536,-4.570601448539442,-1.7746519454790985,-2.5049068799849064,4.293023767837665,0.8919032014707375,-0.7114192021189267,-0.3299401858786467,-1.6553898295780418,-0.9290368112761952,1.7429199754066425,1.3935404697186455,0.11285351819973058,0.5531154546165213,0.15125399934678965,3.9906670841294694,0.6736205362492347,3.542073921987439,1.2291101173329069,-1.801528267817085,1.217957646047755,0.5619635539121618,-0.5731668279553186,-2.8449199907765363
10H040,0.25821023058677817,-9.95474621832903,8.497385528403917,-3.8935446929999573,4.9198885360953035,1.340402913232013,0.08213196240659651,5.997771708482301,-4.420936020588659,-9.373058644427717,2.111217040016164,7.695655924506409,-2.0713636498423087,-4.476514335549512,-7.652739536708108,-1.6678361920316798,0.1399808668251536,-0.37792131126771417,4.648374528634248,-0.1448584792719964,0.026206415139703787,-6.919684842088801,-0.1495291243336928,-0.07452019318873115,-0.7477743694254106,-1.3827305756067283,1.9104447434221234,0.8180982347385914,5.08391140776873,1.0729381230761565,-2.399565880954976,-0.7997862748374858,1.2205659100210609,-0.09174222444196617,0.4237131473607598,0.5206233423818956,1.082804990285833,0.05971577421578275,1.1859407058438354,0.3384157276109754,-1.99580950465213,0.946020912746289,1.2891529902844854,0.31622311715219237,-3.024593376415684,-2.42989216630139,2.574847504265015,-0.3682757387740164,-0.28613602120777537,2.2715648151607737
10H046,-8.088993924717178,0.8953813758554552,11.028764248259838,9.892885838404018,8.270766842191081,-5.627280054456696,-4.760323229725259,-2.9920036309141014,0.10110493138899693,1.7051628580760105,-0.9706510788783049,-3.1297448568767865,-2.4495458228863343,-1.8659639430355044,5.056602628575773,-2.501466137750894,5.4361015222903095,0.5142846697815978,2.6055224277570135,-2.830945309363779,2.813872357721352,-3.4709049784572628,-2.8231458042602138,-4.22223542535562,-1.3266275694781697,4.147840667654769,4.738051266185749,-4.513362251057189,-3.100070485534221,2.070314222523816,4.869883970784089,-1.0447458233365732,-3.5027496850820192,-0.5833840012395983,3.3200121061106573,0.9314409803034882,-3.4002409875305437,-4.190347071931928,-2.05613893815647,1.4387565118947525,-3.3366633338289025,-0.3999201075726944,-0.6049310431295466,-0.5744440498198375,1.5177296219106093,-4.636970918091317,1.923983468874961,1.8303070627882003,-1.611327188587396,0.7473236212127646
10H048,-8.875815282664167,-18.087552077502863,-0.41617655166671524,6.960632365995169,-7.262621574318265,-4.888321366406917,-5.058349189583917,-2.8408566306656766,2.5056677573426223,2.0982482307546375,3.917376854701623,0.054052469123739344,-5.3669844616277835,-2.7871198657883367,-0.45370393122107155,8.036727693756275,1.0087561841328803,0.3306800835329862,2.398236282524231,-2.687840349633791,-1.8723504348686157,1.9122989398123442,-2.650683513526144,-0.1948359341511052,-4.115836583574712,1.8922797272737646,0.7452091934862417,3.759736337584851,2.716296536233749,0.6645366645933191,-4.693563285001394,-5.0562822441973205,1.0207272202987439,0.3234372081516458,0.2647812880700072,1.167797156311472,3.0980816693724855,1.568515851356822,0.23757346728613093,-0.46626686676856177,-1.6600786511201258,5.188167311468282,-2.286268245001406,-0.3028628672670627,1.6275598577129922,-1.3637157706932124,-1.2467126356998224,0.23711200378165717,-1.8100148287731757,1.572105423799527
10H051,-7.404355264477761,3.9955558507920657,-2.779093093071977,-3.8874614499775317,12.84664989760461,2.907810353729163,-8.432563006680734,1.6760646913432269,-4.085967672808793,-10.518197363361747,-4.609627738810173,-3.0989920891161415,-1.2206224542871538,-1.0962068187128682,3.8877716904321042,3.4208439673195827,-0.05660543423242853,1.1375925871578456,0.4227464498212592,1.883397929697076,1.8345022157505795,1.5824752966302302,-0.1424242141771312,3.0298813525376573,2.127277497245312,-1.987399504583081,3.3835150007851116,-2.137454458219725,2.1924242118810113,1.6682674219039222,-3.024439166306589,1.497506864433684,-0.5766604513118767,0.8498956402667923,1.9944237100484887,1.4614327976937203,-1.8762048183028743,-1.2920963066174433,1.1595759213251862,-1.6877481417683424,0.2596760818555673,1.0172492633572958,2.870820018853408,-0.06594801698592677,2.5901598865125783,-0.5242134493301976,-4.737057924327784,1.6873762689914902,-1.3718126110355036,1.0082921820879969
10H055,-8.536853812266388,19.55134800111153,5.026671927729156,7.102435666025675,-10.259734254116882,-0.597248814916619,4.565319985972761,11.186222199226801,-8.61545953453664,11.420816871006169,-0.5437979184645375,-0.7189309477495358,-3.9931731247461766,-0.5751648920056196,3.138604660073855,0.6788711578991362,7.297742168181161,1.9081727672660358,-0.7100608134704708,-0.6076531079271341,-1.9925324700744425,3.2537863551766724,3.92476431371621,-0.50621728682947,-2.8707112197629585,-2.6888055655790533,7.722836137937041,-0.44769490653859245,4.904604791910831,-1.5511523916916674,0.7067796296730653,-2.5662931694126545,-0.4540946348639318,-5.704496445558723,7.591581078125902,-2.4965511123417325,-4.346304308415841,-1.9605179115922235,-0.6154526433408617,5.658380966880707,-0.5330252356317571,-0.8433113115999133,-0.5759792320092884,6.677090232281392,-2.1279586973595395,5.144642682394263,3.125186342261843,1.7036393731091979,-1.5486970253031678,-4.595580984370413
10H056,10.434938304194223,-0.6697857668381257,-3.663762202434757,-11.362636033904115,0.7486753823267713,1.15049655410129,-1.8395648604413664,6.6509531892273746,6.997446035314584,-4.87166235011055,4.573478944366933,-3.8888971418447493,4.469690749834819,0.5233047453263984,5.780383411663783,-7.42087396991599,-9.192555524461756,1.8198734181129312,-5.577905770322124,1.403898798792605,-3.256311519398749,-6.952882719339188,-2.3834104594323273,-2.4851117898914126,-1.0407937776837735,1.6859066251950217,-2.087274453131215,-1.109818473867634,4.75499688172304,0.816196744490061,-0.9484982481702606,-1.7967555899986638,-1.6186503576687377,-3.073576659039289,0.3775067995190763,-0.7810474780196834,0.0292704199770302,0.5219067299402185,2.702734762623014,-1.1286743560996322,-0.07789198787831023,-2.3314161653052787,1.2226315463397135,-1.3410022075715669,-1.2397742663046458,1.5032816447724662,4.055541725035078,-1.677710626911151,1.8640415081816197,-1.3738306044702953
10H058,2.4940015080980453,19.631884350020126,6.188154197507071,-2.306443735839534,-7.415449946046186,6.18589999592131,1.5385293199665029,11.633722653560461,-1.975800721730193,0.7137972206486382,-1.7453183037805096,1.4723063104819378,-5.513915598220862,2.1847183412439337,-1.4285750305446396,1.5857983631233925,2.796217882298212,-8.530828481369959,1.0012109073616853,-0.9092511039404436,-0.4824713564132465,-1.9400795633891286,-1.184757472724895,1.6719750450574433,-3.3418417168342964,3.515588136226288,-3.947887284045076,3.3518600987271063,0.9335928129187989,-4.269626742773934,-1.676957916092167,1.6397571484730789,-2.395952904125337,0.6016669550744209,3.235718491886274,-0.642552572422169,-3.504944261590355,-1.1152374132992273,0.22238986549809275,-0.9152293861281442,0.2541315120096209,-1.3362464138799663,-4.5055759329111185,-2.045960472773017,1.709163581884759,-0.1959521492679559,1.9257822140377114,1.0907529522547708,2.953920969534337,1.2014601085385475
10H059,3.3067402067160128,0.8690452553798329,5.027843913559473,-19.308511886778874,2.540836095198437,13.555430022304549,12.669045967729623,-5.754611289233988,1.2013284095134578,-3.5487535052997337,3.490222969262034,-3.0975647128721837,-2.6435326269318264,-4.541715818091706,1.3076955057220698,5.411580356388935,-0.21581434445334846,5.2865885410225655,-0.157939759860996,-0.0017038869039551208,-0.7165070435627697,-1.707770842580895,1.038382031557906,-0.5658039384395565,0.6855599231948859,3.286616467391748,1.170297915851873,-0.6225181967496382,0.9522576485020353,-1.4266684168928436,1.746904587855489,2.7795021179588413,-3.3523150797189416,0.7826246145064828,0.672783693425855,-1.3364473618118442,-1.9484452617397388,0.14893754361090472,-0.7099274689952441,1.5715245315563395,1.1816271959796678,-1.1016059813951335,-1.1159198479922354,0.6046705574470649,0.3106872908462983,-1.171560641844129,-1.07830901490501,-0.6464095080046828,0.26883442530293516,-1.1341409998108838
10H063,-8.22293261146499,6.369141415829178,8.838129835962775,8.16908203122285,8.423877571579332,-2.2270898063953193,-5.270811652676057,-1.5619085906541592,0.06694074165378276,-0.04735981134457587,0.7216416080980227,-4.566365309229739,-0.7038969236362939,1.7239779407280098,5.738037785723605,-5.455648339392619,2.695952013962081,0.5608639386415564,-1.240483841334742,-0.34290926769008734,1.7093644115807272,2.35900436697709,-4.443164934250104,-5.991370259650026,-0.3674177190496152,1.0699276964865538,-3.456580867405795,-3.8087396560189233,0.5795921502529738,0.2856019423744699,5.464263971322425,-1.5117674587497438,-1.4230518364819944,-1.5222317206467713,2.4475048611753394,1.4791927426869085,-2.2455148603959256,-3.6014974742546086,0.8790441666084589,0.8288140300698732,-1.4130438669276844,-0.6400964263650634,-0.4660859707248902,0.6867602727760315,-2.818539201656561,-1.2533483479339163,1.7445441017610244,-0.13684991749026057,-0.13794904814718517,-3.0020778325658997
10H066,11.21670571653786,3.3234403847992318,3.119359414086329,-9.142599404408204,15.009953123924946,3.0734141760425353,-16.464564642529336,-4.963030484789958,-6.803811697934778,12.997807292656141,-0.22650240556256473,-0.6375826594711068,2.9697600072018986,1.8916949265488114,-2.9351583848321345,5.01894127958363,4.3421230694825335,-0.9979879149126452,-1.039314864389656,2.0462271622101422,-5.189831375479653,0.31648347371862423,-3.0244669826462642,1.15399750554876,1.2598288479934163,-5.468818485932558,0.807534663338218,-3.101288673678198,3.7788818048104487,0.509504208638007,-1.1318732438229933,1.9275083609580124,0.03609074203770933,1.4073064575993892,-4.691340311032015,2.383630430782431,5.37564394464975,-0.11409518204945265,6.997898392225727,-1.1691858073399,1.2522048793646654,-2.468014428965785,2.0207986748343614,1.2107380044992997,-2.310493532142816,0.39876817032488765,-4.225403775549113,-2.4344115717559878,1.7041073193450367,-1.7778502565088956
10H068,-14.440235327915733,-21.213055260858386,-0.9157883143133685,7.864851591195141,-8.540714934766113,-5.63924584248692,-3.9294025673098565,-5.427021513438116,1.2444283745058906,5.3453449770926404,0.8817521817992467,-2.410602766254159,-0.609785692071207,0.007467425770687125,0.23508516164502324,5.201171598653415,1.3463976738469143,-0.5980925475433265,-1.0324458130965213,1.2097670879794726,-1.518878963439548,0.3817263552132241,-3.4549745804521685,0.8851777825016351,-2.181426461865639,-2.6807433793541566,1.388962284287286,-2.268314184788842,2.5234282724299226,-2.415546305261131,0.8101057064811159,0.9294835242242766,1.1121301294013044,-1.4838160114150616,1.1308687779914073,0.6315248152964549,1.6320141642678354,-0.6269170480278858,-2.329870855322343,-2.415975878475699,-0.22479309828612182,-0.8958282768494378,0.1230013142577614,-3.2544631533979067,1.5396463320182416,0.6250994864145685,-1.034387197331418,-0.6192720232786851,0.41933861231019376,-0.3906599979053098
