,TMEM50A,DPEP2,TMEM107,GGH,ALG9_IT1,AC068790.3,BX470111.1,AC011389.1,ACVR1C,CDY14P,TNPO3,RPS27AP10,AC008728.1,AC068790.9,PLPP1,AC006205.1,AC106785.1,ZNF70,ELF2P3,SIN3A,DDTP1,NUDT15,TIGD3,AC007450.3,MTND4P29,AC099654.1,AL356299.2,C19orf18,RNU6_1157P,GPS2P2,MIR548AA1,AC109458.2,AC135166.1,APLP2,AC138907.2,AC022182.1,AC084876.2,U2,AP000428.1,DBIL5P,RNU6_431P,AC053513.1,USP12_AS1,MPHOSPH10,AC024580.2,GOLGA6L16P,AC090502.2,AC145625.2,ZNF442,CHRM3_AS2
09H024,0.0,0.0,0.18184358794477254,0.416640507338281,1.6988831367525903,0.0,0.0,0.15836249209524964,0.0,0.0,0.004321373782642578,0.0,0.056904851336472634,3.2581102553218813,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.11394335230683678,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.22271647114758328,0.31806333496276157,1.6110857334148727,0.5563025007672873,0.0,1.6437486854595258,2.597168449072703,0.23552844690754893,0.8182258936139555,0.012837224705172217,0.0,1.5968169359155906,0.0,0.0,0.008600171761917567,0.18752072083646307,0.0,0.0,0.0,1.6738499773429494,0.03742649794062367,1.428134794028789
09H031,0.0,0.18184358794477254,0.20682587603184968,0.292256071356476,1.3998467127129224,0.0,0.08278537031645007,0.06818586174616162,0.0,0.0,0.0,0.0,0.04532297878665747,2.7707783961691477,0.0,0.012837224705172217,0.0,0.0,0.0,0.008600171761917567,0.01703333929878037,0.0,0.0,0.0,0.0,0.09691001300805642,0.0,0.004321373782642578,0.23552844690754893,0.38381536598043126,1.3424226808222062,0.5078558716958309,0.0,1.764325605625984,1.9007493580610795,0.004321373782642578,1.1238516409670858,0.0,0.0,1.286456469746983,0.0,0.0,0.0,0.04921802267018165,0.0,0.04532297878665747,0.0,1.9290099854939613,0.0,1.3326404103874627
09H032,0.06445798922691845,0.0,0.22010808804005513,0.34830486304816066,1.7116385382323491,0.008600171761917567,0.0,0.11727129565576427,0.0,0.0,0.0,0.0,0.05307844348341968,2.2076612911967817,0.0,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.04532297878665747,0.0,0.0,0.3424226808222063,0.2944662261615929,1.5905074620085833,0.5390760987927766,0.0,1.6440444928147488,1.8335295817586437,0.01703333929878037,1.3372595397502758,0.0,0.012837224705172217,1.4050046650503694,0.0,0.0,0.0,0.23552844690754893,0.0,0.08635983067474821,0.0,1.7852586333577012,0.0,1.3911116137028026
09H035,0.0,0.0,0.28103336724772754,0.6720978579357175,1.7078255683322314,0.0,0.28103336724772754,0.10720996964786837,0.0,0.0,0.0,0.0,0.10720996964786837,3.9058951363349106,0.0,0.0,0.056904851336472634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10380372095595687,0.0,0.0,0.4132997640812518,0.5171958979499743,1.4798631130230977,0.7649229846498885,0.0,1.591064607026499,2.487124228846722,0.056904851336472634,1.244771761495295,0.0,0.0,1.428620672671939,0.0,0.0,0.05307844348341968,0.37839790094813763,0.0,0.029383777685209667,0.021189299069938092,2.3238294001756694,0.012837224705172217,1.2833012287035497
09H040,0.0,0.0,0.26007138798507473,0.5646660642520893,1.6747693140154263,0.0,0.08278537031645007,0.1931245983544616,0.0,0.0,0.0,0.0,0.03742649794062367,2.2048251384050164,0.0,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224442335063199,0.6608654780038692,1.5316066319327222,0.795184589682424,0.0,1.6442415858437287,1.7399676967595095,0.012837224705172217,1.49734438101758,0.012837224705172217,0.01703333929878037,1.5174598265402321,0.0,0.0,0.0,0.34635297445063856,0.0,0.0,0.0,2.2513705054967024,0.0,1.4987239707479048
09H042,0.0,0.03342375548694973,0.13353890837021748,0.37657695705651195,1.6291036501771365,0.0,0.08990511143939793,0.07554696139253074,0.0,0.0,0.0,0.0,0.004321373782642578,2.215267343431722,0.0,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.17609125905568124,0.16731733474817606,1.4681995860726125,0.4099331233312946,0.0,1.582290682718994,2.6022119678022966,0.008600171761917567,0.9350031514536548,0.0,0.0,1.5275010109811202,0.0,0.0,0.0,0.2671717284030138,0.0,0.02530586526477026,0.0,1.7849024498866548,0.012837224705172217,1.527114111639805
09H043,0.0,0.03742649794062367,0.3222192947339193,0.3873898263387294,1.5908418347816027,0.0,0.3364597338485295,0.0,0.0,0.0,0.0,0.0,0.06445798922691845,2.083251717221603,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.08635983067474821,0.0,0.056904851336472634,0.0,0.0,0.06069784035361165,0.0,0.0,1.0334237554869496,0.6211762817750351,1.4999618655961902,0.6580113966571124,0.0,1.4807253789884878,1.6449307079135873,0.04139268515822507,1.3740147402919116,0.0,0.0,1.4940153747571436,0.0,0.0,0.0,0.2966651902615311,0.0,0.06818586174616162,0.0,2.193820026016113,0.0,1.5472823079633031
09H045,0.0,0.008600171761917567,0.20951501454263097,0.24551266781414982,1.4323277922616042,0.0,0.19865708695442263,0.012837224705172217,0.0,0.0,0.0,0.0,0.004321373782642578,2.4285397306379886,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.2148438480476979,0.0,0.0,0.0,0.367355921026019,1.5674968911042226,0.5024271199844327,0.0,1.9486574321413204,2.1434832106700616,0.004321373782642578,0.4593924877592308,0.0,0.0,1.1866738674997452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8394780473741983,0.029383777685209667,1.0934216851622351
09H046,0.0,0.13353890837021748,0.30319605742048883,0.42975228000240795,1.5403294747908738,0.0,0.1430148002540951,0.09691001300805642,0.0,0.0,0.0,0.0,0.07554696139253074,2.60000308662774,0.0,0.0,0.0,0.0,0.0,0.0,0.22530928172586287,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.0,0.2304489213782739,0.5171958979499743,1.4640422054388107,1.0301947853567512,0.0,1.56925683332861,1.8133140589458348,0.02530586526477026,1.0191162904470727,0.0,0.0,1.3996737214810382,0.9429995933660404,0.0,0.0,0.26007138798507473,0.0,0.06069784035361165,0.0,1.8753506965792892,0.012837224705172217,1.4201208480857028
09H048,0.0,0.02530586526477026,0.1846914308175988,0.33041377334919075,1.5126843962171637,0.0,0.6954816764901974,0.029383777685209667,0.0,0.0,0.0,0.0,0.06818586174616162,2.78830981210705,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.15836249209524964,0.0,0.0,0.0,0.004321373782642578,0.17318626841227402,0.0,0.0,0.8325089127062363,0.5693739096150459,1.51241754860084,0.667452952889954,0.0,1.5957166199434245,2.162116141062368,0.04139268515822507,1.0996806411092501,0.0,0.0,1.2662316966898932,0.0,0.0,0.0,0.19589965240923368,0.0,0.10380372095595687,0.0,2.007577098304339,0.0,1.3816564825857869
09H053,0.0,0.0,0.26245108973042947,0.36172783601759284,1.9829492885744986,0.004321373782642578,0.13353890837021748,0.07554696139253074,0.0,0.0,0.0,0.0,0.029383777685209667,3.985446234706035,0.0,0.0,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,0.0,0.146128035678238,0.0,0.0,0.1553360374650618,0.46982201597816303,1.6083120426973272,0.49692964807321494,0.0,1.7325545798514321,2.226367875856486,0.004321373782642578,1.3346547668832414,0.0,0.0,1.445759836488631,0.0,0.0,0.0,0.21748394421390624,0.0,0.029383777685209667,0.0,2.310162065204453,0.0,1.52270499273475
09H054,0.0,0.10380372095595687,0.20951501454263097,0.45636603312904306,1.6181527333785195,0.0,0.03342375548694973,0.06818586174616162,0.0,0.0,0.0,0.0,0.029383777685209667,3.7795005318763844,0.0,0.0,0.0,0.0,0.0,0.0,0.17026171539495738,0.0,0.0,0.0,0.0,0.06445798922691845,0.0,0.008600171761917567,0.42324587393680785,0.5490032620257879,1.5249151475398668,0.6848453616444125,0.0,1.5654936298688624,1.6264430253312947,0.021189299069938092,1.0870712059065355,0.0,0.0,1.3773062510681988,0.0,0.0,0.0,0.07188200730612536,0.0,0.056904851336472634,0.0,2.0784568180532927,0.02530586526477026,1.3392526340326996
09H057,0.0,0.0,0.9084850188786497,0.0,2.1867303757923113,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0378247505883418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041392685158225,1.2641091563058084,0.0,1.3785795761157749,0.0,0.0,0.0,0.0,1.2782962080912739,0.0,0.0,0.0,0.0,0.0,0.0,0.5634810853944107,0.0,0.0,0.0,0.0,0.10037054511756291,1.8010605298478555
09H058,0.0,0.021189299069938092,0.10380372095595687,0.5820633629117087,1.585686278452497,0.0,0.0,0.10380372095595687,0.0,0.0,0.0,0.0,0.04532297878665747,3.2363810486072113,0.0,0.0,0.10037054511756291,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,0.13987908640123647,0.01703333929878037,0.0,0.8976270912904414,0.6404814369704218,1.6789733759197651,0.8481891169913987,0.0,1.7121444142148858,1.9766708806248114,0.021189299069938092,0.7596678446896306,0.0,0.07554696139253074,1.42845877351558,0.0,0.04139268515822507,0.0,0.1430148002540951,0.0,0.0,0.0,2.006337660374551,0.0,1.3671694885346808
09H062,0.0,0.0,0.03342375548694973,0.359835482339888,1.707910665713106,0.0,0.04139268515822507,0.01703333929878037,0.0,0.0,0.0,0.0,0.03342375548694973,3.0782029825036856,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.1367205671564068,0.0,0.0,0.5526682161121932,0.505149978319906,1.5535189401489695,0.46982201597816303,0.0,1.5643109099606027,2.137100804579123,0.0,1.37984917876283,0.0,0.0,1.4353665066126613,0.0,0.0,0.008600171761917567,0.11394335230683678,0.0,0.0,0.0,2.5095250980938184,0.012837224705172217,1.4465371670736438
09H066,0.0,0.004321373782642578,0.1931245983544616,0.5563025007672873,1.2227164711475833,0.0,0.012837224705172217,0.03742649794062367,0.0,0.0,0.0,0.0,0.012837224705172217,2.628695382714023,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.0,0.146128035678238,0.0,0.0,0.9459607035775686,0.3159703454569178,1.4750898033890065,0.5224442335063199,0.0,1.8873922189718468,2.0788191830988487,0.012837224705172217,0.8095597146352678,0.0,0.0,1.2073650374690719,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,1.5474054596674898,0.0,1.2038484637462348
09H073,0.0,0.0,0.13033376849500614,0.42324587393680785,1.7019994748896368,0.0,0.15836249209524964,0.04139268515822507,0.0,0.0,0.0,0.0,0.05307844348341968,4.364029153381922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.0,1.19506899646859,0.4842998393467858,1.5572665288699041,0.5843312243675307,0.0,1.607025878434786,2.070665753453728,0.06445798922691845,1.2089785172762535,0.0,0.01703333929878037,1.346548558548474,0.0,0.0,0.03342375548694973,0.07188200730612536,0.0,0.0,0.0,2.3437236138426245,0.012837224705172217,1.3525683861793085
09H078,0.0,0.012837224705172217,0.19589965240923368,0.48572142648158,1.9355072658247128,0.0,0.021189299069938092,0.02530586526477026,0.0,0.0,0.0,0.0,0.07188200730612536,3.6361065929783867,0.0,0.0,0.0,0.0,0.0,0.0,0.10380372095595687,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,1.721315880605899,0.2787536009528289,1.7120601424610746,0.3944516808262163,0.0,1.8339753712799063,1.9643067823039364,0.04532297878665747,1.2598326990634836,0.0,0.0,1.3224260524059526,0.0,0.0,0.0,0.17318626841227402,0.0,0.0,0.0,2.2271150825891253,0.08635983067474821,1.5829719291048059
09H079,0.0,0.004321373782642578,0.49554433754644844,0.2148438480476979,1.6271609523747759,0.0,0.04139268515822507,0.4941545940184428,0.0,0.0,0.0,0.0,0.021189299069938092,3.520556891525101,0.0,0.004321373782642578,0.0,0.0,0.0,0.04139268515822507,0.17026171539495738,0.004321373782642578,0.0,0.0,0.0,0.15228834438305647,0.0,0.0,0.10720996964786837,0.437750562820388,1.475816413031318,0.505149978319906,0.0,1.6056282220076186,2.0662513619689618,0.021189299069938092,1.0569048513364727,0.0,0.004321373782642578,1.3354579006893843,0.0,0.0,0.0,0.16136800223497488,0.0,0.029383777685209667,0.0,1.4983105537896004,0.1205739312058499,1.1880843737149382
09H083,0.0,0.01703333929878037,0.3926969532596657,0.6117233080073418,1.594171479114912,0.0,0.12710479836480765,0.04921802267018165,0.0,0.0,0.0,0.0,0.10720996964786837,2.223962952219193,0.0,0.004321373782642578,0.07554696139253074,0.0,0.0,0.0,0.28330122870354957,0.008600171761917567,0.0,0.0,0.0,0.20411998265592482,0.0,0.0,0.3873898263387294,0.8075350280688532,1.7700415543196686,0.9400181550076633,0.0,1.675778341674085,1.9194964878630616,0.03342375548694973,0.6665179805548809,0.0,0.0,1.570192561095726,0.0,0.0,0.01703333929878037,0.4623979978989561,0.0,0.03342375548694973,0.0,1.991890303936025,0.06445798922691845,1.421603926869831
09H084,0.0,0.11058971029924897,0.12710479836480765,0.39093510710337914,1.800235789327354,0.0,0.30749603791321295,0.2304489213782739,0.0,0.0,0.0,0.0,0.11058971029924897,3.5288036148031448,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.39093510710337914,0.0,0.0,0.0,0.0,0.1205739312058499,0.0,0.0,1.2624510897304295,0.4487063199050799,1.6176292977578421,0.4712917110589386,0.0,1.7495044238761421,2.1613080954162163,0.07554696139253074,1.0877814178095424,0.04139268515822507,0.008600171761917567,1.4548448600085102,0.0,0.0,0.008600171761917567,0.22530928172586287,0.0,0.0,0.0,1.9155053617543765,0.012837224705172217,1.52270499273475
09H088,0.0,0.0,0.7084209001347128,0.0,2.2724682104879537,0.0,0.0,0.08278537031645007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41995574848975786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7038070652743287,0.0,0.0,1.4412236742426126,0.0,0.0,0.0,0.0,1.2986347831244356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944662261615929,2.2404493989932983
09H090,0.0,0.004321373782642578,0.3944516808262163,0.6190933306267428,1.6453240015622934,0.0,0.12385164096708583,0.029383777685209667,0.0,0.0,0.0,0.0,0.10380372095595687,3.8619738593444723,0.0,0.0,0.0,0.0,0.0,0.0,0.21748394421390624,0.0,0.06069784035361165,0.0,0.0,0.05307844348341968,0.0,0.0,0.44560420327359757,0.8034571156484139,1.656577291396114,1.052693941924968,0.0,1.7759015788916743,2.206933761880598,0.03342375548694973,0.7371926427047373,0.0,0.0,1.5952757118020995,0.0,0.0,0.0,0.08635983067474821,0.0,0.03742649794062367,0.0,1.9401178667477186,0.01703333929878037,1.3354579006893843
09H094,0.0,0.012837224705172217,0.3010299956639812,0.4871383754771864,1.6499187187354192,0.0,0.5976951859255123,0.021189299069938092,0.0,0.0,0.0,0.0,0.04921802267018165,2.6107453105231304,0.0,0.0,0.0,0.0,0.0,0.0,0.25527250510330607,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.38021124171160603,0.6803355134145632,1.5726392970428134,0.9474337218870508,0.0,1.570659670021534,1.922310163214396,0.004321373782642578,0.9523080096621253,0.0,0.0,1.4421660857847203,0.0,0.01703333929878037,0.01703333929878037,0.34635297445063856,0.0,0.08990511143939793,0.0,1.909020854211156,0.04139268515822507,1.4050046650503694
09H098,0.0,0.0,0.11394335230683678,0.4014005407815441,1.6824158616773586,0.0,0.1643528557844371,0.10720996964786837,0.0,0.0,0.0,0.0,0.10037054511756291,4.2044510060117535,0.0,0.004321373782642578,0.06818586174616162,0.0,0.0,0.0,0.04921802267018165,0.008600171761917567,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,1.3334472744967505,0.4578818967339924,1.4838724542226736,0.437750562820388,0.0,1.757471947765668,2.1214941862416654,0.04921802267018165,1.184123354239671,0.10720996964786837,0.0,1.3677285460869766,0.0,0.0,0.008600171761917567,0.23804610312879543,0.0,0.0,0.0,1.9909600996821992,0.029383777685209667,1.2151085810530933
09H111,0.0,0.0,0.22788670461367355,0.49554433754644844,1.5804687839510017,0.0,0.03342375548694973,0.18184358794477254,0.0,0.0,0.0,0.0,0.03342375548694973,1.6870828446043706,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.13353890837021748,0.0,0.0,0.6138418218760692,0.11727129565576427,1.446381812222442,0.5378190950732742,0.0,1.5276299008713388,2.131458260106525,0.012837224705172217,0.287801729930226,0.0,0.012837224705172217,1.5995555909859804,0.0,0.0,0.0,0.5403294747908738,0.0,0.0,0.0,1.6328620401002298,0.01703333929878037,1.0334237554869496
09H113,0.0,0.021189299069938092,0.4424797690644485,0.6570558528571039,1.5296869537729165,0.0,0.16136800223497488,0.056904851336472634,0.0,0.0,0.0,0.0,0.056904851336472634,2.671515328017537,0.0,0.008600171761917567,0.08635983067474821,0.0,0.0,0.012837224705172217,0.146128035678238,0.0,0.0,0.0,0.008600171761917567,0.08278537031645007,0.0,0.0,1.342620042553348,0.5717088318086876,1.7317498835272633,0.9903388547876014,0.0,1.6884198220027105,1.4122925093230465,0.08278537031645007,0.557507201905658,0.0,0.0,1.6060587494103142,0.0,0.0,0.0,0.287801729930226,0.0,0.0,0.0,2.0539615073145,0.06445798922691845,1.184123354239671
09H115,0.0,0.0,0.20139712432045143,0.46834733041215726,1.778368343355874,0.0,0.01703333929878037,0.056904851336472634,0.0,0.0,0.0,0.0,0.06069784035361165,2.4102371919840464,0.0,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,0.06445798922691845,0.0,0.0,0.893206753059848,0.6263403673750424,1.793650717707173,0.829946695941636,0.0,1.6155292236371328,2.0348689963611304,0.03342375548694973,0.04921802267018165,0.0,0.0,1.5326270012288912,0.0,0.0,0.012837224705172217,0.056904851336472634,0.0,0.0,0.0,2.0678145111618402,0.0,1.4109458586877746
09H119,0.0,0.0,0.2576785748691845,0.5403294747908738,1.7286783668509138,0.0,0.2671717284030138,0.04139268515822507,0.0,0.0,0.0,0.0,0.10380372095595687,3.9588046134315062,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.0,0.5943925503754267,0.6334684555795865,1.4812992733328558,0.5599066250361124,0.0,1.413467412985825,1.9126471062183172,0.008600171761917567,1.5355472791766678,0.0,0.0,1.4313637641589874,0.0,0.0,0.02530586526477026,0.416640507338281,0.0,0.06445798922691845,0.0,2.4121580320091054,0.0,1.3291944150884512
10H001,0.0,0.0,0.24054924828259971,0.31386722036915343,1.498861688992884,0.0,0.008600171761917567,0.012837224705172217,0.0,0.0,0.0,0.0,0.05307844348341968,2.6182782641093008,0.0,0.008600171761917567,0.0,0.0,0.0,0.03742649794062367,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.31386722036915343,0.4653828514484183,1.4756711883244296,0.5809249756756193,0.0,1.5472823079633031,2.012963699825778,0.029383777685209667,0.4014005407815441,0.0,0.0,1.2000292665537704,0.0,0.0,0.008600171761917567,0.13353890837021748,0.0,0.0,0.0,2.0917021217171485,0.0,1.3350565194390915
10H007,0.0,0.0,0.19865708695442263,0.3873898263387294,1.78632543439007,0.0,0.07554696139253074,0.11058971029924897,0.0,0.0,0.0,0.0,0.06445798922691845,3.3630645367581873,0.0,0.0,0.0,0.0,0.0,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,1.3246939138617746,0.4099331233312946,1.5831987739686226,0.6020599913279624,0.0,1.5199591807520685,2.093561757565289,0.03342375548694973,1.0253058652647702,0.0,0.0,1.4189638307036225,0.0,0.0,0.0,0.421603926869831,0.0,0.0,0.0,2.1919258517114364,0.0,1.5354207180561734
10H008,0.0,0.0,0.20951501454263097,0.5198279937757188,1.7373516958037145,0.0,0.008600171761917567,0.04921802267018165,0.0,0.0,0.0,0.0,0.04921802267018165,1.8502172417983895,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,1.0863598306747482,0.3856062735983121,1.5287881917748962,0.7427251313046983,0.0,1.5434471800817002,1.7371130943059612,0.008600171761917567,1.3042750504771283,0.0,0.0,1.5638369186645449,0.0,0.0,0.0,0.38381536598043126,0.0,0.029383777685209667,0.0,2.167671716230021,0.0,1.4723175463168419
10H017,0.0,0.0,0.32633586092875144,0.45636603312904306,1.8206611346435955,0.0,0.08990511143939793,0.23299611039215382,0.0,0.0,0.0,0.0,0.07188200730612536,3.390509431199052,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.24797326636180664,0.0,0.0,0.18752072083646307,0.37657695705651195,1.5937289987079108,0.8115750058705934,0.008600171761917567,1.6538875580709775,2.420714687488031,0.01703333929878037,0.3096301674258988,0.0,0.012837224705172217,1.651278013998144,0.0,0.0,0.056904851336472634,1.0318122713303703,0.0,0.03342375548694973,0.0,1.543322900646912,0.0,1.2278867046136734
10H022,0.2304489213782739,0.0,0.20682587603184968,0.359835482339888,1.8575737041474958,0.0,0.2741578492636798,0.1931245983544616,0.0,0.0,0.0,0.0,0.01703333929878037,2.9187378489944176,0.0,0.0,0.0,0.0,0.0,0.0,0.416640507338281,0.0,0.0,0.0,0.0,0.06445798922691845,0.0,0.0,0.41830129131974547,0.4623979978989561,1.491641793477586,0.5646660642520893,0.0,1.6267508536833932,2.08278537031645,0.029383777685209667,1.353916230920363,0.10037054511756291,0.0,1.4899584794248346,0.0,0.0,0.021189299069938092,0.34830486304816066,0.0,0.0,0.0,2.1435768321589963,0.03742649794062367,1.2844307338445196
10H023,0.0,0.0,0.13033376849500614,0.4424797690644485,1.7004441010277516,0.0,0.09342168516223506,0.021189299069938092,0.0,0.0,0.0,0.0,0.07554696139253074,3.9944249428867704,0.0,0.004321373782642578,0.0,0.0,0.0,0.008600171761917567,0.01703333929878037,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.5477747053878226,0.6263403673750424,1.4679039465228003,0.6263403673750424,0.0,1.51241754860084,1.9759829437125465,0.01703333929878037,1.372175286115064,0.0,0.0,1.4099331233312946,0.0,0.0,0.04139268515822507,0.07918124604762482,0.0,0.0,0.0,2.467563712055963,0.03342375548694973,1.353723937588949
10H026,0.0,0.0,0.13033376849500614,0.34830486304816066,1.7134065321676908,0.0,0.11394335230683678,0.17609125905568124,0.0,0.0,0.0,0.0,0.01703333929878037,2.8651158242606947,0.0,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.0,0.0,0.0,0.13353890837021748,0.0,0.0,0.9822712330395684,0.25527250510330607,1.572987708198205,0.5865873046717549,0.0,1.6346787521786823,2.5128444261207994,0.01703333929878037,0.8273692730538252,0.0,0.0,1.4712917110589385,0.0,0.0,0.008600171761917567,0.6106601630898799,0.0,0.0,0.0,1.8277568629786167,0.056904851336472634,1.426023015689876
10H030,0.0,0.02530586526477026,0.4014005407815441,0.44560420327359757,1.513483956704257,0.004321373782642578,0.029383777685209667,0.18184358794477254,0.0,0.0,0.0,0.0,0.04139268515822507,2.7858919180694346,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.8721562727482928,0.534026106056135,1.479719235439571,0.5658478186735176,0.0,1.7426465899387362,2.2669369111591733,0.04139268515822507,1.184975190698261,0.0,0.0,1.3911116137028026,0.0,0.0,0.012837224705172217,0.4014005407815441,0.0,0.0,0.0,1.9251573271758986,0.008600171761917567,1.3012470886362115
10H031,0.0,0.004321373782642578,0.3159703454569178,0.2671717284030138,1.621591675859218,0.0,0.07554696139253074,0.146128035678238,0.0,0.0,0.0,0.0,0.021189299069938092,2.0238283925348863,0.0,0.06818586174616162,0.0,0.0,0.0,0.11058971029924897,0.13353890837021748,0.0,0.0,0.008600171761917567,0.0,0.17609125905568124,0.0,0.0,0.8992731873176038,0.4099331233312946,1.4566696294237576,0.6148972160331346,0.0,1.6895752157599382,2.4324240774813544,0.03342375548694973,0.534026106056135,0.9395192526186185,0.0,1.387033701282363,0.0,0.029383777685209667,0.012837224705172217,0.3873898263387294,0.0,0.0,0.0,1.344588742578714,0.012837224705172217,1.1986570869544226
10H038,0.0,0.029383777685209667,0.4099331233312946,0.36921585741014284,1.5333907080175513,0.0,0.0,0.09342168516223506,0.0,0.0,0.0,0.008600171761917567,0.021189299069938092,2.599992177584098,0.0,0.008600171761917567,0.0,0.0,0.0,0.04921802267018165,0.32633586092875144,0.0,0.0,0.0,0.0,0.17609125905568124,0.004321373782642578,0.0,0.056904851336472634,0.6211762817750351,1.646207612206685,0.7450747915820575,0.0,1.615844882874702,1.8825245379548805,0.06818586174616162,1.1667260555800518,0.0,0.0,1.3332456989619628,0.0,0.0,0.0,0.17318626841227402,0.01703333929878037,0.0,0.0,1.9148189804474731,0.0,1.1670217957902564
10H040,0.0,0.0,0.12710479836480765,0.49968708261840383,1.5554572172046495,0.0,0.03742649794062367,0.24797326636180664,0.0,0.0,0.0,0.0,0.08278537031645007,3.9810231065652144,0.0,0.0,0.0,0.0,0.0,0.0,0.11394335230683678,0.0,0.0,0.0,0.0,0.09691001300805642,0.0,0.0,1.1634595517699902,0.5010592622177514,1.615318656611479,0.6711728427150833,0.0,1.6905504615103586,1.7611758131557314,0.021189299069938092,0.6464037262230695,0.0,0.0,1.2674064187529042,0.0,0.08635983067474821,0.008600171761917567,0.08635983067474821,0.0,0.0,0.0,2.021354713081423,0.0,1.3102683666324475
10H046,0.0,0.07188200730612536,0.18752072083646307,0.43933269383026263,1.6639834546082666,0.0,0.17897694729316943,0.10037054511756291,0.0,0.0,0.0,0.0,0.05307844348341968,3.101863877955904,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.11727129565576427,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.292256071356476,0.5289167002776547,1.616160312847583,0.8075350280688532,0.0,1.7083359026822635,2.0985745100257076,0.01703333929878037,0.13033376849500614,0.0,0.0,1.4540822707310899,1.0503797562614579,0.0,0.004321373782642578,0.2148438480476979,0.0,0.0,0.0,1.7758288144646124,0.008600171761917567,1.1798389280231867
10H048,0.0,0.3856062735983121,0.3096301674258988,0.4578818967339924,1.4261858252445114,0.0,0.6541765418779605,0.03342375548694973,0.0,0.0,0.0,0.0,0.13987908640123647,3.1509405539654773,0.0,0.0,0.07918124604762482,0.0,0.0,0.008600171761917567,0.17026171539495738,0.0,0.0,0.0,0.0,0.08635983067474821,0.0,0.0,0.1903316981702915,0.5998830720736879,1.5323721335678775,0.8254261177678232,0.0,1.549125926758111,1.7712934426290596,0.02530586526477026,0.8715729355458788,0.0,0.0,1.3656751404559178,1.4278105726759902,0.0,0.01703333929878037,0.11058971029924897,0.0,0.0,0.0,1.8305245140972586,0.0,1.3469394626989906
