,MIER1,COQ10A,ZDHHC15,AC009229.4,OR51B6,TRIM5,Metazoa_SRP,FARP1,MIR222HG,GAMT,SDHDP1,AC124312.5,NBPF12,MED13P1,CETN1,YWHABP1,TBC1D17
10H046,0.02530586526477026,0.22271647114758328,0.0,0.250420002308894,0.0,0.021189299069938092,0.004321373782642578,0.01703333929878037,0.12710479836480765,0.021189299069938092,1.0791812460476249,0.04921802267018165,1.5267268673146357,0.0,0.0,0.0,0.0
10H048,0.0,0.02530586526477026,0.10380372095595687,0.1846914308175988,0.008600171761917567,0.09691001300805642,0.012837224705172217,0.012837224705172217,0.1903316981702915,0.0,1.0301947853567512,0.0,1.609380944250707,0.0,0.008600171761917567,0.0,0.0
10H051,0.0,0.0,0.0,0.03742649794062367,0.0,0.09691001300805642,0.03742649794062367,0.34635297445063856,0.30319605742048883,0.0,0.9143431571194408,0.06818586174616162,1.5250448070368452,0.0,0.0,0.0,0.0
10H055,0.0,0.36921585741014284,0.0,0.3729120029701066,0.0,0.17318626841227402,0.07918124604762482,0.08990511143939793,0.17609125905568124,0.0,1.1541195255158467,0.04532297878665747,1.4380674504534938,0.0,0.0,0.17609125905568124,0.0
10H056,0.07188200730612536,0.17609125905568124,0.0,0.17318626841227402,0.0,0.07554696139253074,0.008600171761917567,0.06818586174616162,0.36548798489089973,0.0,0.983175072037813,0.0,1.6238692683503024,0.0,0.0,0.0,0.0
10H058,0.0,0.3344537511509309,0.0,0.13353890837021748,0.0,0.11394335230683678,0.01703333929878037,0.008600171761917567,0.03342375548694973,0.029383777685209667,0.7489628612561614,0.0,1.2873537727147464,0.0,0.0,0.0,0.0
10H059,0.16731733474817606,0.07554696139253074,0.0,0.08635983067474821,0.0,0.08278537031645007,0.029383777685209667,0.421603926869831,0.021189299069938092,0.0,0.8432327780980093,0.12710479836480765,1.6115108871266564,0.0,0.0,0.0,0.0
10H063,0.02530586526477026,0.1430148002540951,0.0,0.290034611362518,0.0,0.02530586526477026,0.008600171761917567,0.008600171761917567,0.20139712432045143,0.04139268515822507,1.077731179652392,0.0,1.5579881482249132,0.0,0.0,0.0,0.0
10H066,0.06445798922691845,0.012837224705172217,0.0,0.06818586174616162,0.0,0.021189299069938092,0.04532297878665747,0.021189299069938092,0.11394335230683678,0.0,0.6424645202421214,0.0,1.3432115901797474,0.0,0.008600171761917567,0.0,0.0
10H068,0.07554696139253074,0.08278537031645007,0.0,0.3891660843645325,0.0,0.06445798922691845,0.01703333929878037,0.07188200730612536,0.3344537511509309,0.0,1.1495270137543478,0.0,1.6027109449575574,0.0,0.0,0.0,0.0
10H070,0.2528530309798932,0.04921802267018165,0.0,0.012837224705172217,0.0,0.06818586174616162,0.004321373782642578,0.04921802267018165,0.24054924828259971,0.0,0.9474337218870508,0.008600171761917567,1.4726101975960446,0.0,0.008600171761917567,0.0,0.0
10H072,0.0,0.03342375548694973,0.0,0.1430148002540951,0.0,0.029383777685209667,0.07554696139253074,0.056904851336472634,0.12710479836480765,0.0,0.9580858485210851,0.004321373782642578,1.5938396610812713,0.0,0.0,0.0,0.0
10H078,0.0,0.021189299069938092,0.05307844348341968,0.39093510710337914,0.0,0.24303804868629442,0.029383777685209667,0.1553360374650618,0.10380372095595687,0.0,0.7218106152125465,0.0,1.4906606533561368,0.0,0.0,0.0,0.0
10H089,0.04532297878665747,0.06069784035361165,0.0,0.03342375548694973,0.0,0.02530586526477026,0.01703333929878037,0.004321373782642578,0.22788670461367355,0.0,0.8898617212581884,0.01703333929878037,1.3251049829714074,0.0,0.0,0.0,0.0
10H092,0.0,0.15228834438305647,0.0,0.02530586526477026,0.0,0.0,0.0,0.021189299069938092,0.28555730900777376,0.0,1.1815577738627863,0.004321373782642578,1.6582976503081899,0.0,0.0,0.0,0.0
10H095,0.16731733474817606,0.10037054511756291,0.0,0.08278537031645007,0.0,0.0,0.03342375548694973,0.04921802267018165,0.35024801833416286,0.0,1.1482940974347458,0.004321373782642578,1.684665864025861,0.0,0.0,0.0,0.0
10H101,0.0,0.12710479836480765,0.0,0.01703333929878037,0.0,0.18184358794477254,0.012837224705172217,0.03342375548694973,0.4345689040341987,0.0,1.1992064791616577,0.0,1.6268534146667257,0.0,0.012837224705172217,0.0,0.0
10H106,0.0,0.04139268515822507,0.0,0.5250448070368452,0.0,0.03342375548694973,0.029383777685209667,0.20682587603184968,0.15228834438305647,0.03342375548694973,0.9552065375419417,0.021189299069938092,1.714078164981856,0.0,0.0,0.0,0.0
10H107,0.20951501454263097,0.15228834438305647,0.03342375548694973,0.48855071650044424,0.004321373782642578,0.13353890837021748,0.008600171761917567,0.03342375548694973,0.3096301674258988,0.0,1.1562461903973444,0.0,1.6347794581459516,0.0,0.0,0.0,0.0
10H109,0.2304489213782739,0.13353890837021748,0.0,0.146128035678238,0.008600171761917567,0.12385164096708583,0.004321373782642578,0.10037054511756291,0.46686762035410945,0.0,1.2713768718940746,0.008600171761917567,1.6608654780038692,0.0,0.0,0.0,0.0
10H110,0.20139712432045143,0.056904851336472634,0.0,0.06818586174616162,0.0,0.06069784035361165,0.012837224705172217,0.13033376849500614,0.10037054511756291,0.0,0.9858753573083936,0.17026171539495738,1.6292056571023037,0.0,0.0,0.0,0.056904851336472634
10H115,0.03342375548694973,0.04139268515822507,0.0,0.056904851336472634,0.0,0.06445798922691845,0.021189299069938092,0.029383777685209667,0.4345689040341987,0.0,1.0603200286882852,0.004321373782642578,1.6658623002031552,0.0,0.0,0.0,0.0
10H119,0.04921802267018165,0.1553360374650618,0.0,0.029383777685209667,0.0,0.15836249209524964,0.01703333929878037,0.20139712432045143,0.07188200730612536,0.0,0.9965116721541787,0.004321373782642578,1.4960989921325714,0.0,0.0,0.0,0.0
10H127,0.0,0.20951501454263097,0.0,0.01703333929878037,0.0,0.10380372095595687,0.004321373782642578,0.01703333929878037,0.26481782300953643,0.03342375548694973,1.1986570869544226,0.0,1.7630534402996147,0.0,0.0,0.0,0.0
10H130,0.1846914308175988,0.012837224705172217,0.0,0.17609125905568124,0.0,0.04921802267018165,0.021189299069938092,0.012837224705172217,0.04532297878665747,0.0,0.6748611407378116,0.03742649794062367,1.0145205387579237,0.0,0.01703333929878037,0.0,0.0
10H136,0.04139268515822507,0.021189299069938092,0.0,0.01703333929878037,0.0,0.04921802267018165,0.008600171761917567,0.30319605742048883,0.24303804868629442,0.0,0.8965262174895553,0.008600171761917567,1.426023015689876,0.0,0.0,0.0,0.0
10H166,0.2787536009528289,0.056904851336472634,0.0,0.10720996964786837,0.0,0.0,0.04921802267018165,0.008600171761917567,0.31806333496276157,0.0,1.1547282074401555,0.0,1.6662370958958044,0.012837224705172217,0.0,0.0,0.0
10H173,0.0,0.07918124604762482,0.0,0.37106786227173627,0.0,0.09691001300805642,0.021189299069938092,0.012837224705172217,0.12710479836480765,0.0,1.0350292822023681,0.01703333929878037,1.5737995822157407,0.0,0.0,0.0,0.0
10H174,0.03342375548694973,0.04139268515822507,0.0,0.3979400086720376,0.0,0.08990511143939793,0.01703333929878037,0.012837224705172217,0.10380372095595687,0.02530586526477026,0.8864907251724818,0.02530586526477026,1.6057358938767468,0.0,0.0,0.0,0.0
11H002,0.0,0.012837224705172217,0.0,0.10037054511756291,0.0,0.04139268515822507,0.029383777685209667,0.11394335230683678,0.18752072083646307,0.04921802267018165,0.7972675408307164,0.004321373782642578,1.5043349118024643,0.0,0.0,0.0,0.0
11H006,0.0,0.17897694729316943,0.0,0.250420002308894,0.0,0.029383777685209667,0.008600171761917567,0.008600171761917567,0.16136800223497488,0.0,1.171141151028382,0.0,1.6479694583629718,0.0,0.0,0.0,0.0
11H009,0.06445798922691845,0.10720996964786837,0.0,0.05307844348341968,0.0,0.28555730900777376,0.008600171761917567,0.05307844348341968,0.12710479836480765,0.0,1.1357685145678222,0.008600171761917567,1.4825877695267675,0.0,0.0,0.0,0.0
11H010,0.07918124604762482,0.021189299069938092,0.0,0.10720996964786837,0.0,0.07918124604762482,0.012837224705172217,0.02530586526477026,0.5728716022004803,0.09342168516223506,1.070037866607755,0.0,1.6974037232004877,0.0,0.012837224705172217,0.0,0.0
11H014,0.23552844690754893,0.021189299069938092,0.0,0.03342375548694973,0.0,0.18184358794477254,0.021189299069938092,0.07554696139253074,0.28330122870354957,0.02530586526477026,0.9777236052888477,0.02530586526477026,1.5456781497920256,0.0,0.0,0.0,0.0
11H017,0.029383777685209667,0.029383777685209667,0.0,0.16136800223497488,0.0,0.08278537031645007,0.03342375548694973,0.02530586526477026,0.06069784035361165,0.04532297878665747,0.9294189257142927,0.0,1.590618948206578,0.0,0.008600171761917567,0.0,0.0
11H021,0.0,0.08990511143939793,0.0,0.03342375548694973,0.004321373782642578,0.05307844348341968,0.008600171761917567,0.45331834004703764,0.12710479836480765,0.0,1.151982395457474,0.0,1.4435758797502576,0.0,0.0,0.0,0.0
11H022,0.08635983067474821,0.271841606536499,0.0,0.012837224705172217,0.004321373782642578,0.07554696139253074,0.021189299069938092,0.1903316981702915,0.08635983067474821,0.0,0.9474337218870508,0.01703333929878037,1.307282047033346,0.0,0.0,0.0,0.0
11H027,0.0,0.03342375548694973,0.0,0.04139268515822507,0.0,0.0,0.0,0.021189299069938092,0.250420002308894,0.029383777685209667,0.9375178920173467,0.0,1.5789828427027905,0.0,0.0,0.0,0.0
11H035,0.04139268515822507,0.0,0.0,0.012837224705172217,0.0,0.10380372095595687,0.03342375548694973,0.03742649794062367,0.4927603890268375,0.03342375548694973,1.0530784434834197,0.008600171761917567,1.6961815871685237,0.0,0.0,0.0,0.0
11H043,0.21748394421390624,0.04921802267018165,0.0,0.08635983067474821,0.0,0.07188200730612536,0.0,0.10037054511756291,0.012837224705172217,0.0,0.7126497016272113,0.03742649794062367,1.487279816443069,0.0,0.0,0.0,0.0
11H044,0.04139268515822507,0.008600171761917567,0.056904851336472634,0.07918124604762482,0.0,0.03342375548694973,0.008600171761917567,0.34635297445063856,0.42488163663106704,0.0,1.061829307294699,0.0,1.7958800173440752,0.0,0.0,0.0,0.0
11H058,0.029383777685209667,0.17026171539495738,0.0,0.04139268515822507,0.0,0.16136800223497488,0.02530586526477026,0.10720996964786837,0.5118833609788744,0.04139268515822507,1.2273724422896364,0.004321373782642578,1.7243578042264265,0.0,0.008600171761917567,0.0,0.0
11H072,0.056904851336472634,0.06445798922691845,0.0,0.10380372095595687,0.0,0.12710479836480765,0.01703333929878037,0.04532297878665747,0.416640507338281,0.0,1.2725377773752373,0.0,1.567731962548069,0.0,0.029383777685209667,0.0,0.0
11H083,0.0,0.01703333929878037,0.0,0.17026171539495738,0.004321373782642578,0.07188200730612536,0.02530586526477026,0.01703333929878037,0.20139712432045143,0.0,1.1863912156954932,0.0,1.598899887063883,0.0,0.0,0.0,0.0
11H095,0.0,0.03742649794062367,0.0,0.11727129565576427,0.0,0.08278537031645007,0.021189299069938092,0.04532297878665747,0.03342375548694973,0.0,0.8621313793130372,0.0,1.3533390953113047,0.0,0.0,0.0,0.0
11H097,0.0,0.03742649794062367,0.0,0.24797326636180664,0.0,0.02530586526477026,0.06445798922691845,0.056904851336472634,0.08990511143939793,0.0,0.8273692730538252,0.0,1.5451833682154061,0.0,0.0,0.0,0.0
11H103,0.06818586174616162,0.004321373782642578,0.0,0.09342168516223506,0.0,0.02530586526477026,0.029383777685209667,0.0,0.01703333929878037,0.0,0.9547247909790629,0.0,1.4522465745204372,0.0,0.008600171761917567,0.0,0.0
11H104,0.021189299069938092,0.22530928172586287,0.0,0.056904851336472634,0.0,0.06069784035361165,0.029383777685209667,0.20682587603184968,0.09691001300805642,0.0,0.9429995933660404,0.10720996964786837,1.3506356082589543,0.004321373782642578,0.0,0.0,0.0
11H107,0.0,0.2944662261615929,0.0,0.21218760440395779,0.0,0.1553360374650618,0.021189299069938092,0.13033376849500614,0.1903316981702915,0.0,1.2043913319192996,0.0,1.525304009958239,0.0,0.0,0.0,0.0
11H127,0.16136800223497488,0.01703333929878037,0.0,0.26007138798507473,0.0,0.8830933585756899,0.0,0.03742649794062367,0.0,0.03742649794062367,0.5237464668115644,0.008600171761917567,1.2808059283936668,0.0,0.0,0.0,0.0
11H129,0.0,0.02530586526477026,0.0,0.004321373782642578,0.0,0.0,0.01703333929878037,0.03742649794062367,0.06818586174616162,0.01703333929878037,0.26245108973042947,0.06818586174616162,0.9095560292411754,0.004321373782642578,0.0,0.0,0.0
11H135,0.04139268515822507,0.029383777685209667,0.0,0.17026171539495738,0.0,0.12385164096708583,0.004321373782642578,0.012837224705172217,0.05307844348341968,0.0,0.9222062774390164,0.004321373782642578,1.4608978427565478,0.0,0.0,0.0,0.0
11H140,0.07554696139253074,0.021189299069938092,0.0,0.20951501454263097,0.0,0.15228834438305647,0.0,0.02530586526477026,0.0,0.0,0.6821450763738318,0.0,1.4366396316926606,0.0,0.0,0.0,0.0
11H142,0.08990511143939793,0.09342168516223506,0.06818586174616162,0.04532297878665747,0.0,0.03342375548694973,0.004321373782642578,0.12710479836480765,0.19865708695442263,0.03742649794062367,1.2543063323312855,0.004321373782642578,1.6953065224318027,0.0,0.02530586526477026,0.0,0.0
11H145,0.11394335230683678,0.056904851336472634,0.0,0.28330122870354957,0.0,0.2148438480476979,0.0,0.0,0.01703333929878037,0.0,0.5599066250361124,0.01703333929878037,1.6423655808449733,0.0,0.0,0.0,0.0
11H151,0.029383777685209667,0.26007138798507473,0.04139268515822507,0.20951501454263097,0.0,0.1430148002540951,0.012837224705172217,0.0,0.012837224705172217,0.0,0.8627275283179747,0.0,1.1795517911651876,0.0,0.0,0.0,0.0
11H157,0.056904851336472634,0.04532297878665747,0.0,0.04532297878665747,0.0,0.07554696139253074,0.004321373782642578,0.029383777685209667,0.22788670461367355,0.0,1.0314084642516241,0.004321373782642578,1.4677560512440329,0.0,0.0,0.0,0.0
11H160,0.0,0.04139268515822507,0.0,0.146128035678238,0.0,0.04139268515822507,0.012837224705172217,0.021189299069938092,0.2764618041732442,0.02530586526477026,1.1693804953119495,0.0,1.6326597132939136,0.0,0.0,0.0,0.0
11H170,0.04532297878665747,0.18184358794477254,0.0,0.056904851336472634,0.0,0.13033376849500614,0.004321373782642578,0.03342375548694973,0.45636603312904306,0.06818586174616162,1.0297894708318558,0.0,1.3881012015705168,0.0,0.0,0.0,0.0
11H175,0.03742649794062367,0.04139268515822507,0.0,0.11058971029924897,0.0,0.06445798922691845,0.20951501454263097,0.17609125905568124,0.2304489213782739,0.0,1.0,0.004321373782642578,1.6726519228400025,0.0,0.0,0.0,0.0
11H179,0.0,0.24551266781414982,0.0,0.04139268515822507,0.0,0.0,0.0,0.10380372095595687,0.06818586174616162,0.021189299069938092,0.8419848045901139,0.008600171761917567,1.1360860973840974,0.0,0.0,0.0,0.0
11H186,0.0,0.06818586174616162,0.0,0.07554696139253074,0.0,0.24551266781414982,0.04921802267018165,0.0,0.0,0.0,1.4316853446860118,0.0,2.1351008337657196,0.0,0.0,0.0,0.0
11H205,0.04139268515822507,0.09691001300805642,0.0,0.26245108973042947,0.0,0.08278537031645007,0.01703333929878037,0.05307844348341968,0.1931245983544616,0.04921802267018165,0.8027737252919757,0.008600171761917567,1.6675463395115164,0.0,0.0,0.0,0.0
11H217,0.10037054511756291,0.03342375548694973,0.0,0.49831055378960054,0.0,0.08990511143939793,0.029383777685209667,0.01703333929878037,0.13987908640123647,0.0,0.9185545305502735,0.01703333929878037,1.321805483857539,0.0,0.0,0.0,0.0
11H231,0.0,0.056904851336472634,0.04532297878665747,0.09691001300805642,0.0,0.1367205671564068,0.01703333929878037,0.04139268515822507,0.5932860670204572,0.0,1.0326187608507198,0.004321373782642578,1.7594411971336976,0.0,0.0,0.0,0.0
11H232,0.07918124604762482,0.04139268515822507,0.0,0.06069784035361165,0.0,0.0,0.012837224705172217,0.07188200730612536,0.05307844348341968,0.03342375548694973,1.0425755124401905,0.09342168516223506,1.2942457161381182,0.0,0.008600171761917567,0.0,0.07918124604762482
11H234,0.0,0.05307844348341968,0.0,0.09342168516223506,0.004321373782642578,0.07554696139253074,0.01703333929878037,0.04139268515822507,0.546542663478131,0.0,1.0330214446829107,0.004321373782642578,1.7335182514344876,0.0,0.0,0.0,0.0
11H240,0.021189299069938092,0.04921802267018165,0.0,0.10380372095595687,0.0,0.07188200730612536,0.012837224705172217,0.02530586526477026,0.2148438480476979,0.04921802267018165,0.8709888137605752,0.012837224705172217,1.6127838567197355,0.0,0.0,0.0,0.0
12H007,0.0,0.029383777685209667,0.04921802267018165,0.20682587603184968,0.0,0.11727129565576427,0.03342375548694973,0.008600171761917567,0.39093510710337914,0.029383777685209667,1.073351702386901,0.0,1.5826314394896364,0.0,0.0,0.0,0.12710479836480765
12H012,0.09342168516223506,0.004321373782642578,0.0,0.056904851336472634,0.0,0.012837224705172217,0.012837224705172217,0.04139268515822507,0.056904851336472634,0.0,0.8555191556678001,0.01703333929878037,1.5312233745330268,0.0,0.008600171761917567,0.0,0.0
12H021,0.0,0.02530586526477026,0.0,0.04139268515822507,0.0,0.06445798922691845,0.01703333929878037,0.16136800223497488,0.11058971029924897,0.0,0.9943171526696367,0.004321373782642578,1.5036545192429593,0.0,0.0,0.0,0.0
12H033,0.0,0.012837224705172217,0.056904851336472634,0.16136800223497488,0.0,0.02530586526477026,0.03342375548694973,0.04921802267018165,0.10720996964786837,0.029383777685209667,0.948412965778601,0.0,1.6408787787016184,0.0,0.0,0.0,0.0
12H039,0.056904851336472634,0.021189299069938092,0.0,0.07554696139253074,0.0,0.05307844348341968,0.012837224705172217,0.0,0.292256071356476,0.0,0.7355988996981799,0.0,1.4348881208673159,0.0,0.0,0.0,0.0
12H042,0.03342375548694973,0.26245108973042947,0.0,0.07188200730612536,0.0,0.06818586174616162,0.01703333929878037,0.11394335230683678,0.2764618041732442,0.0,1.1199154102579911,0.02530586526477026,1.45499721730946,0.0,0.0,0.0,0.0
12H044,0.03742649794062367,0.22010808804005513,0.02530586526477026,0.07554696139253074,0.0,0.07554696139253074,0.03342375548694973,0.416640507338281,0.42324587393680785,0.029383777685209667,1.0236639181977936,0.07918124604762482,1.6400837313731202,0.0,0.0,0.0,0.0
12H045,0.04532297878665747,0.320146286111054,0.0,0.13987908640123647,0.0,0.11394335230683678,0.012837224705172217,0.26481782300953643,0.2944662261615929,0.05307844348341968,1.0098756337121602,0.0,1.5059635180181261,0.0,0.0,0.0,0.0
12H055,0.19865708695442263,0.004321373782642578,0.0,0.19589965240923368,0.0,0.10720996964786837,0.10380372095595687,0.012837224705172217,0.07188200730612536,0.0,0.7881683711411677,0.004321373782642578,1.5802405082653763,0.0,0.0,0.0,0.0
12H056,0.0,0.01703333929878037,0.0,0.11727129565576427,0.0,0.06818586174616162,0.008600171761917567,0.03342375548694973,0.3222192947339193,0.04139268515822507,1.1179338350396415,0.0,1.765594055319445,0.0,0.008600171761917567,0.0,0.0
12H057,0.029383777685209667,0.2576785748691845,0.0,0.004321373782642578,0.0,0.04921802267018165,0.01703333929878037,0.07918124604762482,0.2576785748691845,0.0,0.8603380065709937,0.004321373782642578,1.4568213480215986,0.0,0.0,0.0,0.0
12H058,0.0,0.029383777685209667,0.0,0.3424226808222063,0.0,0.1205739312058499,0.07188200730612536,0.08990511143939793,0.012837224705172217,0.02530586526477026,0.8122446968003693,0.0,1.5458017571592761,0.0,0.0,0.0,0.0
12H067,0.0,0.029383777685209667,0.0,0.029383777685209667,0.0,0.07918124604762482,0.13987908640123647,0.0,0.12385164096708583,0.0,0.9982593384236987,0.0,2.0515383905153275,0.0,0.008600171761917567,0.0,0.0
12H079,0.32633586092875144,0.02530586526477026,0.05307844348341968,0.2148438480476979,0.004321373782642578,0.02530586526477026,0.021189299069938092,0.01703333929878037,0.3873898263387294,0.0,0.9242792860618817,0.004321373782642578,1.684755622108624,0.0,0.0,0.0,0.0
12H091,0.17026171539495738,0.0,0.04921802267018165,0.23552844690754893,0.0,0.17609125905568124,0.01703333929878037,0.04139268515822507,0.15228834438305647,0.0,0.92272545799326,0.004321373782642578,1.2986347831244356,0.0,0.008600171761917567,0.0,0.0
12H098,0.07918124604762482,0.24303804868629442,0.0,0.03342375548694973,0.0,0.04532297878665747,0.0,0.10720996964786837,0.0,0.0,0.7371926427047373,0.0,1.1815577738627863,0.0,0.0,0.0,0.0
12H117,0.0,0.04532297878665747,0.3010299956639812,0.06818586174616162,0.0,0.1205739312058499,0.12710479836480765,0.012837224705172217,0.22530928172586287,0.04532297878665747,1.0257153839013406,0.0,1.9045532629767727,0.0,0.0,0.0,0.0
12H124,0.03342375548694973,0.012837224705172217,0.0,0.17609125905568124,0.0,0.04139268515822507,0.021189299069938092,0.07918124604762482,0.24054924828259971,0.07554696139253074,1.0261245167454502,0.0,1.5582284218033258,0.0,0.0,0.0,0.0
12H139,0.04139268515822507,0.02530586526477026,0.0,0.250420002308894,0.0,0.06069784035361165,0.008600171761917567,0.670245853074124,0.06818586174616162,0.0,1.1436392352745433,0.31386722036915343,1.6333674451170068,0.0,0.0,0.0,0.0
12H149,0.08990511143939793,0.03742649794062367,0.0,0.012837224705172217,0.0,0.056904851336472634,0.06069784035361165,0.012837224705172217,0.4132997640812518,0.04921802267018165,0.7134905430939424,0.0,1.2385478876813278,0.0,0.0,0.0,0.0
12H165,0.029383777685209667,0.320146286111054,0.0,0.02530586526477026,0.0,0.08635983067474821,0.021189299069938092,0.25527250510330607,0.16136800223497488,0.0,1.0330214446829107,0.04139268515822507,1.6059511575648728,0.0,0.0,0.0,0.0
12H166,0.029383777685209667,0.24054924828259971,0.0,0.056904851336472634,0.0,0.10720996964786837,0.004321373782642578,0.23552844690754893,0.05307844348341968,0.02530586526477026,0.8561244442423004,0.004321373782642578,1.2966651902615312,0.0,0.0,0.0,0.0
12H170,0.021189299069938092,0.012837224705172217,0.0,0.056904851336472634,0.0,0.05307844348341968,0.012837224705172217,0.0,0.02530586526477026,0.0,0.32428245529769273,0.004321373782642578,0.8438554226231612,0.0,0.0,0.0,0.0
12H171,0.03342375548694973,0.02530586526477026,0.0,0.11058971029924897,0.0,0.08990511143939793,0.008600171761917567,0.07554696139253074,0.3443922736851107,0.0,1.1115985248803941,0.0,1.7701890227359933,0.0,0.0,0.0,0.0
12H173,0.0,0.03342375548694973,0.0,0.07188200730612536,0.0,0.04921802267018165,0.008600171761917567,0.03742649794062367,0.6222140229662952,0.02530586526477026,1.1192558892779367,0.0,1.8550949511586219,0.0,0.0,0.0,0.0
12H175,0.0,0.012837224705172217,0.0,0.008600171761917567,0.0,0.01703333929878037,0.0,0.008600171761917567,0.7937903846908186,0.0,1.100370545117563,0.16731733474817606,1.6688516480825186,0.0,0.0,0.0,0.0
12H176,0.10720996964786837,0.029383777685209667,0.0,0.04139268515822507,0.0,0.1367205671564068,0.021189299069938092,0.004321373782642578,0.1367205671564068,0.0,1.049605612594973,0.01703333929878037,1.14705767102836,0.0,0.021189299069938092,0.0,0.0
12H180,0.09691001300805642,0.24551266781414982,0.0,0.06818586174616162,0.0,0.03742649794062367,0.01703333929878037,0.2576785748691845,0.029383777685209667,0.0,1.0856472882968564,0.0,1.4168068718229445,0.0,0.0,0.0,0.0
12H183,0.029383777685209667,0.1931245983544616,0.0,0.07918124604762482,0.0,0.07554696139253074,0.01703333929878037,0.12385164096708583,0.09342168516223506,0.0,1.0591846176313713,0.004321373782642578,1.1866738674997452,0.0,0.0,0.0,0.0
12H195,0.0,0.056904851336472634,0.0,0.04921802267018165,0.0,0.09342168516223506,0.008600171761917567,0.12710479836480765,0.45024910831936116,0.02530586526477026,1.1351326513767748,0.0,1.7243578042264265,0.0,0.0,0.0,0.0
13H006,0.0,0.008600171761917567,0.0,0.3010299956639812,0.0,0.06445798922691845,0.04532297878665747,0.10380372095595687,0.13987908640123647,0.08278537031645007,0.8155777483242672,0.0,1.5385737338068557,0.0,0.0,0.0,0.0
13H009,0.0,0.04532297878665747,0.0,0.03742649794062367,0.0,0.05307844348341968,0.012837224705172217,0.07918124604762482,0.25527250510330607,0.0,0.800717078282385,0.004321373782642578,1.5561818466529111,0.0,0.0,0.0,0.0
13H018,0.03742649794062367,0.021189299069938092,0.05307844348341968,0.1430148002540951,0.0,0.07918124604762482,0.03342375548694973,0.07918124604762482,0.01703333929878037,0.0,0.756636108245848,0.012837224705172217,1.5736836930937979,0.0,0.0,0.0,0.0
13H019,0.029383777685209667,0.021189299069938092,0.0,0.3053513694466238,0.0,0.03742649794062367,0.029383777685209667,0.08990511143939793,0.07188200730612536,0.04532297878665747,0.8656960599160706,0.0,1.5589484459780396,0.0,0.0,0.0,0.0
13H046,0.0,0.029383777685209667,0.0,0.3344537511509309,0.0,0.05307844348341968,0.012837224705172217,0.03342375548694973,0.287801729930226,0.03342375548694973,0.9712758487381052,0.0,1.5935075893317652,0.0,0.0,0.0,0.0
13H048,0.03742649794062367,0.021189299069938092,0.0,0.06445798922691845,0.0,0.0,0.021189299069938092,0.004321373782642578,0.4653828514484183,0.029383777685209667,0.8721562727482928,0.0,1.4774106879072515,0.0,0.0,0.0,0.0
13H053,0.03342375548694973,0.012837224705172217,0.0,0.12710479836480765,0.0,0.05307844348341968,0.021189299069938092,0.008600171761917567,0.31806333496276157,0.0,0.9590413923210935,0.0,1.5608626947274649,0.0,0.0,0.0,0.0
13H056,0.17897694729316943,0.03742649794062367,0.0,0.3384564936046048,0.0,0.11394335230683678,0.012837224705172217,0.09342168516223506,0.056904851336472634,0.05307844348341968,0.8115750058705934,0.01703333929878037,1.2278867046136734,0.0,0.0,0.0,0.0
13H058,0.09691001300805642,0.287801729930226,0.0,0.021189299069938092,0.0,0.10720996964786837,0.004321373782642578,0.0,0.37657695705651195,0.0,1.1061908972634154,0.012837224705172217,1.6194064108867774,0.0,0.0,0.0,0.0
13H065,0.03342375548694973,0.06445798922691845,0.0,0.146128035678238,0.0,0.11727129565576427,0.008600171761917567,0.008600171761917567,0.3053513694466238,0.0,1.018284308426531,0.0,1.3995006613146106,0.0,0.008600171761917567,0.0,0.0
13H066,0.05307844348341968,0.250420002308894,0.0,0.04921802267018165,0.0,0.07918124604762482,0.012837224705172217,0.056904851336472634,0.287801729930226,0.0,0.9712758487381052,0.06069784035361165,1.5594277997594899,0.0,0.0,0.0,0.0
13H071,0.3873898263387294,0.10037054511756291,0.0,0.021189299069938092,0.0,0.07918124604762482,0.03742649794062367,0.5065050324048721,0.12710479836480765,0.0,0.8426092396105621,0.10720996964786837,1.6307328928171965,0.0,0.0,0.0,0.0
13H078,0.06445798922691845,0.01703333929878037,0.0,0.10037054511756291,0.0,0.03742649794062367,0.012837224705172217,0.515873843711679,0.029383777685209667,0.05307844348341968,1.1274287778515988,0.09691001300805642,1.73814608871206,0.0,0.0,0.0,0.0
13H080,0.0,0.04921802267018165,0.0,0.004321373782642578,0.0,0.04921802267018165,0.012837224705172217,0.021189299069938092,0.16731733474817606,0.0,0.9410142437055697,0.0,1.334252642334231,0.0,0.0,0.0,0.0
13H083,0.03342375548694973,0.04921802267018165,0.0,0.08990511143939793,0.0,0.04139268515822507,0.021189299069938092,0.03742649794062367,0.28555730900777376,0.0,1.0310042813635367,0.0,1.739572344450092,0.004321373782642578,0.0,0.0,0.0
13H100,0.03742649794062367,0.03742649794062367,0.0,0.02530586526477026,0.0,0.10380372095595687,0.03342375548694973,0.056904851336472634,0.1931245983544616,0.0,0.9822712330395684,0.48000694295715063,1.3716219271760213,0.0,0.008600171761917567,0.0,0.0
13H101,0.021189299069938092,0.05307844348341968,0.029383777685209667,0.06445798922691845,0.0,0.008600171761917567,0.012837224705172217,0.004321373782642578,0.49554433754644844,0.0,0.8808135922807914,0.0,1.6016254795539446,0.0,0.0,0.0,0.0
