,AC004080.13,AC026992.1,AP000777.2,AC007319.1,DNAJC8P1,MIR1244_3,PGA4,SRP14,AC093575.1,ASCL3,RNU6_377P,MAGOH,RPL36AP26,RN7SL254P,CCDC33,AC012308.1,RPL36P19,AL121583.1,AL358394.2,AL627230.2,AC099788.1,AC006455.4,CCNB1,C6orf120,AC023245.1,FJX1,AC087289.3,HIST1H4B,RN7SL356P,RN7SL638P,TNFSF10,OR2C3,AC005921.1,ZNF718,IGKV2OR2_7D,CENPM,TSPY15P,RN7SL192P,RN7SL331P,ENO1_AS1,AC010468.1,ALG9,AC140076.1,WSCD1,RN7SKP211,GLYATL1P2,S1PR1,AP006248.2,ACSM5,AL445363.2
09H048,0.0,0.0,1.7134905430939424,0.3443922736851107,0.18184358794477254,0.09691001300805642,0.0,0.029383777685209667,0.0,0.0,0.19589965240923368,0.0,0.0,0.0,0.0,0.13033376849500614,1.393926006585837,0.8188854145940099,0.667452952889954,0.0,0.0,0.290034611362518,1.8927622346158168,0.19865708695442263,0.49554433754644844,2.0923696996291206,2.0302352960122447,0.004321373782642578,0.0,0.0,0.012837224705172217,0.6009728956867483,0.06069784035361165,1.4960989921325714,2.0690017170456,0.0,1.4522465745204372,0.012837224705172217,0.0,0.07188200730612536,0.9079485216122722,0.0,0.0,0.07188200730612536,0.04139268515822507,1.886772643054438,0.0,0.008600171761917567,0.0,0.0
09H053,0.0,0.0,1.7674527180977733,0.23804610312879543,0.14921911265537988,0.008600171761917567,0.0,0.0,0.0,0.0,0.22010808804005513,0.0,0.008600171761917567,0.012837224705172217,0.0,0.02530586526477026,1.2533380053261065,0.6444385894678386,0.5728716022004803,0.0,0.0,0.21748394421390624,1.8133140589458348,0.13353890837021748,0.29885307640970665,2.1415124828774235,1.9371165107670538,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,1.5921767573958667,2.846312365300436,0.0,0.5728716022004803,0.0,0.0,0.11058971029924897,0.7497363155690611,0.0,0.0,0.0,0.0,1.9544354863284823,0.0,0.0,0.0,0.0
09H054,0.0,0.0,1.6843964784190204,0.28555730900777376,0.004321373782642578,0.04532297878665747,0.07918124604762482,0.0,0.0,0.0,0.08990511143939793,0.0,0.0,0.0,0.0,0.19865708695442263,1.4508646923797661,0.8790958795000727,1.0881360887005513,0.0,0.0,0.2304489213782739,2.1414184152660876,0.0,0.3364597338485295,1.969974730121715,2.3090549851864077,0.004321373782642578,0.0,0.0,0.008600171761917567,0.16731733474817606,0.07188200730612536,1.320354032817672,2.5655526813995677,0.0,0.9840770339028309,0.0,0.0,0.02530586526477026,0.8954225460394079,0.0,0.0,0.0,0.02530586526477026,1.9834458573413396,0.0,0.0,0.0,0.0
09H057,0.0,0.0,0.0,0.0,1.0591846176313713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.813514271541883,1.4784221877400805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.3364597338485295,2.0383021721995247,0.4927603890268375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20139712432045143,0.0,0.0,0.0,0.0,0.0
09H058,0.0,0.0,1.6492374723496073,0.012837224705172217,0.20951501454263097,0.03742649794062367,0.0,0.0,0.0,0.0,0.1643528557844371,0.0,0.0,0.20682587603184968,0.004321373782642578,0.09691001300805642,1.1846914308175989,0.9009130677376691,0.9185545305502735,0.0,0.0,0.15228834438305647,1.8062478271957902,0.07188200730612536,0.43136376415898736,2.318313817223999,2.0655797147284485,0.0,0.0,0.0,0.008600171761917567,0.5998830720736879,0.8175653695597808,1.6876181295717698,2.569104586956974,0.0,1.2247919564926815,0.0,0.0,0.09342168516223506,0.921686475483602,0.0,0.0,0.0,0.01703333929878037,1.709354775834396,0.0,0.0,0.0,0.0
09H062,0.0,0.0,1.6904618932461783,0.3222192947339193,0.1931245983544616,0.012837224705172217,0.012837224705172217,0.0,0.0,0.0,0.08635983067474821,0.0,0.0,0.0,0.0,0.1205739312058499,1.3622939379642311,0.7686381012476144,0.9185545305502735,0.0,0.0,0.13987908640123647,1.8358173542934728,0.06069784035361165,0.4014005407815441,2.184691430817599,1.8729716307384434,0.008600171761917567,0.0,0.0,0.004321373782642578,0.1553360374650618,0.029383777685209667,1.3085644135612389,2.4339137750901574,0.0,0.6294095991027189,0.0,0.0,0.012837224705172217,0.8318697742805017,0.0,0.0,0.0,0.029383777685209667,1.8088184250921242,0.0,0.0,0.0,0.0
09H066,0.0,0.0,1.4235735197327355,0.029383777685209667,0.021189299069938092,0.008600171761917567,0.0,0.0,0.0,0.0,0.09691001300805642,0.0,0.09342168516223506,0.008600171761917567,0.0,0.03742649794062367,1.0086001717619175,0.5998830720736879,1.4565178578052627,0.0,0.0,0.056904851336472634,2.1853154580036565,0.07918124604762482,0.46089784275654777,2.3518156256168905,1.9964241039550912,0.008600171761917567,0.0,0.0,0.004321373782642578,0.40483371661993806,0.29885307640970665,1.7414667617697548,1.9286006598445242,0.0,1.2929202996000062,0.0,0.0,0.20139712432045143,1.1975562131535364,0.012837224705172217,0.0,0.0,0.008600171761917567,1.817961804531994,0.0,0.0,0.0,0.0
09H073,0.0,0.0,1.6057358938767468,0.414973347970818,0.17026171539495738,0.04139268515822507,0.0,0.0,0.0,0.0,0.22010808804005513,0.0,0.056904851336472634,0.0,0.0,0.08635983067474821,1.2482185611900747,0.6748611407378116,0.7634279935629373,0.0,0.0,0.35024801833416286,1.9181876613589255,0.13987908640123647,0.48000694295715063,2.0175758683910745,1.9966429913554724,0.004321373782642578,0.0,0.0,0.01703333929878037,0.3926969532596657,0.008600171761917567,1.4358443659844413,2.2070146586829003,0.021189299069938092,0.7589118923979735,0.0,0.0,0.04139268515822507,0.7715874808812554,0.0,0.0,0.0,0.029383777685209667,1.8679975103449513,0.0,0.0,0.0,0.0
09H078,0.0,0.0,1.7965743332104296,0.056904851336472634,0.15836249209524964,0.01703333929878037,0.0,0.021189299069938092,0.0,0.0,0.1903316981702915,0.0,0.0,0.0,0.0,0.06069784035361165,1.2641091563058084,0.6665179805548809,0.9211660506377387,0.0,0.0,0.2741578492636798,2.0938417669121283,0.17897694729316943,0.292256071356476,1.6602961602707298,1.7025166974381505,0.0,0.0,0.0,0.03342375548694973,0.7867514221455612,0.0,1.5276299008713388,2.2512487623058446,0.0,0.5145477526602861,0.0,0.0,0.09342168516223506,0.9263424466256551,0.0,0.0,0.0,0.004321373782642578,1.6473829701146199,0.0,0.0,0.0,0.0
09H079,0.0,0.0,1.71121652432109,0.056904851336472634,0.10380372095595687,0.012837224705172217,0.0,0.0,0.0,0.0,0.2576785748691845,0.004321373782642578,0.23804610312879543,0.0,0.0,0.08278537031645007,1.0920184707527971,0.7958800173440752,1.255995726722402,0.012837224705172217,0.0,0.3096301674258988,2.252950069184275,0.1553360374650618,0.4517864355242902,1.9153998352122699,1.7705574748509951,0.004321373782642578,0.0,0.0,0.008600171761917567,0.31175386105575426,0.11058971029924897,1.679337030520794,2.7465174374146537,0.0,1.0937717814987298,0.0,0.0,0.5502283530550941,0.8475726591421122,0.012837224705172217,0.0,0.0,0.008600171761917567,1.9213742954184745,0.0,0.004321373782642578,0.0,0.01703333929878037
09H083,0.0,0.0,1.7246035153967167,0.3521825181113625,0.07554696139253074,0.10720996964786837,0.04532297878665747,0.0,0.0,0.0,0.19589965240923368,0.0,0.0,0.0,0.0,0.2148438480476979,1.6031443726201824,1.1395642661758498,0.8426092396105621,0.0,0.0,0.35602585719312274,2.1775076421949167,0.14921911265537988,0.7435097647284298,1.8620717193799943,2.1868433703244703,0.0,0.0,0.0,0.04921802267018165,0.2304489213782739,0.008600171761917567,1.6173149332982937,1.9973426906016225,0.0,1.4192947217534606,0.07918124604762482,0.0,0.0,1.0633333589517495,0.0,0.0,0.08990511143939793,0.14921911265537988,1.8098289610678862,0.0,0.008600171761917567,0.0,0.0
09H084,0.0,0.0,1.668665415454492,0.09691001300805642,0.08635983067474821,0.07554696139253074,0.029383777685209667,0.06818586174616162,0.0,0.0,0.08278537031645007,0.0,0.0,0.03342375548694973,0.0,0.1643528557844371,1.3356584522893016,0.9772662124272926,0.9840770339028309,0.0,0.0,0.24797326636180664,2.0,0.08990511143939793,0.37106786227173627,2.0433622780211294,2.3479541698940163,0.008600171761917567,0.0,0.0,0.029383777685209667,1.3246939138617746,0.03742649794062367,1.5994463757252757,3.0206057116978196,0.0,0.8727388274726688,0.0,0.0,0.06818586174616162,0.7419390777291989,0.0,0.0,0.0,0.008600171761917567,1.6463056802847587,0.0,0.0,0.0,0.0
09H088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1226090235759902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133379211923519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H090,0.0,0.0,1.740046724051494,0.09691001300805642,0.741151598851785,0.06818586174616162,0.29885307640970665,0.0,0.0,0.0,0.1367205671564068,0.0,0.0,0.0,0.0,0.16136800223497488,1.5178554189300286,1.0849335749367162,1.1017470739463662,0.0,0.0,0.15228834438305647,1.7765559107032618,0.10380372095595687,0.6273658565927327,2.219924913188828,2.32068622098333,0.0,0.0,0.0,0.029383777685209667,0.34044411484011833,0.03742649794062367,1.3436055081041718,2.2944882710072565,0.0,1.5652573434202137,0.012837224705172217,0.0,0.008600171761917567,1.1017470739463662,0.0,0.0,0.0,0.20139712432045143,1.714329759745233,0.0,0.0,0.0,0.0
09H094,0.0,0.0,1.7073998311332486,0.08635983067474821,0.04139268515822507,0.10720996964786837,0.0,0.0,0.0,0.0,0.10720996964786837,0.0,0.0,0.0,0.0,0.10720996964786837,1.5254335534288201,1.0920184707527971,0.6627578316815741,0.0,0.0,0.17609125905568124,1.9203842421783575,0.0,0.421603926869831,2.0593740590659575,2.1315865882398084,0.004321373782642578,0.0,0.0,0.04532297878665747,0.6655809910179531,0.17026171539495738,1.3492775274679554,2.302828588260255,0.0,1.3014640731432998,0.0,0.0,0.0,0.8407332346118067,0.0,0.0,0.0,0.06445798922691845,1.8183578779583547,0.0,0.0,0.0,0.0
09H098,0.0,0.0,1.638988159343682,0.12710479836480765,0.32428245529769273,0.02530586526477026,0.0,0.0,0.0,0.0,0.3283796034387377,0.008600171761917567,0.13353890837021748,0.0,0.0,0.1367205671564068,1.137670537236755,0.8954225460394079,0.36361197989214433,0.0,0.0,0.1643528557844371,1.768268016451548,0.13353890837021748,0.6404814369704218,1.8524799936368563,1.8362608028584868,0.0,0.0,0.1205739312058499,0.029383777685209667,0.7427251313046983,0.03342375548694973,1.3928727454020795,2.1370057764290986,0.0,0.6473829701146198,0.0,0.021189299069938092,0.09342168516223506,0.8698182079793282,0.0,0.0,0.0,0.029383777685209667,1.9083777724323947,0.0,0.0,0.0,0.0
09H111,0.0,0.0,1.6527296960692475,0.09691001300805642,0.5774917998372253,0.09342168516223506,0.0,0.0,0.0,0.0,0.12710479836480765,0.004321373782642578,0.0,0.0,0.0,0.08635983067474821,1.438858659420562,1.318272080211627,0.2764618041732442,0.0,0.0,0.11058971029924897,1.9008585047019917,0.08990511143939793,0.6354837468149122,2.1302372478852294,1.9752939153562064,0.06445798922691845,0.0,0.0,0.029383777685209667,0.3010299956639812,0.42324587393680785,1.0098756337121602,2.737518638889212,0.0,0.8369567370595504,0.0,0.0,0.0,0.6972293427597176,0.0,0.0,0.0,0.06818586174616162,1.92272545799326,0.0,0.0,0.0,0.0
09H113,0.0,0.0,1.623559390005437,0.04139268515822507,0.03342375548694973,0.07918124604762482,0.0,0.0,0.0,0.0,0.146128035678238,0.0,0.24551266781414982,0.0,0.0,0.11727129565576427,1.4500950758716025,0.9420080530223133,0.8992731873176038,0.0,0.0,0.24054924828259971,2.0710715499836496,0.07918124604762482,0.5831987739686227,2.061603249608375,2.339411687131677,0.0,0.0,0.0,0.02530586526477026,0.287801729930226,0.18752072083646307,1.577836341292744,1.9786825651569444,0.0,1.459241664878082,0.0,0.0,0.008600171761917567,0.9304395947667001,0.0,0.0,0.0,0.17897694729316943,1.774224904868919,0.37106786227173627,0.0,0.0,0.0
09H115,0.0,0.0,1.7286783668509138,0.012837224705172217,0.6937269489236468,0.04921802267018165,0.0,0.0,0.0,0.0,0.26481782300953643,0.0,0.07188200730612536,0.0,0.0,0.08990511143939793,1.4534712337229359,1.1749315935284426,0.9537596917332287,0.0,0.0,0.3729120029701066,1.587935348636356,0.02530586526477026,0.43933269383026263,1.9239689648754712,1.8483738838446018,0.0,0.0,0.0,0.06069784035361165,0.12710479836480765,0.07188200730612536,1.4448251995097476,2.2074997233073055,0.0,1.0098756337121602,0.0,0.0,0.0,1.1225435240687545,0.0,0.0,0.0,0.06818586174616162,1.8968567727372043,0.0,0.0,0.0,0.0
09H119,0.0,0.0,1.8125791554090467,1.015778756389041,0.12385164096708583,0.021189299069938092,0.0,0.0,0.0,0.0,0.09691001300805642,0.0,0.02530586526477026,0.0,0.0,0.17897694729316943,1.230704313612569,0.6693168805661122,0.7824726241662862,0.0,0.0,0.20139712432045143,1.9635989625972414,0.04921802267018165,0.35024801833416286,1.720572720364261,1.8543060418010806,0.0,0.0,0.0,0.029383777685209667,0.48572142648158,0.04921802267018165,1.224014811372864,2.4687459892536676,0.0,0.6683859166900001,0.0,0.0,0.0,0.7512791039833423,0.0,0.0,0.029383777685209667,0.05307844348341968,1.7087607236903166,0.0,0.0,0.0,0.0
10H001,0.0,0.0,1.5987905067631152,0.03742649794062367,0.04139268515822507,0.012837224705172217,0.0,0.0,0.0,0.0,0.06445798922691845,0.0,0.10380372095595687,0.0,0.0,0.05307844348341968,1.2615007731982801,0.4899584794248346,0.8088858673598122,0.0,0.0,0.12710479836480765,1.8854743028291574,0.04921802267018165,0.33243845991560533,2.2248437167551707,2.0672568892381498,0.0,0.0,0.0,0.012837224705172217,0.1430148002540951,0.0,1.4553017716570764,2.499247067908116,0.0,0.9111576087399766,0.0,0.0,0.24303804868629442,0.7363965022766424,0.0,0.0,0.0,0.012837224705172217,1.5632437011403981,0.06069784035361165,0.0,0.0,0.0
10H007,0.0,0.0,1.6915235221681544,0.4653828514484183,0.23552844690754893,0.03742649794062367,0.029383777685209667,0.02530586526477026,0.0,0.0,0.10720996964786837,0.0,0.0,0.008600171761917567,0.0,0.1367205671564068,1.40671045860979,0.9138138523837167,0.5888317255942073,0.004321373782642578,0.0,0.17609125905568124,1.623766000133931,0.056904851336472634,0.3521825181113625,2.0068082084925787,1.7349597612724452,0.0,0.0,0.0,0.029383777685209667,0.4638929889859073,0.22788670461367355,1.2137832993353042,2.4433725254048797,0.0,0.8061799739838872,0.0,0.0,0.004321373782642578,0.6074550232146685,0.0,0.0,0.0,0.03742649794062367,1.845035993513415,0.0,0.0,0.0,0.0
10H008,0.0,0.0,1.736953953783146,0.515873843711679,0.11394335230683678,0.02530586526477026,0.01703333929878037,0.09342168516223506,0.0,0.0,0.06818586174616162,0.0,0.05307844348341968,0.0,0.0,0.1430148002540951,1.519434194913703,1.1420764610732848,0.11727129565576427,0.0,0.0,0.06069784035361165,2.228220648868423,0.01703333929878037,0.37106786227173627,1.9297253783780044,2.1178345185437473,0.0,0.0,0.0,0.012837224705172217,0.4913616938342727,0.5490032620257879,1.1852587652965851,2.473209516913585,0.0,0.9991305412873711,0.0,0.0,0.004321373782642578,1.0102999566398119,0.0,0.0,0.0,0.05307844348341968,1.8723893884178209,0.056904851336472634,0.0,0.0,0.0
10H017,0.0,0.0,1.6704314093606056,0.056904851336472634,0.48572142648158,0.04921802267018165,0.01703333929878037,0.021189299069938092,0.0,0.0,0.11394335230683678,0.0,0.02530586526477026,0.012837224705172217,0.0,0.008600171761917567,1.4250448745513888,1.256958152560932,0.4623979978989561,0.0,0.0,0.367355921026019,1.7893691535914817,0.21218760440395779,0.43933269383026263,2.2418452043147825,2.161487791087452,0.0,0.0,0.0,0.03742649794062367,0.2304489213782739,0.06818586174616162,1.1992064791616577,2.7933642598945525,0.0,0.6901960800285137,0.0,0.0,0.0,0.9637878273455552,0.0,0.0,0.0,0.07188200730612536,1.917663024327375,0.06069784035361165,0.012837224705172217,0.0,0.0
10H022,0.0,0.0,1.6214878645806303,0.06445798922691845,0.6848453616444125,0.008600171761917567,0.0,0.0,0.0,0.0,0.09342168516223506,0.0,0.08635983067474821,0.0,0.0,0.1367205671564068,1.250907699700856,1.1228709228644356,0.5237464668115644,0.0,0.0,0.07188200730612536,1.6282867310895144,0.12710479836480765,0.30319605742048883,1.8422346863472396,1.8567288903828827,0.0,0.0,0.0,0.06069784035361165,0.6374897295125107,0.17318626841227402,1.246252312299322,2.2302700574112047,0.0,0.5440680443502757,0.0,0.0,0.0,0.8413594704548549,0.0,0.0,0.0,0.09342168516223506,1.9283958522567137,0.0,0.0,0.0,0.0
10H023,0.0,0.0,1.8554585803860362,0.7151673578484579,0.056904851336472634,0.021189299069938092,0.07918124604762482,0.008600171761917567,0.0,0.0,0.13987908640123647,0.0,0.04532297878665747,0.0,0.0,0.22788670461367355,1.2968844755385471,0.787460474518415,0.46982201597816303,0.0,0.0,0.23804610312879543,1.9146075677710805,0.06445798922691845,0.31175386105575426,1.89242854694523,1.6902847025126295,0.0,0.0,0.0,0.02530586526477026,0.03742649794062367,0.0,1.334453751150931,2.3550682063488506,0.0,0.7774268223893114,0.0,0.0,0.012837224705172217,0.7867514221455612,0.0,0.0,0.0,0.07188200730612536,1.812177774158754,0.0,0.004321373782642578,0.0,0.0
10H026,0.0,0.0,1.6550423413312016,0.06069784035361165,0.37657695705651195,0.029383777685209667,0.0,0.0,0.0,0.0,0.11727129565576427,0.0,0.0,0.0,0.0,0.04921802267018165,1.421768401206924,1.1389339402569236,0.11727129565576427,0.0,0.0,0.1553360374650618,1.6332664111554245,0.04921802267018165,0.5378190950732742,2.3003998116713333,1.926085086925144,0.012837224705172217,0.0,0.0,0.01703333929878037,1.3961993470957363,0.4014005407815441,1.1010593549081156,2.433513820664543,0.0,0.7774268223893114,0.0,0.0,0.0,0.7323937598229685,0.0,0.0,0.0,0.056904851336472634,1.783117137490467,0.0,0.0,0.0,0.0
10H030,0.0,0.0,1.6645479622465467,0.09342168516223506,0.08990511143939793,0.05307844348341968,0.056904851336472634,0.0,0.0,0.0,0.10380372095595687,0.0,0.12710479836480765,0.0,0.0,0.10037054511756291,1.3376588910261424,0.9289076902439527,0.6570558528571039,0.0,0.0,0.10380372095595687,1.9928626713890276,0.13353890837021748,0.5105450102066121,2.076385543954533,2.1931245983544616,0.012837224705172217,0.0,0.0,0.06069784035361165,0.4623979978989561,0.03742649794062367,1.2648178230095364,3.0198388205634457,0.0,0.9122220565324155,0.0,0.0,0.03342375548694973,1.1439511164239635,0.0,0.0,0.0,0.021189299069938092,1.8910354153153108,0.24054924828259971,0.0,0.0,0.0
10H031,0.0,0.0,1.6677330525332674,0.13033376849500614,0.6454222693490919,0.02530586526477026,0.012837224705172217,0.0,0.0,0.0,0.17318626841227402,0.0,0.0,0.008600171761917567,0.0,0.06445798922691845,1.440121603187804,0.9790929006383263,0.12710479836480765,0.0,0.0,0.10037054511756291,1.7933712489189557,0.06818586174616162,0.6404814369704218,1.7966437037851164,2.0486359884326486,0.0,0.0,0.0,0.02530586526477026,0.6127838567197355,0.05307844348341968,1.0863598306747482,2.4819153651083745,0.0,0.9350031514536548,0.0,0.0,0.04139268515822507,0.877371345869774,0.0,0.0,0.0,0.008600171761917567,2.0197807304036464,0.0,0.0,0.0,0.0
10H038,0.0,0.0,1.7031193462360779,0.02530586526477026,0.01703333929878037,0.03742649794062367,0.10037054511756291,0.0,0.0,0.0,0.22271647114758328,0.0,0.0,0.0,0.0,0.1553360374650618,1.4196253608877432,0.9201233262907239,0.7234556720351858,0.0,0.0,0.23552844690754893,1.9824973691977124,0.029383777685209667,0.6344772701607316,1.989983458301399,2.1474598958471045,0.0,0.0,0.0,0.012837224705172217,0.6374897295125107,0.02530586526477026,1.230704313612569,2.6471775119704626,0.0,1.2882492255719862,0.0,0.0,0.01703333929878037,0.8135809885681919,0.0,0.0,0.0,0.03342375548694973,1.9032528168939584,0.10380372095595687,0.0,0.0,0.0
10H040,0.0,0.0,1.6525364185930254,0.04532297878665747,0.056904851336472634,0.07188200730612536,0.01703333929878037,0.0,0.0,0.0,0.09342168516223506,0.0,0.02530586526477026,0.0,0.0,0.09691001300805642,1.082426300860772,0.7323937598229685,1.0457140589408676,0.0,0.0,0.26481782300953643,1.9236584217933062,0.05307844348341968,0.28103336724772754,2.1153108949104995,2.032578471924312,0.0,0.0,0.0,0.029383777685209667,0.367355921026019,0.04532297878665747,1.4242280706959798,2.4406572441446186,0.029383777685209667,1.0334237554869496,0.0,0.0,0.021189299069938092,0.9324737646771531,0.0,0.0,0.0,0.01703333929878037,1.7431176252147416,0.0,0.0,0.0,0.0
10H046,0.0,0.0,1.5930644316587175,0.08990511143939793,0.05307844348341968,0.056904851336472634,0.07554696139253074,0.01703333929878037,0.0,0.0,0.056904851336472634,0.004321373782642578,0.08990511143939793,0.008600171761917567,0.0,0.12710479836480765,1.1872386198314788,1.0293837776852097,0.9057958803678685,0.0,0.0,0.2764618041732442,1.9956790605116221,0.03742649794062367,0.46089784275654777,2.0677773586333172,2.1115649354544983,0.004321373782642578,0.0,0.0,0.004321373782642578,0.22271647114758328,0.18184358794477254,1.49734438101758,2.660912887477406,0.01703333929878037,0.9781805169374139,0.0,0.0,0.1643528557844371,0.9595183769729982,0.0,0.0,0.0,0.029383777685209667,1.7354392032514814,0.0,0.0,0.0,0.0
10H048,0.0,0.0,1.567731962548069,0.4265112613645752,0.41995574848975786,0.07188200730612536,0.0,0.012837224705172217,0.0,0.0,0.12710479836480765,0.0,0.0,0.012837224705172217,0.0,0.146128035678238,1.4300750555519393,0.9400181550076633,0.6180480967120927,0.0,0.0,0.25527250510330607,1.9215824403934165,0.10720996964786837,0.46982201597816303,2.112906490253314,2.1324838250005618,0.0,0.0,0.0,0.01703333929878037,0.34044411484011833,0.20682587603184968,1.3287872003545347,2.2357808703275603,0.0,1.5190400386483447,0.0,0.0,0.03742649794062367,0.9656719712201067,0.0,0.0,0.0,0.02530586526477026,1.793301353613115,0.0,0.0,0.0,0.0
10H051,0.0,0.0,1.6680129716418322,0.06069784035361165,0.19865708695442263,0.08635983067474821,0.03342375548694973,0.15836249209524964,0.0,0.0,0.10720996964786837,0.0,0.17609125905568124,0.0,0.0,0.20139712432045143,1.1205739312058498,1.1061908972634154,0.6901960800285137,0.0,0.0,0.23804610312879543,1.8147136126959766,0.09691001300805642,0.46686762035410945,1.975431808509263,1.7810369386211318,0.004321373782642578,0.0,0.0,0.03342375548694973,0.21218760440395779,0.36921585741014284,1.33665982345442,2.739429929468687,0.0,0.8061799739838872,0.0,0.0,0.0,0.8796692056320535,0.0,0.0,0.0,0.04921802267018165,1.5899496013257077,0.0,0.0,0.0,0.0
10H055,0.0,0.0,1.6026025204202565,0.029383777685209667,0.1367205671564068,0.01703333929878037,0.0,0.16731733474817606,0.0,0.0,0.21218760440395779,0.0,0.0,0.0,0.0,0.05307844348341968,1.3832766504076504,1.0707764628434346,0.3222192947339193,0.0,0.0,0.07188200730612536,1.6311392502568112,0.19865708695442263,0.8488047010518037,2.0395727365927665,2.0109780121747423,0.008600171761917567,0.0,0.0,0.008600171761917567,0.04921802267018165,0.029383777685209667,1.5321171162488039,2.6876627068858356,0.0,1.2190603324488614,0.0,0.0,0.271841606536499,0.9449759084120478,0.0,0.012837224705172217,0.0,0.02530586526477026,1.9085386321719595,0.0,0.0,0.0,0.0
10H056,0.0,0.0,1.791971201020768,0.012837224705172217,0.029383777685209667,0.008600171761917567,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.08990511143939793,1.3565994357249709,0.3521825181113625,1.0191162904470727,0.0,0.0,0.04139268515822507,1.8893577368889316,0.0,0.13353890837021748,1.8812705039293576,1.7356787259059046,0.0,0.0,0.0,0.0,0.02530586526477026,0.012837224705172217,1.1920095926536702,2.4048850082148134,0.0,0.3443922736851107,0.0,0.0,0.02530586526477026,0.6414741105040995,0.0,0.0,0.0,0.0,1.7048366062114038,0.0,0.0,0.0,0.0
10H058,0.0,0.0,1.4787107555127594,0.01703333929878037,0.26481782300953643,0.012837224705172217,0.0,0.012837224705172217,0.0,0.0,0.31386722036915343,0.0,0.0,0.0,0.0,0.021189299069938092,1.0326187608507198,1.0503797562614579,0.22271647114758328,0.0,0.0,0.07188200730612536,1.7930216598459832,0.0,0.30749603791321295,2.056027758086362,1.7492724082984203,0.004321373782642578,0.0,0.0,0.01703333929878037,0.24551266781414982,0.11058971029924897,1.4699692094999595,2.290212746919529,0.0,0.69810054562339,0.0,0.0,0.15836249209524964,0.9206450014067876,0.0,0.0,0.0,0.01703333929878037,1.7536596472859987,0.0,0.0,0.0,0.0
10H059,0.0,0.0,1.7217281985727881,0.3159703454569178,0.2148438480476979,0.03342375548694973,0.012837224705172217,0.0,0.0,0.0,0.1931245983544616,0.0,0.021189299069938092,0.0,0.0,0.08635983067474821,1.2263420871636308,0.6794278966121188,0.9196010237841109,0.0,0.0,0.1643528557844371,1.9013493254156424,0.10720996964786837,0.48572142648158,2.047975405279086,1.783832143384441,0.0,0.0,0.0,0.029383777685209667,0.13353890837021748,0.03742649794062367,1.610766594773271,2.675585890091578,0.0,0.6693168805661122,0.0,0.0,0.07188200730612536,0.7626785637274363,0.0,0.0,0.0,0.04139268515822507,1.8763333290863804,0.04139268515822507,0.004321373782642578,0.0,0.012837224705172217
10H063,0.0,0.0,1.7023443583557687,0.17318626841227402,0.09691001300805642,0.01703333929878037,0.07918124604762482,0.02530586526477026,0.0,0.0,0.06818586174616162,0.004321373782642578,0.0,0.0,0.0,0.11394335230683678,1.3617278360175928,0.8014037100173551,0.8175653695597808,0.0,0.0,0.13987908640123647,1.9438900482484727,0.03742649794062367,0.515873843711679,2.0880651776902046,1.9375680386003828,0.004321373782642578,0.0,0.0,0.01703333929878037,0.5301996982030822,0.5145477526602861,1.467460109507264,2.6235903877915323,0.0,0.9684829485539351,0.008600171761917567,0.0,0.10380372095595687,0.9025467793139914,0.0,0.0,0.0,0.012837224705172217,1.6882417959777118,0.04532297878665747,0.0,0.0,0.0
10H066,0.0,0.0,1.4324882557705063,0.36548798489089973,0.19589965240923368,0.021189299069938092,0.01703333929878037,0.0,0.0,0.0,0.13033376849500614,0.0,0.05307844348341968,0.0,0.0,0.11058971029924897,1.0437551269686796,0.9513375187959178,0.9566485792052033,0.0,0.0,0.5171958979499743,1.7706311277778066,0.04921802267018165,0.5428254269591799,2.049528122277718,1.4807253789884878,0.0,0.0,0.0,0.22010808804005513,0.3010299956639812,0.056904851336472634,1.0877814178095424,2.4103216177306823,0.0,0.5428254269591799,0.0,0.0,0.01703333929878037,0.5693739096150459,0.0,0.0,0.0,0.008600171761917567,1.3896975482063858,0.0,0.0,0.0,0.03342375548694973
