,OR7E46P,AL023803.2,KRTAP2_2,SUSD2,LINC01432,SNRNP40,PSG2,SELENOK,SDR42E1P1,EIF4EP1,SAP30L,AC092960.1,VPS50,ZNF714,AC125604.1,PPIAP44,AC044913.1,AP000696.3,RN7SL400P,MIS18A_AS1,AL161640.2,AL158211.2,USP45,SHOC2,AC112247.1,PRPF4B,MIR663A,AC008079.1,OR5AM1P,NUDT19P3,CIC,ITGBL1,KRTAP19_5,AC112253.1,TTC28_AS1,NMNAT2,NIPSNAP3A,AC124319.1,VWA5A,POU5F1B,RNU6_1277P,AL353626.2,KRTAP8_3P,Metazoa_SRP,DOCK8_AS1,AC084373.1,AC069029.1,AL022329.3,AC073311.1,AC022695.2,AC010528.2,AC068282.1,AC008677.3,SPOCD1,AP001065.3,AL359732.1,Y_RNA,AL159156.1,AP005597.3,RNA5SP194,AC090241.2,AL138847.2,MIR6509,MIR4316,AC087163.3,AC092335.1,HDAC4,RTEL1P1,AL121782.1,RNU6_966P,AL136298.2,AC004080.17,BX664727.1,RPL12P4,RN7SL52P,NCOA7_AS1,AC116347.2,PSMD3,AC025048.7,OR11J2P,RN7SKP249,MIR4711,IGHV3_30_2,SLC5A4P1,AC123768.1,RPS3AP1,ZDHHC5,AC011890.2,RN7SL591P,SHISA2,MTND6P19,EEF1DP6,FKTN,AL022311.1,RPL7P5,MIR4310,ADPGK,CTAGE3P,CCDC80,AL445529.1,Metazoa_SRP,KIF21A,AL136982.5,AC142283.1,FANCF,HINT1,IGHVII_15_1,NFATC4,KRTAP10_11,AL031590.1,AC079949.5,IL31RA,LINC01127,PRSS8,AC104076.1,RNU6_930P,AL356489.1,BEST4,AL031666.2,TCTN2,AC009053.4,NCKAP5_AS1,SCNM1,DBET,AL589826.2,TEDC1,MIR6893,LINC01684,LINC01241,AL355388.1,AC011473.2,AC009511.2,SNORA108,AC005726.1,STAG3L4,AKR1C7P,ANKRD20A18P,AL445647.2,RNU6_468P,RNF2,AL163973.3,AL035530.1,AC002076.2,GHSR,AC005515.1,AL162431.1,KDR,AC007240.3,CKAP2L,ZNF566,CNOT4,AC131009.1,CNBP,AC012409.3,AC122129.2,ZFAND4,HOXB3,THBS4,RN7SKP172,AC107067.1,ELOBP4,AL096869.3,RYK,OR7E90P,LINC01987,AC116407.1,Y_RNA,TGIF2LX,TUSC7,Y_RNA,MMP12,XKR7,AC087588.2,AL691517.1,LIPJ,AL162456.1,AC114752.2,PILRA,GOT2,EVX1,AC124861.2,UBE2WP1,AL136988.2,RNU6_361P,FUNDC2P3,AL445072.1,DMTF1,GSTA9P,PTTG1IP,LINC01481,TRAV1_2,AC008507.3,NONOP2,AL589880.1,AC105265.2,NAT8,AC025259.1,GALNT9,CDK13,RPL7P55
11H104,1.252610340567373,1.9077337369976555,0.0,0.012837224705172217,0.7143297597452329,1.9372168908627054,0.0,0.615950051656401,1.184975190698261,0.0,0.0,0.0,0.0,0.0,1.216165902285993,0.01703333929878037,0.0,0.17026171539495738,0.02530586526477026,0.0,0.0,0.3979400086720376,0.008600171761917567,0.0,0.0,0.0,0.7331972651065695,0.20411998265592482,0.42488163663106704,0.004321373782642578,0.06069784035361165,0.28555730900777376,0.12385164096708583,0.0,0.0,0.5599066250361124,0.0,1.0409976924234905,1.67052415778208,0.0,0.0,1.1679078100014801,0.0,0.004321373782642578,0.0,0.0,0.41995574848975786,0.0,0.0,0.0,0.0,0.7259116322950482,0.0,0.0,0.05307844348341968,0.0,0.0,1.4903799200031789,1.6637951222194076,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,1.0916669575956846,0.2695129442179163,1.527114111639805,0.0,0.0,0.0,0.7379873263334308,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.008600171761917567,0.08278537031645007,0.0,0.47712125471966244,0.0,0.10037054511756291,0.004321373782642578,0.6522463410033232,0.021189299069938092,0.0,0.10720996964786837,0.0,0.004321373782642578,0.01703333929878037,0.0,0.02530586526477026,0.004321373782642578,0.004321373782642578,0.04532297878665747,1.250175948083925,1.8217099972983763,0.6901960800285137,0.01703333929878037,0.0,0.0,0.31806333496276157,0.0,0.03742649794062367,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,0.14921911265537988,0.0,0.0,0.0,0.0,1.3081373786380386,0.0,0.04532297878665747,0.0,0.0,1.7706311277778066,0.38021124171160603,1.2753113545418118,0.0,1.3469394626989906,0.8481891169913987,0.012837224705172217,1.9367649976099415,0.0,0.0,0.11727129565576427,0.0,0.08278537031645007,0.9532763366673044,0.11058971029924897,0.0,0.04139268515822507,0.03342375548694973,0.0,0.8842287696326039,0.0,0.0,0.0,0.35602585719312274,0.0,0.07918124604762482,0.03342375548694973,1.2757719001649315,0.17897694729316943,1.3138672203691535,0.0,0.0,0.0,0.0,0.38381536598043126,0.0,1.4039779636693548,0.28555730900777376,0.0,0.008600171761917567,0.0,0.04532297878665747,0.0,0.0,0.0,0.04139268515822507,0.01703333929878037,0.0,1.1351326513767748,1.1192558892779367,0.0,0.0,0.0,0.0,0.0,0.7860412102425542,0.0,0.0,0.0,0.0,0.04532297878665747,0.0,0.0,0.8221680793680175,0.012837224705172217,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0
11H107,0.9907826918031378,0.5910646070264992,0.0,0.029383777685209667,0.056904851336472634,1.7498908412714218,0.0,0.9273703630390235,0.967547976218862,0.0,0.0,0.0,0.0,0.0,1.3832766504076504,0.0,0.0,0.33243845991560533,0.01703333929878037,0.03342375548694973,0.01703333929878037,0.5289167002776547,0.004321373782642578,0.0,0.0,0.0,1.0835026198302673,0.2304489213782739,0.8965262174895553,0.13353890837021748,0.008600171761917567,0.13987908640123647,0.06818586174616162,0.0,0.0,0.7201593034059569,0.0,1.1775364999298623,0.11727129565576427,0.0,0.0,0.5888317255942073,0.0,0.012837224705172217,0.0,0.0,0.5365584425715302,0.0,0.0,0.0,0.0,0.8561244442423004,0.0,0.0,0.008600171761917567,0.0,0.0,1.6257239095257559,1.5550944485783191,0.0,0.029383777685209667,0.012837224705172217,0.0,0.0,0.0,1.0326187608507198,0.23804610312879543,1.7605732539443941,0.0,0.0,0.0,1.5031094366713693,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,0.02530586526477026,0.021189299069938092,0.0,0.008600171761917567,0.0,0.16136800223497488,0.008600171761917567,0.7450747915820575,0.0,0.0,0.22010808804005513,0.0,0.0,0.029383777685209667,0.0,0.06445798922691845,0.004321373782642578,0.0,0.09342168516223506,1.2962262872611605,0.9164539485499251,0.06445798922691845,0.0,0.0,0.008600171761917567,0.029383777685209667,0.0,0.04139268515822507,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.1553360374650618,0.0,0.0,0.0,0.0,1.35237549500052,0.0,0.17609125905568124,0.0,0.0,1.6554265877459187,0.7067177823367587,1.2124539610402758,0.0,1.483301952358167,0.7101173651118162,0.0,1.7694511794020378,0.0,0.0,0.1205739312058499,0.03342375548694973,0.012837224705172217,1.1048284036536553,0.07554696139253074,0.004321373782642578,0.03342375548694973,0.26245108973042947,0.0,0.9122220565324155,0.0,0.0,0.0,0.4082399653118496,0.0,0.0,0.02530586526477026,1.3653007486379873,0.15836249209524964,1.1034616220947049,0.0,0.0,0.0,0.0,0.7041505168397991,0.0,1.2049335223541449,0.0,0.0,0.0,0.0,0.2787536009528289,0.26245108973042947,0.0,0.004321373782642578,0.07918124604762482,0.008600171761917567,0.0,1.0257153839013406,1.0310042813635367,0.0,0.0,0.0,0.0,0.0,1.2748503200166648,0.004321373782642578,0.0,0.0,0.0,0.34830486304816066,0.0,0.0,0.9800033715837464,0.0,0.0,0.0,0.004321373782642578,1.3979400086720377,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.06818586174616162
11H127,1.498861688992884,2.314772812566055,0.0,0.0,0.004321373782642578,1.9415114326344032,0.0,1.0043213737826426,1.4491697321652008,0.0,0.0,0.0,0.0,0.0,1.1048284036536553,0.1553360374650618,0.0,0.3344537511509309,0.13987908640123647,0.0,0.0,0.29885307640970665,0.01703333929878037,0.0,0.02530586526477026,0.0,1.113609151073028,0.17609125905568124,0.568201724066995,0.004321373782642578,0.012837224705172217,0.5820633629117087,0.41830129131974547,0.0,0.0,0.846955325019824,0.0,1.5170638734826547,0.6618126855372612,0.0,0.0,0.07188200730612536,0.0,0.0,0.01703333929878037,0.0,0.2741578492636798,0.021189299069938092,0.0,0.0,0.0,0.9036325160842377,0.0,0.0,0.012837224705172217,0.0,0.0,1.2506639194632434,1.6856521841155243,0.0,0.0,0.0,0.0,0.0,0.0,1.3352572564345317,0.26245108973042947,2.137575633682041,0.0,0.0,0.0,1.224014811372864,0.08990511143939793,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.14921911265537988,0.0,1.0722498976135149,0.0,0.34830486304816066,0.0,1.1942367487238292,0.13353890837021748,0.0,0.03342375548694973,0.0,0.0,0.02530586526477026,0.0,0.23299611039215382,0.0,0.008600171761917567,0.10720996964786837,1.1852587652965851,1.8429211207599823,0.6201360549737576,0.0,0.0,0.0,0.414973347970818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12385164096708583,0.0,0.0,0.0,0.0,1.1007150865730817,0.0,0.07188200730612536,0.0,0.0,1.7543483357110188,0.8407332346118067,1.7942091163464964,0.0,1.7024305364455252,0.5250448070368452,0.029383777685209667,1.7199110641983388,0.0,0.0,0.23552844690754893,0.029383777685209667,0.004321373782642578,0.8169038393756602,0.0,0.004321373782642578,0.0,0.21748394421390624,0.0,1.4119562379304016,0.0,0.0,0.0,1.0064660422492318,0.0,0.0,0.04139268515822507,1.916611845109346,0.0,1.2511513431753545,0.0,0.0,0.0,0.0,0.9020028913507294,0.0,1.6661434272915583,0.9982593384236987,0.0,0.0,0.0,0.36172783601759284,0.292256071356476,0.0,0.0,0.16136800223497488,0.0,0.0,0.5774917998372253,1.1373541113707328,0.0,0.0,0.0,0.0,0.0,1.6958317728266923,0.008600171761917567,0.0,0.0,0.0,0.08635983067474821,0.0,0.0,0.8438554226231612,0.0,0.0,0.0,0.0,0.01703333929878037,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11H129,0.7803173121401513,0.8135809885681919,0.0,0.004321373782642578,0.3364597338485295,1.1846914308175989,0.004321373782642578,0.49692964807321494,0.42975228000240795,0.0,0.0,0.0,0.0,0.0,0.7015679850559274,0.01703333929878037,0.0,0.03342375548694973,0.012837224705172217,0.004321373782642578,0.0,0.22530928172586287,0.0,0.0,0.0,0.0,0.13353890837021748,0.1205739312058499,0.10380372095595687,0.012837224705172217,0.0,0.06069784035361165,0.26245108973042947,0.0,0.0,0.5198279937757188,0.0,1.0759117614827776,0.31806333496276157,0.0,0.0,0.5403294747908738,0.0,0.03342375548694973,0.0,0.0,0.22010808804005513,0.0,0.0,0.004321373782642578,0.0,0.146128035678238,0.0,0.0,0.0,0.0,0.0,0.8668778143374989,0.8155777483242672,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.5171958979499743,0.004321373782642578,0.7201593034059569,0.0,0.0,0.0,0.26245108973042947,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.17897694729316943,0.0,0.02530586526477026,0.0,0.20682587603184968,1.1367205671564067,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.14921911265537988,0.004321373782642578,0.029383777685209667,0.7993405494535817,0.4842998393467858,0.146128035678238,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,0.10720996964786837,0.0,0.0,0.008600171761917567,0.008600171761917567,0.6063813651106049,0.0,0.021189299069938092,0.0,0.0,1.0293837776852097,0.23804610312879543,0.4712917110589386,0.0,0.8102325179950841,0.3159703454569178,0.0,0.6946051989335688,0.0,0.0,0.004321373782642578,0.0,0.0,0.17609125905568124,0.0,0.0,0.02530586526477026,0.021189299069938092,0.0,0.631443769013172,0.0,0.0,0.0,0.09342168516223506,0.0,0.0,0.04921802267018165,0.9074113607745862,0.021189299069938092,1.2988530764097066,0.0,0.0,0.0,0.0,0.290034611362518,0.0,1.2988530764097066,0.2944662261615929,0.0,0.0,0.0,0.04139268515822507,0.021189299069938092,0.004321373782642578,0.0,0.1205739312058499,0.0,0.0,0.5526682161121932,0.47856649559384334,0.0,0.0,0.012837224705172217,0.0,0.0,0.20682587603184968,0.004321373782642578,0.0,0.0,0.0,0.04921802267018165,0.0,0.0,0.3979400086720376,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.0
11H135,1.6694098672877826,1.5312233745330268,0.0,0.0,0.03342375548694973,2.1071760390660392,0.0,1.2402995820027125,1.2619761913978127,0.0,0.0,0.0,0.008600171761917567,0.0,1.3935752032695876,0.0,0.0,0.13033376849500614,0.250420002308894,0.0,0.06069784035361165,0.3010299956639812,0.03342375548694973,0.0,0.0,0.0,0.9020028913507294,0.24797326636180664,0.021189299069938092,0.004321373782642578,0.012837224705172217,0.4265112613645752,0.2966651902615311,0.0,0.0,0.5658478186735176,0.0,1.5365584425715302,0.26245108973042947,0.0,0.0,0.1205739312058499,0.0,0.0,0.0,0.0,0.7363965022766424,0.0,0.0,0.0,0.0,0.846955325019824,0.0,0.0,0.03742649794062367,0.0,0.0,1.5963771439975991,1.62490060220449,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,1.334453751150931,0.0,2.1268778688352667,0.0,0.0,0.0,1.5281450782531065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.21748394421390624,0.0,0.5976951859255123,0.0,0.8813846567705729,0.02530586526477026,1.176958980586908,0.0,0.0,0.029383777685209667,0.0,0.0,0.12385164096708583,0.0,0.07188200730612536,0.0,0.004321373782642578,0.1903316981702915,1.498861688992884,1.510545010206612,0.6998377258672457,0.0,0.0,0.0,0.0,0.0,0.22530928172586287,0.0,0.0,0.0,0.0,0.0,0.0,0.26245108973042947,0.0,0.0,0.0,0.0,1.0338256939533104,0.0,0.35793484700045386,0.0,0.0,1.4628470358316736,1.1925674533365456,1.8548523624178341,0.0,1.7139103541289553,0.8234742291703011,0.0,1.7764832558336816,0.0,0.0,0.10380372095595687,0.06818586174616162,0.01703333929878037,0.8375884382355113,0.08278537031645007,0.0,0.05307844348341968,0.32428245529769273,0.0,0.8536982117761743,0.0,0.0,0.0,0.7803173121401513,0.0,0.0,0.11727129565576427,1.9897167199481047,0.02530586526477026,0.7218106152125465,0.0,0.0,0.0,0.0,0.7226339225338123,0.0,1.1752218003430523,0.6404814369704218,0.0,0.0,0.0,0.22271647114758328,0.35410843914740087,0.0,0.0,0.09342168516223506,0.0,0.0,1.0277572046905534,1.5359267413955693,0.0,0.02530586526477026,0.0,0.0,0.0,1.294466226161593,0.008600171761917567,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.6748611407378116,0.07918124604762482,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0
11H140,1.330210784571528,1.8719230318823734,0.0,0.02530586526477026,0.10380372095595687,1.8922616069155351,0.0,1.132579847659737,1.4385423487861106,0.0,0.0,0.0,0.0,0.0,0.9459607035775686,0.0,0.0,0.26007138798507473,0.10037054511756291,0.004321373782642578,0.03742649794062367,0.07554696139253074,0.0,0.0,0.0,0.0,1.0817072700973491,0.17318626841227402,0.49554433754644844,0.0,0.04139268515822507,0.19865708695442263,0.24551266781414982,0.0,0.0,0.5145477526602861,0.0,1.250907699700856,0.31386722036915343,0.0,0.0,0.11058971029924897,0.0,0.012837224705172217,0.0,0.0,0.6283889300503115,0.0,0.0,0.0,0.0,0.44404479591807633,0.0,0.0,0.02530586526477026,0.0,0.0,1.1448854182871424,1.375114684692225,0.012837224705172217,0.0,0.008600171761917567,0.0,0.0,0.0,1.2898118391176214,0.2764618041732442,1.9117965904372523,0.0,0.0,0.0,0.9390197764486665,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.004321373782642578,0.03742649794062367,0.0,1.1357685145678222,0.0,0.416640507338281,0.0,0.8698182079793282,0.6095944092252201,0.0,0.15836249209524964,0.0,0.0,0.0,0.0,0.13033376849500614,0.03742649794062367,0.0,0.13033376849500614,1.3972445810103864,1.3416323357780544,0.964259630196849,0.0,0.0,0.0,0.06069784035361165,0.0,0.03342375548694973,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.11058971029924897,0.0,0.0,0.0,0.0,0.724275869600789,0.0,0.03742649794062367,0.0,0.0,1.8862086241674976,0.6637009253896481,1.2798949800116382,0.0,1.5595475555804343,0.5976951859255123,0.02530586526477026,1.3977662561264501,0.0,0.0,0.24054924828259971,0.0,0.004321373782642578,0.7649229846498885,0.1205739312058499,0.0,0.0,0.19589965240923368,0.0,0.8318697742805017,0.0,0.0,0.0,0.9201233262907239,0.0,0.16136800223497488,0.07918124604762482,2.103974669386388,0.012837224705172217,0.4424797690644485,0.0,0.0,0.0,0.0,0.24054924828259971,0.0,1.679337030520794,0.48144262850230496,0.0,0.0,0.0,0.11394335230683678,0.367355921026019,0.0,0.0,0.07918124604762482,0.01703333929878037,0.0,0.9969492484953811,0.9708116108725178,0.0,0.004321373782642578,0.004321373782642578,0.0,0.0,1.9054720619247043,0.008600171761917567,0.0,0.0,0.0,0.1553360374650618,0.0,0.0,0.46834733041215726,0.008600171761917567,0.0,0.0,0.0,0.08278537031645007,0.008600171761917567,0.6493348587121419,0.0,0.0,0.0,0.0,0.0,0.0
11H142,1.4958217533859057,1.638988159343682,0.0,0.0,0.004321373782642578,1.893428841779545,0.0,0.9698816437464999,1.2397998184470986,0.0,0.0,0.0,0.0,0.0,1.4794313371977363,0.0,0.0,0.3283796034387377,0.1903316981702915,0.0,0.04532297878665747,0.3364597338485295,0.021189299069938092,0.0,0.0,0.0,0.8965262174895553,0.24797326636180664,0.9111576087399766,0.03342375548694973,0.01703333929878037,0.28330122870354957,0.10037054511756291,0.0,0.0,0.8998205024270962,0.0,1.2946866242794433,0.17609125905568124,0.0,0.0,0.41995574848975786,0.0,0.008600171761917567,0.0,0.0,0.6503075231319365,0.0,0.0,0.0,0.0,0.6748611407378116,0.0,0.0,0.012837224705172217,0.0,0.0,1.6649238934380817,1.473194909204938,0.0,0.06069784035361165,0.004321373782642578,0.0,0.0,0.0,0.9132839017604185,0.23804610312879543,2.0667730370850257,0.0,0.0,0.0,1.8526629443445692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.9074113607745862,0.03742649794062367,0.4742162640762552,0.02530586526477026,1.1231980750319988,0.0,0.0,0.03742649794062367,0.0,0.0,0.09342168516223506,0.0,0.012837224705172217,0.056904851336472634,0.0,0.2148438480476979,1.468790262099611,1.704750904290671,0.07188200730612536,0.021189299069938092,0.0,0.004321373782642578,0.0,0.0,0.28330122870354957,0.0,0.0,0.0,0.0,0.0,0.0,0.09342168516223506,0.0,0.0,0.0,0.0,1.5384480517102173,0.0,0.45331834004703764,0.0,0.0,1.750970984437319,1.0748164406451748,1.680698029697635,0.0,1.5605044151950567,1.0937717814987298,0.08278537031645007,1.6741259827427082,0.0,0.06445798922691845,0.41161970596323016,0.012837224705172217,0.0,0.7259116322950482,0.0,0.0,0.0,0.5145477526602861,0.0,1.2427898094786765,0.0,0.0,0.0,0.6473829701146198,0.0,0.0,0.15836249209524964,1.9064427938170323,0.04921802267018165,1.196452541703389,0.0,0.0,0.0,0.0,0.6138418218760692,0.0,1.0330214446829107,0.9350031514536548,0.0,0.0,0.0,0.28330122870354957,0.0,0.0,0.0,0.12710479836480765,0.06445798922691845,0.0,1.4139699717480614,1.5478977175630972,0.0,0.0,0.008600171761917567,0.0,0.0,1.3879234669734366,0.0,0.0,0.0,0.0,0.07554696139253074,0.0,0.0,0.904715545278681,0.10037054511756291,0.0,0.0,0.004321373782642578,0.6646419755561255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11H145,1.803115554890027,2.136276535660292,0.0,0.0,0.056904851336472634,2.1952629583420618,0.0,1.0849335749367162,1.4679039465228003,0.0,0.0,0.029383777685209667,0.0,0.0,1.6913467641348219,0.0,0.0,0.28555730900777376,0.07188200730612536,0.004321373782642578,0.0,0.2787536009528289,0.004321373782642578,0.0,0.0,0.0,0.7895807121644255,0.12710479836480765,0.5327543789924978,0.01703333929878037,0.03342375548694973,0.890979596989689,0.44404479591807633,0.0,0.0,0.890979596989689,0.0,1.5996647787884168,0.5717088318086876,0.0,0.0,0.44404479591807633,0.0,0.008600171761917567,0.0,0.0,0.7201593034059569,0.0,0.0,0.0,0.0,0.9350031514536548,0.0,0.0,0.09691001300805642,0.0,0.0,1.0711452904510828,1.6307328928171965,0.0,0.0,0.0,0.0,0.0,0.0,1.3647385550553985,0.2944662261615929,2.0459094670350093,0.0,0.0,0.0,1.039017321997412,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.012837224705172217,0.05307844348341968,0.0,1.290034611362518,0.0,0.5289167002776547,0.01703333929878037,1.2038484637462348,0.31175386105575426,0.0,0.03342375548694973,0.0,0.0,0.06069784035361165,0.0,0.10037054511756291,0.012837224705172217,0.0,0.1643528557844371,1.509605704611556,1.5109469486729727,0.9537596917332287,0.0,0.0,0.0,0.04532297878665747,0.0,0.18184358794477254,0.0,0.0,0.0,0.0,0.0,0.0,0.11727129565576427,0.0,0.0,0.0,0.0,0.9289076902439527,0.0,0.30319605742048883,0.0,0.0,1.5950550897593039,1.1414497734004674,1.9631737163752516,0.0,1.7890869150880286,0.631443769013172,0.07188200730612536,1.5060989599284405,0.0,0.0,0.271841606536499,0.03742649794062367,0.0,0.9991305412873711,0.0,0.0,0.07554696139253074,0.22788670461367355,0.029383777685209667,0.6020599913279624,0.0,0.0,0.0,0.6857417386022636,0.0,0.0,0.0,2.1989043994567323,0.0,0.9523080096621253,0.0,0.0,0.0,0.0,0.667452952889954,0.0,1.2435341018320618,0.6063813651106049,0.0,0.0,0.0,0.17897694729316943,0.0,0.0,0.029383777685209667,0.09342168516223506,0.0,0.0,1.0269416279590293,1.3671694885346808,0.0,0.021189299069938092,0.0,0.0,0.0,1.7084209001347128,0.008600171761917567,0.0,0.0,0.0,0.29885307640970665,0.0,0.0,0.7331972651065695,0.008600171761917567,0.0,0.0,0.02530586526477026,0.0,0.008600171761917567,0.0,0.0,0.01703333929878037,0.0,0.0,0.02530586526477026,0.0
11H151,1.4625477288026643,1.7788744720027396,0.0,0.008600171761917567,0.11727129565576427,2.056142262059052,0.0,1.0338256939533104,1.2678754193188975,0.0,0.0,0.0,0.0,0.0,1.4112829130173843,0.012837224705172217,0.0,0.06818586174616162,0.10720996964786837,0.0,0.0,0.15228834438305647,0.008600171761917567,0.0,0.0,0.0,0.7589118923979735,0.146128035678238,0.021189299069938092,0.0,0.004321373782642578,0.47856649559384334,0.2148438480476979,0.0,0.0,0.46982201597816303,0.0,1.4300750555519393,1.0149403497929366,0.0,0.0,0.5145477526602861,0.0,0.004321373782642578,0.0,0.0,0.4871383754771864,0.0,0.0,0.0,0.0,0.8369567370595504,0.0,0.0,0.008600171761917567,0.0,0.0,1.5308397786165204,1.7822575736633017,0.0,0.0,0.0,0.0,0.0,0.0,1.3005954838899636,0.06445798922691845,2.115643789669941,0.0,0.0,0.0,0.9493900066449128,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.06069784035361165,0.0,0.03342375548694973,0.0,0.36361197989214433,0.0,0.8825245379548805,0.012837224705172217,0.0,0.021189299069938092,0.0,0.0,0.029383777685209667,0.0,0.0,0.008600171761917567,0.008600171761917567,0.2741578492636798,1.3581252852766486,1.0342272607705507,0.5237464668115644,0.0,0.0,0.0,0.02530586526477026,0.0,0.17318626841227402,0.0,0.004321373782642578,0.0,0.0,0.021189299069938092,0.0,0.1643528557844371,0.0,0.0,0.0,0.0,1.0273496077747566,0.0,0.12710479836480765,0.0,0.0,1.5052856741441325,0.9355072658247129,1.6703386411274421,0.0,1.4608978427565478,0.6127838567197355,0.06818586174616162,1.995020606124758,0.0,0.0,0.12385164096708583,0.02530586526477026,0.06069784035361165,0.9786369483844743,0.0,0.0,0.0,0.1643528557844371,0.0,1.0737183503461227,0.0,0.0,0.0,0.4638929889859073,0.0,0.0,0.08278537031645007,1.7611005389581422,0.1205739312058499,0.7092699609758307,0.0,0.0,0.0,0.0,0.5514499979728752,0.0,1.3005954838899636,0.008600171761917567,0.0,0.0,0.0,0.08278537031645007,0.287801729930226,0.0,0.0,0.09342168516223506,0.012837224705172217,0.0,0.8692317197309762,1.5048784594102158,0.0,0.0,0.0,0.0,0.0,1.1613680022349748,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.8621313793130372,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.008600171761917567,0.0,0.0,0.012837224705172217,0.008600171761917567
11H157,1.578180609627778,1.6874397745458942,0.0,0.008600171761917567,0.05307844348341968,2.0906459575733147,0.0,1.1726029312098598,1.333850145102545,0.0,0.0,0.0,0.0,0.0,1.3621053192937729,0.05307844348341968,0.0,0.2787536009528289,0.287801729930226,0.0,0.004321373782642578,0.5250448070368452,0.02530586526477026,0.0,0.0,0.0,0.6608654780038692,0.13033376849500614,0.8394780473741984,0.0,0.01703333929878037,0.21748394421390624,0.3856062735983121,0.0,0.0,0.7944880466591696,0.0,1.4596939764779706,0.8709888137605752,0.0,0.004321373782642578,0.26245108973042947,0.0,0.004321373782642578,0.0,0.0,0.7535830588929066,0.0,0.0,0.0,0.0,0.7693773260761385,0.0,0.0,0.01703333929878037,0.0,0.0,1.840043330603494,1.7772092581456849,0.021189299069938092,0.03742649794062367,0.0,0.0,0.0,0.0,1.459241664878082,0.22010808804005513,1.8025684983139565,0.0,0.0,0.0,1.3184807251745174,0.021189299069938092,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.04921802267018165,0.0,0.04139268515822507,0.0,0.5185139398778874,0.012837224705172217,1.064083435963596,0.012837224705172217,0.0,0.06445798922691845,0.0,0.0,0.06818586174616162,0.0,0.0,0.0,0.004321373782642578,0.1643528557844371,1.5242662687669788,1.0277572046905534,0.785329835010767,0.0,0.029383777685209667,0.0,0.008600171761917567,0.0,0.20411998265592482,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.1430148002540951,0.0,0.0,0.0,0.0,1.2750808984568585,0.0,0.4899584794248346,0.0,0.0,1.6848453616444123,1.00774777800074,1.6045500325712614,0.0,1.5240064455573725,1.150756439860309,0.0,1.8656960599160706,0.0,0.0,0.26245108973042947,0.012837224705172217,0.10720996964786837,0.69810054562339,0.13987908640123647,0.0,0.05307844348341968,0.056904851336472634,0.0,1.2615007731982801,0.0,0.0,0.0,0.20139712432045143,0.0,0.0,0.01703333929878037,1.8483123036272844,0.01703333929878037,0.7543483357110189,0.0,0.0,0.0,0.0,0.5538830266438743,0.0,1.523226041965701,0.008600171761917567,0.0,0.0,0.0,0.16731733474817606,0.35602585719312274,0.0,0.0,0.17318626841227402,0.012837224705172217,0.0,1.252853030979893,1.7502769151539928,0.0,0.004321373782642578,0.004321373782642578,0.0,0.0,0.8312296938670634,0.004321373782642578,0.0,0.0,0.0,0.06818586174616162,0.0,0.0,0.7371926427047373,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.012837224705172217,0.0
