,AL356310.1,FER1L6_AS2,ACTG1P23,AL136985.1,DOK1,IGKV1_16,OTX2,AC012507.2,RPL9P33,NCKAP1L,FRMD3,SNX18P27,UBXN7_AS1,SMKR1,MED15,CD200R1,AP001476.2
08H089,0.06818586174616162,0.012837224705172217,0.0,0.43933269383026263,0.0,0.0,0.008600171761917567,0.0,0.09691001300805642,0.6757783416740851,0.0,0.04921802267018165,0.0,0.42813479402878873,0.8825245379548805,0.2966651902615311,0.01703333929878037
08H099,0.008600171761917567,0.02530586526477026,0.0,0.23299611039215382,0.0,0.0,0.0,0.0,0.09342168516223506,0.4842998393467858,0.0,0.10380372095595687,0.008600171761917567,0.04532297878665747,0.6766936096248666,0.9547247909790629,0.0
08H104,0.06445798922691845,0.02530586526477026,0.0,0.416640507338281,0.0,0.0,0.004321373782642578,0.0,0.22788670461367355,0.5024271199844327,0.0,0.056904851336472634,0.0,0.7466341989375788,0.9014583213961124,0.7032913781186614,0.0
08H112,0.06069784035361165,0.012837224705172217,0.004321373782642578,0.12710479836480765,0.0,0.0,0.0,0.0,0.17318626841227402,0.557507201905658,0.0,0.06445798922691845,0.004321373782642578,0.029383777685209667,0.5514499979728752,0.11727129565576427,0.004321373782642578
08H113,0.35602585719312274,0.008600171761917567,0.012837224705172217,0.09342168516223506,0.05307844348341968,0.0,0.004321373782642578,0.0,0.5932860670204572,0.9542425094393249,0.0,0.13987908640123647,0.008600171761917567,0.008600171761917567,0.4014005407815441,0.03742649794062367,0.0
08H118,0.06069784035361165,0.04532297878665747,0.0,0.18752072083646307,0.0,0.0,0.004321373782642578,0.0,0.5118833609788744,0.8394780473741984,0.0,0.11394335230683678,0.05307844348341968,0.03742649794062367,0.5899496013257077,0.17897694729316943,0.0
08H139,0.30319605742048883,0.04921802267018165,0.0,0.20951501454263097,0.0,0.0,0.004321373782642578,0.0,0.25527250510330607,0.7810369386211318,0.0,0.07554696139253074,0.0,0.5502283530550941,0.6031443726201823,0.05307844348341968,0.0
09H002,0.34635297445063856,0.029383777685209667,0.008600171761917567,0.09342168516223506,0.05307844348341968,0.0,0.004321373782642578,0.0,0.4899584794248346,0.8450980400142568,0.0,0.21218760440395779,0.0,0.004321373782642578,0.5037906830571811,0.004321373782642578,0.021189299069938092
09H005,0.03342375548694973,0.0,0.0,0.1553360374650618,0.0,0.0,0.004321373782642578,0.0,0.3010299956639812,0.5502283530550941,0.0,0.06069784035361165,0.0,0.012837224705172217,0.6693168805661122,0.5526682161121932,0.0
09H008,0.13033376849500614,0.021189299069938092,0.0,0.35410843914740087,0.0,0.0,0.004321373782642578,0.0,0.18184358794477254,0.48287358360875376,0.0,0.07918124604762482,0.0,0.436162647040756,0.7387805584843692,1.0,0.008600171761917567
09H010,0.46089784275654777,0.2966651902615311,0.0,0.3856062735983121,0.0,0.0,0.0,0.0,0.421603926869831,0.6232492903979004,0.0,0.1367205671564068,0.0,0.9907826918031378,0.6839471307515121,0.01703333929878037,0.0
09H013,0.11394335230683678,0.01703333929878037,0.0,0.23552844690754893,0.0,0.0,0.004321373782642578,0.0,0.29885307640970665,0.4638929889859073,0.0,0.13353890837021748,0.0,0.11727129565576427,0.7041505168397991,0.004321373782642578,0.012837224705172217
09H015,0.13033376849500614,0.03342375548694973,0.012837224705172217,0.36548798489089973,0.0,0.0,0.01703333929878037,0.0,0.5965970956264602,0.6283889300503115,0.0,0.23299611039215382,0.0,0.05307844348341968,0.5877109650189114,1.390935107103379,0.01703333929878037
09H016,0.10037054511756291,0.012837224705172217,0.0,0.3856062735983121,0.02530586526477026,0.0,0.021189299069938092,0.0,0.35024801833416286,0.8970770032094203,0.0,0.056904851336472634,0.012837224705172217,0.0,0.5658478186735176,0.06069784035361165,0.02530586526477026
09H018,0.11727129565576427,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,0.0,0.23552844690754893,0.6464037262230695,0.004321373782642578,0.17609125905568124,0.01703333929878037,0.06818586174616162,0.4871383754771864,0.5453071164658241,0.7151673578484579
09H022,0.23552844690754893,0.04139268515822507,0.0,0.2966651902615311,0.021189299069938092,0.0,0.004321373782642578,0.0,0.6646419755561255,0.7234556720351858,0.0,0.15228834438305647,0.0,0.008600171761917567,0.60422605308447,0.3384564936046048,0.008600171761917567
09H024,0.03742649794062367,0.02530586526477026,0.0,0.08990511143939793,0.0,0.0,0.004321373782642578,0.0,0.09691001300805642,0.6424645202421214,0.0,0.07918124604762482,0.0,1.0342272607705507,0.49554433754644844,0.7403626894942439,0.008600171761917567
09H031,0.04921802267018165,0.008600171761917567,0.0,0.06069784035361165,0.0,0.9590413923210935,0.004321373782642578,0.0,0.17026171539495738,0.6711728427150833,0.0,0.04921802267018165,0.0,0.004321373782642578,0.4548448600085102,0.0,0.0
09H032,0.17318626841227402,0.10037054511756291,0.008600171761917567,0.06445798922691845,0.0,0.0,0.0,0.0,0.3384564936046048,0.69810054562339,0.0,0.1430148002540951,0.021189299069938092,1.0178677189635057,0.7283537820212285,0.0,0.01703333929878037
09H035,0.13353890837021748,0.008600171761917567,0.012837224705172217,0.146128035678238,0.0,0.0,0.004321373782642578,0.0,0.46834733041215726,1.1189257528257768,0.0,0.09342168516223506,0.0,0.012837224705172217,0.9074113607745862,0.07918124604762482,0.008600171761917567
09H040,0.13353890837021748,0.01703333929878037,0.0,0.35410843914740087,0.0,0.0,0.008600171761917567,0.0,0.4756711883244297,0.9947569445876281,0.0,0.14921911265537988,0.01703333929878037,0.004321373782642578,0.5563025007672873,0.1903316981702915,0.0
09H042,0.021189299069938092,0.0,0.0,0.21218760440395779,0.0,0.0,0.004321373782642578,0.0,0.1903316981702915,0.48000694295715063,0.0,0.03742649794062367,0.0,0.3096301674258988,0.5428254269591799,0.029383777685209667,0.0
09H043,0.19865708695442263,0.008600171761917567,0.012837224705172217,0.14921911265537988,0.021189299069938092,0.0,0.021189299069938092,0.0,0.5237464668115644,0.8356905714924255,0.0,0.12710479836480765,0.01703333929878037,0.012837224705172217,0.5587085705331657,0.004321373782642578,0.0
09H045,0.021189299069938092,0.021189299069938092,0.0,0.04921802267018165,0.021189299069938092,0.0,0.004321373782642578,0.0,0.4409090820652177,0.7611758131557314,0.0,0.18752072083646307,0.0,0.10720996964786837,0.7745169657285496,0.0,0.0
09H046,0.6803355134145632,0.0,0.03342375548694973,0.1205739312058499,0.0,0.0,0.01703333929878037,0.0,0.4487063199050799,0.9232440186302765,0.0,0.10037054511756291,0.0,0.029383777685209667,0.6665179805548809,2.257222446187574,0.37657695705651195
09H048,0.08990511143939793,0.021189299069938092,0.0,0.14921911265537988,0.02530586526477026,0.0,0.008600171761917567,0.0,0.49968708261840383,0.7589118923979735,0.0,0.2148438480476979,0.008600171761917567,0.07554696139253074,0.756636108245848,0.0,0.0
09H053,0.02530586526477026,0.0,0.0,0.09691001300805642,0.0,0.0,0.01703333929878037,0.0,0.1931245983544616,0.9425041061680807,0.008600171761917567,0.08278537031645007,0.01703333929878037,0.13987908640123647,0.9973863843973133,0.35793484700045386,0.008600171761917567
09H054,0.10037054511756291,0.0,0.0,0.10720996964786837,0.03742649794062367,0.0,0.0,0.056904851336472634,0.13353890837021748,0.9014583213961124,0.0,0.10720996964786837,0.03342375548694973,0.056904851336472634,0.6776069527204931,1.0934216851622351,0.029383777685209667
09H057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36548798489089973,0.0,0.0,0.0
09H058,0.09691001300805642,0.0,0.0,0.31386722036915343,0.0,0.0,0.004321373782642578,0.0,0.42488163663106704,0.5998830720736879,0.0,0.18752072083646307,0.0,0.271841606536499,0.6720978579357175,0.10380372095595687,0.01703333929878037
09H062,0.012837224705172217,0.008600171761917567,0.0,0.10037054511756291,0.0,0.0,0.008600171761917567,0.0,0.20139712432045143,0.8954225460394079,0.0,0.029383777685209667,0.03342375548694973,0.17609125905568124,0.7151673578484579,0.02530586526477026,0.0
09H066,0.06818586174616162,0.008600171761917567,0.0,0.3384564936046048,0.0,0.0,0.004321373782642578,0.0,0.24797326636180664,0.8591382972945308,0.0,0.10380372095595687,0.0,0.056904851336472634,0.7678976160180907,0.012837224705172217,0.0
09H073,0.07554696139253074,0.0,0.0,0.20411998265592482,0.0,0.0,0.0,0.0,0.4014005407815441,0.7993405494535817,0.0,0.08990511143939793,0.01703333929878037,0.029383777685209667,0.9474337218870508,0.2944662261615929,0.008600171761917567
09H078,0.012837224705172217,0.05307844348341968,0.0,0.17897694729316943,0.0,0.0,0.004321373782642578,0.0,0.41161970596323016,1.0314084642516241,0.0,0.1931245983544616,0.008600171761917567,0.01703333929878037,0.6095944092252201,0.056904851336472634,0.03342375548694973
09H079,0.10037054511756291,0.1553360374650618,0.0,0.16731733474817606,0.021189299069938092,0.0,0.0,0.0,0.320146286111054,0.617000341120899,0.0,0.22788670461367355,0.0,0.19589965240923368,0.7283537820212285,0.4132997640812518,0.012837224705172217
09H083,0.292256071356476,0.0,0.02530586526477026,0.06818586174616162,0.0,0.0,0.008600171761917567,0.01703333929878037,0.5888317255942073,0.967079734144497,0.0,0.23299611039215382,0.0,0.021189299069938092,0.6324572921847242,0.2944662261615929,0.05307844348341968
09H084,0.10037054511756291,0.06818586174616162,0.004321373782642578,0.2148438480476979,0.0,0.0,0.0,0.0,0.40483371661993806,1.0906107078284066,0.0,0.13033376849500614,0.0,0.07554696139253074,0.7126497016272113,0.6812412373755872,0.02530586526477026
09H088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16136800223497488,0.0,0.0,0.0
09H090,0.06818586174616162,0.0,0.008600171761917567,0.17897694729316943,0.021189299069938092,0.0,0.012837224705172217,0.0,0.8674674878590515,1.08278537031645,0.0,0.20682587603184968,0.0,0.0,0.8068580295188175,0.04139268515822507,0.5932860670204572
09H094,0.35793484700045386,0.021189299069938092,0.004321373782642578,0.19589965240923368,0.0,0.0,0.012837224705172217,0.0,0.44404479591807633,0.9827233876685453,0.0,0.18752072083646307,0.0,0.008600171761917567,0.5786392099680724,0.5065050324048721,0.021189299069938092
