,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
06H011,-11.718559241234583,-2.060464123099961,-11.845964941446152,6.881967116953137,0.06996423266440216,2.07320095665336,-2.783139023591516,-4.587297750344657,-0.540559888121271,-6.813215538838636,-4.779637741929662,4.504080646948954,-2.437839003683095,2.7557685734647848,-3.214142124104267,-1.7074112264451147,0.507490579900031
06H019,-5.085332090974879,9.809204174779204,-2.5800236043539666,7.157257604559668,14.312365634910986,-4.7629356877853315,-6.524617635800605,-10.306787519443139,-3.3705073354651787,-2.240115451518115,1.492264229488794,1.2968708304607102,1.0383750382087653,-0.7639966140802742,1.3374576747500984,-1.173542400899894,2.044952745452154
06H020,-12.779781954224891,12.983187719516728,-7.680969343689626,5.579960987163091,8.620928776001847,-10.232370445809455,9.18652312054892,-0.5931478145945995,1.584175873473764,-4.710876258260202,-0.18214771426917992,-4.545888553431721,3.377959515275776,8.753119392428314,-4.100483856229656,1.3862369034837712,2.9703612635898557
06H021,-6.329074895989189,-0.0772984325615641,-9.841009716777918,1.2067287349044145,0.7926390855484955,3.14158224010382,-5.7182820573843935,-5.2054119891619415,2.8888492041498344,-3.7740158623170537,-7.8175292923395086,3.6209000993026383,0.563767100191899,-3.0651854503881903,-0.8816216512860265,0.8821164922937426,1.4880504680684081
06H026,-6.610739230919848,-1.6088986406699666,-13.222002975645339,-3.6156413119238433,15.324707361141487,0.8168349260868255,-1.5612134399894493,-0.4672868330972837,-3.1600805048094913,-8.779255758387858,-3.362189606264481,6.347880237310347,-1.9947504143409474,-1.989195158636131,-5.4767707118982685,-2.310800383215184,1.7695457327644206
06H028,-21.21031751968096,-17.861023275247103,0.7205377632690582,8.158776647770342,-8.252591270200284,4.485175321096887,4.954690492678197,-2.559939276298769,-12.246025561376841,3.2183005365773827,-8.043507559673191,-3.5588644169432504,13.301535687824469,4.434553154272652,3.4070422568906182,0.48275334480437465,2.6681769855247337
06H029,-3.438149790939069,-16.276902068946782,-3.173759924734806,-4.907996937435087,3.797653290336352,0.23158557514223366,4.590952687434512,3.903747366509278,-4.594595530826796,-3.7428492807094775,5.076355179435593,2.0624730697393323,-8.039917722467846,4.287386939885838,-0.5328322092318357,-10.218116740401308,1.14722460442684
06H035,1.1710834183171361,14.089010627753053,13.600704329104502,-0.8553776798344115,7.872264736146572,-4.917765843421664,6.892755459658769,-4.916204219032115,3.736931229873503,5.097073034399745,-12.004328852020306,5.56598107261824,-1.9442149436609468,0.7472788645654003,-0.318488694375179,3.8826724558316665,-4.553179903326795
06H038,-3.7019613949293113,6.6545034918654355,0.45719095761477807,-0.8782323908735628,-5.08236996737638,3.8539139939119833,-2.3987061870090316,-6.125946939962269,4.442387895677265,-2.8150601297624536,-2.457348799709869,1.196836322884773,-1.0689434835818095,-1.2960105124403989,-1.7015169579343807,-1.167369118205908,-0.4722850527392027
06H045,3.3742581118020234,-0.6302841728611825,13.020356256701174,-5.170489688591315,-0.24352718922465466,-1.2478365640844624,4.81901171268467,1.2270137239851515,6.30132614945453,-1.8111005594850238,-6.562176690957296,6.92474424077472,2.914019874293247,-3.59879333364353,-3.405226888896158,-8.282105221456138,5.6601763330745305
06H048,4.090912499113165,19.209915635663563,-7.8639961442653465,-2.2922963336083337,7.005848703045717,4.3244174109420825,-7.995498626757612,-5.738365559841123,-1.6086082098875452,0.3383265360106372,-4.068745010769343,1.3090698581132474,4.532543070190854,1.2031951890293802,-1.9019248791931669,-2.963246186622781,2.4349851748843445
06H066,-1.9750128213034654,2.6885946527280025,-5.235253844864144,-2.323063849862422,2.4970767320785043,-1.8284642320565276,0.7476451892477443,9.317944248296701,3.432618848515407,-14.673579232418545,2.7863548525850783,-0.8115684280075565,-3.9103824351761403,-1.4768134047807975,2.432733178876722,-2.013337913586402,-3.14087977874099
06H073,-5.476156726654761,1.2397177087621403,-15.611333390045054,-4.171881426733174,1.0415782765754233,4.6531709638718795,-0.9962757391158232,14.22241143401392,-11.706902429828368,1.9346911679998207,-0.4535130893408341,6.856104805259014,-5.261452656635721,-2.4765516068917814,4.701494071293055,3.157950157915296,2.7872884345411455
06H074,-2.6514289519365817,18.457849045266624,-1.4667858103488864,1.6809532458257632,-9.586048535536447,6.729792044772456,1.3418184503421726,8.530123636517686,-5.3096174762306365,5.649106295882698,3.421861167374096,1.38747224379539,-3.2286266120849114,3.2694903698168396,-1.7214087294924085,-2.94747583040337,-6.321406988843422
06H075,-9.7052993535982,7.764371963907671,-0.5919854120970728,-1.0204851117577256,14.437372392354577,6.449559507572973,-7.79051656758117,-3.009579292368162,-2.6546976970360516,-4.775718811480879,-5.83127693054597,-5.517068535775082,-2.1896181477540484,-1.4252389568068746,6.7195337584116395,1.492546624774445,-0.8635519681853373
06H077,15.553293016765975,15.189095876388333,9.428219603927834,-4.771853218276187,-9.821607683654687,5.377694120719225,-1.7638946262116042,8.280024961249591,0.4400463953675195,-0.9635188108192309,4.185135944106799,-3.6322520522242843,-4.123538516514388,2.9108133689546403,2.2722887152454265,0.8900719763354563,0.6151739883779044
06H088,-6.115605030459414,-2.2604003350679758,-8.288159368998908,-0.03309274056023707,-6.597996792136769,-2.667868494038114,-0.07770004643072764,7.466754152991616,-0.01702021168370174,-0.4834226097135851,-3.778888053397699,-1.1972445451470506,-0.4609159904214105,-3.7191010779052247,4.588615255831671,3.393428569196344,6.973385418198882
06H089,-4.060314848856841,-13.785709688402795,-0.5065710321657808,-1.053309101007125,6.285318625814611,0.8790965649953179,-5.231482515214552,3.717222255447542,-2.9544240108844004,-4.195876984650589,3.4521855968539454,-0.21497582452235842,0.31210246201314135,-2.868622274063401,2.820174066373096,-2.3950249615653965,-2.081991897988379
06H099,1.4296437669462008,-8.95025937843009,7.266312150248966,-5.968862598718811,-10.3434996123591,5.831933168950666,-3.050441403423107,4.1082813791708155,9.11977996852926,-2.2774494325945565,-2.352116220247533,-2.0109328592800586,-2.7991090973524075,0.03844863746932867,0.08663065140439447,-0.2874760863367436,-4.065476045335687
06H103,11.122874160999016,-2.6772149849354205,26.05902167249263,-3.761334050755783,-12.53354481531479,5.35096777634223,-3.35634989143208,5.1373668676529345,-3.7165184175467663,-1.9690147797137576,0.2410110130742366,-3.344843257506366,9.023611254113,0.46909068085070954,-4.323486492210581,2.2627451431779955,-1.6015343847606793
06H106,4.027553202407258,-7.5778212273153525,5.825690878551139,-2.597481588755332,-5.315118279742453,-1.0717197170620234,-5.903756933356908,4.323912059137538,5.109080855753882,-3.026895393973038,1.7433528841815877,0.4773668590215048,2.962349022814575,-6.441347616977815,-2.754642261750771,4.49950184982087,-0.05121690284095293
06H115,-9.683809685892719,2.1205341966080136,-1.091178229131091,2.6924132276294763,12.408181122333755,-10.914038131485379,4.857045963476635,0.5182822313879818,1.1983802182861787,0.4755484589861264,0.6029682855454175,-2.739203445643712,6.315051416698603,3.71207810177885,-2.9319248226634196,7.799462944527562,5.100948376532501
06H117,-8.154984000937622,14.389616550457596,-6.870145516689911,4.7098213684866295,-4.7917402763533925,1.9740266920118377,-3.2210489210289346,1.4447129236176723,0.7737612666822692,-1.9161286822650685,-4.7697397945015725,-1.4702374378921754,-1.630586383913924,-2.309685736879218,3.516532427158596,1.9419302783385746,5.736623896793842
06H133,-12.584757515168285,-4.416137951985737,2.5344215012297804,7.556089202977389,12.580544407133907,-5.636375466803397,-3.6338682818799475,6.205725260574449,-4.210259156631796,-7.32463863133936,5.491382836638331,0.037271737891158535,-5.752309180370138,-1.5335834304227085,3.085635343324595,3.539261062640805,-4.2078906215691925
06H144,-3.653369028365109,-11.378072935167637,18.220743495683248,-0.6228635111725885,-15.367056467566426,7.1568158092693785,2.972403264067093,1.9759377651335117,-5.848718267670835,0.46319940971843576,-5.818433195380564,-5.134483447033413,14.484345060749801,2.5737371845628485,0.37528209115539746,1.8761570579606588,1.7368551507468795
06H146,-1.5948884070158724,-6.240597908053573,16.042814468040273,0.9507023346948098,-3.9095933080958782,4.887851583853539,-3.0222741328945197,-0.949449314916526,4.782401327289105,-1.2624705230092113,-5.787464227361798,2.2545469437332715,2.08121064196915,3.5145003160278065,-0.522962155028474,-0.9150276573528577,0.7433767180099764
06H151,-8.588787603752813,-0.31478913261260955,3.0821781813307148,-0.006936126781788121,7.463063764476447,-4.69337839544374,7.927973286830969,6.607479672153342,6.877030535890781,-4.9599295694895975,-1.5535119445198244,-3.227493851764324,2.2137739802538623,9.462652001679299,-1.0280443247831084,-2.408410319638921,8.26430467089657
07H003,-10.183045970333907,15.402096172282558,-4.382631035654606,8.469066319964488,0.2321920893284281,-4.287575650122796,0.5478988601573311,-3.8910560874446514,-5.235658548133021,-2.4278130136170586,1.2718315226139483,1.1388400820535176,-0.2739900640467662,-2.256921431162323,-4.8755158999808295,5.622718773031138,5.016719092419489
07H005,-13.628298899676423,-22.781578289589017,-3.790623316598417,8.284031909908103,-6.385086343567395,-4.441996654820885,-6.218350793348232,-2.665834113391274,2.3554897285070924,2.182258978514341,1.0624811130511778,1.8122151248192633,-9.774703644693819,0.795793869365833,-3.5844495936022196,6.461805833595708,0.12609963415299452
07H009,-1.7567690091485089,19.47563722077892,13.841568986454053,11.343549787479704,-10.406424278277417,0.7044387721038017,-3.116180786083665,-6.294925141942332,1.1097531287406364,0.40932189894970056,-4.455421330512515,2.473633537796519,0.32992177187609245,-3.6147955162626424,-4.380972657502627,0.6407095737333114,2.0769583261214746
07H019,-0.39582371545693307,9.586101687243998,-13.55011385811197,-4.390875652968373,-0.25516036205343295,5.696879705581912,-4.489859002654872,-1.5794422110720632,3.2496229272882533,-7.262298765125662,-2.925183762186701,2.6418926064454618,1.0198292380383127,-1.7316802089877135,-1.8970145889565602,0.24872000939159977,-1.6247035729178854
07H020,-6.069305980223068,-4.258019033542008,5.506974590799899,3.8363643429388135,6.741705277705371,-4.107785448705549,2.578690217299602,-5.2907206744149065,-2.6572916101923876,-1.2927591511461607,-2.158660507289712,10.257274513285841,0.5311905834747088,-4.303902832809456,-6.496545268116174,-7.95240388988105,3.470949491129741
07H024,24.892105405827646,4.812136041745667,-1.4401423475214736,-17.02785342545453,11.293150712307446,5.86906408925027,-16.92870237005544,3.9930429356788784,-4.602422956907054,10.728673459496129,1.8014502503759688,-2.1856797098757443,0.7724406543357241,3.6241685964249823,-7.494623932151763,1.1564519129297854,0.505789443759231
07H034,141.44561646811866,-5.274184505266936,-2.788865871946448,-8.62682408467858,-14.68350065175005,-27.99246881022514,-6.5243227301744335,-11.208853060045069,-19.01098240160583,-10.878193985000358,-4.469978756568537,5.469647834411727,-6.634811136118978,12.571068064178034,5.599639672005743,6.2089434816531455,3.013591446398519
07H041,-7.796574238502203,13.06832876833192,-15.90494355452872,2.3327931625410336,-10.889900619703264,3.7057969219263143,6.819784218797881,18.088660344739882,-9.468369270366729,2.7749922542481733,-5.464214273860337,1.5732529934760089,-5.87072783891031,0.20258811440987823,5.480107808187271,-0.6902387979386122,0.46056993532106516
07H042,-10.135258459592492,-10.632793805349998,-3.81941776563261,3.2036225707701025,-7.449081703941572,-5.49801076536259,-1.8469024033953425,-2.436898602253607,6.547539127926167,1.7049393558560058,-3.2226645686590993,-0.16206992936472908,-3.605471029657801,-0.4721573184498129,-1.6216008034809126,2.2009668218381484,2.656109438387972
07H043,1.4256187509715486,7.0156788780357076,4.954239728766879,-12.875040831646338,3.4706079153928915,11.839363160233816,8.98937012640982,-10.206822757625151,-0.5042335274644048,-4.721008219942159,0.3662684135353384,-0.34909265783104887,-0.7136439997250228,-5.215891264764205,1.1440952856111315,5.69745040813763,1.3836900666968854
07H045,-4.002635433699751,9.7024113355291,-2.9030296059926117,-1.317930327021379,-12.228109637923612,-2.3678301433037507,9.21974014308559,16.417841575226582,-10.612371429863346,6.482751786014001,-2.175951510041688,1.553290660813987,-4.770587608128807,-3.183517393589236,3.698275242297868,0.2840632660652126,4.814906823967349
07H052,11.346325893436331,-1.4779544256155532,12.108344679380272,-21.153871689803374,-1.0969171663877146,13.66959833117563,11.705808655004294,-7.175127313719418,0.4108692683314631,0.507734382937721,1.3679410270290808,-2.3449356952239695,-1.4100575078344462,-2.3275008013349194,2.2489344463831182,2.284366039409257,4.522528007408128
07H055,-4.085888161121778,19.542640257773535,6.020939674778059,7.633092768365933,-11.103181132850246,7.754171577799541,-2.5034900888885585,0.8054236440098774,-1.1304724700379047,-3.0920954185462097,-0.8059296315158062,1.0996304856248802,-3.6268852790512507,-0.35351821537195727,-3.2796027759647757,-2.547743736190055,-1.18796884319459
07H062,-12.299316113786732,-14.229106122109357,-5.358329738401213,3.238060650019122,-7.361461627790562,-4.0320379597271865,-4.233261106862626,-1.783550798560649,9.212955355268445,6.3291713834934935,-3.318407505956791,-2.7593967892907534,-3.5774688884834625,2.014751641705962,0.4353363012207785,0.7108028875609984,3.139068087756172
07H069,-11.947514029764617,-9.492888925648648,8.297293124456019,4.693281487751907,4.570067108210042,-7.364248815018054,-1.7601745344867405,4.300478485130034,-0.9828605159346168,3.242514452369998,-0.5715565659750588,-4.043209766950915,-0.022357349184179726,-2.057881006616623,8.793830580618966,-7.82347130539383,4.838998831912858
07H082,9.832046883639741,0.33565996324824443,8.006485190683101,-20.90918958001994,5.512020536674555,15.197953607281228,4.725900056115334,-4.037260066237315,0.21416260971161283,-1.7459191157154612,2.337285444115631,-5.2860713946810725,-1.314785914872394,-1.8001675066456702,0.5097328609559828,8.156575364290584,2.123283237514705
07H089,-15.539708350817563,-12.282647736259712,-3.4330392499160443,9.448277376203098,-6.3843781080998445,1.0177089310612826,-5.323459391652315,-2.1249819618409433,3.304038824813208,-4.349358973311456,-1.9844141152919925,0.9322414073630323,-7.714777766184556,1.240073604340831,-4.583682897655075,3.8835522100280393,-0.5036851100081329
07H095,-10.213082743831094,-4.391558045626384,-7.308875270266977,7.650826434743518,-7.522820676364942,-3.4473750962008936,-3.642060663663865,-3.364084228375485,6.177754709981267,-0.40479247187929845,1.258971719378542,0.7343069907583438,-5.0240258025373965,-1.7568149822842498,-1.4432671456499062,-1.411895628343837,0.26137066941494197
07H098,-1.6197473681194898,-1.0935436322250736,-3.3071636877983597,-5.854324693423081,4.7768192910511384,6.997450195791667,-7.992485933794193,3.808416487889712,-0.6770807842063732,-2.6015320210163866,-1.6912377375608094,0.7189528079231751,-1.3725145000124626,2.2031568980275145,-5.455803786954628,-0.8886485202381627,3.4067668701959453
07H099,-6.825243028697279,2.2599222447958947,11.854548436287386,3.0463023823566457,3.8390390979289934,-8.089870276068318,8.461530977926346,3.064375824561785,7.09997041390634,-2.120035626990103,3.6220606593405877,-5.429338050218128,0.602397845907005,12.513864489960948,-4.1506537741594,-0.1228198294748197,2.127552844839173
07H106,9.626395458430334,-5.327088224567914,23.183204749978408,-2.791618210077013,-14.425801852926472,1.2868582615179807,-2.044161245132931,3.114606177314776,5.948656398910949,-3.506301938627703,0.24577913445387914,-1.7411122237197751,-1.8427922247790351,-3.4457230091390474,-1.4965816423738838,3.159322595136498,-0.9197251730578165
07H107,-2.1472492275737753,-11.130677011493079,12.155068970523029,-1.623175768553265,-6.9057951567306555,4.581767908540559,-0.5448457634791054,0.6918681456978024,-4.1759368632585225,-1.4919418994280764,0.7006828280243594,-0.1803164050888298,10.408670679184631,-0.09005943332582317,-1.5958283473966426,-0.4925330626933694,-0.2852682619298026
07H112,-8.232331606870394,2.586167535175328,16.36347268364103,8.338658623245443,-6.174640173002472,6.039972970583328,-3.0074129473743603,-5.387430016761236,-4.559324434233781,-5.015380943545236,0.9340336591276519,1.5439877583348418,0.731552834645758,1.9822826995186298,-4.7618636088515816,0.43416436270225256,-1.9114704797241768
07H117,34.793361069213354,4.006985124547642,14.240083571228025,-14.999821700133696,-18.87116044867252,2.6500187780943865,-0.6539165264799063,2.890249447691918,6.110142245281809,1.416558236441301,1.90032592420539,-1.9592431478960284,11.69684197112756,-0.8116969106245064,-1.7736427722522141,-4.882997646551105,-3.9855928454323664
07H124,-4.496514970907099,-11.923681555260082,12.08351425922646,0.3923667797155703,4.089081410471666,2.3838180584644126,-1.6002425138342127,4.246667843826447,-0.42803755053752623,-2.0556591397560657,2.154176574011551,-2.162656987427773,0.15634366297802108,2.180479240811232,8.627666992714202,-6.268438564275085,-4.734903251440516
07H125,-14.954953448732592,-15.778458182942828,-6.051037541983467,6.834641070248828,0.17943887670626332,0.6320928254784279,-5.804449017146048,-8.616565098336006,-2.7998709521298775,2.083042899124422,-1.9698349709163123,1.783951830375553,3.5584474992611073,1.7669722295736525,-3.554307147144577,0.7638673878645579,1.2207453986326997
07H131,2.4704484443940005,-8.728265411364719,-0.2632311421400839,-9.78614594815561,4.264773394512554,1.8216656784100937,-5.9587934559775615,8.774078587454818,-0.4715847283508363,15.344417284909055,1.8391120894064092,-2.2409204144404726,2.649978154010598,-0.21640936274362144,-3.562978770100565,-3.5987959590427194,2.1188620640439133
07H133,-10.985447754724177,-23.153295913606126,-4.099551235587487,4.629939074687577,-4.4786278232969785,-0.7224359946084548,-4.147040684219082,-2.6423832947530004,-1.1914181565423427,-0.21384917672505227,1.1528648898324478,3.674635342865673,-4.478527387185215,-2.4792936289303174,-0.2886100684860647,1.2002233584150617,-2.088687583457292
07H134,-1.3210250919200015,20.377758575861783,10.160500427364099,8.893221194310133,-8.575401543919194,1.4401006931421905,-3.1211907098140967,-4.0072289852895775,-1.727077156624458,-0.47235582590795977,2.071875647245882,3.460705137397409,1.2195728742449354,-3.1956714757396445,-5.558444928469358,0.8146199792858426,-0.011666557008389755
07H135,-12.284614836442016,-19.67581410494749,-3.6136415883397017,-2.6625549188077215,-6.159067370043406,0.9576481130633321,1.6786854024833169,4.656985384266224,-2.684845000114409,-2.2704223953083122,-4.163525057173748,-6.115122871455427,6.003113210329799,3.1680693481389026,3.1801576816627173,2.215975526199682,-1.9643993257372996
07H137,-5.622238054332591,-10.281638580268384,3.335708582851717,-3.379650567603345,7.850335429743299,-10.546695680432354,12.1135378494581,9.58291042637585,0.2754229979782602,0.6503936338858566,-6.661801651527286,5.779834034743619,0.3874587815375879,2.0522209676803174,-2.9361344368345357,1.9469503506789918,-9.526258850704986
07H144,-6.028281328472451,9.173171057368922,-5.194872230570524,1.1884897614075782,3.9872249215641817,-9.513494123891787,9.718065914848253,4.071609399562593,7.194133158921742,-3.8058808250354135,2.213135197778868,-3.9964492510926104,1.951108645225859,10.40755706670964,-1.0301581746936594,-4.094333919819135,4.497069199581468
07H148,-6.536219090209504,7.886510751722704,-10.398124777237692,-3.414506789050435,18.524374380864828,11.011609713368536,-11.273387757069312,-4.6734678238609,-4.790575600935431,-4.970491870551652,-7.51399733040049,-0.38688521388120634,-0.750762985841215,1.790985210730746,0.8496481801153942,0.3131632068977841,-3.874637896288211
07H151,-10.715186700014486,-14.733074407367582,1.3983133347259935,3.2728152192570366,-6.840726460718235,5.2110758710740726,1.5782651964359393,-0.214431548925046,-10.991741045127903,-5.10318129302463,0.6577323194977813,-0.07863477859520457,9.14987284709955,0.05894236355527077,-0.9840864081486342,4.3045694304034505,-5.083113706806305
07H152,-10.50124631385299,-16.909558461210388,0.13343744928869467,5.496426725165824,0.4130693080553359,-2.6745191780510877,-3.817004210504146,-3.73974183289081,-0.7450660839280158,2.4954122811768906,1.2826069325593594,0.5949344368583952,0.9436935298529934,2.7398903177246834,0.5087453470418668,-0.7619725061356285,-1.954423268287826
07H156,-10.38714746997393,1.3750731250302157,-3.987753242725244,-0.4924694684984876,9.460290971437848,5.872091934276149,-4.771541053055273,-6.035655335258012,-1.7897774863818963,-4.79610375372125,-8.655701720860986,2.253122870221623,-0.05431237887525232,0.12837574548906105,3.307790210186846,-2.188437620098031,1.8142229971104893
07H158,-14.670742852585336,-14.240502932071555,0.6480266565288451,2.26262001890995,-6.373235093987662,11.85412096264569,1.6913765333979665,-4.655465427507908,-9.909361862730698,2.66017283021343,-7.0118150449159735,-1.4421804747192286,11.431706007139347,5.1631204325197775,1.3664372210968003,-0.07682943613296267,-1.1800104464529708
07H160,-9.670592591993584,-0.09551942476931413,-16.970669353906253,-2.0926354311369253,-9.404813233477146,-2.509387784083462,4.137193275630555,3.8544758410513253,-5.534095779989601,9.049322760763426,-1.9654272748883668,-8.341591113577874,-0.9779473875618132,-0.6693030163589647,7.246459095510192,2.619611488857358,3.5132473629784915
08H004,0.35686859159587536,27.888434368343216,2.2017434878937516,13.424167121072825,-6.363251837355033,2.3070548626096268,-4.476723261686872,-12.708669547621191,-4.747641665884185,3.1794424664003955,3.569341675830845,2.196590253502536,4.555895936543758,0.12826412179099478,-4.341909972406155,-5.416701212364916,-4.606776858586608
08H011,-2.5829960037704334,17.635437059517056,-6.269408879613532,4.383571028831374,-12.013704204606242,2.8797007346031687,2.121254248257057,5.078915553572522,-7.208322470782003,5.230602431879396,5.107669281891809,0.7058246006332253,-1.362281223482576,-0.6658752144728975,-0.6837947835807432,-0.25707127619333214,-4.286182711757158
08H012,-1.9425400970225533,-10.116589032637131,16.243427070436645,2.3139681328819144,-11.005493455738009,-4.35423761543092,-0.8403045705102905,0.038768814233702306,5.818753932069667,-0.951763455677666,5.0912574126507755,-2.59432234664475,2.831536464705195,-1.3985343371168601,4.329033564588703,-3.0735694386880645,-0.21155287230183123
08H021,-5.642344032574917,19.0473497449331,-9.320957217408747,3.076641343331663,-12.578820940210635,3.9761412844350894,5.602341573975414,10.410879594861257,-5.8141680035243555,4.0296405109394815,-3.1991080084900085,1.3892838582493527,-4.3141634480760995,1.8972572327516566,2.9456052280113316,-4.907551403162318,4.318716346763423
08H033,141.49234425921657,-5.387824866262557,-2.848810685107148,-9.186223966946581,-14.466486274491686,-28.459700725650396,-6.555086774474403,-11.639970060194244,-19.129439058971617,-11.325325677809012,-4.083540173383945,6.787236789389024,-5.771987135416656,12.771299963685255,6.130432704584163,6.197814219441534,3.741432694031518
08H034,2.618555113795586,-3.745256223931771,25.613880667882796,-5.667602436348782,2.5586667250630515,-6.815656337487047,10.191677893668327,7.232162042182762,2.7073097479579493,6.020165276790491,-6.878775949134607,6.302667667633296,-3.404918503581306,0.9240339002147958,-1.2178637116246738,4.300979689160924,-8.346963489097604
08H042,-3.6983363376048235,1.076960284042432,-3.5633873823702267,-4.7420217820494255,6.616056262214576,-13.209078025067294,10.874495466951842,1.373645278311397,4.97327938063935,10.24356066458565,-9.295776749771308,6.709202004229617,3.9111905022248132,-4.292106359810472,-0.22812828037211225,0.4414767480942955,-11.295477840452854
08H048,-5.5526631605726005,0.09149256425072227,-11.67587194324555,-3.420770228268599,2.7349539291893743,-10.178238331275693,6.313323052757372,1.8894150404161256,0.5832999677805006,0.04931102850995572,4.824180021791817,4.175475955488634,-1.2213612387692618,-3.7644709301780934,-7.264342275504299,-6.728814670868655,1.9153317492942106
08H049,2.382890159838747,26.114229823895457,6.633622441357902,11.75217533810401,-7.814027532235016,-1.9133832684925534,-2.5933565244968504,-11.390915948630159,2.286641598528551,-0.09583093492048095,2.6407755157268724,1.8548383881278414,0.37953721864700724,-2.1386386993167656,-4.192387770908912,-3.3280577559042124,-2.82430869743194
08H050,-1.5778782548830732,-1.926917667885474,8.446283704347772,2.2950424649283145,-5.510683864492429,1.6963485371233946,-4.896624047802437,-2.8515944144725327,4.427646850459668,3.8025285239846283,-6.447426964708515,3.9331443897515115,1.4707707107621384,-2.7189956550382783,-2.6967360274046297,-0.8993191591649508,3.1273744705371698
08H054,25.579913664777997,5.045188323962012,13.48840748272617,-15.927026494094218,7.532761360345248,-0.1418062796637855,-15.926693801767755,-0.12704575334851828,3.7365352648180776,8.986930985414206,1.9672986206256902,-3.577505859009359,1.0498577316003148,-1.4532357913711356,-1.4831654884501317,0.695573109844918,-1.2639268615897503
08H055,3.44314072292991,-5.443011981454064,-12.38755738075504,-10.750094557147245,6.612272307184847,6.9688300740821445,-13.898510315536663,1.277539636714304,0.7111640329066798,1.4984118195140526,-3.8302881007803413,1.4975583011681417,0.49077193540152714,1.4895784657899054,-8.137765179970994,4.185652351061718,0.8383126259243616
08H056,-11.124635427806147,-15.44662491343592,-14.467426381838843,1.6938831778380123,-6.923603843028376,-6.067993447310165,-5.135373713242863,-4.5876587962749715,7.618518939497659,4.630045562236199,5.04557632440657,-3.0401704243957353,-3.7498786553708388,-2.0551929753700406,-1.8383761961026472,5.043415749854718,-4.436938132526932
08H062,139.07256993439248,-8.431139999334842,-6.324828535150752,4.079135794439936,-7.876127042313726,-19.20974476527462,0.3825415257500393,-10.518736550874605,-18.64411687441721,-9.556631711831274,-12.876477151936129,-9.508147981535481,-10.887723262686071,10.291953947185654,4.803287346939575,0.18999646725353125,-3.4564345603905737
08H063,31.168248546546657,12.239784419543014,-8.196736359250972,27.621826802224298,6.86507142036546,26.343067213675827,1.3646889910120727,1.4250362593984638,6.61559704117024,3.6534917466638808,15.167054492024807,35.01468269071945,3.5662115055976433,21.669772310357885,26.117724472235146,8.12763664394857,-2.61198652269784
08H065,-6.682069625177572,-17.68268306049968,-2.169386014603927,-1.3778174187984553,10.653501893379104,-1.5089776098320624,0.5139101755632605,6.460355962895949,-11.530401343266066,-10.4475388538056,-1.668357778908913,11.331180535070825,0.3804524447060464,-6.565432573295763,-8.094197421721065,-6.597452683896714,7.012474471943141
08H072,-5.907292404786392,4.261164199733596,-1.0591260404854435,-5.626901922144162,10.08333113141325,-3.4745064919373263,6.791450332905479,3.4386640547160603,4.569703624818046,-0.5662997512995521,-14.277958409079604,3.7821775576269703,1.1984374400608326,1.2868691291973404,-1.279767738644409,2.316578354426089,-6.470661942864723
08H081,-2.5729302777288465,18.994316189763257,-2.2991899649343823,0.2594859932207324,7.70375796858159,-2.371612182200716,4.784320299225596,-1.0706447345065722,6.366616785273241,-7.259065794885509,-4.205734438674463,-1.1194832786081632,2.92453966157671,5.888569917534811,-2.0691002763264925,1.3286530433108579,4.069841791402662
08H082,-13.422525289138973,-22.714507062750254,-0.4609097943989649,8.86496490585678,-5.539802188886843,-1.739631243890857,-0.8672830957180946,-1.9382246770176013,-5.92865838542467,-5.484825373132678,4.054667639095745,1.3957037451529817,0.7940791832257387,2.7788098871614997,-0.7188141519143988,-4.075229371663954,-1.8607275694870267
08H085,-5.940727027160468,1.5383522304489479,22.261129596981952,3.7816440812561547,-1.9567418442237006,0.8693661532852013,7.790050830258545,3.451777036717989,-11.549391096460536,4.251773180005792,3.6209700819821586,-0.1088196773817196,-4.350728555824507,3.000584299102802,2.018877631871894,1.8703486650712282,0.7183232803831856
08H087,1.2639194339037516,5.728458214672044,8.439622662001165,-5.021228187856775,15.128572397337674,7.859703961131445,-13.355349198231584,0.6869860411823712,0.7346884966401048,-0.48107889022052186,-2.8376037049159817,-2.67273513704773,-0.13833360275160803,4.282256850439386,-1.2347292251080704,-1.9878173317185472,1.6269702865866118
08H089,1.2484641246478858,24.291399650587202,13.507752107114225,3.502518341139309,-9.62490086451977,9.460636871102894,-4.32150827067226,1.913278995250296,-0.0279705322641417,-3.1700704397874753,1.9112397453629475,-1.3208121924659468,-4.1457654492625275,1.7043380044165686,-3.8722932699810064,1.3711532867744447,-7.706870033718905
08H099,1.5071353320793657,19.22577436034444,13.847129636736216,4.281126414210532,1.7155677917301058,-6.919188020826929,6.438630697899829,-4.272597185483044,7.55040770701074,1.4476209055445728,0.0126752253652756,-0.7922094697836849,2.564216547168889,7.429200668285609,-2.246770618077098,-2.6766595058771134,3.7605283510978715
08H104,0.4539969598797192,20.906050487197717,20.028292667570522,7.668875419464618,-9.66532780075452,6.835155831225618,-3.506894904145387,-5.159019567014072,-6.382560546837189,1.7014580789338305,4.527352019023691,0.9909219801190785,-1.2261113743404768,-1.097046688378035,-5.98313152396927,3.747410007412457,-5.058722868336698
