,LINC00237,AC010260.1,THOC7_AS1,KLF9,AC122707.1,AC008395.1,AC098820.2,AC007229.1,AL049870.4,AC110998.1,ZNF337_AS1,MFSD4B,GCLM,Z95114.4,GSG1,PRR13P5,ANKRD20A21P,AL358394.3,FCHO2,AF254982.1,AL078596.1,AL732372.2,AC139453.2,BX927359.1,SPRR4,AC073349.2,FOXRED1,ABCC11,AL135929.1,PSMD6,DSG1,LGALS1,HK2,AC113383.1,AC099331.1,CENPA,AC017048.3,AC008622.2,AC092809.2,TMCO1,AC107983.1,PGAM1P13,GPD2,TRHDE_AS1,CTDNEP1,CENPB,TCEA2,RPSAP55,RIMBP3C,AL136162.1
09H031,0.004321373782642578,0.0,1.4868553552769432,0.04921802267018165,0.0,0.5276299008713387,1.0817072700973491,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,1.4291060083326965,0.9324737646771531,0.0,0.021189299069938092,0.0,0.0,0.004321373782642578,0.0,1.4763968267253302,1.437750562820388,1.448087666692341,0.2576785748691845,1.339650157613684,0.01703333929878037,0.004321373782642578,2.4460242850234906,0.0,0.0,0.0,0.0,0.0,0.12710479836480765,1.0711452904510828,0.0,1.0748164406451748,0.9876662649262746,0.0,0.06445798922691845,2.131458260106525,0.0,1.4632956099620027,0.05307844348341968,0.0
09H032,0.0,0.021189299069938092,1.6921416093667836,0.021189299069938092,0.0,0.6919651027673603,1.4060289449636152,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,1.3461573022320084,0.04139268515822507,0.0,1.4321672694425882,0.8169038393756602,0.0,0.008600171761917567,0.0,0.0,0.08990511143939793,0.0,1.4812992733328558,1.3654879848908996,1.2736955879300922,0.19865708695442263,1.1821292140529984,0.9938769149412112,0.004321373782642578,2.5880026411213555,0.0,0.0,0.04532297878665747,0.0,0.008600171761917567,0.0,0.6273658565927327,0.0,1.4055171069763763,1.5027001753105629,0.0,0.19589965240923368,2.428377801299087,0.0,1.3077099234048066,0.12385164096708583,0.0
09H035,0.0,0.0,1.808413551400368,0.0,0.0,0.20951501454263097,1.2105860249051565,0.004321373782642578,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,1.3710678622717363,0.6053050461411094,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,1.6236627073562047,1.3102683666324475,1.4599952560473914,0.3820170425748684,1.098643725817057,0.17318626841227402,0.06818586174616162,2.437481026415688,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.7505083948513462,0.0,1.2054750367408908,1.2803506930460056,0.0,0.2695129442179163,1.7426465899387362,0.0,1.110252917353403,0.5728716022004803,0.0
09H040,0.0,0.0,1.6570558528571038,0.0,0.0,0.22788670461367355,1.024895960107485,1.0094508957986938,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,1.171726453653231,1.0799044676667207,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,1.6645479622465467,1.4491697321652008,1.3778524190067545,0.03342375548694973,1.5971464878336954,0.01703333929878037,0.03342375548694973,2.5776066773625357,0.0,0.5774917998372253,0.0,0.008600171761917567,0.0,0.0,1.0203612826477078,0.012837224705172217,1.3332456989619628,1.2190603324488614,0.0,0.021189299069938092,1.7393349601960792,0.0,1.5434471800817002,0.6263403673750424,0.0
09H042,0.0,0.0,1.5847833789965078,0.01703333929878037,0.0,0.30319605742048883,1.2641091563058084,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.11394335230683678,0.012837224705172217,0.0,1.2629254693318315,0.989894563718773,0.0,0.02530586526477026,0.0,0.0,0.0,0.09342168516223506,1.4631461367263496,1.664735968518705,1.365862215402555,0.11727129565576427,1.3096301674258988,0.44560420327359757,0.0,2.5202083268859914,0.0,0.0,0.056904851336472634,0.0,0.012837224705172217,0.15228834438305647,0.5987905067631151,0.0,0.9143431571194408,1.1690863574870227,0.0,0.10380372095595687,1.9284982681236909,0.01703333929878037,1.0711452904510828,0.06445798922691845,0.0
09H043,0.0,0.0,1.7155855518931962,0.15836249209524964,0.0,0.5477747053878226,1.0637085593914175,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.03742649794062367,0.0,1.647089428716555,0.8401060944567578,0.10380372095595687,0.008600171761917567,0.0,0.0,0.008600171761917567,0.0,1.7298125071609356,1.4440447959180762,1.4227539413013481,1.2234959409623944,1.2588766293721312,0.16731733474817606,0.0,2.4819726315639583,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.8976270912904414,0.01703333929878037,1.555578072772955,1.428134794028789,0.0,0.22010808804005513,2.1868433703244703,0.0,1.7748817658187963,0.18752072083646307,0.0
09H045,0.0,0.0,1.697839368218363,0.0,0.0,0.7497363155690611,0.6404814369704218,0.012837224705172217,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.23299611039215382,0.02530586526477026,0.0,1.7363965022766423,1.0637085593914175,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,1.603793704136963,1.7062909572587635,1.3085644135612389,0.10380372095595687,1.589391023136933,0.03342375548694973,0.0,2.5118299060607314,0.0,0.37657695705651195,0.03742649794062367,0.008600171761917567,0.0,0.0,0.6253124509616739,0.03342375548694973,0.6334684555795865,0.5390760987927766,0.0,0.0,2.012541972775836,0.03342375548694973,1.446381812222442,0.10380372095595687,0.0
09H046,0.0,0.0,1.664735968518705,0.24303804868629442,0.0,0.30319605742048883,1.2412973871099933,0.1643528557844371,0.15836249209524964,0.0,0.0,0.0,0.0,0.0,0.06069784035361165,0.01703333929878037,0.0,1.129689892199301,0.9464522650130731,0.0,0.012837224705172217,0.0,0.06818586174616162,0.008600171761917567,0.0,1.5149460053080044,1.4520932490177314,1.355834495884936,0.44404479591807633,1.049605612594973,0.0,0.004321373782642578,2.4917537827721477,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.8475726591421122,0.012837224705172217,1.4382258076045296,1.2079035303860517,0.0,0.1367205671564068,2.2456113598909075,0.0,1.7747358825517534,0.6618126855372612,0.0
09H048,0.0,0.0,1.678609416558926,0.12385164096708583,0.0,0.8727388274726688,0.9745116927373283,0.01703333929878037,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,0.07188200730612536,0.0,1.6390878710837373,0.515873843711679,0.04139268515822507,0.05307844348341968,0.0,0.04532297878665747,0.0,0.0,1.5744942682853276,1.483301952358167,1.4595432582804129,0.8750612633917001,1.4199557484897578,0.08635983067474821,0.004321373782642578,2.4036008975182805,0.0,0.0,0.0,0.0,0.0,0.11394335230683678,0.8175653695597808,0.0,1.1708482036433094,1.151982395457474,0.0,0.26481782300953643,1.9389697972228903,0.10720996964786837,1.6017341482601049,0.287801729930226,0.0
09H053,0.0,0.0,1.8808135922807914,0.0,0.0,0.8987251815894934,1.478854967528663,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.021189299069938092,0.0,1.4409090820652177,1.012415374762433,0.0,0.20951501454263097,0.0,0.0,0.0,0.0,1.56062387454993,1.5843312243675307,1.5397032389478256,0.09691001300805642,1.1604685311190375,0.36548798489089973,0.01703333929878037,2.419393939927422,0.0,0.0,0.0,0.0,0.0,0.0,0.5276299008713387,0.0,0.6839471307515121,0.9740509027928773,0.04532297878665747,0.20951501454263097,1.9265482246356187,0.0,0.6232492903979004,0.012837224705172217,0.0
09H054,0.0,0.0,1.6781540380104372,0.0,0.0,0.6910814921229684,1.1571544399062814,0.16136800223497488,0.0,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.03742649794062367,0.0,1.4644895474339714,1.1065308538223813,0.0,0.07188200730612536,0.029383777685209667,0.0,0.0,0.0,1.9781805169374138,1.2605483726369795,1.4181354984252321,0.414973347970818,1.3729120029701067,0.1367205671564068,0.0,2.581619746765589,0.0,0.0,0.0,0.0,0.0,0.0,0.8579352647194289,0.0,1.4604467838807205,1.3972445810103864,0.0,0.5065050324048721,2.120113071407684,0.13353890837021748,1.5352941200427705,0.250420002308894,0.0
09H057,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.651278013998144,0.0,0.0,0.0,0.0,0.0,0.0,0.8215135284047732,0.22271647114758328,0.0,0.7489628612561614,1.716170347859854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1364668904658393,1.1679078100014801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H058,0.0,0.0,1.541579243946581,0.0,0.0,0.5899496013257077,1.1667260555800518,0.008600171761917567,0.04921802267018165,0.0,0.0,0.0,0.0,0.0,0.22788670461367355,0.05307844348341968,0.0,1.4610480916706579,1.5826314394896364,0.0,0.16731733474817606,0.0,0.0,0.012837224705172217,0.0,1.5167997040816243,1.4324882557705063,1.5983527098692838,0.30749603791321295,1.6018427897820982,0.12385164096708583,0.004321373782642578,2.4465992934569702,0.0,0.33041377334919075,0.02530586526477026,0.0,0.0,0.0,0.8998205024270962,0.0,0.8790958795000727,0.9916690073799486,0.01703333929878037,0.1643528557844371,2.115643789669941,0.146128035678238,1.330007700872759,0.2764618041732442,0.0
09H062,0.0,0.0,1.7235377615320568,0.0,0.0,0.34830486304816066,1.0799044676667207,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.01703333929878037,0.0,1.5576274884268266,1.0068937079479006,0.06445798922691845,0.11394335230683678,0.0,0.0,0.0,0.0,1.648164778574001,1.4126285205443752,1.426673888021373,0.03742649794062367,1.4466924663715273,0.33243845991560533,0.02530586526477026,2.5156884345438995,0.0,0.0,0.0,0.0,0.0,0.0,0.6739419986340879,0.0,0.8864907251724818,1.1467480136306398,0.012837224705172217,0.29885307640970665,1.8987251815894934,0.01703333929878037,0.6434526764861874,0.09691001300805642,0.0
09H066,0.0,0.0,1.5674968911042226,0.0,0.004321373782642578,0.5670263661590604,1.0711452904510828,0.012837224705172217,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.03342375548694973,0.0,1.3159703454569178,1.3151303171836017,0.08278537031645007,0.08635983067474821,0.0,0.2304489213782739,0.0,0.0,1.3932241163612973,1.5474054596674898,1.6186755388851397,0.01703333929878037,1.6558104944952523,0.1903316981702915,0.004321373782642578,2.4473751243144495,0.0,0.6570558528571039,0.01703333929878037,0.0,0.0,0.0,0.9143431571194408,0.0,0.8068580295188175,0.7972675408307164,0.012837224705172217,0.03342375548694973,1.9576072870600951,0.0,1.303412070596742,0.13353890837021748,0.0
09H073,0.0,0.0,1.7868223794991875,0.01703333929878037,0.004321373782642578,0.48000694295715063,1.0565237240791003,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.029383777685209667,0.04532297878665747,0.0,1.381295623003826,0.8413594704548549,0.0,0.06445798922691845,0.0,0.0,0.0,0.0,1.5314789170422551,1.4136349971985558,1.375297738217339,0.19589965240923368,1.1544239731146468,0.3364597338485295,0.02530586526477026,2.3991370103386007,0.0,0.0,0.03342375548694973,0.0,0.004321373782642578,0.0,0.6020599913279624,0.029383777685209667,0.9180303367848802,1.1559430179718369,0.012837224705172217,0.3364597338485295,1.742882171437273,0.07188200730612536,0.8686444383948257,0.24797326636180664,0.0
09H078,0.0,0.0,1.7905666251460766,0.0,0.0,0.6190933306267428,1.14921911265538,0.07188200730612536,0.012837224705172217,0.0,0.01703333929878037,0.0,0.0,0.01703333929878037,0.01703333929878037,0.01703333929878037,0.0,1.4117880045438689,0.6454222693490919,0.0,0.056904851336472634,0.0,0.0,0.0,0.0,1.5313511645830598,1.58849580100721,1.7481104674949837,0.6404814369704218,1.2574385668598138,1.29754166781816,0.012837224705172217,2.450387690828191,0.0,0.22530928172586287,0.0,0.0,0.004321373782642578,0.01703333929878037,0.6074550232146685,0.01703333929878037,0.6384892569546373,1.0530784434834197,0.012837224705172217,0.12710479836480765,1.9036867317365025,0.03342375548694973,1.5625307688622614,0.26007138798507473,0.03342375548694973
09H079,0.0,0.0,1.5441921107650325,0.0,0.0,0.6522463410033232,1.242044239369551,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.07918124604762482,0.03742649794062367,0.0,1.4671639659690903,0.7024305364455253,0.0,0.004321373782642578,0.0,0.12710479836480765,0.0,0.0,1.7133225049870275,1.4878451201114355,1.5961570809161725,0.08990511143939793,1.470704429722788,0.15228834438305647,0.0,2.3210803646972384,0.0,0.008600171761917567,0.0,0.0,0.0,0.01703333929878037,0.7867514221455612,0.012837224705172217,1.024485667699167,1.0472748673841794,0.0,0.06069784035361165,1.934700401715425,0.0,1.4747988188006311,0.17026171539495738,0.0
09H083,0.0,0.0,1.568201724066995,0.03342375548694973,0.0,0.5965970956264602,1.0902580529313164,0.008600171761917567,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.07188200730612536,0.0,1.4874212113594742,0.9938769149412112,0.06818586174616162,0.01703333929878037,0.0,0.0,0.008600171761917567,0.0,1.7444494574467986,1.459241664878082,1.6217992240026677,0.8992731873176038,1.579211780231499,0.01703333929878037,0.004321373782642578,2.3401267061054316,0.0,0.0,0.0,0.0,0.0,0.0,1.077731179652392,0.01703333929878037,1.2019430634016501,1.359835482339888,0.0,0.25527250510330607,2.158603699811477,0.09342168516223506,1.5737995822157407,0.6637009253896481,0.0
09H084,0.0,0.0,1.7961578769069144,0.03342375548694973,0.004321373782642578,0.7902851640332417,1.0236639181977936,0.08635983067474821,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.9242792860618817,0.056904851336472634,0.0,1.4058583993176366,1.228913405994688,0.03342375548694973,0.06445798922691845,0.0,0.0,0.008600171761917567,0.0,1.7103712642607627,1.8178957571617955,1.5520595341878844,0.6785183790401139,1.524396122103842,0.4712917110589386,0.004321373782642578,2.4006415860565102,0.0,0.0,0.0,0.0,0.0,0.0,0.8627275283179747,0.0,0.8813846567705729,1.2445245115700838,0.0,0.3096301674258988,2.1586639808139894,0.056904851336472634,1.5140161804006493,0.29885307640970665,0.0
09H088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553360374650618,0.0,0.8715729355458788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1048284036536553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H090,0.008600171761917567,0.0,1.6472851450253667,0.03742649794062367,0.0,0.271841606536499,1.1766699326681496,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.06445798922691845,0.0,1.6946051989335686,1.3279716236230106,0.0,0.0,0.0,0.0,0.0,0.0,1.7148325124333326,1.4978967429132202,1.5843312243675307,0.7442929831226762,1.5860243823869757,0.250420002308894,0.004321373782642578,2.4122925093230463,0.0,0.012837224705172217,0.0,0.0,0.0,0.11394335230683678,1.2755416884013095,0.0,1.3051363189436394,1.3963737275365065,0.0,0.3521825181113625,2.1434832106700616,0.4941545940184428,1.6574383227029625,0.8234742291703011,0.0
09H094,0.0,0.0,1.5705429398818975,0.01703333929878037,0.0,0.3979400086720376,1.0461047872460387,0.0,0.056904851336472634,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,0.04139268515822507,0.0,1.6083120426973272,0.9595183769729982,0.03342375548694973,0.0,0.0,0.0,0.01703333929878037,0.0,1.6873505695580273,1.36078268987328,1.5486350598147516,1.003029470553618,1.4987239707479048,0.03742649794062367,0.004321373782642578,2.3610286258136726,0.0,0.0,0.01703333929878037,0.0,0.0,0.03342375548694973,1.1010593549081156,0.0,1.2762319579218335,1.3042750504771283,0.0,0.19865708695442263,1.9503648543761232,0.19865708695442263,1.552789850192782,0.3521825181113625,0.0
09H098,0.0,0.0,1.6624745037503095,0.0,0.012837224705172217,0.35410843914740087,1.1684974835230326,0.012837224705172217,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,0.30319605742048883,0.056904851336472634,0.0,1.3306166672944384,0.7218106152125465,0.07188200730612536,0.01703333929878037,0.0,0.0,0.029383777685209667,0.0,1.4800069429571505,1.5599066250361124,1.3467440546048488,0.42488163663106704,1.121559844187501,0.9513375187959178,0.008600171761917567,2.4559254411836373,0.0,0.0,0.0,0.0,0.004321373782642578,0.1367205671564068,0.5211380837040362,0.01703333929878037,1.301897717195208,1.2397998184470986,0.0,0.3443922736851107,1.9596137110710439,0.01703333929878037,1.269746373130767,0.12710479836480765,0.0
09H111,0.029383777685209667,0.0,1.5410797677766288,0.0,0.0,0.20951501454263097,1.3712526291249394,0.004321373782642578,0.012837224705172217,0.0,0.0,0.0,0.0,0.021189299069938092,0.01703333929878037,0.02530586526477026,0.0,0.8419848045901139,1.731024379815688,0.0,0.01703333929878037,0.0,0.0,0.0,0.08278537031645007,1.6048737705526357,1.4421660857847203,1.5947239464097467,0.056904851336472634,1.5957166199434245,0.008600171761917567,0.04921802267018165,2.528196562395411,0.0,0.0,0.021189299069938092,0.0,0.0,0.04139268515822507,0.6683859166900001,0.03742649794062367,1.420285884941918,1.2662316966898932,0.0,0.07554696139253074,2.1887597929520117,0.01703333929878037,0.877371345869774,0.21218760440395779,0.0
09H113,0.0,0.0,1.6388884247050755,0.06069784035361165,0.0,0.20951501454263097,1.2814878879400813,0.02530586526477026,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.19865708695442263,0.07918124604762482,0.0,1.4533183400470377,1.2652896258608302,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,0.0,1.683137131483007,1.4022613824546801,1.5596672783880576,0.3926969532596657,1.4154741681092358,0.008600171761917567,0.012837224705172217,2.4112492193533845,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,1.1448854182871424,0.021189299069938092,1.2986347831244356,1.3142886609474977,0.0,0.05307844348341968,2.1101518285182714,0.0,1.594171479114912,0.9036325160842377,0.0
09H115,0.0,0.0,1.5206145218782359,0.11058971029924897,0.0,0.5728716022004803,1.323870606540509,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.0,1.2327420627207368,1.2583978040955086,0.0,0.0,0.0,0.0,0.0,0.0,1.6996643202023733,1.4956830676169153,1.5831987739686226,1.4438885467773719,1.371806458507416,0.029383777685209667,0.021189299069938092,2.3598734103327423,0.0,0.012837224705172217,0.0,0.008600171761917567,0.0,0.24797326636180664,1.2319790268315043,0.021189299069938092,1.1643528557844371,1.4622482153549974,0.1931245983544616,0.0,2.24440083380137,0.10720996964786837,1.0916669575956846,0.6946051989335688,0.0
09H119,0.0,0.0,1.7001843296221977,0.0,0.0,0.35793484700045386,1.1908917169221696,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.02530586526477026,0.0,1.3467440546048488,0.5943925503754267,0.0,0.6444385894678386,0.0,0.0,0.0,0.0,1.4792873164761702,1.4050046650503694,1.4638929889859074,0.320146286111054,1.024485667699167,0.4578818967339924,0.021189299069938092,2.410439786210347,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.7176705030022621,0.0,1.3023309286843994,1.4959603948817053,0.02530586526477026,0.4065401804339551,1.730782275666389,0.0,0.92272545799326,0.45331834004703764,0.04139268515822507
10H001,0.0,0.0,1.417803722639881,0.03342375548694973,0.0,0.5751878449276611,0.9344984512435677,0.004321373782642578,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.021189299069938092,1.1755118133634477,1.5708930362183922,1.224014811372864,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,1.525304009958239,1.5213996281153757,1.5376931943673908,0.30749603791321295,1.2935835134961169,0.16136800223497488,0.004321373782642578,2.3882966256519036,0.0,0.04139268515822507,0.0,0.0,0.0,0.01703333929878037,0.7641761323903307,0.01703333929878037,0.8382192219076258,1.165541076722373,0.0,0.04921802267018165,1.8684680990209868,0.0,1.298197867109815,0.36172783601759284,0.0
10H007,0.0,0.0,1.634275694625944,0.08635983067474821,0.008600171761917567,0.5899496013257077,1.2247919564926815,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.06069784035361165,0.04532297878665747,0.0,1.3843534141375062,1.276461804173244,0.0,0.029383777685209667,0.0,0.0,0.021189299069938092,0.0,1.5943925503754266,1.4163075870598827,1.442793225939769,0.4409090820652177,1.4569730136358179,0.3053513694466238,0.012837224705172217,2.444591225642957,0.0,0.2787536009528289,0.0,0.0,0.0,0.03342375548694973,0.8129133566428556,0.0,1.1360860973840974,1.2638726768652235,0.04139268515822507,0.32428245529769273,2.0080036718401595,0.10720996964786837,1.207095540419218,0.2528530309798932,0.0
10H008,0.0,0.0,1.6340740254874684,0.01703333929878037,0.004321373782642578,0.34830486304816066,1.2350231594952235,0.06818586174616162,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.02530586526477026,0.0,1.2038484637462348,1.2830749747354715,0.3424226808222063,0.0,0.0,0.2304489213782739,0.008600171761917567,0.0,1.5556988947189014,1.562768543016519,1.4072208929273966,0.03342375548694973,1.5547313766759665,0.004321373782642578,0.0,2.555807605738594,0.0,0.012837224705172217,0.0,0.0,0.0,0.06445798922691845,0.8488047010518037,0.0,1.353723937588949,1.415974411376566,0.0,0.11727129565576427,2.051499819132745,0.0,1.4807253789884878,0.36361197989214433,0.0
10H017,0.0,0.0,1.6644539285811575,0.05307844348341968,0.0,0.13353890837021748,1.1972805581256194,0.008600171761917567,0.1205739312058499,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.02530586526477026,0.0,0.9289076902439527,1.6257239095257559,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,1.5797835966168101,1.4363217001397333,1.686725621074542,0.03342375548694973,1.325720858019412,0.04921802267018165,0.02530586526477026,2.297629218364148,0.0,0.0,0.12385164096708583,0.0,0.0,0.0,0.667452952889954,0.0,1.0884904701823963,1.0891983668051488,0.11727129565576427,0.07188200730612536,1.9817280253616163,0.0,0.6304278750250238,0.541579243946581,0.0
10H022,0.0,0.0,1.6896639650157703,0.0,0.0,0.5378190950732742,1.3420276880874717,0.021189299069938092,0.0,0.04532297878665747,0.0,0.0,0.0,0.0,0.6989700043360189,0.10037054511756291,0.0,1.2312146479626012,1.0595634179012676,0.15836249209524964,0.029383777685209667,0.0,0.0,0.02530586526477026,0.0,1.5599066250361124,1.3585059114902351,1.458939861890326,0.22530928172586287,1.0437551269686796,0.8195439355418687,0.0,2.339411687131677,0.0,0.0,0.0,0.0,0.0,0.31175386105575426,0.7888751157754168,0.0,1.1513698502474603,1.4295908022233017,0.03342375548694973,0.42488163663106704,2.0390967104414504,0.0,1.2013971243204515,0.22788670461367355,0.0
10H023,0.0,0.0,1.7795964912578246,0.012837224705172217,0.0,0.2576785748691845,1.0648322197385738,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.01703333929878037,0.0,1.332034277027518,0.6972293427597176,0.02530586526477026,0.12710479836480765,0.0,0.0,0.0,0.0,1.6183619311098782,1.2631624649622166,1.3944516808262164,0.08990511143939793,1.1829849670035817,0.20139712432045143,0.004321373782642578,2.4200548157787636,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.7355988996981799,0.012837224705172217,1.1225435240687545,1.3692158574101427,0.0,0.320146286111054,1.747334109615905,0.04139268515822507,0.8394780473741984,0.40483371661993806,0.0
10H026,0.0,0.0,1.646501750031612,0.0,0.0,0.4899584794248346,1.3848907965305541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.08635983067474821,0.0,1.2583978040955086,1.4053463601757088,0.0,0.0,0.0,0.0,0.0,0.0,1.5974757898703775,1.326540668516562,1.5304558435846762,0.17609125905568124,1.5624118329497274,0.33041377334919075,0.012837224705172217,2.445012287887958,0.0,0.0,0.056904851336472634,0.0,0.004321373782642578,0.0,0.7126497016272113,0.03342375548694973,1.1341771075767664,1.2798949800116382,0.0,0.15836249209524964,2.032376971209936,0.01703333929878037,0.9890046156985368,0.414973347970818,0.0
10H030,0.012837224705172217,0.0,1.671728088239558,0.02530586526477026,0.0,0.47856649559384334,1.2190603324488614,0.6117233080073418,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.06818586174616162,0.0,1.2140486794119414,1.3376588910261424,0.0,0.04921802267018165,0.0,0.056904851336472634,0.008600171761917567,0.0,1.5595475555804343,1.5449357658815026,1.2253092817258628,0.029383777685209667,1.4380674504534938,0.012837224705172217,0.012837224705172217,2.557049809044103,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.9595183769729982,0.012837224705172217,0.9934362304976116,1.2380461031287955,0.0,0.05307844348341968,1.8533939774506658,0.0,1.3432115901797474,0.23552844690754893,0.0
10H031,0.0,0.01703333929878037,1.5808109726609463,0.0,0.0,0.4082399653118496,1.1947917577219247,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.021189299069938092,0.0,1.0273496077747566,1.5094713521025485,0.029383777685209667,0.03742649794062367,0.0,0.03342375548694973,0.10037054511756291,0.0,1.4426365257822318,1.492061604512599,1.4139699717480614,0.2966651902615311,1.2787536009528289,0.13033376849500614,0.004321373782642578,2.47826339369816,0.0,0.13033376849500614,0.07188200730612536,0.0,0.0,0.01703333929878037,0.8109042806687004,0.0,1.1699681739968923,1.252367514459899,0.056904851336472634,0.26481782300953643,2.127072387119455,0.12710479836480765,0.9180303367848802,0.22788670461367355,0.0
10H038,0.0,0.0,1.4858633295973347,0.08635983067474821,0.0,0.5428254269591799,1.1708482036433094,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.03742649794062367,0.0,1.404833716619938,1.0515383905153275,0.06069784035361165,0.004321373782642578,0.0,0.0,0.0,0.0,1.462697408101717,1.38147609027503,1.224014811372864,0.03742649794062367,1.5435714239623655,0.02530586526477026,0.0,2.43930110762843,0.0,0.1903316981702915,0.01703333929878037,0.0,0.0,0.0,0.9881128402683519,0.0,1.2711443179490782,1.321391278311689,0.021189299069938092,0.07554696139253074,2.011612729219424,0.0,1.3694014136966244,0.421603926869831,0.0
10H040,0.0,0.0,1.5748411950633847,0.08990511143939793,0.0,0.5502283530550941,1.039017321997412,0.01703333929878037,0.012837224705172217,0.0,0.021189299069938092,0.0,0.0,0.0,0.012837224705172217,0.008600171761917567,0.0,1.6646419755561255,1.180125875164054,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,1.5550944485783191,1.3259259557714662,1.4868553552769432,0.14921911265537988,1.479719235439571,0.20411998265592482,0.012837224705172217,2.3095875874482283,0.0,0.0,0.0,0.0,0.0,0.0,0.8530895298518655,0.01703333929878037,0.7379873263334308,0.9299295600845878,0.0,0.17318626841227402,1.7886632131208575,0.0,1.3382572302462556,0.3521825181113625,0.0
10H046,0.004321373782642578,0.0,1.4584867637982069,0.03742649794062367,0.0,0.3856062735983121,1.1866738674997452,0.03742649794062367,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.08635983067474821,0.056904851336472634,0.0,1.4730488050885377,1.45499721730946,0.0,0.008600171761917567,0.0,0.0,0.01703333929878037,0.0,1.722057771331464,1.276461804173244,1.5786392099680724,0.06445798922691845,1.3439990690571613,0.05307844348341968,0.004321373782642578,2.351409751925439,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.9143431571194408,0.012837224705172217,0.9289076902439527,1.1129399760840801,0.008600171761917567,0.004321373782642578,2.1907517799201845,0.07188200730612536,1.3560258571931227,0.359835482339888,0.0
