,AP002505.2,C22orf31,SLC26A10,AC005229.1,CRYBA4,AC011095.1,EP400P1,METTL15P1,C1orf50,FCF1P8,AC006122.1,NPIPA5,FKBP4,AC006064.1,RN7SL183P,AL360270.2,TSPAN18_AS1
10H107,0.09342168516223506,0.0,1.6572471298837164,0.0,0.0,1.787460474518415,0.0,0.04532297878665747,0.0,1.2540644529143379,0.0,0.0,0.012837224705172217,0.0,1.3697722885969628,0.0,0.0
10H109,0.02530586526477026,0.0,1.6285932558512592,0.0,0.0,1.5199591807520685,0.0,0.04532297878665747,0.07188200730612536,1.4390167283875128,0.0,0.0,0.0,0.0,1.3677285460869766,0.008600171761917567,0.0
10H110,0.06069784035361165,0.0,1.7949757440511316,0.04532297878665747,0.0,1.5400790888041727,0.0,0.06818586174616162,0.12710479836480765,1.4508646923797661,0.0,0.07188200730612536,0.021189299069938092,0.029383777685209667,1.1522883443830565,0.0,0.0
10H115,0.029383777685209667,0.0,1.7652213663049807,0.0,0.0,1.8136476953468967,0.0,0.03342375548694973,0.02530586526477026,1.5160062303860478,0.0,0.0,0.0,0.0,1.31492005599242,0.0,0.0
10H119,0.029383777685209667,0.0,1.7278664494674891,0.0,0.0,1.58849580100721,0.0,0.03742649794062367,0.0,1.5755342183198644,0.0,0.0,0.0,0.0,1.320354032817672,0.0,0.0
10H127,0.07554696139253074,0.0,1.9805487393597705,0.0,0.0,1.5093369580176441,0.0,0.06445798922691845,0.03342375548694973,0.8475726591421122,0.0,0.0,0.0,0.0,1.4434194617828173,0.0,0.0
10H130,0.029383777685209667,0.0,1.2638726768652235,0.0,0.0,1.8417347789747436,0.0,0.290034611362518,0.146128035678238,1.1574567681342256,0.0,0.0,0.01703333929878037,0.0,0.8627275283179747,0.0,0.0
10H136,0.021189299069938092,0.0,1.51241754860084,0.0,0.0,1.396548037987132,0.0,0.012837224705172217,0.0,1.5541255815130128,0.0,0.0,0.0,0.03742649794062367,1.1925674533365456,0.0,0.0
10H166,0.04532297878665747,0.0,1.6487502126980194,0.0,0.0,1.7987887139512493,0.0,0.04921802267018165,0.0,1.545307116465824,0.0,0.0,0.0,0.0,1.2629254693318315,0.0,0.0
10H173,0.0,0.0,1.582290682718994,0.0,0.0,1.8669368177316394,0.0,0.04921802267018165,0.0,1.6489451821656724,0.0,0.06445798922691845,0.0,0.0,1.1000257301078626,0.0,0.0
10H174,0.06445798922691845,0.0,1.5560611590095326,0.0,0.0,1.6440444928147488,0.008600171761917567,0.07554696139253074,0.0,1.3785795761157749,0.0,0.0,0.0,0.0,1.2263420871636308,0.004321373782642578,0.0
11H002,0.07188200730612536,0.0,1.6262376851469005,0.0,0.0,1.3062105081677615,0.021189299069938092,0.06069784035361165,0.04921802267018165,1.6251065754034677,0.0,0.0,0.008600171761917567,0.0,1.1942367487238292,0.0,0.0
11H006,0.02530586526477026,0.0,2.1150777166595804,0.0,0.0,1.5273720828276118,0.0,0.021189299069938092,0.03342375548694973,1.3228392726863212,0.0,0.0,0.0,0.07918124604762482,1.3972445810103864,0.0,0.0
11H009,0.19589965240923368,0.0,1.7019994748896368,0.0,0.0,1.9970804354717309,0.0,0.15228834438305647,0.04921802267018165,1.2263420871636308,0.0,0.0,0.0,0.0,1.0584260244570054,0.0,0.0
11H010,0.012837224705172217,0.0,1.1309766916056172,0.0,0.0,1.5759956202032677,0.0,0.056904851336472634,0.03342375548694973,1.5462958351214424,0.0,0.0,0.0,0.13987908640123647,1.167317334748176,0.0,0.0
11H014,0.04532297878665747,0.0,1.5654936298688624,0.0,0.0,1.8877297972880303,0.004321373782642578,0.12710479836480765,0.02530586526477026,1.1684974835230326,0.0,0.0,0.008600171761917567,0.0,1.18440748541232,0.0,0.0
11H017,0.056904851336472634,0.0,1.8515029527705447,0.0,0.0,1.6340740254874684,0.0,0.012837224705172217,0.0,1.5114822886260015,0.0,0.0,0.008600171761917567,0.0,1.1199154102579911,0.0,0.0
11H021,0.0,0.0,1.3244882333076564,0.0,0.0,1.720985744153739,0.0,0.01703333929878037,0.06069784035361165,1.4465371670736438,0.0,0.0,0.0,0.0,1.2400497721126476,0.0,0.0
11H022,0.01703333929878037,0.0,1.6529228875679418,0.04532297878665747,0.0,1.7960189693471493,0.008600171761917567,0.01703333929878037,0.0,1.6726519228400025,0.0,0.0,0.008600171761917567,0.0,1.0962145853464051,0.0,0.0
11H027,0.04139268515822507,0.0,1.8609366207000937,0.0,0.0,1.4465371670736438,0.004321373782642578,0.01703333929878037,0.0,1.250175948083925,0.0,0.0,0.0,0.0,1.0468851908377101,0.0,0.0
11H035,0.021189299069938092,0.0,1.3673559210260189,0.0,0.0,1.5265977091034522,0.0,0.02530586526477026,0.03342375548694973,1.3224260524059526,0.0,0.0,0.0,0.0,1.2960066693136723,0.0,0.0
11H043,0.008600171761917567,0.0,1.6438473102997142,0.0,0.0,1.6967057809339172,0.0,0.029383777685209667,0.04532297878665747,1.4287825114969546,0.0,0.0,0.0,0.056904851336472634,0.9283958522567138,0.004321373782642578,0.0
11H044,0.06445798922691845,0.0,1.941163460158473,0.0,0.0,1.239549720840473,0.012837224705172217,0.01703333929878037,0.0,1.3147096929551738,0.0,0.0,0.0,0.0,1.4029488293444048,0.0,0.0
11H058,0.02530586526477026,0.0,1.8681152053272172,0.0,0.0,1.5828584622244994,0.0,0.021189299069938092,0.0,1.4483971034577676,0.0,0.0,0.0,0.02530586526477026,1.3863205738940463,0.0,0.0
11H072,0.01703333929878037,0.0,1.5157414166693652,0.0,0.0,1.8357539675193835,0.0,0.03342375548694973,0.08278537031645007,1.4139699717480614,0.0,0.0,0.012837224705172217,0.05307844348341968,1.190611797813605,0.0,0.0
11H083,0.04139268515822507,0.0,1.704750904290671,0.0,0.0,1.8375884382355112,0.0,0.09691001300805642,0.07918124604762482,1.4452927694259718,0.0,0.0,0.0,0.0,1.2704459080179626,0.0,0.0
11H095,0.021189299069938092,0.0,1.8716313045375537,0.0,0.0,1.8210547550468883,0.0,0.03742649794062367,0.11727129565576427,1.3624824747511743,0.0,0.0,0.0,0.0,0.9385197251764918,0.0,0.0
11H097,0.03342375548694973,0.0,1.668292710448221,0.0,0.0,1.5845573605256749,0.06069784035361165,0.008600171761917567,0.0,1.3725438007590702,0.0,0.0,0.0,0.03742649794062367,1.184975190698261,0.0,0.0
11H103,0.06445798922691845,0.0,1.9031442704095385,0.0,0.0,1.2880255353883627,0.004321373782642578,0.02530586526477026,0.0,1.4598446423882079,0.0,0.0,0.0,0.0,1.3404441148401183,0.0,0.0
11H104,0.021189299069938092,0.0,1.600210306409328,0.0,0.0,1.684665864025861,0.029383777685209667,0.01703333929878037,0.03342375548694973,1.8564872128686307,0.0,0.0,0.004321373782642578,0.0,1.0519239160461065,0.004321373782642578,0.0
11H107,0.0,0.0,1.8443528963108933,0.0,0.0,1.5046067706419537,0.004321373782642578,0.008600171761917567,0.0,1.4287825114969546,0.012837224705172217,0.0,0.0,0.0,1.338854746252323,0.012837224705172217,0.0
11H127,0.02530586526477026,0.0,1.6650178254124726,0.0,0.0,1.6139474767803497,0.004321373782642578,0.250420002308894,0.06818586174616162,2.5410297885508526,0.0,0.0,0.0,0.0,1.2540644529143379,0.0,0.0
11H129,0.0,0.0,1.2650537885040147,0.13353890837021748,0.0,0.865103974641128,0.004321373782642578,0.0,0.0,0.4014005407815441,0.0,0.0,0.0,0.0,0.5998830720736879,0.004321373782642578,0.0
11H135,0.0,0.0,0.967547976218862,0.0,0.0,1.9707187037201892,0.0,0.08990511143939793,0.06069784035361165,1.65263306808311,0.0,0.0,0.0,0.0,1.3191060593097763,0.0,0.0
11H140,0.021189299069938092,0.0,1.2946866242794433,0.0,0.0,1.953952883231923,0.0,0.021189299069938092,0.06069784035361165,1.5035183127240748,0.0,0.0,0.0,0.0,0.9116901587538612,0.0,0.0
11H142,0.02530586526477026,0.0,1.7397305285647175,0.0,0.0,1.8335295817586437,0.0,0.021189299069938092,0.0,1.5369370227046735,0.0,0.0,0.03342375548694973,0.0,1.3564083270389813,0.0,0.0
11H145,0.07918124604762482,0.0,1.3130231103232382,0.0,0.0,1.6157396886191548,0.0,0.08990511143939793,0.0,1.2143138974243997,0.0,0.0,0.0,0.0,1.4739246934161574,0.004321373782642578,0.0
11H151,0.01703333929878037,0.0,1.2185355052165279,0.0,0.0,1.8900295861634169,0.0,0.19589965240923368,0.04532297878665747,1.6206564798196208,0.0,0.0,0.0,0.0,1.2787536009528289,0.0,0.0
11H157,0.008600171761917567,0.0,1.33665982345442,0.04139268515822507,0.0,2.018742095762382,0.0,0.03742649794062367,0.06445798922691845,1.373095987078727,0.0,0.0,0.0,0.05307844348341968,1.1072099696478683,0.0,0.0
11H160,0.029383777685209667,0.0,1.7681198941847973,0.0,0.008600171761917567,1.5498611884719427,0.09691001300805642,0.004321373782642578,0.0,1.6137361412618714,0.0,0.0,0.0,0.0,1.4683473304121573,0.004321373782642578,0.0
11H170,0.02530586526477026,0.0,1.6863681034730362,0.0,0.0,1.589055531052344,0.008600171761917567,0.004321373782642578,0.0,1.1319392952104246,0.0,0.0,0.0,0.0,1.2221960463017199,0.0,0.0
11H175,0.021189299069938092,0.0,1.6180480967120927,0.0,0.0,1.5240064455573725,0.0,0.08278537031645007,0.0,0.9263424466256551,0.0,0.0,0.008600171761917567,0.0,1.3053513694466237,0.004321373782642578,0.0
11H179,0.008600171761917567,0.0,1.5156089492344802,0.0,0.0,1.8533939774506658,0.012837224705172217,0.004321373782642578,0.07918124604762482,1.9340942683554805,0.0,0.0,0.0,0.02530586526477026,0.8344207036815325,0.008600171761917567,0.0
11H186,0.0,0.0,0.0,0.0,0.0,1.948510768837657,0.0,0.0,0.0,1.6602961602707298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11H205,0.03742649794062367,0.0,1.7013088852280753,0.0,0.0,1.4479328655921802,0.0,0.021189299069938092,0.0,1.2966651902615312,0.0,0.0,0.0,0.021189299069938092,1.3222192947339193,0.0,0.0
11H217,0.008600171761917567,0.0,1.5750723257138124,0.0,0.0,1.9937888138187054,0.0,0.1846914308175988,0.0,1.2581581933407944,0.0,0.0,0.0,0.0,0.7708520116421442,0.0,0.0
11H231,0.01703333929878037,0.0,1.4353665066126613,0.0,0.0,1.7166709755601355,0.0,0.09342168516223506,0.0,1.4345689040341987,0.012837224705172217,0.0,0.0,0.06069784035361165,1.1351326513767748,0.0,0.0
11H232,0.0,0.0,1.5405797165044544,0.0,0.012837224705172217,1.7900739484263046,0.0,0.021189299069938092,0.06069784035361165,1.279210512601395,0.0,0.0,0.0,0.03742649794062367,0.9623693356700211,0.0,0.0
11H234,0.008600171761917567,0.0,1.7545776560447304,0.0,0.0,1.3875677794171886,0.004321373782642578,0.012837224705172217,0.0,1.2164298308762511,0.0,0.0,0.0,0.10720996964786837,1.3605934135652489,0.0,0.0
11H240,0.004321373782642578,0.0,1.6838572054003464,0.0,0.0,1.3708830167776058,0.004321373782642578,0.008600171761917567,0.0,1.4496326504700745,0.0,0.0,0.004321373782642578,0.03742649794062367,1.1476763242410988,0.0,0.0
12H007,0.008600171761917567,0.0,1.5928426831311002,0.0,0.008600171761917567,1.5829719291048059,0.008600171761917567,0.02530586526477026,0.02530586526477026,1.2796669440484556,0.0,0.0,0.0,0.06445798922691845,1.1571544399062814,0.0,0.0
12H012,0.056904851336472634,0.0,1.579211780231499,0.0,0.0,1.1746411926604483,0.0,0.17609125905568124,0.02530586526477026,1.2081725266671217,0.0,0.0,0.0,0.03342375548694973,1.0965624383741355,0.0,0.0
12H021,0.056904851336472634,0.0,1.7790912038454991,0.0,0.0,1.7785130117389247,0.0,0.008600171761917567,0.0,1.374381698050882,0.0,0.0,0.01703333929878037,0.0,1.1911714557285586,0.0,0.0
12H033,0.03342375548694973,0.0,1.7765559107032618,0.0,0.0,1.5871494982543437,0.0,0.03342375548694973,0.0,1.3624824747511743,0.0,0.0,0.0,0.0,1.1092409685882032,0.0,0.0
12H039,0.008600171761917567,0.0,1.6181527333785195,0.0,0.0,1.6239725120169963,0.0,0.07554696139253074,0.021189299069938092,1.5454308294653512,0.0,0.0,0.012837224705172217,0.05307844348341968,1.018284308426531,0.0,0.0
12H042,0.029383777685209667,0.0,1.664265800147675,0.08990511143939793,0.0,1.5935075893317652,0.04532297878665747,0.03342375548694973,0.07188200730612536,1.404149249209695,0.0,0.0,0.0,0.0,1.0996806411092501,0.008600171761917567,0.0
12H044,0.03342375548694973,0.0,1.7605732539443941,0.0,0.0,1.5009222391903005,0.146128035678238,0.004321373782642578,0.0,1.4261858252445114,0.0,0.021189299069938092,0.004321373782642578,0.01703333929878037,1.3025473724874856,0.004321373782642578,0.0
12H045,0.04139268515822507,0.0,1.7254215500742587,0.03342375548694973,0.0,1.546789351631258,0.0,0.056904851336472634,0.05307844348341968,1.529430354366986,0.0,0.0,0.0,0.0,1.2417954312951986,0.0,0.0
12H055,0.021189299069938092,0.0,1.6680129716418322,0.0,0.0,1.7408362070573116,0.0,0.04921802267018165,0.05307844348341968,1.1405080430381795,0.0,0.0,0.03342375548694973,0.0,1.0523090996473234,0.0,0.0
12H056,0.008600171761917567,0.0,1.6095944092252201,0.0,0.0,1.509605704611556,0.0,0.02530586526477026,0.0,1.3372595397502758,0.0,0.0,0.0,0.07188200730612536,1.3498600821923312,0.0,0.0
12H057,0.008600171761917567,0.0,1.380934463330702,0.0,0.0,1.5313511645830598,0.0,0.056904851336472634,0.02530586526477026,1.3594560201209867,0.0,0.0,0.01703333929878037,0.056904851336472634,1.2562365332059229,0.004321373782642578,0.0
12H058,0.09691001300805642,0.0,1.671728088239558,0.0,0.0,1.3234583668494677,0.012837224705172217,0.021189299069938092,0.0,1.3117538610557542,0.0,0.0,0.0,0.0,1.3332456989619628,0.0,0.0
12H067,0.0,0.0,1.9805941557762201,0.0,0.0,1.3535315590777621,0.0,0.004321373782642578,0.0,1.0195316845312554,0.0,0.0,0.008600171761917567,0.0,1.0034605321095065,0.03742649794062367,0.0
12H079,0.029383777685209667,0.0,1.5871494982543437,0.0,0.0,1.7191654940892134,0.0,0.012837224705172217,0.0,1.318897714627487,0.0,0.0,0.02530586526477026,0.0,1.2250506961380487,0.0,0.0
12H091,0.056904851336472634,0.0,1.6340740254874684,0.0,0.0,1.9777693180915743,0.004321373782642578,0.03342375548694973,0.07188200730612536,1.5982431916536226,0.0,0.0,0.008600171761917567,0.0,0.9740509027928773,0.0,0.0
12H098,0.008600171761917567,0.0,1.5021538928713607,0.0,0.0,1.8431704645198979,0.0,0.012837224705172217,0.0,1.5219222448835004,0.0,0.0,0.0,0.0,1.0534626049254554,0.004321373782642578,0.6053050461411094
12H117,0.02530586526477026,0.0,1.791690649020118,0.0,0.0,1.6150026145245884,0.0,0.029383777685209667,0.0,0.515873843711679,0.0,0.03342375548694973,0.008600171761917567,0.0,1.209783014848515,0.0,0.0
12H124,0.03742649794062367,0.0,1.8122446968003694,0.0,0.0,1.421603926869831,0.004321373782642578,0.01703333929878037,0.07554696139253074,1.300812794118117,0.0,0.0,0.0,0.0,1.291590825658001,0.0,0.0
12H139,0.012837224705172217,0.0,1.7364761820276966,0.0,0.0,1.390405156480081,0.004321373782642578,0.0,0.0,1.6079908585471747,0.0,0.0,0.0,0.0,1.319314304090512,0.0,0.0
12H149,0.01703333929878037,0.0,1.6561940621791857,0.0,0.0,1.3496659840966296,0.008600171761917567,0.004321373782642578,0.02530586526477026,1.064083435963596,0.0,0.0,0.008600171761917567,0.056904851336472634,1.343802333161655,0.0,0.0
12H165,0.01703333929878037,0.0,1.7103712642607627,0.0,0.0,1.6089536992758628,0.008600171761917567,0.01703333929878037,0.0,1.4095950193968156,0.012837224705172217,0.07188200730612536,0.0,0.029383777685209667,1.0759117614827776,0.0,0.0
12H166,0.01703333929878037,0.0,1.4308809464528913,0.0,0.0,1.7259116322950483,0.0,0.029383777685209667,0.0,1.373463721632369,0.0,0.0,0.01703333929878037,0.0,0.9973863843973133,0.0,0.0
12H170,0.012837224705172217,0.0,0.9523080096621253,0.0,0.0,1.1132746924643504,0.0,0.07554696139253074,0.012837224705172217,0.761927838420529,0.0,0.0,0.0,0.0,0.6222140229662952,0.0,0.0
12H171,0.08990511143939793,0.0,1.660106221723244,0.0,0.0,1.597804842404293,0.0,0.012837224705172217,0.0,1.3521825181113625,0.0,0.0,0.0,0.0,1.2846562827885157,0.0,0.0
12H173,0.1846914308175988,0.0,1.8303319934519617,0.04921802267018165,0.0,1.4838724542226736,0.0,0.004321373782642578,0.0,1.0580462303952818,0.0,0.0,0.008600171761917567,0.0,1.3453737305590883,0.0,0.0
12H175,0.06445798922691845,0.0,1.7225516620009584,0.0,0.0,1.339848783037637,0.0,0.02530586526477026,0.0,1.5663196215248114,0.0,0.0,0.0,0.0,1.4124605474299614,0.0,0.0
12H176,0.021189299069938092,0.0,1.3884564527002667,0.0,0.0,2.082246654743669,0.0,0.07918124604762482,0.056904851336472634,0.7450747915820575,0.0,0.0,0.008600171761917567,0.0,0.865103974641128,0.0,0.0
12H180,0.008600171761917567,0.0,1.653983907374069,0.0,0.0,1.74499667403856,0.0,0.06445798922691845,0.02530586526477026,1.5805828768143673,0.0,0.0,0.0,0.0,1.0038911662369105,0.004321373782642578,0.0
12H183,0.008600171761917567,0.0,1.6727441983065992,0.0,0.0,1.5750723257138124,0.0,0.01703333929878037,0.02530586526477026,1.3911116137028026,0.0,0.0,0.0,0.0,0.9647309210536293,0.0,0.0
12H195,0.008600171761917567,0.0,1.643057683751453,0.0,0.0,1.592953571547866,0.0,0.004321373782642578,0.0,1.1883659260631483,0.0,0.0,0.0,0.029383777685209667,1.3100557377508915,0.0,0.0
13H006,0.04139268515822507,0.0,1.6438473102997142,0.0,0.0,1.30941722577814,0.01703333929878037,0.04921802267018165,0.0,1.1936810295412816,0.0,0.0,0.0,0.0,1.3360592778663494,0.0,0.0
13H009,0.03742649794062367,0.0,1.6920533650340808,0.0,0.0,1.348888723071438,0.004321373782642578,0.01703333929878037,0.0,1.1420764610732848,0.0,0.0,0.0,0.0,1.0982975364946976,0.0,0.0
13H018,0.06069784035361165,0.0,1.7145812088395311,0.0,0.0,1.3712526291249394,0.056904851336472634,0.01703333929878037,0.0,1.131297796597623,0.0,0.0,0.008600171761917567,0.0,1.3645509953539718,0.0,0.0
13H019,0.01703333929878037,0.0,1.8174331441113845,0.0,0.0,1.4684950245070694,0.03342375548694973,0.04921802267018165,0.06445798922691845,1.450557009418329,0.0,0.03742649794062367,0.0,0.029383777685209667,1.2219355998280053,0.0,0.0
13H046,0.012837224705172217,0.0,1.7590631881604872,0.0,0.0,1.55303301620244,0.029383777685209667,0.05307844348341968,0.0,1.4331295175804855,0.0,0.0,0.0,0.10720996964786837,1.3316297176299323,0.0,0.0
13H048,0.0,0.0,1.4862887609605664,0.0,0.0,1.3677285460869766,0.0,0.03742649794062367,0.0,0.9800033715837464,0.0,0.0,0.0,0.03742649794062367,1.2337573629655105,0.004321373782642578,0.0
13H053,0.01703333929878037,0.0,1.7256666603141786,0.0,0.0,1.557507201905658,0.0,0.05307844348341968,0.02530586526477026,1.5507174234692827,0.0,0.0,0.0,0.03342375548694973,1.2655253352190738,0.0,0.0
13H056,0.008600171761917567,0.0,1.1248301494138593,0.0,0.0,1.6118294794983736,0.0,0.15836249209524964,0.0,1.529430354366986,0.0,0.0,0.008600171761917567,0.0,0.8506462351830666,0.0,0.0
13H058,0.021189299069938092,0.0,1.7238659644435037,0.0,0.0,1.4237372499823293,0.0,0.03342375548694973,0.0,1.58849580100721,0.0,0.0,0.008600171761917567,0.03342375548694973,1.1826999033360426,0.004321373782642578,0.0
13H065,0.04139268515822507,0.0,1.679337030520794,0.0,0.0,1.6866362692622934,0.0,0.04921802267018165,0.05307844348341968,1.3875677794171886,0.0,0.0,0.0,0.0,1.0666985504229953,0.0,0.0
13H066,0.02530586526477026,0.0,1.8122446968003694,0.0,0.0,1.2417954312951986,0.056904851336472634,0.0,0.0,1.5556988947189014,0.0,0.0,0.0,0.02530586526477026,1.3352572564345317,0.004321373782642578,0.0
13H071,0.04921802267018165,0.0,1.5663196215248114,0.0,0.0,1.5765716840652908,0.0,0.021189299069938092,0.0,1.373095987078727,0.0,0.0,0.008600171761917567,0.07918124604762482,1.2440295890300217,0.0,0.0
13H078,0.008600171761917567,0.0,1.7410727723733215,0.04921802267018165,0.0,1.1760912590556813,0.0,0.03342375548694973,0.0,1.4342494523964755,0.0,0.0,0.0,0.03342375548694973,1.4734869700645685,0.0,0.0
13H080,0.06445798922691845,0.0,1.6795187436957895,0.0,0.0,1.653983907374069,0.004321373782642578,0.04921802267018165,0.07918124604762482,1.5633624094866074,0.0,0.0,0.0,0.0,1.0433622780211296,0.0,0.0
13H083,0.008600171761917567,0.0,1.8808135922807914,0.0,0.0,1.0666985504229953,0.004321373782642578,0.004321373782642578,0.02530586526477026,1.3259259557714662,0.0,0.0,0.0,0.0,1.3673559210260189,0.0,0.0
13H100,0.04532297878665747,0.0,1.5314789170422551,0.0,0.0,1.5419534744582362,0.01703333929878037,0.08990511143939793,0.13033376849500614,1.5102768444173549,0.01703333929878037,0.0,0.0,0.0,1.0153597554092142,0.0,0.0
13H101,0.03742649794062367,0.0,1.675136504467994,0.0,0.0,1.3921691494897361,0.004321373782642578,0.01703333929878037,0.01703333929878037,1.3042750504771283,0.0,0.0,0.0,0.01703333929878037,1.160168292958512,0.004321373782642578,0.0
13H104,0.13353890837021748,0.0,1.594282028811806,0.0,0.0,1.6194064108867774,0.012837224705172217,0.029383777685209667,0.0,1.2487087356009179,0.0,0.0,0.0,0.0,1.3354579006893843,0.0,0.0
13H107,0.012837224705172217,0.0,1.734399742520567,0.0,0.0,1.5639554649958127,0.0,0.004321373782642578,0.056904851336472634,1.290479813330673,0.0,0.0,0.0,0.03742649794062367,1.2190603324488614,0.0,0.0
13H114,0.02530586526477026,0.0,1.446070935701005,0.0,0.0,1.686725621074542,0.0,0.04139268515822507,0.09342168516223506,1.3588862044058692,0.0,0.0,0.0,0.04139268515822507,1.321184027302314,0.0,0.0
13H120,0.029383777685209667,0.0,1.7422536699065936,0.03342375548694973,0.0,1.5524248457040855,0.021189299069938092,0.021189299069938092,0.01703333929878037,1.5464192668351917,0.0,0.0,0.0,0.0,1.3392526340326996,0.004321373782642578,0.0
13H126,0.01703333929878037,0.0,1.5173278822943734,0.0,0.0,1.7408362070573116,0.0,0.03342375548694973,0.021189299069938092,1.3400473176613932,0.0,0.0,0.008600171761917567,0.0,0.9329808219231982,0.0,0.0
13H139,0.0,0.0,1.508798965403905,0.0,0.0,1.7863964613723042,0.0,0.029383777685209667,0.0,1.2245330626060857,0.0,0.0,0.012837224705172217,0.0,1.1838390370564211,0.008600171761917567,0.0
13H140,0.02530586526477026,0.0,1.683407299132095,0.0,0.0,1.5202214358819601,0.01703333929878037,0.012837224705172217,0.07918124604762482,1.4517864355242902,0.0,0.0,0.0,0.0,1.0982975364946976,0.004321373782642578,0.0
13H150,0.01703333929878037,0.0,1.5254335534288201,0.0,0.0,1.5898379431474599,0.0,0.029383777685209667,0.02530586526477026,1.0565237240791003,0.0,0.0,0.0,0.0,1.0507663112330423,0.0,0.0
13H158,0.02530586526477026,0.0,1.6201360549737576,0.0,0.0,2.0504184272451353,0.012837224705172217,0.4842998393467858,0.0,1.4367985102318035,0.021189299069938092,0.0,0.012837224705172217,0.0,1.080987046910887,0.0,0.0
13H159,0.008600171761917567,0.0,1.576916955965207,0.0,0.0,1.7802452838653526,0.0,0.11727129565576427,0.04532297878665747,0.8254261177678232,0.0,0.0,0.0,0.029383777685209667,0.8715729355458788,0.0,0.0
13H162,0.03742649794062367,0.0,1.6885088076565213,0.04921802267018165,0.0,1.401572845676446,0.008600171761917567,0.01703333929878037,0.04921802267018165,1.4831592097169797,0.0,0.0,0.0,0.0,1.5187770689267748,0.0,0.9552065375419417
13H169,0.008600171761917567,0.0,1.4007106367732314,0.0,0.0,1.8282086144679455,0.0,0.12710479836480765,0.021189299069938092,1.5567847823070253,0.0,0.0,0.0,0.0,0.9014583213961124,0.0,0.0
13H179,0.029383777685209667,0.0,1.9414617393473297,0.0,0.0,1.568788212315347,0.004321373782642578,0.04532297878665747,0.0,1.5025636691073634,0.01703333929878037,0.0,0.0,0.0,1.3963737275365065,0.0,0.0
13H185,0.012837224705172217,0.0,1.604657972047871,0.0,0.0,1.5714759036819437,0.012837224705172217,0.03742649794062367,0.0,1.4117880045438689,0.0,0.0,0.0,0.03742649794062367,1.0499928569201427,0.0,0.0
13H186,0.01703333929878037,0.0,1.7836892363473165,0.0,0.0,1.856547644856748,0.0,0.056904851336472634,0.0,1.3565994357249709,0.0,0.0,0.02530586526477026,0.0,1.19506899646859,0.0,0.0
14H001,0.07188200730612536,0.0,1.667826378950711,0.0,0.0,1.429752280002408,0.0,0.03742649794062367,0.0,1.3935752032695876,0.0,0.0,0.012837224705172217,0.029383777685209667,1.525563058270067,0.0,0.0
14H007,0.01703333929878037,0.0,1.5063697170955042,0.0,0.0,1.5398285583778981,0.0,0.0,0.02530586526477026,1.4500950758716025,0.0,0.0,0.008600171761917567,0.029383777685209667,1.3594560201209867,0.004321373782642578,0.0
14H012,0.04921802267018165,0.0,1.8143142002074595,0.0,0.0,1.3230457354817013,0.008600171761917567,0.01703333929878037,0.0,1.3259259557714662,0.0,0.0,0.0,0.0,1.1649473726218416,0.0,0.0
14H015,0.03742649794062367,0.0,1.3637999454791094,0.0,0.0,1.7829024059746446,0.0,0.1205739312058499,0.04139268515822507,1.6735737964230515,0.0,0.0,0.02530586526477026,0.0,0.9410142437055697,0.0,0.0
14H017,0.0,0.0,1.3502480183341627,0.0,0.0,1.1522883443830565,0.0,0.021189299069938092,0.0,0.787460474518415,0.0,0.0,0.0,0.0,0.9542425094393249,0.0,0.0
14H018,0.0,0.0,1.619302075875608,0.11727129565576427,0.008600171761917567,1.3637999454791094,0.008600171761917567,0.01703333929878037,0.0,1.4759615891924238,0.0,0.03342375548694973,0.0,0.029383777685209667,1.2092468487533736,0.0,0.0
14H019,0.01703333929878037,0.0,1.7246035153967167,0.0,0.0,1.6737579365495767,0.008600171761917567,0.029383777685209667,0.02530586526477026,1.139249217571607,0.0,0.0,0.0,0.056904851336472634,1.1961761850399735,0.0,0.0
14H020,0.012837224705172217,0.0,1.55339751012388,0.0,0.0,1.6320521667058099,0.0,0.056904851336472634,0.06818586174616162,1.239549720840473,0.0,0.0,0.0,0.0,1.2821687783046416,0.0,0.0
14H023,0.0,0.0,1.383456296524753,0.0,0.0,1.6488477083728936,0.0,0.03342375548694973,0.029383777685209667,1.5024271199844328,0.0,0.04532297878665747,0.0,0.03342375548694973,1.171141151028382,0.0,0.0
14H031,0.02530586526477026,0.0,1.8309092995464433,0.0,0.0,1.6779717528107398,0.0,0.07918124604762482,0.0,1.2671717284030137,0.0,0.0,0.0,0.029383777685209667,0.948412965778601,0.0,0.0
14H038,0.0,0.0,1.6671726724788685,0.0,0.0,1.5137501500818236,0.0,0.012837224705172217,0.021189299069938092,1.3907585287387172,0.0,0.0,0.0,0.0,1.160768561861128,0.0,0.0
14H071,0.004321373782642578,0.0,0.37657695705651195,0.0,0.0,0.8830933585756899,0.0,0.029383777685209667,0.008600171761917567,0.2576785748691845,0.0,0.0,0.0,0.0,0.35410843914740087,0.0,0.0
14H133,0.08990511143939793,0.0,1.817036226050029,0.0,0.0,1.6097011023793995,0.008600171761917567,0.008600171761917567,0.0,1.2232362731029975,0.0,0.0,0.021189299069938092,0.0,1.4068806700491248,0.0,0.0
