,LINC01711,AC136619.1,STAG3L5P,MYCBP2,CASC15,PSMD10P1,AC006146.1,MRTFB,ZNF350_AS1,TRIM32,OPRPN,TLCD1,AC008080.1,HUS1,NPAS1,LINC02576,DNAJB5_DT,SCGB1C1,HSD17B7P1,AC012507.3,USHBP1,VAC14,ZC3H12D,H3F3B,HOXC4,AC092814.2,AC068898.2,NLRP4,AC027139.2,LINC02752,AC079148.3,WNT5A,OR10Q2P,NMNAT1P4,LY6G6D,MLC1,AC022336.1,LINC00331,ACSL4,DUXAP5,LINC01987,RNU6_223P,RN7SL42P,AC002985.1,IKBKB,AC008785.1,OTOAP1,LCAT,AC006512.2,ALDH7A1
09H043,1.0685568950723632,0.05307844348341968,0.0,0.6748611407378116,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.10720996964786837,0.11058971029924897,0.4756711883244297,0.0,0.0,0.7589118923979735,0.012837224705172217,0.8457180179666586,2.1788331173591167,0.18752072083646307,0.0,0.0,0.0,0.06818586174616162,0.0,0.9680157139936417,0.1205739312058499,0.0,0.0,0.08278537031645007,0.0,0.0,0.029383777685209667,0.004321373782642578,0.0,0.03342375548694973,1.36078268987328,0.3521825181113625,1.402433346219312,1.321391278311689,0.1846914308175988,0.0,0.5428254269591799,0.0,0.0,0.0,0.0,0.0,1.9662356240985819,0.0
09H045,1.2119210843085093,0.029383777685209667,0.0,0.36361197989214433,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.0,0.1643528557844371,0.07188200730612536,0.0,0.0,0.3521825181113625,0.004321373782642578,0.1430148002540951,1.8023631743095474,0.03342375548694973,0.0,0.01703333929878037,0.0,0.06445798922691845,0.0,1.6390878710837373,0.08278537031645007,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.20139712432045143,0.004321373782642578,0.19589965240923368,0.36921585741014284,1.064083435963596,0.20139712432045143,0.23299611039215382,0.1903316981702915,0.0,0.0,0.0,0.0,0.0,1.2372923375674587,0.0
09H046,0.9872192299080049,0.02530586526477026,0.0,0.9854264740830017,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.08635983067474821,0.0,0.0,0.6273658565927327,0.0,0.8603380065709937,2.121559844187501,0.28555730900777376,0.0,0.012837224705172217,0.0,0.1430148002540951,0.01703333929878037,1.1577588860468637,0.5250448070368452,0.0,0.04921802267018165,0.03342375548694973,0.0,0.0,0.0,0.06818586174616162,0.0,0.5078558716958309,0.19589965240923368,0.012837224705172217,1.1894903136993675,1.1812717715594616,0.20411998265592482,0.0,0.4623979978989561,0.271841606536499,0.0,0.0,0.0,0.24551266781414982,1.9611362173872253,0.0
09H048,0.8228216453031046,0.029383777685209667,0.0,0.31175386105575426,0.06445798922691845,0.0,0.029383777685209667,0.0,0.0,0.0,0.20682587603184968,0.24054924828259971,0.08990511143939793,0.0,0.0,0.7226339225338123,0.0,0.800717078282385,1.9482172935599706,0.15228834438305647,0.0,0.0,0.0,0.13987908640123647,0.0,1.0394141191761372,0.23299611039215382,0.0,0.0,0.05307844348341968,0.004321373782642578,0.0,0.0,0.03742649794062367,0.0,0.2576785748691845,1.2201080880400552,0.3344537511509309,1.121559844187501,1.344588742578714,0.32633586092875144,0.0,0.24054924828259971,0.0,0.0,0.0,0.0,0.1367205671564068,1.8871670208947744,0.0
09H053,0.6020599913279624,0.04921802267018165,0.0,0.651278013998144,0.029383777685209667,0.0,0.008600171761917567,0.0,0.0,0.0,0.04532297878665747,0.1205739312058499,0.04532297878665747,0.0,0.0,0.17318626841227402,0.004321373782642578,0.5514499979728752,1.9896722476238733,0.029383777685209667,0.03342375548694973,0.0,0.0,0.2695129442179163,0.0,0.8813846567705729,0.029383777685209667,0.0,0.0,0.03342375548694973,0.0,0.0,0.012837224705172217,0.4329692908744057,0.0,0.1430148002540951,0.06069784035361165,0.03342375548694973,0.7895807121644255,1.3791241460703918,0.021189299069938092,0.0,0.23552844690754893,0.23299611039215382,0.01703333929878037,0.0,0.0,0.0,1.9952841076892596,0.0
09H054,1.1112625136590653,0.0,0.0,0.41161970596323016,0.02530586526477026,0.0,0.0,0.0,0.0,0.03742649794062367,0.029383777685209667,0.04921802267018165,0.17609125905568124,0.0,0.0,0.6646419755561255,0.0,0.7084209001347128,1.9091279419892608,0.1643528557844371,0.0,0.0,0.0,0.12385164096708583,0.01703333929878037,0.9566485792052033,0.290034611362518,0.0,0.0,0.08635983067474821,0.0,0.029383777685209667,0.01703333929878037,0.15228834438305647,0.0,0.36921585741014284,0.04139268515822507,0.15836249209524964,1.2011238972073794,1.2826221128780626,0.11058971029924897,0.0,0.4487063199050799,0.0,0.0,0.0,0.0,0.0,1.9565045903166975,0.008600171761917567
09H057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28555730900777376,0.0,0.0,0.0,0.0,1.3941013020400446,2.469306445431168,0.0,0.0,0.0,0.0,0.6812412373755872,0.0,1.8458419074217574,0.0,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611013836490559,0.0,0.0,0.541579243946581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444771757456815,0.0
09H058,0.7937903846908186,0.0,0.0,0.5987905067631151,0.07918124604762482,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.20951501454263097,0.02530586526477026,0.04532297878665747,0.0,0.6444385894678386,0.0,0.6803355134145632,1.907034952483417,0.13987908640123647,0.0,0.0,0.0,0.11058971029924897,0.0,1.1610683854711747,0.08278537031645007,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.07918124604762482,0.0,0.18752072083646307,0.06445798922691845,0.10720996964786837,0.7419390777291989,1.365862215402555,0.14921911265537988,0.0,0.4329692908744057,0.0,0.0,0.0,0.0,0.0,1.7831886910752577,0.0
09H062,0.8169038393756602,0.02530586526477026,0.0,1.2979792441593623,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.0,0.10037054511756291,0.22010808804005513,0.0,0.0,0.43136376415898736,0.0,0.4941545940184428,2.0796876276113365,0.04139268515822507,0.0,0.0,0.0,0.004321373782642578,0.0,0.8438554226231612,0.10037054511756291,0.0,0.0,0.08990511143939793,0.0,0.0,0.0,0.056904851336472634,0.0,0.11058971029924897,0.04139268515822507,0.056904851336472634,0.7185016888672743,1.2342641243787893,0.13033376849500614,0.0,0.14921911265537988,0.0,0.0,0.0,0.0,0.0,1.9104643159956136,0.0
09H066,0.7176705030022621,0.021189299069938092,0.0,0.2787536009528289,0.056904851336472634,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.13033376849500614,0.04139268515822507,0.012837224705172217,0.0,0.3283796034387377,0.0,0.5390760987927766,1.8927622346158168,0.012837224705172217,0.0,0.0,0.0,0.03742649794062367,0.008600171761917567,0.9459607035775686,0.33041377334919075,0.0,0.0,0.17318626841227402,0.0,0.0,0.012837224705172217,0.012837224705172217,0.0,0.10037054511756291,0.004321373782642578,0.13987908640123647,0.6580113966571124,1.3109056293761414,0.1931245983544616,0.0,0.23804610312879543,0.0,0.0,0.021189299069938092,0.01703333929878037,0.03342375548694973,1.7134905430939424,0.0
09H073,0.8234742291703011,0.04532297878665747,0.004321373782642578,0.4065401804339551,0.008600171761917567,0.0,0.008600171761917567,0.0,0.0,0.0,0.07918124604762482,0.09342168516223506,0.04139268515822507,0.0,0.0,0.4517864355242902,0.0,0.6354837468149122,1.9359604689891665,0.02530586526477026,0.0,0.0,0.0,0.04921802267018165,0.0,1.0102999566398119,0.10720996964786837,0.0,0.0,0.06818586174616162,0.0,0.0,0.008600171761917567,0.17609125905568124,0.0,0.04921802267018165,0.3344537511509309,0.029383777685209667,0.8481891169913987,1.2990712600274095,0.17026171539495738,0.0,0.41161970596323016,0.22010808804005513,0.0,0.004321373782642578,0.0,0.0,1.8085485512404054,0.0
09H078,0.9754318085092629,0.02530586526477026,0.0,0.4756711883244297,0.04139268515822507,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.029383777685209667,0.12710479836480765,0.0,0.0,0.5237464668115644,0.0,0.6618126855372612,2.097604328874411,0.11058971029924897,0.0,0.0,0.0,0.02530586526477026,0.0,1.126780577012009,0.06445798922691845,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,0.05307844348341968,0.0,0.056904851336472634,0.7745169657285496,0.07554696139253074,1.3102683666324475,1.1427022457376157,0.146128035678238,0.0,0.3364597338485295,0.0,0.0,0.004321373782642578,0.0,0.0,2.080157310970184,0.0
09H079,0.7535830588929066,0.0,0.0,0.1367205671564068,0.39093510710337914,0.0,0.0,0.0,0.0,0.0,0.0,0.24551266781414982,0.012837224705172217,0.0,0.0,0.36548798489089973,0.0,0.505149978319906,2.017409008536211,0.07918124604762482,0.0,0.0,0.0,0.1430148002540951,0.008600171761917567,1.4104397862103466,0.37106786227173627,0.0,0.0,0.38381536598043126,0.0,0.008600171761917567,0.0,0.012837224705172217,0.0,0.0,0.029383777685209667,0.35602585719312274,0.8591382972945308,1.3963737275365065,0.06445798922691845,0.17897694729316943,0.2944662261615929,0.0,0.0,0.0,0.0,0.0,1.8688207061975175,0.0
09H083,0.9703468762300933,0.0,0.0,0.9599948383284161,0.04532297878665747,0.0,0.0,0.0,0.0,0.008600171761917567,0.17318626841227402,0.17609125905568124,0.287801729930226,0.0,0.0,0.8904210188009143,0.004321373782642578,1.0648322197385738,2.1128060172668848,0.35793484700045386,0.0,0.0,0.0,0.03742649794062367,0.0,1.1861083798132053,0.12710479836480765,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.11394335230683678,0.0,0.5010592622177514,1.549738731264899,0.4487063199050799,1.0232524596337116,1.4745076391169758,0.2148438480476979,0.24551266781414982,0.4756711883244297,0.0,0.0,0.0,0.0,0.01703333929878037,1.8422346863472396,0.0
09H084,0.8954225460394079,0.0,0.0,0.5237464668115644,0.012837224705172217,0.0,0.008600171761917567,0.0,0.06445798922691845,0.0,0.04532297878665747,0.12385164096708583,0.2148438480476979,0.0,0.0,0.5843312243675307,0.012837224705172217,0.8727388274726688,1.9232440186302764,0.17026171539495738,0.0,0.029383777685209667,0.0,0.11394335230683678,0.0,1.0523090996473234,0.056904851336472634,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.28555730900777376,0.0,0.3364597338485295,0.9623693356700211,0.15228834438305647,1.2108533653148932,1.4684950245070694,0.15228834438305647,0.0,0.146128035678238,0.0,0.0,0.0,0.0,0.03342375548694973,1.7414667617697548,0.0
09H088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4623979978989561,0.0,0.0,0.0,0.0,1.5919545550467356,2.525394694444774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7737864449811935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H090,1.077731179652392,0.10720996964786837,0.0,0.9867717342662448,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.1430148002540951,0.04921802267018165,0.0,0.0,0.8247764624755457,0.021189299069938092,1.039017321997412,2.0352696000994364,0.4842998393467858,0.04139268515822507,0.0,0.0,0.07918124604762482,0.0,1.1763806922432705,0.3820170425748684,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,1.119585774961784,0.0,0.8129133566428556,0.12385164096708583,0.4471580313422192,1.1815577738627863,1.398634324538392,0.32633586092875144,0.0,0.4132997640812518,0.0,0.0,0.0,0.0,0.0,1.9771289005806822,0.0
09H094,0.9822712330395684,0.02530586526477026,0.0,0.48000694295715063,0.05307844348341968,0.0,0.008600171761917567,0.0,0.0,0.0,0.10037054511756291,0.08278537031645007,0.34830486304816066,0.0,0.0,0.7723217067229198,0.0,0.9652017010259121,2.0158206342620693,0.16731733474817606,0.0,0.0,0.0,0.04921802267018165,0.0,1.0025979807199086,0.1205739312058499,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.06818586174616162,0.0,0.012837224705172217,1.1274287778515988,0.17026171539495738,0.9903388547876014,1.3279716236230106,0.1846914308175988,0.19589965240923368,0.22530928172586287,0.0,0.0,0.0,0.0,0.01703333929878037,1.8808135922807914,0.0
09H098,0.7923916894982539,0.029383777685209667,0.0,0.8068580295188175,0.4578818967339924,0.0,0.008600171761917567,0.0,0.0,0.0,0.01703333929878037,0.08635983067474821,0.008600171761917567,0.0,0.0,0.541579243946581,0.004321373782642578,0.7015679850559274,1.9371165107670538,0.06445798922691845,0.0,0.0,0.0,0.02530586526477026,0.0,0.9790929006383263,0.06445798922691845,0.0,0.0,0.09691001300805642,0.0,0.0,0.04532297878665747,0.19589965240923368,0.0,0.01703333929878037,0.6483600109809317,0.08278537031645007,1.0835026198302673,1.3673559210260189,0.10380372095595687,0.0,0.26245108973042947,0.0,0.0,0.0,0.0,0.0,1.8237349883987313,0.0
09H111,0.7831886910752576,0.0,0.0,1.0322157032979815,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.01703333929878037,0.06069784035361165,0.021189299069938092,0.0,0.0,0.7634279935629373,0.012837224705172217,0.6473829701146198,1.9661886809561373,0.1846914308175988,0.0,0.0,0.04921802267018165,0.11394335230683678,0.008600171761917567,0.8603380065709937,0.06445798922691845,0.0,0.0,0.250420002308894,0.0,0.0,0.0,1.1152775913959014,0.0,0.008600171761917567,0.359835482339888,0.012837224705172217,0.7972675408307164,1.424881636631067,0.10380372095595687,0.0,0.23804610312879543,0.28103336724772754,0.0,0.0,0.0,0.0,1.7609499514108973,0.0
09H113,1.0534626049254554,0.03342375548694973,0.0,0.4712917110589386,0.01703333929878037,0.0,0.0,0.0,0.02530586526477026,0.0,0.07554696139253074,0.06818586174616162,0.004321373782642578,0.0,0.0,0.8363241157067517,0.0,1.0599418880619547,2.047119038720181,0.5224442335063199,0.0,0.0,0.0,0.0,0.0,1.1861083798132053,0.1430148002540951,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.02530586526477026,0.0,0.7708520116421442,0.021189299069938092,0.08635983067474821,1.110589710299249,1.500648063371912,0.3053513694466238,0.0,0.35602585719312274,0.416640507338281,0.0,0.0,0.0,0.06445798922691845,1.8234090148925446,0.0
09H115,0.7881683711411677,0.07188200730612536,0.0,0.31806333496276157,0.03342375548694973,0.0,0.012837224705172217,0.0,0.0,0.0,0.11727129565576427,0.07918124604762482,0.20139712432045143,0.0,0.0,0.7937903846908186,0.008600171761917567,1.0707764628434346,2.0668475109738993,0.3443922736851107,0.0,0.0,0.0,0.05307844348341968,0.0,1.1763806922432705,0.2576785748691845,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.11727129565576427,0.0,0.6085260335771941,0.34635297445063856,0.03742649794062367,1.2242740142942576,1.478999131673357,0.2148438480476979,0.29885307640970665,0.617000341120899,0.0,0.0,0.0,0.0,0.02530586526477026,1.887842265107357,0.0
09H119,0.9003671286564703,0.02530586526477026,0.0,1.2830749747354715,0.021189299069938092,0.0,0.0,0.0,0.0,0.008600171761917567,0.04532297878665747,0.056904851336472634,0.290034611362518,0.0,0.0,0.5854607295085006,0.0,0.72916478969277,2.1565794358045736,0.32428245529769273,0.0,0.0,0.0,0.008600171761917567,0.008600171761917567,0.9132839017604185,0.4623979978989561,0.0,0.0,0.056904851336472634,0.0,0.0,0.008600171761917567,0.3424226808222063,0.0,0.20682587603184968,0.359835482339888,0.056904851336472634,0.9822712330395684,1.0334237554869496,0.12710479836480765,0.21218760440395779,0.2944662261615929,0.0,0.0,0.0,0.0,0.01703333929878037,1.7875313161272344,0.0
10H001,0.8228216453031046,0.04921802267018165,0.0,0.2528530309798932,0.012837224705172217,0.0,0.0,0.0,0.0,0.008600171761917567,0.029383777685209667,0.18752072083646307,0.1367205671564068,0.0,0.0,0.515873843711679,0.004321373782642578,0.5797835966168101,1.7975445143617264,0.09691001300805642,0.0,0.0,0.0,0.12385164096708583,0.0,1.0729847446279304,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.17318626841227402,0.0,0.2787536009528289,0.09691001300805642,0.08278537031645007,0.7466341989375788,1.2581581933407944,0.17318626841227402,0.0,0.3053513694466238,0.0,0.0,0.0,0.0,0.03742649794062367,1.807873132003332,0.0
10H007,0.5526682161121932,0.0,0.0,0.7299742856995556,0.03742649794062367,0.0,0.008600171761917567,0.0,0.0,0.0,0.04139268515822507,0.1367205671564068,0.11394335230683678,0.0,0.0,0.69810054562339,0.0,0.69810054562339,2.000173683058465,0.19589965240923368,0.0,0.0,0.0,0.04921802267018165,0.008600171761917567,1.0637085593914175,0.13033376849500614,0.0,0.0,0.07188200730612536,0.004321373782642578,0.0,0.0,0.06445798922691845,0.0,0.24303804868629442,0.9009130677376691,0.22010808804005513,1.0326187608507198,1.3641756327706194,0.08635983067474821,0.0,0.30319605742048883,0.0,0.0,0.0,0.0,0.0,1.8309092995464433,0.0
10H008,1.1228709228644356,0.0,0.0,0.7558748556724915,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.07918124604762482,0.04139268515822507,0.0,0.0,0.7723217067229198,0.0,0.7403626894942439,2.0855403060369477,0.36921585741014284,0.0,0.0,0.0,0.012837224705172217,0.008600171761917567,1.0161973535124391,0.5237464668115644,0.0,0.0,0.1931245983544616,0.0,0.0,0.008600171761917567,0.0,0.0,0.2944662261615929,0.01703333929878037,0.13033376849500614,1.070037866607755,1.3811150807098507,0.14921911265537988,0.17609125905568124,0.49554433754644844,0.0,0.0,0.004321373782642578,0.0,0.0,1.9477767084647384,0.0
10H017,0.7923916894982539,0.0,0.004321373782642578,0.8095597146352678,0.021189299069938092,0.0,0.0,0.0,0.03742649794062367,0.0,0.04921802267018165,0.06069784035361165,0.46686762035410945,0.0,0.0,0.6683859166900001,0.0,0.9795483747040951,2.0542682395471874,0.1430148002540951,0.04139268515822507,0.0,0.0,0.17026171539495738,0.0,0.9084850188786497,0.28330122870354957,0.0,0.0,0.02530586526477026,0.004321373782642578,0.0,0.021189299069938092,0.541579243946581,0.0,0.15836249209524964,0.320146286111054,0.15836249209524964,0.5599066250361124,1.4540822707310899,0.24303804868629442,0.0,0.5740312677277188,0.4014005407815441,0.021189299069938092,0.0,0.0,0.08990511143939793,1.7617775375081781,0.0
10H022,0.8680563618230416,0.06818586174616162,0.0,1.0297894708318558,0.7708520116421442,0.0,0.0,0.0,0.0,0.0,0.0,0.07554696139253074,0.029383777685209667,0.0,0.0,0.6785183790401139,0.03342375548694973,0.8350561017201162,2.0511525224473814,0.23552844690754893,0.0,0.0,0.0,0.01703333929878037,0.0,0.9111576087399766,0.10037054511756291,0.0,0.0,0.37839790094813763,0.0,0.0,0.0,0.41830129131974547,0.0,0.004321373782642578,0.21748394421390624,0.20682587603184968,1.1978316933289028,1.3070679506612983,0.06069784035361165,0.0,0.3856062735983121,0.0,0.0,0.0,0.0,0.0,1.8518085142282374,0.0
10H023,0.8819549713396004,0.09342168516223506,0.0,0.6532125137753437,0.22010808804005513,0.0,0.008600171761917567,0.0,0.0,0.0,0.06069784035361165,0.06445798922691845,0.14921911265537988,0.0,0.0,0.49554433754644844,0.0,0.6937269489236468,2.0788191830988487,0.08635983067474821,0.0,0.0,0.0,0.029383777685209667,0.0,0.8254261177678232,0.3010299956639812,0.0,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,0.22010808804005513,0.0,0.07188200730612536,0.1643528557844371,0.03342375548694973,0.9840770339028309,1.0094508957986938,0.2528530309798932,0.0,0.2304489213782739,0.0,0.0,0.0,0.0,0.0,1.8573324964312685,0.0
10H026,0.7168377232995244,0.029383777685209667,0.0,1.0265332645232967,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.012837224705172217,0.0,0.0,0.7671558660821804,0.012837224705172217,0.7902851640332417,1.9675479762188621,0.17318626841227402,0.0,0.0,0.08990511143939793,0.04921802267018165,0.0,1.0468851908377101,0.03342375548694973,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.8169038393756602,0.0,0.04532297878665747,0.10720996964786837,0.05307844348341968,0.8898617212581884,1.4153072922255674,0.12710479836480765,0.3384564936046048,0.5352941200427705,0.0,0.0,0.0,0.0,0.0,1.941312625360662,0.0
10H030,0.9947569445876281,0.0,0.0,0.568201724066995,0.11727129565576427,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,0.056904851336472634,0.10037054511756291,0.04139268515822507,0.0,0.0,0.6384892569546373,0.004321373782642578,0.6875289612146344,2.033383541173119,0.11394335230683678,0.0,0.0,0.0,0.33243845991560533,0.012837224705172217,1.290479813330673,0.42324587393680785,0.0,0.0,0.04921802267018165,0.004321373782642578,0.0,0.008600171761917567,0.04139268515822507,0.0,0.17318626841227402,0.0,0.04139268515822507,0.9712758487381052,1.4255342204982635,0.12385164096708583,0.0,0.37839790094813763,0.0,0.0,0.0,0.0,0.0,1.9490482923156638,0.0
10H031,0.437750562820388,0.0,0.0,0.6803355134145632,0.04921802267018165,0.008600171761917567,0.0,0.0,0.0,0.0,0.10720996964786837,0.13353890837021748,0.03342375548694973,0.0,0.0,0.651278013998144,0.056904851336472634,0.6127838567197355,1.8740177038621861,0.09342168516223506,0.0,0.0,0.0,0.292256071356476,0.0,1.0314084642516241,0.13987908640123647,0.0,0.0,0.08990511143939793,0.0,0.0,0.0,0.9132839017604185,0.0,0.01703333929878037,0.02530586526477026,0.6334684555795865,0.888179493918325,1.5616975326539935,0.1846914308175988,0.20411998265592482,0.31175386105575426,0.0,0.0,0.0,0.0,0.0,1.90655051910145,0.0
10H038,0.6222140229662952,0.02530586526477026,0.0,0.2528530309798932,0.06069784035361165,0.0,0.008600171761917567,0.0,0.0,0.0,0.10037054511756291,0.1903316981702915,0.01703333929878037,0.012837224705172217,0.0,0.6812412373755872,0.01703333929878037,0.7442929831226762,2.013132276046003,0.22010808804005513,0.0,0.0,0.0,0.06069784035361165,0.012837224705172217,1.2798949800116382,0.2148438480476979,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.02530586526477026,0.0,0.0,0.004321373782642578,0.13987908640123647,1.080987046910887,1.4077307280263354,0.22788670461367355,0.0,0.5224442335063199,0.0,0.0,0.0,0.0,0.03342375548694973,1.941362335711761,0.0
10H040,0.8095597146352678,0.029383777685209667,0.0,0.290034611362518,0.01703333929878037,0.0,0.0,0.0,0.07554696139253074,0.0,0.05307844348341968,0.06069784035361165,0.09691001300805642,0.0,0.0,0.6232492903979004,0.008600171761917567,0.7895807121644255,1.9139197649514659,0.09342168516223506,0.0,0.0,0.0,0.02530586526477026,0.008600171761917567,1.1986570869544226,0.48287358360875376,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.18184358794477254,0.0,0.07554696139253074,0.11394335230683678,0.008600171761917567,0.7528164311882715,1.2817149700272958,0.2787536009528289,0.4593924877592308,0.4082399653118496,0.0,0.0,0.0,0.0,0.0,1.7460111077519258,0.0
10H046,0.885361220031512,0.021189299069938092,0.01703333929878037,0.6748611407378116,0.004321373782642578,0.0,0.0,0.0,0.0,0.008600171761917567,0.03342375548694973,0.22010808804005513,0.10037054511756291,0.0,0.0,0.7185016888672743,0.004321373782642578,0.8893017025063104,1.8774289407882196,0.146128035678238,0.0,0.0,0.0,0.10037054511756291,0.004321373782642578,1.7016543173257481,0.20411998265592482,0.0,0.0,0.012837224705172217,0.004321373782642578,0.0,0.01703333929878037,0.06069784035361165,0.0,0.505149978319906,0.004321373782642578,0.11727129565576427,0.4927603890268375,1.467312062980552,0.24054924828259971,0.0,0.13353890837021748,0.0,0.0,0.0,0.0,0.012837224705172217,1.4282968139828796,0.0
10H048,0.8785217955012066,0.0,0.0,0.22530928172586287,0.28330122870354957,0.0,0.0,0.0,0.0,0.0,0.08278537031645007,0.08990511143939793,0.17318626841227402,0.0,0.0,0.7075701760979364,0.004321373782642578,0.7972675408307164,1.891648943870559,0.24551266781414982,0.0,0.0,0.02530586526477026,0.12385164096708583,0.0,1.0542299098633974,0.1903316981702915,0.0,0.0,0.13033376849500614,0.0,0.0,0.008600171761917567,0.004321373782642578,0.0,0.2944662261615929,1.350441856535061,0.07188200730612536,1.0191162904470727,1.2810333672477277,0.28103336724772754,0.0,0.15228834438305647,0.5327543789924978,0.0,0.0,0.0,0.02530586526477026,1.8584770418133405,0.0
10H051,0.8808135922807914,0.05307844348341968,0.0,0.5599066250361124,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.04532297878665747,0.0,0.2741578492636798,0.0,0.0,0.7283537820212285,0.0,0.7512791039833423,1.9263424466256551,0.17897694729316943,0.0,0.029383777685209667,0.0,0.021189299069938092,0.008600171761917567,1.0203612826477078,0.23552844690754893,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.11394335230683678,0.0,0.05307844348341968,0.3856062735983121,0.11727129565576427,1.0354297381845483,1.4474681309497557,0.11727129565576427,0.0,0.4265112613645752,0.0,0.0,0.012837224705172217,0.0,0.0,1.9559762222483255,0.0
10H055,0.5378190950732742,0.0,0.0,0.5943925503754267,0.28555730900777376,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.07188200730612536,0.04532297878665747,0.0,0.0,0.557507201905658,0.01703333929878037,0.7084209001347128,2.089905111439398,0.0,0.0,0.0,0.0,0.1846914308175988,0.0,1.0449315461491602,0.02530586526477026,0.0,0.0,0.13353890837021748,0.0,0.0,0.06818586174616162,0.4712917110589386,0.0,0.04921802267018165,0.021189299069938092,0.35410843914740087,0.9196010237841109,1.429752280002408,0.09691001300805642,0.0,0.5145477526602861,0.0,0.0,0.0,0.0,0.0,1.9143431571194407,0.0
10H056,0.7649229846498885,0.0,0.0,0.2671717284030138,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.06069784035361165,0.012837224705172217,0.0,0.0,0.5211380837040362,0.004321373782642578,0.3856062735983121,1.9627953698572331,0.09342168516223506,0.0,0.0,0.0,0.15228834438305647,0.0,0.9222062774390164,0.021189299069938092,0.0,0.0,0.004321373782642578,0.004321373782642578,0.0,0.021189299069938092,0.24303804868629442,0.0,0.056904851336472634,0.146128035678238,0.06445798922691845,1.1818435879447726,1.1760912590556813,0.04532297878665747,0.0,0.20411998265592482,0.0,0.0,0.0,0.0,0.0,1.926651077088889,0.0
10H058,0.5428254269591799,0.0,0.0,0.557507201905658,0.06069784035361165,0.0,0.0,0.0,0.0,0.0,0.0,0.1846914308175988,0.0,0.0,0.0,0.4014005407815441,0.0,0.6937269489236468,2.0358698136955526,0.03342375548694973,0.0,0.01703333929878037,0.0,0.07554696139253074,0.008600171761917567,0.7379873263334308,0.02530586526477026,0.0,0.0,0.06818586174616162,0.0,0.0,0.0,0.25527250510330607,0.0,0.004321373782642578,0.07554696139253074,0.06445798922691845,0.7505083948513462,1.3816564825857869,0.1205739312058499,0.0,0.24797326636180664,0.0,0.0,0.0,0.0,0.06069784035361165,1.779668627207148,0.0
10H059,0.8109042806687004,0.04139268515822507,0.0,1.2591158441850663,0.05307844348341968,0.0,0.021189299069938092,0.0,0.0,0.0,0.03342375548694973,0.146128035678238,0.1367205671564068,0.0,0.0,0.34044411484011833,0.0,0.4082399653118496,2.0705550158350317,0.021189299069938092,0.0,0.0,0.0,0.08635983067474821,0.0,0.8254261177678232,0.09691001300805642,0.0,0.0,0.021189299069938092,0.0,0.0,0.01703333929878037,0.22530928172586287,0.0,0.01703333929878037,0.11058971029924897,0.008600171761917567,0.7846172926328754,1.4310419453358856,0.11727129565576427,0.0,0.3384564936046048,0.0,0.0,0.008600171761917567,0.0,0.0,1.891927534220675,0.0
