,AKR1B10,AL161652.1,RXRA,TRNP1,C4A,AC020558.6,NOS1AP,ZMYM4_AS1,ERICH3_AS1,CARD9,AP001317.1,PPP1R2P10,Y_RNA,JPT2,AC096922.1,PALB2,AL138918.1
09H022,0.07554696139253074,1.906712056942964,0.0,0.11727129565576427,0.0,1.1251558295805302,0.0,0.2671717284030138,0.0,1.4572761860613257,0.004321373782642578,0.0,0.004321373782642578,1.3634239329171765,0.1846914308175988,1.2924775936677841,0.0
09H024,0.008600171761917567,1.8206611346435955,0.0,0.0,0.0,1.04766419460156,0.004321373782642578,0.32428245529769273,0.0,0.9459607035775686,0.0,0.0,0.004321373782642578,1.018284308426531,0.08990511143939793,0.829303772831025,0.0
09H031,0.35793484700045386,1.8462133638793874,0.0,0.012837224705172217,0.0,0.983175072037813,0.0,0.17609125905568124,0.0,0.9153998352122699,0.012837224705172217,0.0,0.004321373782642578,1.1344958558346736,0.29885307640970665,1.3586960995738104,0.0
09H032,0.0,2.0246498311794445,0.0,0.021189299069938092,0.0,1.537567257152675,0.06445798922691845,0.20682587603184968,0.0,1.110589710299249,0.12710479836480765,0.0,0.07554696139253074,1.3263358609287514,0.18184358794477254,1.1687920203141817,0.0
09H035,0.008600171761917567,1.875234946450165,0.0,0.16731733474817606,0.0,1.021189299069938,0.0,0.21748394421390624,0.0,1.5440680443502757,0.0,0.0,0.008600171761917567,0.9863237770507653,0.09342168516223506,1.110589710299249,0.0
09H040,0.008600171761917567,1.948119424380536,0.004321373782642578,0.10037054511756291,0.0,0.8819549713396004,0.004321373782642578,0.20411998265592482,0.0,1.2103185198262318,0.01703333929878037,0.0,0.01703333929878037,1.3787611753163733,0.2576785748691845,1.1818435879447726,0.0
09H042,0.01703333929878037,1.671820560183249,0.0,0.0,0.0,0.8162412999917831,0.0,0.04921802267018165,0.0,0.8162412999917831,0.0,0.0,0.008600171761917567,0.951823035315912,0.07918124604762482,1.0507663112330423,0.0
09H043,0.3873898263387294,2.084469031488076,0.0,0.07188200730612536,0.0,0.9827233876685453,0.0,0.14921911265537988,0.0,1.2823955047425255,0.012837224705172217,0.0,0.004321373782642578,1.423245873936808,0.2944662261615929,1.160168292958512,0.0
09H045,0.18752072083646307,1.7139103541289553,0.0,0.0,0.0,0.9111576087399766,0.0,0.1643528557844371,0.0,1.0111473607757975,0.0,0.0,0.021189299069938092,0.4742162640762552,0.1931245983544616,0.9365137424788933,0.06445798922691845
09H046,0.01703333929878037,1.656960182742849,0.0,0.19589965240923368,0.0,1.1373541113707328,0.0,0.19865708695442263,0.0,1.3588862044058692,0.008600171761917567,0.0,0.004321373782642578,1.3364597338485296,0.19589965240923368,1.163757523981956,0.0
09H048,0.2576785748691845,1.9939209588012867,0.0,0.11058971029924897,0.0,1.2347702951609165,0.0,0.38021124171160603,0.0,1.4629966120280562,0.0,0.0,0.01703333929878037,1.3868555291847242,0.29885307640970665,1.3096301674258988,0.03742649794062367
09H053,0.0,1.719248398447946,0.0,0.0,0.0,1.147985320683805,0.0,0.2576785748691845,0.0,0.8668778143374989,0.0,0.0,0.004321373782642578,0.6711728427150833,0.07188200730612536,0.8674674878590515,0.0
09H054,0.03342375548694973,1.8867162741164782,0.0,0.03342375548694973,0.0,1.2224563366792467,0.0,0.2671717284030138,0.0,1.1254812657005941,0.05307844348341968,0.021189299069938092,0.19589965240923368,1.2103185198262318,0.20951501454263097,1.1189257528257768,0.0
09H057,0.0,0.0,0.0,0.0,0.0,1.725339815909737,0.0,0.0,0.0,2.004149341900059,0.0,0.0,0.0,2.0062520513693647,0.5843312243675307,0.0,0.0
09H058,0.02530586526477026,1.913972711550971,0.0,0.0,0.0,1.0472748673841794,0.0,0.2528530309798932,0.0,1.1894903136993675,0.0,0.0,0.004321373782642578,1.2250506961380487,0.18184358794477254,0.9772662124272926,0.0
09H062,0.1931245983544616,1.66661156841903,0.0,0.0,0.0,0.8937617620579434,0.0,0.12710479836480765,0.0,1.2487087356009179,0.0,0.0,0.004321373782642578,0.8356905714924255,0.10720996964786837,1.000867721531227,0.0
09H066,0.08990511143939793,1.7930216598459832,0.0,0.01703333929878037,0.0,1.2143138974243997,0.0,0.3010299956639812,0.0,0.8621313793130372,0.008600171761917567,0.0,0.0,1.1344958558346736,0.1846914308175988,1.1061908972634154,0.0
09H073,0.008600171761917567,1.7038070652743287,0.0,0.11394335230683678,0.0,1.0681858617461617,0.004321373782642578,0.2304489213782739,0.0,1.3364597338485296,0.0,0.0,0.01703333929878037,0.885361220031512,0.12710479836480765,0.9929950984313415,0.0
09H078,0.01703333929878037,1.6929350025311378,0.0,0.01703333929878037,0.0,1.1306553490220306,0.0,0.15836249209524964,0.0,1.0842186867392387,0.02530586526477026,0.012837224705172217,0.021189299069938092,1.2789821168654432,0.20411998265592482,1.224014811372864,0.0
09H079,0.04532297878665747,1.720242018287057,0.0,0.0,0.0,0.7979596437371961,0.0,0.056904851336472634,0.0,1.2935835134961169,0.0,0.0,0.008600171761917567,1.2598326990634836,0.2944662261615929,1.0674428427763807,0.0
09H083,0.03342375548694973,2.149188310536008,0.0,0.1903316981702915,0.0,1.132899769944483,0.0,0.3873898263387294,0.0,1.5831987739686226,0.008600171761917567,0.0,0.01703333929878037,1.5029730590656314,0.320146286111054,1.1379867327235316,0.11394335230683678
09H084,0.008600171761917567,1.8591983615338774,0.0,0.04921802267018165,0.0,1.1553360374650619,0.0,0.46686762035410945,0.0,1.2081725266671217,0.0,0.012837224705172217,0.008600171761917567,1.269746373130767,0.1643528557844371,1.3443922736851108,0.0
09H088,0.0,0.0,0.0,0.0,0.0,2.0736816994762832,0.0,0.0,0.0,2.1540586103769708,0.0,0.0,0.0,2.1992064791616577,0.7466341989375788,0.0,0.0
09H090,0.2966651902615311,1.9975174394147248,0.0,0.2528530309798932,0.0,0.9804578922761,0.0,0.36361197989214433,0.0,1.478854967528663,0.0,0.0,0.04139268515822507,1.6143698395482886,0.21218760440395779,1.159266331093494,0.0
09H094,0.18184358794477254,1.9391696796251774,0.0,0.09691001300805642,0.0,1.1550322287909702,0.0,0.3364597338485295,0.0,1.403635189790548,0.0,0.0,0.008600171761917567,1.3632358044836939,0.271841606536499,1.1373541113707328,0.0
09H098,0.0,1.8376515578463926,0.0,0.021189299069938092,0.0,1.0711452904510828,0.008600171761917567,0.11058971029924897,0.0,0.9858753573083936,0.03742649794062367,0.0,0.05307844348341968,1.2005769267548483,0.1931245983544616,0.9845273133437926,0.0
09H111,0.0,1.8871107031248837,0.0,0.0,0.0,0.7218106152125465,0.004321373782642578,0.35793484700045386,0.0,0.9375178920173467,0.0,0.0,0.02530586526477026,1.0338256939533104,0.18752072083646307,0.8698182079793282,0.0
09H113,0.008600171761917567,2.0732049564885955,0.0,0.10037054511756291,0.0,0.8457180179666586,0.0,0.292256071356476,0.0,1.494988973683168,0.02530586526477026,0.012837224705172217,0.0,1.3873898263387294,0.22271647114758328,1.2562365332059229,0.0
09H115,0.03342375548694973,2.176496411530367,0.0,0.08990511143939793,0.0,1.3215984304653439,0.0,0.367355921026019,0.0,1.4437322414015967,0.0,0.0,0.012837224705172217,1.4222614508136027,0.1903316981702915,1.0941215958405615,0.0
09H119,0.07188200730612536,1.9856958596898422,0.0,0.18752072083646307,0.0,0.9854264740830017,0.0,0.17026171539495738,0.0,1.3298045221640695,0.02530586526477026,0.03342375548694973,0.004321373782642578,0.9661417327390326,0.13353890837021748,0.9986951583116558,0.0
10H001,0.01703333929878037,1.747567162737625,0.0,0.0,0.0,0.9661417327390326,0.0,0.15836249209524964,0.0,1.1389339402569236,0.0,0.0,0.004321373782642578,1.2842050677017942,0.37657695705651195,1.2060158767633447,0.0
10H007,0.01703333929878037,1.89470365260923,0.0,0.08635983067474821,0.0,1.106870544478654,0.004321373782642578,0.17318626841227402,0.0,1.1889284837608534,0.0,0.0,0.004321373782642578,1.2352758766870524,0.22010808804005513,1.0507663112330423,0.0
10H008,0.04139268515822507,1.8609366207000937,0.0,0.07918124604762482,0.0,0.9449759084120478,0.0,0.17026171539495738,0.004321373782642578,1.2748503200166648,0.029383777685209667,0.0,0.004321373782642578,1.3960248966085933,0.21748394421390624,1.0867156639448825,0.0
10H017,0.008600171761917567,1.7999605274059836,0.0,0.0,0.0,0.9912260756924949,0.0,0.48855071650044424,0.0,1.085290578230065,0.02530586526477026,0.0,0.008600171761917567,1.2513948500401042,0.13033376849500614,0.8055008581584001,0.0
10H022,0.0,1.866405498378055,0.0,0.09342168516223506,0.0,1.1914510144648953,0.008600171761917567,0.19865708695442263,0.0,0.8382192219076258,0.0,0.0,0.05307844348341968,1.3222192947339193,0.24303804868629442,0.9813655090785444,0.0
10H023,0.012837224705172217,1.9165592193011138,0.0,0.08990511143939793,0.0,0.9986951583116558,0.0,0.22010808804005513,0.0,1.424718337331567,0.004321373782642578,0.0,0.004321373782642578,1.021189299069938,0.07918124604762482,0.9858753573083936,0.0
10H026,0.0,1.8839451950342798,0.0,0.03742649794062367,0.0,1.104487111312395,0.029383777685209667,0.4345689040341987,0.0,1.0207754881935578,0.02530586526477026,0.0,0.008600171761917567,1.2951270852521912,0.1430148002540951,0.9628426812012424,0.0
10H030,0.021189299069938092,1.9173479376277716,0.0,0.05307844348341968,0.0,0.884795363948981,0.004321373782642578,0.26481782300953643,0.0,1.1248301494138593,0.0,0.0,0.03342375548694973,1.1981069988734014,0.21218760440395779,1.0689276116820718,0.0
10H031,0.0,1.8066547239918604,0.0,0.01703333929878037,0.0,0.9319661147281727,0.012837224705172217,0.35602585719312274,0.0,1.0625819842281632,0.0,0.0,0.021189299069938092,1.3821972103774536,0.1846914308175988,0.6344772701607316,0.0
10H038,0.421603926869831,1.9637878273455553,0.0,0.11058971029924897,0.0,0.9647309210536293,0.0,0.20411998265592482,0.0,1.4545399849648188,0.0,0.0,0.004321373782642578,1.4712917110589385,0.31806333496276157,1.0285712526925377,0.0
10H040,0.04532297878665747,1.8615941446438653,0.0,0.0,0.0,1.1746411926604483,0.0,0.30319605742048883,0.0,1.2132520521963968,0.0,0.0,0.021189299069938092,1.271841606536499,0.12710479836480765,1.119585774961784,0.0
10H046,0.056904851336472634,1.7649229846498886,0.0,0.10720996964786837,0.0,0.9712758487381052,0.0,0.3159703454569178,0.0,1.1595671932336202,0.0,0.0,0.008600171761917567,1.2000292665537704,0.2576785748691845,1.2108533653148932,0.0
10H048,0.07918124604762482,1.9067658895407278,0.0,0.17897694729316943,0.0,1.0021660617565078,0.0,0.4742162640762552,0.0,1.3974185423513477,0.0,0.0,0.008600171761917567,1.3350565194390915,0.13353890837021748,1.2253092817258628,0.0
10H051,0.6683859166900001,1.8394151926838935,0.0,0.06818586174616162,0.0,1.13481437032046,0.012837224705172217,0.20682587603184968,0.0,1.316599302093861,0.01703333929878037,0.0,0.01703333929878037,1.0704073217401198,0.22010808804005513,1.1085650237328344,0.0
10H055,0.0,1.8978469315795716,0.0,0.0,0.0,1.3554515201265174,0.04532297878665747,0.250420002308894,0.0,0.952792443044092,0.07918124604762482,0.0,0.07188200730612536,1.2457593559672768,0.24054924828259971,1.176958980586908,0.0
10H056,0.0,1.9132308711135606,0.0,0.0,0.0,0.6031443726201823,0.0,0.029383777685209667,0.0,1.0342272607705507,0.0,0.0,0.004321373782642578,1.118595365223762,0.1367205671564068,1.1414497734004674,0.0
10H058,0.0,1.7570922201189325,0.0,0.0,0.0,1.2382970678753937,0.1643528557844371,0.24797326636180664,0.0,0.69284691927723,0.012837224705172217,0.0,0.02530586526477026,0.8639173769578605,0.1205739312058499,1.1287222843384268,0.0
10H059,0.05307844348341968,1.6884198220027105,0.0,0.07188200730612536,0.0,0.8609366207000937,0.0,0.21218760440395779,0.0,1.1386184338994925,0.021189299069938092,0.4132997640812518,0.004321373782642578,0.9030899869919435,0.1430148002540951,1.0068937079479006,0.0
10H063,0.008600171761917567,1.7862543957897803,0.0,0.012837224705172217,0.0,1.0614524790871933,0.0,0.26007138798507473,0.0,1.1464381352857747,0.0,0.0,0.012837224705172217,1.1778249718646818,0.2695129442179163,0.9758911364017928,0.02530586526477026
10H066,0.0,1.236033147117636,0.0,0.01703333929878037,0.0,0.8680563618230416,0.0,0.359835482339888,0.0,0.9623693356700211,0.0,0.021189299069938092,0.03742649794062367,0.9754318085092629,0.10380372095595687,0.6580113966571124,0.0
10H068,0.06069784035361165,2.0009977303577937,0.0,0.1367205671564068,0.0,1.1166077439882485,0.0,0.3856062735983121,0.0,1.4307198878632823,0.0,0.0,0.012837224705172217,1.3864989655506532,0.2966651902615311,1.1858253596129622,0.0
10H070,0.008600171761917567,1.5331362882786388,0.0,0.01703333929878037,0.0,0.8674674878590515,0.0,0.12710479836480765,0.0,1.1640552918934517,0.0,0.0,0.008600171761917567,1.1498346967157849,0.12710479836480765,1.0293837776852097,0.11727129565576427
10H072,0.008600171761917567,1.9975174394147248,0.0,0.021189299069938092,0.0,1.2062860444124324,0.004321373782642578,0.3443922736851107,0.0,1.1942367487238292,0.0,0.0,0.008600171761917567,1.1048284036536553,0.17897694729316943,1.0064660422492318,0.0
10H078,0.0,1.6641717053619307,0.0,0.021189299069938092,0.0,0.6570558528571039,0.0,0.12385164096708583,0.0,0.9111576087399766,0.0,0.0,0.012837224705172217,1.2773799746672547,0.18752072083646307,0.6937269489236468,0.0
10H089,0.0,1.9088065994056742,0.0,0.02530586526477026,0.0,1.003029470553618,0.0,0.40483371661993806,0.0,1.0342272607705507,0.0,0.008600171761917567,0.008600171761917567,1.3600250891893975,0.17609125905568124,1.1473671077937864,0.0
10H092,0.01703333929878037,2.034548247098469,0.0,0.06445798922691845,0.0,1.0637085593914175,0.0,0.16136800223497488,0.0,1.285107029566812,0.0,0.0,0.008600171761917567,1.2913688504515826,0.32428245529769273,1.0633333589517495,0.0
10H095,0.15228834438305647,2.03734680356809,0.0,0.08990511143939793,0.0,1.2875778090787053,0.0,0.6253124509616739,0.0,1.344981413927258,0.0,0.0,0.008600171761917567,1.3930484664167782,0.22530928172586287,1.2397998184470986,0.0
10H101,0.1205739312058499,2.0778401027349935,0.0,0.13353890837021748,0.0,1.1939589780191868,0.0,0.5843312243675307,0.0,1.4659773682858228,0.004321373782642578,0.0,0.012837224705172217,1.286456469746983,0.2304489213782739,1.0993352776859577,0.0
10H106,0.029383777685209667,1.9399682905513362,0.0,0.07918124604762482,0.0,1.318897714627487,0.0,0.3344537511509309,0.0,1.2479732663618066,0.0,0.0,0.0,0.9845273133437926,0.12385164096708583,0.9355072658247129,0.0
10H107,0.0,1.6758699553189567,0.0,0.06069784035361165,0.0,0.8692317197309762,0.0,0.10380372095595687,0.0,1.3714373174041008,0.0,0.0,0.004321373782642578,1.576226137449605,0.13033376849500614,1.079543007402906,0.0
10H109,0.15228834438305647,1.9656249671092427,0.0,0.07188200730612536,0.0,1.0461047872460387,0.0,0.3096301674258988,0.0,1.4695274791870139,0.004321373782642578,0.029383777685209667,0.012837224705172217,1.4027770696103474,0.3443922736851107,0.8981764834976765,0.04139268515822507
10H110,0.01703333929878037,1.7566361082458481,0.0,0.04532297878665747,0.0,1.1024337056813363,0.0,0.146128035678238,0.0,1.2574385668598138,0.0,0.0,0.0,0.8721562727482928,0.1643528557844371,1.0773679052841565,0.0
10H115,0.03342375548694973,2.074084689028244,0.0,0.15228834438305647,0.0,1.0902580529313164,0.0,0.320146286111054,0.0,1.4220971631317103,0.0,0.04139268515822507,0.008600171761917567,1.2579184503140584,0.19589965240923368,1.2743887955503788,0.0
10H119,0.0,1.891147030448771,0.0,0.0,0.0,0.8898617212581884,0.0,0.19589965240923368,0.0,1.1383026981662814,0.0,0.0,0.012837224705172217,1.084576277934331,0.12710479836480765,1.0603200286882852,0.0
10H127,0.0,1.9674543681827408,0.0,0.0,0.0,1.2276296495710086,0.004321373782642578,0.146128035678238,0.0,1.271841606536499,0.008600171761917567,0.0,0.021189299069938092,1.3273589343863303,0.21218760440395779,1.0409976924234905,0.0
10H130,0.7101173651118162,1.7057782128285977,0.0,0.0,0.0,1.141136090120739,0.0,0.23552844690754893,0.0,0.7339992865383869,0.0,0.0,0.004321373782642578,0.9036325160842377,0.08635983067474821,1.018284308426531,0.03342375548694973
10H136,0.0,1.7316693318286362,0.0,0.021189299069938092,0.0,0.8254261177678232,0.0,0.320146286111054,0.0,1.2164298308762511,0.021189299069938092,0.021189299069938092,0.0,1.2598326990634836,0.25527250510330607,1.0449315461491602,0.0
10H166,0.11394335230683678,1.8657552240714517,0.0,0.08278537031645007,0.0,1.048053173115609,0.0,0.28555730900777376,0.0,1.2089785172762535,0.0,0.0,0.021189299069938092,1.2352758766870524,0.31175386105575426,0.9943171526696367,0.0
10H173,0.02530586526477026,1.6694098672877826,0.0,0.05307844348341968,0.0,1.255995726722402,0.0,0.26007138798507473,0.0,1.369030221809153,0.0,0.0,0.004321373782642578,1.3818367999983434,0.3096301674258988,0.8444771757456815,0.0
10H174,0.02530586526477026,1.8125791554090467,0.0,0.03342375548694973,0.0,0.9237619608287003,0.0,0.24054924828259971,0.0,1.0666985504229953,0.0,0.0,0.004321373782642578,1.1024337056813363,0.14921911265537988,1.0546130545568877,0.0
11H002,0.13987908640123647,1.5981336458132378,0.0,0.03342375548694973,0.0,1.4038066105474225,0.01703333929878037,0.10380372095595687,0.0,1.4358443659844413,0.0,0.021189299069938092,0.008600171761917567,1.2052043639481447,0.16731733474817606,1.1122697684172707,0.0
11H006,0.021189299069938092,1.9358094538099329,0.0,0.0,0.0,1.08278537031645,0.008600171761917567,0.17318626841227402,0.0,1.0884904701823963,0.0,0.0,0.021189299069938092,1.2643455070500924,0.13987908640123647,0.9934362304976116,0.0
11H009,0.01703333929878037,2.0687793630095612,0.0,0.03342375548694973,0.0,1.0976043288744108,0.0,0.5587085705331657,0.0,0.931457870689005,0.0,0.0,0.021189299069938092,1.083860800866573,0.250420002308894,1.2166935991697543,0.0
11H010,0.1430148002540951,1.9810026899413997,0.0,0.20682587603184968,0.0,1.1547282074401555,0.0,0.3996737214810381,0.0,1.4553017716570764,0.01703333929878037,0.0,0.008600171761917567,1.3949767195545644,0.3926969532596657,1.1192558892779367,0.0
11H014,0.09691001300805642,1.9534213996810352,0.0,0.04921802267018165,0.0,1.2460059040760292,0.004321373782642578,0.2966651902615311,0.0,1.4387005329007363,0.021189299069938092,0.021189299069938092,0.04921802267018165,1.3348556896172916,0.2671717284030138,1.287801729930226,0.0
11H017,0.021189299069938092,1.7311857076340005,0.0,0.0,0.0,1.1274287778515988,0.0,0.1367205671564068,0.0,1.04296907339318,0.0,0.0,0.004321373782642578,1.1176026916900843,0.17026171539495738,0.9474337218870508,0.0
11H021,0.10720996964786837,1.9252605095194353,0.0,0.17609125905568124,0.0,0.8585371975696391,0.0,0.2304489213782739,0.0,1.0948203803547998,0.0,0.0,0.0,1.2869053529723748,0.16136800223497488,1.0633333589517495,0.07188200730612536
11H022,0.029383777685209667,1.7709992051639407,0.0,0.01703333929878037,0.0,1.0025979807199086,0.0,0.15228834438305647,0.0,0.8591382972945308,0.0,0.0,0.004321373782642578,0.9268567089496923,0.13987908640123647,1.0663259253620379,0.0
11H027,0.0,1.7598943740254993,0.0,0.021189299069938092,0.0,1.0916669575956846,0.0,0.13033376849500614,0.0,1.0132586652835165,0.021189299069938092,0.0,0.008600171761917567,1.1798389280231867,0.20139712432045143,0.8992731873176038,0.0
11H035,0.2695129442179163,1.9020028913507294,0.0,0.16136800223497488,0.0,0.9872192299080049,0.0,0.5132176000679389,0.0,1.4300750555519393,0.004321373782642578,0.0,0.004321373782642578,1.3326404103874627,0.1553360374650618,1.1241780554746752,0.0
11H043,0.07188200730612536,1.6695957810243134,0.0,0.0,0.0,0.7442929831226762,0.0,0.320146286111054,0.0,1.171141151028382,0.0,0.0,0.0,0.724275869600789,0.11394335230683678,0.9390197764486665,0.0
11H044,0.06445798922691845,1.7937903846908188,0.0,0.04139268515822507,0.021189299069938092,1.0043213737826426,0.0,0.07188200730612536,0.0,1.0141003215196205,0.0,0.16136800223497488,0.004321373782642578,1.2940250940953226,0.146128035678238,1.2869053529723748,0.0
11H058,0.17897694729316943,2.0681487409732937,0.0,0.056904851336472634,0.0,1.1417632302757879,0.0,0.26481782300953643,0.0,1.3863205738940463,0.0,0.0,0.012837224705172217,1.3554515201265174,0.35024801833416286,1.3261309567107946,0.0
11H072,0.0,1.9651075858490559,0.0,0.0,0.0,0.7723217067229198,0.0,0.35793484700045386,0.0,1.4126285205443752,0.0,0.0,0.04921802267018165,1.346548558548474,0.26481782300953643,0.9339931638312423,0.04921802267018165
11H083,0.012837224705172217,1.7885925559203595,0.0,0.05307844348341968,0.0,1.0937717814987298,0.004321373782642578,0.24797326636180664,0.0,1.1622656142980214,0.012837224705172217,0.0,0.021189299069938092,1.330210784571528,0.359835482339888,0.8350561017201162,0.04921802267018165
11H095,0.0,1.7147487607250598,0.0,0.0,0.0,1.0599418880619547,0.0,0.25527250510330607,0.0,0.8407332346118067,0.0,0.02530586526477026,0.0,0.9464522650130731,0.20682587603184968,1.0081741840064264,0.0
11H097,0.07188200730612536,1.7324741772811936,0.0,0.03742649794062367,0.0,1.0519239160461065,0.0,0.3344537511509309,0.0,1.1547282074401555,0.01703333929878037,0.0,0.004321373782642578,1.2521245525056444,0.20951501454263097,1.2884728005997825,0.0
11H103,0.0,1.8717480189918716,0.0,0.0,0.0,1.29754166781816,0.0,0.24551266781414982,0.0,1.1156105116742998,0.0,0.0,0.012837224705172217,1.2190603324488614,0.1205739312058499,1.0748164406451748,0.0
11H104,0.01703333929878037,1.7570922201189325,0.0,0.012837224705172217,0.0,1.0633333589517495,0.0,0.1367205671564068,0.0,0.7234556720351858,0.0,0.0,0.004321373782642578,0.9375178920173467,0.21218760440395779,1.110252917353403,0.0
11H107,0.008600171761917567,1.8839451950342798,0.0,0.09342168516223506,0.0,0.8363241157067517,0.0,0.30749603791321295,0.0,1.0606978403536118,0.0,0.0,0.004321373782642578,1.2487087356009179,0.17609125905568124,1.1763806922432705,0.0
11H127,0.09342168516223506,1.5734518220354854,0.0,0.04532297878665747,0.0,1.2340108175871793,0.0,0.17026171539495738,0.0,0.6364878963533654,0.0,0.0,0.008600171761917567,1.0441476208787228,0.06818586174616162,0.75815462196739,0.0
11H129,0.0,1.0916669575956846,0.0,0.0,0.0,0.4424797690644485,0.004321373782642578,0.004321373782642578,0.0,0.5622928644564746,0.0,0.0,0.021189299069938092,0.5550944485783191,0.029383777685209667,0.26481782300953643,0.0
11H135,0.06818586174616162,1.8801273222166248,0.0,0.04139268515822507,0.0,1.2685779718828432,0.0,0.5037906830571811,0.0,0.8241258339165489,0.03342375548694973,0.012837224705172217,0.02530586526477026,1.021189299069938,0.1931245983544616,1.0788191830988487,0.06818586174616162
11H140,0.13033376849500614,1.4402792132355882,0.0,0.0,0.0,1.2692793897718986,0.0,0.2304489213782739,0.0,1.0421815945157662,0.0,0.0,0.012837224705172217,0.8331471119127851,0.15836249209524964,0.909020854211156,0.0
11H142,0.03342375548694973,2.0729480317928854,0.0,0.02530586526477026,0.0,0.9637878273455552,0.0,0.4548448600085102,0.0,1.3248994970523134,0.0,0.0,0.008600171761917567,1.2830749747354715,0.2528530309798932,1.1172712956557642,0.0
11H145,0.11058971029924897,1.549493713215013,0.0,0.04139268515822507,0.0,1.3516030724191288,0.0,0.3344537511509309,0.0,0.9222062774390164,0.0,0.0,0.021189299069938092,1.0962145853464051,0.07918124604762482,1.1316186643491255,0.0
11H151,0.23552844690754893,1.8443528963108933,0.0,0.0,0.0,1.1162755875805443,0.0,0.3283796034387377,0.0,0.5998830720736879,0.0,0.0,0.01703333929878037,0.9943171526696367,0.11394335230683678,1.1182647260894794,0.0
11H157,0.021189299069938092,2.016866270828975,0.0,0.012837224705172217,0.0,0.8802417758954804,0.0,0.5263392773898441,0.0,1.041392685158225,0.0,0.0,0.029383777685209667,0.9148718175400503,0.29885307640970665,1.251638220448212,0.0
11H160,0.012837224705172217,2.0193240371536905,0.0,0.056904851336472634,0.0,0.9885589568786155,0.004321373782642578,0.2528530309798932,0.0,1.2992893340876799,0.0,0.0,0.004321373782642578,1.34143452457814,0.21218760440395779,1.0354297381845483,0.0
11H170,0.69810054562339,1.879267956824613,0.0,0.04532297878665747,0.0,0.8615344108590378,0.0,0.24551266781414982,0.0,1.291590825658001,0.0,0.0,0.012837224705172217,1.4923412532549745,0.2764618041732442,1.0025979807199086,0.0
11H175,0.0,1.7367947549243605,0.0,0.08990511143939793,0.0,0.7944880466591696,0.008600171761917567,0.12385164096708583,0.0,1.5915098089946542,0.008600171761917567,0.05307844348341968,0.13033376849500614,1.330007700872759,0.07188200730612536,1.2227164711475833,0.0
11H179,0.03342375548694973,1.7748817658187963,0.0,0.0,0.0,1.0788191830988487,0.0,0.17897694729316943,0.0,0.7168377232995244,0.0,0.0,0.004321373782642578,0.8388490907372553,0.17026171539495738,1.2278867046136734,0.0
11H186,0.0,0.0,0.0,0.0,0.0,1.521530341278711,0.056904851336472634,0.359835482339888,0.0,1.8526629443445692,0.0,0.0,0.0,1.927626962444954,0.3729120029701066,0.0,0.0
11H205,0.0,1.7521253072978982,0.0,0.021189299069938092,0.0,1.0191162904470727,0.012837224705172217,0.17609125905568124,0.0,1.1238516409670858,0.012837224705172217,0.0,0.01703333929878037,1.1947917577219247,0.20139712432045143,0.7759743311293691,0.0
11H217,0.07554696139253074,1.5566642621225686,0.0,0.03742649794062367,0.0,1.2372923375674587,0.0,0.6211762817750351,0.0,1.2633993313340022,0.0,0.0,0.03742649794062367,1.1872386198314788,0.2944662261615929,0.7283537820212285,0.0
11H231,0.05307844348341968,1.9665640840973104,0.0,0.1553360374650618,0.0,1.0689276116820718,0.0,0.3159703454569178,0.0,1.3246939138617746,0.0,0.0,0.029383777685209667,1.2743887955503788,0.292256071356476,1.1405080430381795,0.056904851336472634
11H232,0.0,1.7966437037851164,0.0,0.04139268515822507,0.0,1.0906107078284066,0.0,0.34635297445063856,0.0,1.184975190698261,0.10037054511756291,0.0,0.004321373782642578,1.1182647260894794,0.1553360374650618,1.160768561861128,0.0
11H234,0.06818586174616162,1.905148001856016,0.0,0.10380372095595687,0.0,1.0648322197385738,0.0,0.24054924828259971,0.0,1.400365273349939,0.0,0.0,0.08990511143939793,1.4014005407815442,0.26245108973042947,1.1504494094608806,0.0
11H240,0.0,1.8842854623396752,0.0,0.06818586174616162,0.0,1.0633333589517495,0.0,0.30319605742048883,0.0,1.130333768495006,0.03742649794062367,0.0,0.06069784035361165,1.230704313612569,0.14921911265537988,0.9164539485499251,0.03742649794062367
12H007,0.04139268515822507,1.6382895354142568,0.0,0.05307844348341968,0.0,1.0394141191761372,0.0,0.146128035678238,0.0,1.252367514459899,0.0,0.0,0.029383777685209667,1.5046067706419537,0.30319605742048883,0.9084850188786497,0.0
12H012,0.008600171761917567,1.7706311277778066,0.0,0.04921802267018165,0.0,1.1420764610732848,0.004321373782642578,0.32428245529769273,0.0,0.989894563718773,0.012837224705172217,0.0,0.10720996964786837,0.7656685547590141,0.08635983067474821,0.9712758487381052,0.0
12H021,0.03342375548694973,1.8453461374114086,0.0,0.06818586174616162,0.0,1.355643050220869,0.0,0.26007138798507473,0.0,1.1126050015345745,0.0,0.0,0.004321373782642578,1.2035767749779727,0.15228834438305647,1.162862993321926,0.0
12H033,0.029383777685209667,1.6700602174731343,0.0,0.0,0.0,1.2674064187529042,0.0,0.5145477526602861,0.0,1.3255156633631482,0.021189299069938092,0.012837224705172217,0.012837224705172217,1.3930484664167782,0.09342168516223506,0.8992731873176038,0.0
12H039,0.008600171761917567,1.8075350280688534,0.0,0.06818586174616162,0.0,1.1832698436828046,0.0,0.4014005407815441,0.0,1.104487111312395,0.0,0.0,0.004321373782642578,1.1309766916056172,0.09691001300805642,1.1306553490220306,0.0
