,CCDC6,RPS20P5,IGLV10_54,AC063965.1,MIR548I1,FAM225A,DTNB,PAGE4,AC044784.1,SNORA75,FAM205BP,AL118511.2,RNU6_601P,TRO,INSM2,ZCCHC17,AP001825.1,SMURF1,CU633906.2,CDY12P,RAB9AP1,AC068491.4,AC016683.1,RNU6_1025P,AC097462.3,KRTAP19_10P,SNORA15B_2,AL592182.2,ADAD1,AC130689.1,STK35,ARHGAP17,STK38L,AC008875.2,AC090825.2,TMEM167AP1,GNRHR,ZMAT5,SOWAHA,RN7SL623P,RN7SKP248,COL4A3,DEFA3,LINC01568,AC121758.4,WT1,AC009623.1,RPS3AP39,AL645929.3,RNU6ATAC15P,MIRLET7BHG,ZNF585B,RNU7_56P,ZNF837,TRAPPC2,BMPR2,BOLA2_SMG1P6,AL121904.1,AC245389.1,ZNF276,H6PD,FP236383.9,OR5AM1P,KCNIP2,Y_RNA,IFNWP2,CPB1,RNU6_82P,PREP,BNC2_AS1,AC112249.1,SMTN,RPL21P10,NUMB,GPR89B,Z82196.2,AL109947.1,AC235097.1,PKP4,OR7E53P,MIR3943,AC129915.3,MIR206,AC073578.4,OR51A7,MTND3P23,AC097358.1,AC020637.1,MAPK6P3,AP000577.2,AL121579.1,RPL5P21,AL356585.10,FAM50B,AC022509.1,AL161668.2,AL354751.3,GDNF,LINC02041,ABHD15,AL132709.7,OR1M1,AL159169.1,MYH8,PRR13P2,HOMEZ,AL162585.1,AC093729.1,AC025171.3,SGPL1,MIR196B,MAMSTR,N4BP3,RN7SL141P,KRTAP20_2,MTND4LP24,AL162373.1,MTND3P8,LINC02270,RPSAP18,NBPF8,AL356095.1,AL133351.2,AC007731.2,AC063923.2,AC002072.1,AC073135.1,USP17L11,LEXM,AL020996.1,RN7SL847P,CCNYL2,NMTRS_TGA3_1,AC022690.2,AC013565.1,Z97055.2,CCNYL3,KCNK1,AL512506.2,AP001029.1,GDPGP1,COL11A2P1,ZFYVE1,MTCO1P53,AL035665.2,AL096803.1,ZC3H10,AC026369.3,RNU7_161P,PPIL4,AL138745.1,CSRNP1,AC068413.1,LINC02675,CNN2P10,SNORA70J,UBE2H,AL357033.1,MIR610,LAMB4,DEFB108C,PLAAT2,AL354836.1,RPL21P103,AL355773.1,AC087500.1,MTND4P14,RASGRP1,AL512656.1,GNG5P3,AP003173.1,AL121757.1,NEU3,VN1R87P,AL359962.1,AL022099.1,LINC02086,AC069437.1,TXNDC17,TGFB2_OT1,MARCKSL1P1,AL035425.2,AL645929.1,AC008764.2,MLECP1,AC007068.1,SNORD113_4,TRBV5_6,IQCD,LINC01366,AL050402.2,ZNF584,AC136944.4,IGHD1OR15_1A,RPL7P13,NSRP1P1,AC017076.1,YAP1,U6,AC244517.4
11H072,0.0,0.5065050324048721,0.0,0.0,0.1205739312058499,0.0,0.0,0.0,1.2648178230095364,0.056904851336472634,0.029383777685209667,0.029383777685209667,0.0,0.0,1.5186455243303114,0.3820170425748684,0.0,0.23804610312879543,0.07918124604762482,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,0.0,0.1931245983544616,0.0,0.01703333929878037,0.0,0.0,1.085290578230065,1.5126843962171637,0.0,0.0,0.04139268515822507,0.35024801833416286,0.0,1.4750898033890065,0.03342375548694973,0.01703333929878037,0.0,0.47712125471966244,0.0,0.03742649794062367,0.0,0.23552844690754893,0.0,0.884795363948981,0.0,0.6683859166900001,0.0,0.0,0.0,0.0,0.0,0.32633586092875144,0.0,0.0,0.004321373782642578,0.0,0.01703333929878037,0.0,0.0,0.13987908640123647,1.615634468877416,0.0,0.17609125905568124,0.5728716022004803,0.0,0.0,0.0,0.0,0.0,0.1846914308175988,0.0,0.0,0.271841606536499,0.0,0.0,0.0,0.912753303671323,0.08278537031645007,0.6127838567197355,0.0,0.05307844348341968,0.36172783601759284,0.0,0.0,0.04921802267018165,0.3159703454569178,0.11394335230683678,0.42813479402878873,0.22010808804005513,0.0,0.04139268515822507,0.0,0.08990511143939793,0.029383777685209667,0.0,0.21218760440395779,0.9590413923210935,0.0,0.0,0.0,0.0,0.4345689040341987,0.012837224705172217,1.2457593559672768,0.0,0.02530586526477026,0.5965970956264602,0.0,0.0,0.0,1.5839917991983163,0.9590413923210935,0.0,0.0,1.3848907965305541,0.6893088591236203,0.0,1.2720737875000099,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.04532297878665747,0.0,0.4871383754771864,0.0,0.0,0.28555730900777376,0.0,0.0,0.0,0.0,1.4027770696103474,0.0,0.0,0.08990511143939793,0.0,0.008600171761917567,0.0,0.0,0.0,1.369030221809153,0.7902851640332417,0.0,1.6579159368299552,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.9159272116971158,0.2148438480476979,0.2944662261615929,0.5705429398818975,0.0,0.01703333929878037,0.6493348587121419,1.8430458105345693,0.04532297878665747,0.0,0.0,0.012837224705172217,0.0,0.0,0.12710479836480765,0.13353890837021748,0.964259630196849,0.04921802267018165,0.0,0.004321373782642578,0.06445798922691845,0.705007959333336,0.004321373782642578,0.0,0.06818586174616162,0.0,0.0,0.06069784035361165,0.0,0.2148438480476979,0.515873843711679,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.0
11H083,0.0,0.4913616938342727,0.0,0.0,0.04921802267018165,0.0,0.0,0.0,1.1928461151888416,0.0,0.11058971029924897,0.012837224705172217,0.0,0.0,1.7676010680503356,0.12385164096708583,0.0,0.18752072083646307,0.0,0.0,0.0,0.03742649794062367,0.03342375548694973,0.0,0.0,0.0,0.16731733474817606,0.0,0.0,0.0,0.0,0.9237619608287003,1.5577477416414682,0.0,0.05307844348341968,0.03742649794062367,0.0,0.0,1.3675422735205767,0.08635983067474821,0.012837224705172217,0.0,0.3222192947339193,0.0,0.06818586174616162,0.0,0.13987908640123647,0.012837224705172217,1.0534626049254554,0.0,0.6127838567197355,0.0,0.0,0.0,0.0,0.0,0.16136800223497488,0.004321373782642578,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.021189299069938092,1.4690852991231205,0.0,0.0,0.5327543789924978,0.03742649794062367,0.008600171761917567,0.0,0.0,0.0,0.7226339225338123,0.0,0.0,0.3443922736851107,0.0,0.0,0.0,0.9020028913507294,0.12385164096708583,0.6884198220027106,0.0,0.0,0.24054924828259971,0.04532297878665747,0.0,0.0,0.22530928172586287,0.0,0.8943160626844384,0.15836249209524964,0.0,0.08278537031645007,0.0,0.03342375548694973,0.04921802267018165,0.0,0.2576785748691845,0.7788744720027395,0.0,0.0,0.0,0.0,0.5538830266438743,0.0,1.3172273491764201,0.0,0.0,0.1205739312058499,0.0,0.0,0.0,1.4039779636693548,0.8898617212581884,0.0,0.0,1.0406023401140732,0.7355988996981799,0.0,0.9242792860618817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6720978579357175,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.0,1.2362852774480284,0.0,0.0,0.21748394421390624,0.0,0.004321373782642578,0.0,0.0,0.0,1.4959603948817053,0.6954816764901974,0.0,1.675778341674085,0.0,0.0,0.0,0.03742649794062367,0.04921802267018165,0.0,0.0,0.0,0.0,0.7824726241662862,0.19589965240923368,0.32633586092875144,0.7664128471123994,0.0,0.008600171761917567,0.5037906830571811,1.8819549713396004,0.15836249209524964,0.0,0.0,0.021189299069938092,0.0,0.0,0.04921802267018165,0.12710479836480765,0.8208579894396999,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.1643528557844371,0.0,0.0,0.04921802267018165,0.0,0.21748394421390624,0.30319605742048883,0.0,0.04532297878665747,0.10037054511756291,0.0,0.0,0.0,0.0,0.0
11H095,0.0,0.5786392099680724,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.7315887651867387,0.0,0.004321373782642578,0.0,0.0,0.0,1.9986515959983735,0.04139268515822507,0.0,0.2671717284030138,0.0,0.0,0.0,0.1205739312058499,0.01703333929878037,0.0,0.0,0.0,0.13033376849500614,0.0,0.0,0.0,0.0,0.9355072658247129,1.2922560713564761,0.0,0.0,0.0,0.0,0.0,1.4084095784684296,0.0,0.0,0.0,0.12385164096708583,0.0,0.09691001300805642,0.0,0.04921802267018165,0.03742649794062367,0.6646419755561255,0.0,0.3443922736851107,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11058971029924897,0.0,0.0,0.2148438480476979,0.0,0.0,0.0,0.0,0.0,1.1522883443830565,0.0,0.0,0.292256071356476,0.0,0.0,0.0,0.271841606536499,0.0,0.7151673578484579,0.0,0.0,0.48572142648158,0.01703333929878037,0.0,0.0,0.0,0.0,1.4637437212470592,0.26245108973042947,0.0,0.17897694729316943,0.0,0.021189299069938092,0.0,0.0,0.615950051656401,0.07188200730612536,0.0,0.0,0.0,0.0,0.3364597338485295,0.0,0.7283537820212285,0.0,0.0,0.10037054511756291,0.0,0.0,0.0,1.6261349786353887,0.5888317255942073,0.0,0.0,0.05307844348341968,0.5611013836490559,0.0,0.9116901587538612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8273692730538252,0.0,0.0,0.18752072083646307,0.0,0.0,0.0,0.0,1.4227539413013481,0.0,0.0,0.06445798922691845,0.0,0.0,0.0,0.0,0.0,1.1541195255158467,0.1367205671564068,0.0,1.5016069224188293,0.0,0.0,0.0,0.0,0.10720996964786837,0.0,0.0,0.0,0.0,0.7839035792727349,0.20411998265592482,0.09691001300805642,0.38021124171160603,0.0,0.32428245529769273,0.37657695705651195,1.7602716605420632,0.04532297878665747,0.0,0.0,0.04921802267018165,0.0,0.0,0.012837224705172217,0.13033376849500614,1.1880843737149382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.17026171539495738,0.15228834438305647,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.0
11H097,0.0,0.36361197989214433,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,1.0867156639448825,0.01703333929878037,0.18184358794477254,0.0,0.0,0.0,1.595606434865603,0.19589965240923368,0.0,0.359835482339888,0.05307844348341968,0.0,0.0,0.3521825181113625,0.0,0.0,0.0,0.0,0.3856062735983121,0.0,0.02530586526477026,0.0,0.0,0.8518696007297664,0.7299742856995556,0.0,0.021189299069938092,0.021189299069938092,0.0,0.0,1.4358443659844413,0.04139268515822507,0.0,0.0,0.5563025007672873,0.0,0.42975228000240795,0.0,0.021189299069938092,0.01703333929878037,0.7788744720027395,0.0,0.5171958979499743,0.0,0.021189299069938092,0.0,0.0,0.0,0.5403294747908738,0.0,0.004321373782642578,0.004321373782642578,0.0,0.012837224705172217,0.0,0.0,0.11394335230683678,0.004321373782642578,0.0,0.0,0.36172783601759284,0.0,0.012837224705172217,0.0,0.0,0.0,0.4742162640762552,0.0,0.0,0.18752072083646307,0.0,0.0,0.0,0.6522463410033232,0.3944516808262163,0.7664128471123994,0.0,0.07188200730612536,0.741151598851785,0.01703333929878037,0.0,0.0,0.1553360374650618,0.10037054511756291,1.333648756514701,0.13033376849500614,0.0,0.414973347970818,0.008600171761917567,0.2764618041732442,0.0,0.0,0.2148438480476979,0.1205739312058499,0.0,0.021189299069938092,0.0,0.0,0.421603926869831,0.004321373782642578,0.5428254269591799,0.0,0.01703333929878037,0.04532297878665747,0.0,0.0,0.0,1.4656802115982779,1.0722498976135149,0.0,0.0,0.3424226808222063,0.6127838567197355,0.0,0.26481782300953643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47856649559384334,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.021189299069938092,1.5207454715194824,0.0,0.0,0.20682587603184968,0.0,0.03742649794062367,0.0,0.0,0.0,1.4718781993072905,0.33041377334919075,0.0,1.5541255815130128,0.0,0.0,0.0,0.24551266781414982,0.0,0.01703333929878037,0.0,0.0,0.0,0.7634279935629373,0.6009728956867483,0.17318626841227402,0.5854607295085006,0.0,0.69284691927723,0.617000341120899,1.5820633629117087,0.11058971029924897,0.0,0.541579243946581,0.1205739312058499,0.0,0.008600171761917567,0.08635983067474821,0.17609125905568124,0.8981764834976765,0.0,0.0,0.0,0.08990511143939793,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.1553360374650618,0.0,0.24303804868629442,0.36548798489089973,0.0,0.02530586526477026,0.07188200730612536,0.0,0.20951501454263097,0.0,0.0,0.0
11H103,0.0,0.42813479402878873,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,1.0301947853567512,0.021189299069938092,0.07918124604762482,0.021189299069938092,0.0,0.0,1.7956715059460218,0.08278537031645007,0.0,0.31386722036915343,0.07188200730612536,0.0,0.0,0.06069784035361165,0.008600171761917567,0.0,0.0,0.0,0.19865708695442263,0.0,0.012837224705172217,0.0,0.0,0.69810054562339,1.7580788222496126,0.0,0.0,0.008600171761917567,0.0,0.0,1.2678754193188975,0.021189299069938092,0.004321373782642578,0.0,0.23552844690754893,0.0,0.6222140229662952,0.0,0.09342168516223506,0.0,0.6839471307515121,0.0,0.557507201905658,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.24054924828259971,0.008600171761917567,0.02530586526477026,0.0,0.0,0.0,1.030599721965951,0.0,0.0,0.31806333496276157,0.0,0.0,0.0,0.5921767573958667,0.37657695705651195,0.5965970956264602,0.0,0.07918124604762482,0.6074550232146685,0.0,0.0,0.0,0.0,0.07188200730612536,1.4604467838807205,0.11058971029924897,0.0,0.13353890837021748,0.0,0.1931245983544616,0.01703333929878037,0.0,0.29885307640970665,0.6946051989335688,0.0,0.008600171761917567,0.0,0.0,0.6627578316815741,0.012837224705172217,1.3774883833761327,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,1.5141491344754374,1.0867156639448825,0.0,0.0,0.17609125905568124,0.7737864449811935,0.0,0.6263403673750424,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.9429995933660404,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,0.01703333929878037,1.437750562820388,0.0,0.0,0.08635983067474821,0.0,0.004321373782642578,0.0,0.0,0.0,1.5305838596451178,0.18184358794477254,0.0,1.4446692309385245,0.0,0.0,0.0,0.4132997640812518,0.04921802267018165,0.0,0.0,0.0,0.0,0.8506462351830666,0.17026171539495738,0.11727129565576427,0.10720996964786837,0.0,0.292256071356476,0.37106786227173627,1.8073320392911905,0.03742649794062367,0.0,0.0,0.056904851336472634,0.0,0.0,0.24303804868629442,0.08278537031645007,1.1541195255158467,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.08990511143939793,0.0,0.0,0.17609125905568124,0.0,0.0,0.2764618041732442,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0
11H104,0.0,0.6655809910179531,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.7151673578484579,0.01703333929878037,0.004321373782642578,0.02530586526477026,0.0,0.0,1.3854275148051305,0.12385164096708583,0.0,0.15228834438305647,0.0,0.0,0.0,0.1553360374650618,0.008600171761917567,0.0,0.0,0.0,0.2741578492636798,0.0,0.004321373782642578,0.0,0.0,0.9694159123539814,0.9329808219231982,0.0,0.0,0.029383777685209667,0.0,0.0,1.3310221710418286,0.0,0.0,0.0,0.28555730900777376,0.004321373782642578,0.2695129442179163,0.0,0.02530586526477026,0.021189299069938092,0.5550944485783191,0.0,0.38381536598043126,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.029383777685209667,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.17026171539495738,0.008600171761917567,0.0,0.06818586174616162,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.8344207036815325,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.7323937598229685,0.39619934709573634,0.6211762817750351,0.0,0.07188200730612536,0.6683859166900001,0.029383777685209667,0.0,0.0,0.029383777685209667,0.04921802267018165,1.2054750367408908,0.13987908640123647,0.0,0.10380372095595687,0.0,0.04139268515822507,0.0,0.0,0.2764618041732442,0.5965970956264602,0.0,0.004321373782642578,0.0,0.0,0.5145477526602861,0.0,0.5365584425715302,0.0,0.04139268515822507,0.004321373782642578,0.0,0.0,0.0,1.424881636631067,0.6570558528571039,0.0,0.0,0.271841606536499,0.4082399653118496,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711807229041191,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,1.4237372499823293,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,1.1316186643491255,0.12385164096708583,0.0,1.5960470075454392,0.0,0.0,0.004321373782642578,0.17897694729316943,0.09691001300805642,0.0,0.0,0.0,0.021189299069938092,0.7788744720027395,0.04921802267018165,0.18752072083646307,0.19865708695442263,0.0,0.41995574848975786,0.28103336724772754,1.7691556907143988,0.05307844348341968,0.0,0.3222192947339193,0.008600171761917567,0.0,0.0,0.2304489213782739,0.04921802267018165,0.8426092396105621,0.0,0.0,0.0,0.1430148002540951,0.0,0.0,0.0,0.10720996964786837,0.0,0.0,0.07918124604762482,0.0,0.20139712432045143,0.28330122870354957,0.004321373782642578,0.012837224705172217,0.021189299069938092,0.056904851336472634,0.02530586526477026,0.0,0.0,0.0
11H107,0.0,0.28555730900777376,0.0,0.0,0.08278537031645007,0.0,0.0,0.0,1.1442627737619906,0.08635983067474821,0.01703333929878037,0.021189299069938092,0.02530586526477026,0.03742649794062367,1.6611498572447865,0.32633586092875144,0.0,0.15836249209524964,0.0,0.0,0.0,0.03742649794062367,0.021189299069938092,0.0,0.0,0.0,0.5276299008713387,0.0,0.004321373782642578,0.0,0.0,1.1473671077937864,1.2314695904306814,0.0,0.0,0.06818586174616162,0.0,0.0,1.3977662561264501,0.029383777685209667,0.008600171761917567,0.0,0.4941545940184428,0.0,0.15836249209524964,0.0,0.04532297878665747,0.012837224705172217,0.7474118078864233,0.0,0.46834733041215726,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.08278537031645007,0.0,0.0,0.0,0.3283796034387377,0.004321373782642578,0.0,0.03342375548694973,0.0,0.0,0.0,0.9380190974762103,0.7458551951737289,0.8686444383948257,0.0,0.012837224705172217,0.06445798922691845,0.05307844348341968,0.0,0.0,0.11058971029924897,0.10037054511756291,0.4927603890268375,0.16731733474817606,0.0,0.04532297878665747,0.0,0.06069784035361165,0.008600171761917567,0.0,0.1205739312058499,0.5888317255942073,0.0,0.01703333929878037,0.2148438480476979,0.008600171761917567,0.3364597338485295,0.0,1.0318122713303703,0.0,0.06818586174616162,0.05307844348341968,0.0,0.0,0.0,1.4566696294237576,1.080987046910887,0.0,0.0,0.12710479836480765,0.47275644931721233,0.0,0.28330122870354957,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.541579243946581,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,1.230959555748569,0.0,0.0,0.09342168516223506,0.0,0.0,0.0,0.0,0.0,1.481729196960016,0.2741578492636798,0.0,1.9408152086508013,0.0,0.0,0.0,0.47275644931721233,0.10720996964786837,0.0,0.0,0.0,0.0,0.92272545799326,0.17609125905568124,0.3856062735983121,0.2944662261615929,0.0,1.110252917353403,0.6551384348113821,1.4910814134231871,0.07918124604762482,0.0,0.28555730900777376,0.056904851336472634,0.0,0.0,0.03342375548694973,0.22530928172586287,0.4409090820652177,0.0,0.0,0.0,0.021189299069938092,0.0,0.004321373782642578,0.0,0.17318626841227402,0.0,0.0,0.10037054511756291,0.0,0.0,0.6483600109809317,0.0,0.03342375548694973,0.07188200730612536,0.1931245983544616,0.0,0.0,0.0,0.0
11H127,0.0,0.4899584794248346,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,0.5774917998372253,0.008600171761917567,0.012837224705172217,0.02530586526477026,0.0,0.0,1.613418945034573,0.18184358794477254,0.04532297878665747,0.4913616938342727,0.09342168516223506,0.0,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.2966651902615311,0.0,0.0,0.0,0.0,0.8155777483242672,2.2560920653390135,0.0,0.0,0.012837224705172217,0.0,0.0,0.7355988996981799,0.0,0.0,0.0,0.290034611362518,0.0,0.5327543789924978,0.0,0.12385164096708583,0.008600171761917567,0.5987905067631151,0.0,0.8344207036815325,0.0,0.0,0.0,0.0,0.0,0.06069784035361165,0.004321373782642578,0.0,0.0,0.0,0.0,0.1367205671564068,0.0,0.05307844348341968,0.5786392099680724,0.0,0.0,0.12710479836480765,0.012837224705172217,0.05307844348341968,0.0,0.0,0.0,1.0606978403536118,0.0,0.0,0.16731733474817606,0.0,0.0,0.0,1.0433622780211296,0.45024910831936116,0.7435097647284298,0.0,0.06445798922691845,0.7604224834232121,0.0,0.0,0.0,0.0,0.37657695705651195,1.3845326154942486,0.17609125905568124,0.0,0.3384564936046048,0.0,0.03742649794062367,0.0,0.0,0.38381536598043126,1.0614524790871933,0.0,0.008600171761917567,0.0,0.0,0.4623979978989561,0.0,1.5883837683787276,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,1.9706257766882944,1.4429498695778618,0.0,0.0,1.3220124385824004,1.070037866607755,0.0,0.5717088318086876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8432327780980093,0.0,0.0,0.11058971029924897,0.0,0.0,0.0,0.0,1.6426623314420354,0.0,0.0,0.11727129565576427,0.0,0.021189299069938092,0.0,0.0,0.0,1.637189422148762,0.0,0.0,1.2595938788859486,0.0,0.0,0.0,0.41830129131974547,0.10037054511756291,0.021189299069938092,0.0,0.0,0.0,0.7323937598229685,0.34830486304816066,0.021189299069938092,0.7752462597402364,0.0,0.546542663478131,0.8115750058705934,1.5588285248170117,0.04532297878665747,0.0,0.0,0.029383777685209667,0.0,0.0,0.17026171539495738,0.04921802267018165,0.6354837468149122,0.0,0.0,0.004321373782642578,0.17897694729316943,0.0,0.0,0.0,0.0,0.0,0.0,0.17609125905568124,0.0,0.05307844348341968,0.28330122870354957,0.0,0.01703333929878037,0.056904851336472634,0.12385164096708583,0.0,0.0,0.0,0.0
11H129,0.0,0.250420002308894,0.0,0.0,0.01703333929878037,0.0,0.0,0.004321373782642578,0.22788670461367355,0.004321373782642578,0.004321373782642578,0.0,0.0,0.0,1.2081725266671217,0.029383777685209667,0.0,0.16731733474817606,0.0,0.0,0.0,0.1430148002540951,0.004321373782642578,0.0,0.0,0.0,0.4742162640762552,0.0,0.004321373782642578,0.0,0.0,0.39619934709573634,0.5550944485783191,0.0,0.008600171761917567,0.004321373782642578,0.0,0.0,0.6117233080073418,0.0,0.0,0.004321373782642578,0.09691001300805642,0.004321373782642578,0.012837224705172217,0.0,0.0,0.03742649794062367,0.23552844690754893,0.0,0.04532297878665747,0.0,0.0,0.0,0.0,0.0,0.08635983067474821,0.008600171761917567,0.004321373782642578,0.008600171761917567,0.0,0.0,0.0,0.0,0.01703333929878037,0.06445798922691845,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.5932860670204572,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.06818586174616162,0.04921802267018165,0.13353890837021748,0.0,0.0,0.12710479836480765,0.008600171761917567,0.0,0.0,0.056904851336472634,0.012837224705172217,0.6063813651106049,0.06069784035361165,0.0,0.021189299069938092,0.0,0.004321373782642578,0.0,0.01703333929878037,0.02530586526477026,0.07188200730612536,0.0,0.0,0.0,0.0,0.08990511143939793,0.0,0.6053050461411094,0.0,0.029383777685209667,0.07918124604762482,0.0,0.0,0.0,0.7795964912578245,0.49692964807321494,0.0,0.0,0.08635983067474821,0.15228834438305647,0.0,0.06069784035361165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20411998265592482,0.0,0.004321373782642578,0.10037054511756291,0.0,0.0,0.0,0.0,0.7781512503836436,0.0,0.0,0.029383777685209667,0.0,0.07188200730612536,0.0,0.0,0.0,0.7474118078864233,0.05307844348341968,0.0,1.1696744340588068,0.0,0.0,0.0,0.07918124604762482,0.0,0.008600171761917567,0.0,0.0,0.0,0.15228834438305647,0.021189299069938092,0.06069784035361165,0.22271647114758328,0.0,0.004321373782642578,0.30749603791321295,1.0310042813635367,0.008600171761917567,0.0,0.0,0.021189299069938092,0.0,0.0,0.008600171761917567,0.008600171761917567,0.36921585741014284,0.0,0.0,0.008600171761917567,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.12710479836480765,0.0,0.004321373782642578,0.0,0.05307844348341968,0.0,0.0,0.0,0.0
11H135,0.0,0.5987905067631151,0.0,0.0,0.10720996964786837,0.0,0.0,0.0,1.0047511555910011,0.06445798922691845,0.05307844348341968,0.0,0.0,0.06445798922691845,1.6315452278343094,0.13033376849500614,0.004321373782642578,0.4927603890268375,0.0,0.0,0.0,0.029383777685209667,0.04139268515822507,0.0,0.0,0.0,0.42324587393680785,0.0,0.0,0.0,0.0,0.8195439355418687,1.2390490931401914,0.0,0.0,0.021189299069938092,0.0,0.0,0.9813655090785444,0.0,0.008600171761917567,0.0,0.26245108973042947,0.0,0.021189299069938092,0.0,0.08990511143939793,0.008600171761917567,1.0228406108765278,0.0,1.0944711286416449,0.0,0.021189299069938092,0.0,0.0,0.0,0.1846914308175988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,1.5269850685599957,0.0,0.0,0.4623979978989561,0.0,0.004321373782642578,0.0,0.0,0.0,0.17026171539495738,0.0,0.0,0.4756711883244297,0.0,0.0,0.0,1.0813473078041325,0.6972293427597176,0.8280150642239769,0.0,0.18184358794477254,0.16731733474817606,0.0,0.0,0.0,0.07188200730612536,0.13033376849500614,0.16136800223497488,0.3053513694466238,0.0,0.04139268515822507,0.012837224705172217,0.32428245529769273,0.0,0.0,0.6570558528571039,1.4895366294820955,0.0,0.0,0.0,0.0,0.46686762035410945,0.0,1.3346547668832414,0.0,0.03742649794062367,0.29885307640970665,0.0,0.0,0.0,1.5829719291048059,1.290257269394518,0.0,0.0,2.1062929121756575,1.1007150865730817,0.0,1.1818435879447726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912753303671323,0.0,0.0,0.18752072083646307,0.0,0.0,0.0,0.0,1.5385737338068557,0.0,0.0,0.20951501454263097,0.0,0.004321373782642578,0.0,0.0,0.0,1.8077379220141008,0.0,0.02530586526477026,1.7243578042264265,0.0,0.0,0.0,0.2944662261615929,0.07188200730612536,0.0,0.0,0.0,0.0,0.8129133566428556,0.6830470382388496,0.07918124604762482,0.9439888750737718,0.0,0.06069784035361165,0.7339992865383869,1.7854722033063883,0.021189299069938092,0.0,0.0,0.008600171761917567,0.0,0.0,0.04532297878665747,0.06445798922691845,1.3062105081677615,0.0,0.0,0.0,0.1553360374650618,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.18752072083646307,0.0,0.0,0.8585371975696391,0.0,0.04921802267018165,0.0,0.10037054511756291,0.0,0.0,0.0,0.0
