,EEF1GP1,AP001264.1,SPDYE8P,MTCO2P8,LINC02213,AL031432.4,PRSS2,AC005277.1,AC007563.2,AC010157.2,KDR,SPIN4,AP003400.2,NAA35,HRH4,MYC,TEKT2
10H092,0.012837224705172217,0.1846914308175988,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.10720996964786837,0.0,0.021189299069938092,0.48287358360875376,0.02530586526477026,0.07554696139253074,0.0,0.26007138798507473,0.0
10H095,0.008600171761917567,0.17609125905568124,0.0,0.0,0.0,0.0,0.03742649794062367,0.03742649794062367,0.0,0.0,0.012837224705172217,0.7067177823367587,0.0,0.04921802267018165,0.0,0.23552844690754893,0.0
10H101,0.04139268515822507,0.17026171539495738,0.0,0.0,0.0,0.0,0.04921802267018165,0.0,0.008600171761917567,0.0,0.02530586526477026,0.2528530309798932,0.0,0.10720996964786837,0.0,0.11394335230683678,0.0
10H106,0.004321373782642578,0.367355921026019,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.40483371661993806,0.01703333929878037,0.02530586526477026,0.0,0.18752072083646307,0.0
10H107,0.06445798922691845,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.12385164096708583,0.012837224705172217,0.012837224705172217,0.4593924877592308,0.0,0.029383777685209667,0.0,0.0,0.0
10H109,0.012837224705172217,0.3820170425748684,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.01703333929878037,0.01703333929878037,0.6404814369704218,0.0,0.14921911265537988,0.01703333929878037,0.22010808804005513,0.0
10H110,0.02530586526477026,0.17318626841227402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.21748394421390624,0.09691001300805642,0.008600171761917567,0.0,0.08278537031645007,0.0
10H115,0.03342375548694973,0.2741578492636798,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.012837224705172217,0.012837224705172217,0.008600171761917567,0.6434526764861874,0.02530586526477026,0.02530586526477026,0.0,0.012837224705172217,0.008600171761917567
10H119,0.01703333929878037,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,0.2148438480476979,0.04532297878665747,0.02530586526477026,0.004321373782642578,0.04139268515822507,0.0
10H127,0.02530586526477026,0.10037054511756291,0.0,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,0.008600171761917567,0.39093510710337914,0.03342375548694973,0.04139268515822507,0.0,0.11394335230683678,0.0
10H130,0.01703333929878037,0.06445798922691845,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.012837224705172217,0.0,0.008600171761917567,0.2576785748691845,0.06445798922691845,0.04921802267018165,0.0,0.06069784035361165,0.0
10H136,0.004321373782642578,0.11058971029924897,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.0,0.012837224705172217,0.004321373782642578,0.32428245529769273,0.01703333929878037,0.029383777685209667,0.01703333929878037,0.19865708695442263,0.0
10H166,0.0,0.08635983067474821,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.04532297878665747,0.23299611039215382,0.0,0.012837224705172217,0.0,0.26245108973042947,0.0
10H173,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.23552844690754893,0.1430148002540951,0.03742649794062367,0.0,0.11058971029924897,0.0
10H174,0.02530586526477026,0.403120521175818,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.008600171761917567,0.0,0.004321373782642578,0.3222192947339193,0.02530586526477026,0.07188200730612536,0.0,0.13033376849500614,0.0
11H002,0.04532297878665747,0.14921911265537988,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.008600171761917567,0.008600171761917567,0.008600171761917567,0.3344537511509309,0.0,0.012837224705172217,0.004321373782642578,0.49831055378960054,0.0
11H006,0.004321373782642578,0.17318626841227402,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.008600171761917567,0.0,0.004321373782642578,0.13987908640123647,0.03342375548694973,0.012837224705172217,0.0,0.10380372095595687,0.0
11H009,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.03742649794062367,0.26007138798507473,0.04921802267018165,0.06445798922691845,0.0,0.056904851336472634,0.0
11H010,0.029383777685209667,0.35793484700045386,0.0,0.0,0.0,0.0,0.03342375548694973,0.021189299069938092,0.01703333929878037,0.0,0.02530586526477026,0.5185139398778874,0.01703333929878037,0.12385164096708583,0.0,0.292256071356476,0.0
11H014,0.0,0.1205739312058499,0.0,0.0,0.0,0.012837224705172217,0.0,0.008600171761917567,0.0,0.0,0.029383777685209667,0.5843312243675307,0.0,0.04532297878665747,0.0,0.1367205671564068,0.0
11H017,0.01703333929878037,0.271841606536499,0.0,0.0,0.0,0.0,0.25527250510330607,0.0,0.004321373782642578,0.0,0.008600171761917567,0.1430148002540951,0.03342375548694973,0.01703333929878037,0.0,0.03742649794062367,0.0
11H021,0.01703333929878037,0.09342168516223506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28330122870354957,0.0,0.004321373782642578,0.0,0.08990511143939793,0.0
11H022,0.01703333929878037,0.1367205671564068,0.0,0.0,1.1664301138432827,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.1205739312058499,0.0,0.03342375548694973,0.0,0.056904851336472634,0.0
11H027,0.004321373782642578,0.22788670461367355,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.11727129565576427,0.0,0.01703333929878037,0.0,0.07918124604762482,0.0
11H035,0.03742649794062367,0.3344537511509309,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.004321373782642578,0.029383777685209667,0.008600171761917567,0.7092699609758307,0.0,0.06818586174616162,0.008600171761917567,0.1643528557844371,0.0
11H043,0.04532297878665747,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23552844690754893,0.06445798922691845,0.008600171761917567,0.0,0.008600171761917567,0.0
11H044,0.012837224705172217,0.1643528557844371,0.0,0.0,0.0,0.0,0.01703333929878037,0.03342375548694973,0.008600171761917567,0.0,0.0,0.367355921026019,0.0,0.01703333929878037,0.0,0.11394335230683678,0.0
11H058,0.021189299069938092,0.21748394421390624,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.02530586526477026,0.38021124171160603,0.0,0.04921802267018165,0.0,0.38021124171160603,0.0
11H072,0.021189299069938092,0.11058971029924897,0.0,0.0,0.0,0.0,0.08278537031645007,0.0,0.13987908640123647,0.0,0.029383777685209667,0.3891660843645325,0.0,0.04532297878665747,0.0,0.0,0.0
11H083,0.008600171761917567,0.1367205671564068,0.0,0.0,0.0,0.0,0.17026171539495738,0.012837224705172217,0.07188200730612536,0.0,0.01703333929878037,0.09342168516223506,0.03742649794062367,0.10380372095595687,0.0,0.23299611039215382,0.0
11H095,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.004321373782642578,0.10037054511756291,0.11058971029924897,0.04921802267018165,0.0,0.029383777685209667,0.0
11H097,0.01703333929878037,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.271841606536499,0.012837224705172217,0.02530586526477026,0.0,0.10380372095595687,0.0
11H103,0.021189299069938092,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.15228834438305647,0.0,0.012837224705172217,0.0,0.021189299069938092,0.0
11H104,0.03742649794062367,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.20411998265592482,0.0,0.021189299069938092,0.0,0.03342375548694973,0.0
11H107,0.01703333929878037,0.10720996964786837,0.0,0.0,0.8241258339165489,0.0,0.008600171761917567,0.0,0.008600171761917567,0.008600171761917567,0.004321373782642578,0.35410843914740087,0.0,0.0,0.0,0.11727129565576427,0.0
11H127,0.03342375548694973,0.06445798922691845,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.004321373782642578,0.0,0.008600171761917567,0.48000694295715063,0.01703333929878037,0.1205739312058499,0.0,0.08635983067474821,0.0
11H129,0.004321373782642578,0.320146286111054,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.012837224705172217,0.0,0.004321373782642578,0.06445798922691845,0.0,0.01703333929878037,0.0,0.13033376849500614,0.0
11H135,0.004321373782642578,0.07918124604762482,0.0,0.0,0.0,0.0,0.11394335230683678,0.07554696139253074,0.02530586526477026,0.0,0.004321373782642578,0.5390760987927766,0.0,0.06445798922691845,0.0,0.04921802267018165,0.0
11H140,0.008600171761917567,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.012837224705172217,0.0,0.004321373782642578,0.21748394421390624,0.04532297878665747,0.029383777685209667,0.0,0.0,0.0
11H142,0.008600171761917567,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.437750562820388,0.0,0.08990511143939793,0.0,0.15836249209524964,0.008600171761917567
11H145,0.012837224705172217,0.08635983067474821,0.0,0.0,0.0,0.0,0.13033376849500614,0.01703333929878037,0.0,0.0,0.008600171761917567,0.505149978319906,0.029383777685209667,0.06818586174616162,0.0,0.09342168516223506,0.0
11H151,0.008600171761917567,0.1205739312058499,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,0.008600171761917567,0.17609125905568124,0.06445798922691845,0.06818586174616162,0.0,0.04139268515822507,0.0
11H157,0.008600171761917567,0.04139268515822507,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.012837224705172217,0.0,0.012837224705172217,0.36548798489089973,0.012837224705172217,0.03742649794062367,0.0,0.05307844348341968,0.004321373782642578
11H160,0.01703333929878037,0.2528530309798932,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.06818586174616162,0.0,0.0,0.2671717284030138,0.008600171761917567,0.02530586526477026,0.0,0.1205739312058499,0.0
11H170,0.01703333929878037,0.004321373782642578,0.0,0.0,0.0,0.6201360549737576,0.0,0.021189299069938092,0.0,0.0,0.008600171761917567,0.17318626841227402,0.0,0.1430148002540951,0.0,0.0,0.0
11H175,0.01703333929878037,0.26007138798507473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42975228000240795,0.0,0.15836249209524964,0.0,0.26481782300953643,0.0
11H179,0.01703333929878037,0.05307844348341968,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08278537031645007,0.0,0.11058971029924897,0.0,0.03742649794062367,0.0
11H186,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11H205,0.004321373782642578,0.6053050461411094,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.012837224705172217,0.0,0.0,0.41830129131974547,0.02530586526477026,0.029383777685209667,0.0,0.09342168516223506,0.0
11H217,0.004321373782642578,0.08278537031645007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.22010808804005513,0.04139268515822507,0.18752072083646307,0.0,0.04139268515822507,0.0
11H231,0.01703333929878037,0.07918124604762482,0.0,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,0.012837224705172217,0.021189299069938092,0.4014005407815441,0.0,0.04139268515822507,0.0,0.2528530309798932,0.0
11H232,0.008600171761917567,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.11058971029924897,0.012837224705172217,0.012837224705172217,0.287801729930226,0.0,0.08635983067474821,0.0,0.08635983067474821,0.0
11H234,0.01703333929878037,0.2576785748691845,0.0,0.0,0.0,0.0,0.1430148002540951,0.0,0.02530586526477026,0.012837224705172217,0.01703333929878037,0.45636603312904306,0.012837224705172217,0.03742649794062367,0.0,0.43933269383026263,0.004321373782642578
11H240,0.02530586526477026,0.3096301674258988,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.008600171761917567,0.0,0.004321373782642578,0.4099331233312946,0.0,0.01703333929878037,0.0,0.0,0.0
12H007,0.008600171761917567,0.359835482339888,0.0,0.0,0.0,0.0,0.1903316981702915,0.0,0.03742649794062367,0.0,0.008600171761917567,0.1430148002540951,0.012837224705172217,0.08278537031645007,0.0,0.3010299956639812,0.0
12H012,0.01703333929878037,0.10037054511756291,0.0,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,0.35793484700045386,0.02530586526477026,0.01703333929878037,0.0,0.3384564936046048,0.0
12H021,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.008600171761917567,0.3053513694466238,0.0,0.01703333929878037,0.0,0.10720996964786837,0.0
12H033,0.0,0.09691001300805642,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.004321373782642578,0.0,0.004321373782642578,0.359835482339888,0.0,0.008600171761917567,0.0,0.2944662261615929,0.0
12H039,0.008600171761917567,0.11058971029924897,0.0,0.0,0.0,0.0,0.03342375548694973,0.021189299069938092,0.0,0.0,0.012837224705172217,0.2944662261615929,0.012837224705172217,0.04139268515822507,0.008600171761917567,0.06818586174616162,0.0
12H042,0.008600171761917567,0.18752072083646307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.28555730900777376,0.0,0.416640507338281,0.0,0.01703333929878037,0.0
12H044,0.021189299069938092,0.1367205671564068,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.004321373782642578,0.2764618041732442,0.0,0.029383777685209667,0.0,0.17609125905568124,0.0
12H045,0.04532297878665747,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.03342375548694973,0.0,0.004321373782642578,0.22010808804005513,0.0,0.04921802267018165,0.05307844348341968,0.06818586174616162,0.0
12H055,0.08278537031645007,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.23552844690754893,0.0,0.0,0.0,0.05307844348341968,0.0
12H056,0.012837224705172217,0.20951501454263097,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.021189299069938092,0.0,0.004321373782642578,0.2695129442179163,0.0,0.01703333929878037,0.0,0.18184358794477254,0.0
12H057,0.01703333929878037,0.14921911265537988,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.008600171761917567,0.0,0.004321373782642578,0.16136800223497488,0.02530586526477026,0.12710479836480765,0.0,0.3384564936046048,0.0
12H058,0.021189299069938092,0.28103336724772754,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.021189299069938092,0.012837224705172217,0.01703333929878037,0.250420002308894,0.03742649794062367,0.01703333929878037,0.0,0.16136800223497488,0.0
12H067,0.004321373782642578,0.6106601630898799,0.0,0.0,0.0,0.0,0.7176705030022621,0.08990511143939793,0.0,0.0,0.0,0.17026171539495738,0.0,0.029383777685209667,0.0,0.06445798922691845,0.0
12H079,0.01703333929878037,0.37474834601010387,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.012837224705172217,0.004321373782642578,0.7604224834232121,0.0,0.05307844348341968,0.008600171761917567,0.9237619608287003,0.0
12H091,0.004321373782642578,0.2764618041732442,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.004321373782642578,0.3926969532596657,0.02530586526477026,0.04139268515822507,0.0,0.03342375548694973,0.0
12H098,0.0,0.04921802267018165,0.0,0.0,1.030599721965951,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.19865708695442263,0.07188200730612536,0.04921802267018165,0.0,0.0,0.0
12H117,0.01703333929878037,0.7226339225338123,0.0,0.0,0.0,0.0,0.13987908640123647,0.06069784035361165,0.0,0.008600171761917567,0.0,0.32633586092875144,0.0,0.02530586526477026,0.004321373782642578,0.004321373782642578,0.0
12H124,0.03342375548694973,0.1903316981702915,0.0,0.0,0.0,0.0,0.2148438480476979,0.0,0.02530586526477026,0.008600171761917567,0.03742649794062367,0.403120521175818,0.012837224705172217,0.004321373782642578,0.0,0.08278537031645007,0.0
12H139,0.01703333929878037,0.2304489213782739,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.004321373782642578,0.271841606536499,0.0,0.13033376849500614,0.0,0.1367205671564068,0.0
12H149,0.01703333929878037,0.06818586174616162,0.0,0.0,0.0,0.012837224705172217,0.0,0.01703333929878037,0.008600171761917567,0.0,0.004321373782642578,0.12385164096708583,0.0,0.01703333929878037,0.0,0.17318626841227402,0.0
12H165,0.021189299069938092,0.3283796034387377,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.004321373782642578,0.1903316981702915,0.0,0.06818586174616162,0.0,0.22788670461367355,0.0
12H166,0.021189299069938092,0.01703333929878037,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.06445798922691845,0.0,0.008600171761917567,0.22271647114758328,0.02530586526477026,0.09342168516223506,0.0,0.012837224705172217,0.0
12H170,0.021189299069938092,0.37839790094813763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11058971029924897,0.008600171761917567,0.056904851336472634,0.0,0.021189299069938092,0.0
12H171,0.021189299069938092,0.2148438480476979,0.0,0.0,0.0,0.0,0.0,0.0,0.06069784035361165,0.012837224705172217,0.008600171761917567,0.5403294747908738,0.012837224705172217,0.03342375548694973,0.0,0.5390760987927766,0.012837224705172217
12H173,0.02530586526477026,0.18184358794477254,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.012837224705172217,0.5078558716958309,0.0,0.029383777685209667,0.0,0.416640507338281,0.0
12H175,0.02530586526477026,0.31806333496276157,0.0,0.0,0.0,0.0,0.5563025007672873,0.04532297878665747,0.0,0.0,0.0,0.35410843914740087,0.0,0.07918124604762482,0.0,0.8413594704548549,0.0
12H176,0.008600171761917567,0.056904851336472634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532297878665747,0.568201724066995,0.029383777685209667,0.1205739312058499,0.0,0.03342375548694973,0.0
12H180,0.05307844348341968,0.04532297878665747,0.0,0.0,0.9556877503135057,0.0,0.5538830266438743,0.0,0.0,0.0,0.004321373782642578,0.3010299956639812,0.0,0.021189299069938092,0.0,0.056904851336472634,0.0
12H183,0.004321373782642578,0.004321373782642578,0.0,0.0,1.0546130545568877,0.0,0.1931245983544616,0.0,0.021189299069938092,0.0,0.0,0.22271647114758328,0.0,0.04921802267018165,0.0,0.029383777685209667,0.004321373782642578
12H195,0.01703333929878037,0.24551266781414982,0.0,0.0,0.0,0.012837224705172217,0.1903316981702915,0.0,0.0,0.0,0.0,0.45636603312904306,0.0,0.01703333929878037,0.0,0.42975228000240795,0.0
13H006,0.04532297878665747,0.04532297878665747,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.04921802267018165,0.0,0.008600171761917567,0.24797326636180664,0.0,0.004321373782642578,0.0,0.11727129565576427,0.0
13H009,0.008600171761917567,0.11394335230683678,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.03342375548694973,0.012837224705172217,0.0,0.30319605742048883,0.07188200730612536,0.029383777685209667,0.0,0.1430148002540951,0.0
13H018,0.029383777685209667,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.004321373782642578,0.0,0.004321373782642578,0.35793484700045386,0.012837224705172217,0.02530586526477026,0.0,0.30319605742048883,0.0
13H019,0.01703333929878037,0.20139712432045143,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.03342375548694973,0.0,0.004321373782642578,0.10720996964786837,0.04532297878665747,0.012837224705172217,0.0,0.08278537031645007,0.0
13H046,0.03742649794062367,0.33041377334919075,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.021189299069938092,0.0,0.021189299069938092,0.10720996964786837,0.0,0.01703333929878037,0.0,0.08635983067474821,0.0
13H048,0.012837224705172217,0.72916478969277,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.004321373782642578,0.39093510710337914,0.0,0.04139268515822507,0.0,0.26245108973042947,0.0
13H053,0.06445798922691845,0.34830486304816066,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.01703333929878037,0.004321373782642578,0.03742649794062367,0.34830486304816066,0.02530586526477026,0.02530586526477026,0.0,0.3096301674258988,0.0
13H056,0.03742649794062367,0.5658478186735176,0.0,0.0,0.0,0.0,0.029383777685209667,0.08278537031645007,0.0,0.0,0.012837224705172217,0.46982201597816303,0.02530586526477026,0.09342168516223506,0.0,0.04921802267018165,0.0
13H058,0.01703333929878037,0.21218760440395779,0.0,0.0,0.0,0.0,0.30319605742048883,0.01703333929878037,0.0,0.0,0.004321373782642578,0.320146286111054,0.0,0.01703333929878037,0.0,0.20682587603184968,0.0
13H065,0.03742649794062367,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.008600171761917567,0.21748394421390624,0.03742649794062367,0.17897694729316943,0.0,0.056904851336472634,0.0
13H066,0.01703333929878037,0.1367205671564068,0.0,0.0,1.3085644135612389,0.0,0.0,0.021189299069938092,0.0,0.0,0.008600171761917567,0.20411998265592482,0.0,0.07188200730612536,0.0,0.09342168516223506,0.0
13H071,0.021189299069938092,0.2304489213782739,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.008600171761917567,0.21218760440395779,0.04532297878665747,0.029383777685209667,0.0,0.09342168516223506,0.0
13H078,0.0,0.4871383754771864,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.012837224705172217,0.0,0.0,0.2787536009528289,0.0,0.05307844348341968,0.0,0.33041377334919075,0.0
13H080,0.01703333929878037,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.004321373782642578,0.2764618041732442,0.0,0.012837224705172217,0.0,0.15836249209524964,0.0
13H083,0.056904851336472634,0.46686762035410945,0.0,0.0,0.0,0.0,0.5105450102066121,0.0,0.0,0.012837224705172217,0.004321373782642578,0.16731733474817606,0.0,0.03342375548694973,0.0,0.271841606536499,0.0
13H100,0.004321373782642578,0.436162647040756,0.0,0.0,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.3384564936046048,0.0,0.04139268515822507,0.0,0.22271647114758328,0.0
13H101,0.01703333929878037,0.07554696139253074,0.0,0.0,0.0,0.0,0.06069784035361165,0.008600171761917567,0.07554696139253074,0.0,0.004321373782642578,0.34830486304816066,0.008600171761917567,0.008600171761917567,0.0,0.17026171539495738,0.0
13H104,0.008600171761917567,0.7275412570285564,0.0,0.0,0.0,0.0,0.056904851336472634,0.0,0.012837224705172217,0.0,0.0,0.292256071356476,0.3521825181113625,0.07554696139253074,0.0,0.06818586174616162,0.0
13H107,0.02530586526477026,0.4517864355242902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.437750562820388,0.0,0.04921802267018165,0.0,0.012837224705172217,0.0
13H114,0.0,0.17318626841227402,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.01703333929878037,0.4487063199050799,0.0,0.11058971029924897,0.0,0.11394335230683678,0.0
13H120,0.012837224705172217,0.012837224705172217,0.004321373782642578,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.004321373782642578,0.3053513694466238,0.0,0.06069784035361165,0.0,0.17609125905568124,0.0
13H126,0.004321373782642578,0.2787536009528289,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07188200730612536,0.07188200730612536,0.02530586526477026,0.0,0.012837224705172217,0.0
13H139,0.012837224705172217,0.18752072083646307,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.004321373782642578,0.0,0.01703333929878037,0.5646660642520893,0.09691001300805642,0.03742649794062367,0.0,0.17609125905568124,0.0
13H140,0.01703333929878037,0.41995574848975786,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.18184358794477254,0.0,0.09342168516223506,0.0,0.1205739312058499,0.0
13H150,0.021189299069938092,0.31175386105575426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.28103336724772754,0.0,0.021189299069938092,0.0,0.0,0.0
13H158,0.056904851336472634,0.07918124604762482,0.0,0.0,0.0,0.0,0.01703333929878037,0.04921802267018165,0.008600171761917567,0.0,0.02530586526477026,0.4329692908744057,0.04921802267018165,0.2764618041732442,0.0,0.15836249209524964,0.0
13H159,0.012837224705172217,0.19865708695442263,0.0,0.0,0.0,0.0,0.012837224705172217,0.008600171761917567,0.021189299069938092,0.0,0.01703333929878037,0.056904851336472634,0.012837224705172217,0.03342375548694973,0.0,0.03742649794062367,0.0
13H162,0.02530586526477026,0.5314789170422551,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.004321373782642578,0.3521825181113625,0.09691001300805642,0.03742649794062367,0.0,0.08635983067474821,0.004321373782642578
13H169,0.012837224705172217,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.1553360374650618,0.0,0.008600171761917567,0.0,0.03342375548694973,0.0
13H179,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.012837224705172217,0.0,0.3283796034387377,0.0,0.03742649794062367,0.0,0.08990511143939793,0.0
13H185,0.02530586526477026,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.004321373782642578,0.26245108973042947,0.029383777685209667,0.012837224705172217,0.0,0.04139268515822507,0.0
13H186,0.004321373782642578,0.18752072083646307,0.0,0.0,0.0,0.0,0.02530586526477026,0.03342375548694973,0.08635983067474821,0.0,0.004321373782642578,0.13987908640123647,0.0,0.06445798922691845,0.0,0.1367205671564068,0.0
14H001,0.04139268515822507,0.651278013998144,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.008600171761917567,0.5965970956264602,0.0,0.04532297878665747,0.0,0.7075701760979364,0.004321373782642578
14H007,0.008600171761917567,0.15836249209524964,0.0,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.004321373782642578,0.5145477526602861,0.0,0.029383777685209667,0.0,0.7596678446896306,0.0
14H012,0.008600171761917567,0.15836249209524964,0.0,0.0,0.0,0.0,0.012837224705172217,0.01703333929878037,0.0,0.0,0.004321373782642578,0.49692964807321494,0.0,0.056904851336472634,0.0,0.22530928172586287,0.0
14H015,0.012837224705172217,0.1931245983544616,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.004321373782642578,0.2576785748691845,0.03742649794062367,0.02530586526477026,0.0,0.04921802267018165,0.0
14H017,0.008600171761917567,0.01703333929878037,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.004321373782642578,0.41161970596323016,0.0,0.012837224705172217,0.0,0.03742649794062367,0.0
14H018,0.008600171761917567,0.4927603890268375,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.004321373782642578,0.3283796034387377,0.10037054511756291,0.02530586526477026,0.0,0.056904851336472634,0.0
14H019,0.02530586526477026,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.004321373782642578,0.0,0.01703333929878037,0.320146286111054,0.0,0.029383777685209667,0.0,0.1430148002540951,0.0
14H020,0.01703333929878037,0.29885307640970665,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,0.004321373782642578,0.0,0.008600171761917567,0.5037906830571811,0.0,0.029383777685209667,0.0,0.11727129565576427,0.0
14H023,0.04921802267018165,0.12710479836480765,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.01703333929878037,0.0,0.0,0.292256071356476,0.02530586526477026,0.03742649794062367,0.0,0.13033376849500614,0.0
