,AC009054.2,PMPCB,AC005618.1,GIMAP8,AC107421.1,AL158825.3,AC092960.1,OSR1,KRT19P2,AC117500.6,CDK13,FOXI1,AC073862.5,LRIG2_DT,AL713866.1,AC012574.2,PYDC2
08H112,0.04921802267018165,0.0,0.0,0.0,0.0,0.021189299069938092,0.35024801833416286,0.0,0.21748394421390624,0.0,0.0,0.0,1.2778383330020475,0.9041743682841635,0.0,0.0,0.0
08H113,0.320146286111054,0.03742649794062367,0.0,0.0,0.0,0.0,0.6901960800285137,0.012837224705172217,0.0,0.0,0.0,0.0,1.3951515915045425,1.3416323357780544,0.0,0.0,0.0
08H118,0.20682587603184968,0.0,0.0,0.0,0.0,0.0,0.49968708261840383,0.02530586526477026,0.3873898263387294,0.0,0.0,0.02530586526477026,1.4605971888976015,1.4502491083193612,0.0,0.0,0.0
08H139,0.42488163663106704,0.0,0.0,0.0,0.0,0.0,0.7226339225338123,0.01703333929878037,0.0,0.0,0.0,0.0,1.5280163411892014,1.3710678622717363,0.0,0.0,0.0
09H002,0.06069784035361165,0.04921802267018165,0.0,0.0,0.0,0.021189299069938092,0.761927838420529,0.029383777685209667,0.31175386105575426,0.0,0.0,0.0,1.6329631681672612,1.3546845539547285,0.0,0.0,0.0
09H005,0.6106601630898799,0.0,0.0,0.0,0.0,0.012837224705172217,0.5490032620257879,0.0,0.0,0.0,0.0,0.008600171761917567,1.2869053529723748,1.3136563466180313,0.0,0.0,0.0
09H008,0.9876662649262746,0.0,0.0,0.03342375548694973,0.029383777685209667,0.0,1.1122697684172707,0.008600171761917567,0.0,0.0,0.012837224705172217,0.012837224705172217,1.6609602917760835,1.2352758766870524,0.0,0.0,0.0
09H010,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.5899496013257077,0.021189299069938092,0.0,0.0,0.0,0.07188200730612536,1.7021719508577111,1.388633969351789,0.0,0.0,0.0
09H013,0.3010299956639812,0.0,0.0,0.03742649794062367,0.0,0.0,0.5763413502057928,0.004321373782642578,0.26481782300953643,0.0,0.0,0.0,1.515873843711679,1.2695129442179163,0.0,0.0,0.0
09H015,0.414973347970818,0.0,0.0,0.0,0.03742649794062367,0.0,0.5751878449276611,0.03342375548694973,0.28330122870354957,0.0,0.0,0.0,1.291812687467119,1.167317334748176,0.0,0.0,0.0
09H016,0.1931245983544616,0.0,0.0,0.0,0.0,0.021189299069938092,0.6618126855372612,0.008600171761917567,0.0,0.0,0.0,0.029383777685209667,1.54282542695918,1.3989810666581313,0.0,0.0,0.0
09H018,0.056904851336472634,0.012837224705172217,0.0,0.0,0.0,0.01703333929878037,0.47856649559384334,0.008600171761917567,0.0,0.0,0.0,0.0,1.6709876030100341,1.587823171318955,0.0,0.0,0.0
09H022,0.31175386105575426,0.0,0.0,0.029383777685209667,0.0,0.008600171761917567,0.7986506454452689,0.03342375548694973,0.0,0.0,0.0,0.0,0.5843312243675307,1.3226327116922234,0.0,0.0,0.0
09H024,0.5763413502057928,0.0,0.0,0.0,0.0,0.0,0.60422605308447,0.012837224705172217,0.0,0.012837224705172217,0.0,0.012837224705172217,1.665580991017953,1.129689892199301,0.0,0.0,0.0
09H031,0.0,0.0,0.0,0.029383777685209667,0.0,0.004321373782642578,0.5965970956264602,0.004321373782642578,0.41161970596323016,0.0,0.0,0.01703333929878037,1.4869968884318225,1.1809855807867304,0.0,0.0,0.0
09H032,0.2966651902615311,0.0,0.0,0.03742649794062367,0.0,0.0,0.6937269489236468,0.008600171761917567,0.0,0.0,0.01703333929878037,0.0,1.5108130105124962,1.5397032389478256,0.0,0.0,0.0
09H035,0.3944516808262163,0.0,0.0,0.0,0.0,0.0,0.37106786227173627,0.0,0.0,0.0,0.0,0.0,1.4085791254086675,1.4893959217271293,0.0,0.0,0.0
09H040,0.21218760440395779,0.0,0.0,0.0,0.0,0.03342375548694973,0.47856649559384334,0.008600171761917567,0.0,0.0,0.0,0.056904851336472634,1.6196150057428065,1.635986111800833,0.0,0.0,0.0
09H042,0.16136800223497488,0.0,0.0,0.0,0.0,0.0,0.8055008581584001,0.004321373782642578,0.0,0.0,0.0,0.0,1.5149460053080044,1.2655253352190738,0.0,0.0,0.0
09H043,0.15836249209524964,0.0,0.0,0.0,0.0,0.029383777685209667,0.4899584794248346,0.012837224705172217,0.0,0.0,0.0,0.0,1.5389505620143615,1.5731037831639911,0.008600171761917567,0.0,0.0
09H045,0.02530586526477026,0.0,0.0,0.05307844348341968,0.0,0.0,0.28330122870354957,0.0,0.0,0.0,0.0,0.012837224705172217,1.6232492903979006,1.055378331375,0.0,0.03342375548694973,0.0
09H046,0.35410843914740087,0.021189299069938092,0.0,0.12385164096708583,0.0,0.01703333929878037,0.6304278750250238,0.03342375548694973,0.4899584794248346,0.0,0.0,0.0,1.5303277897780863,1.4468477101558088,0.0,0.0,0.0
09H048,0.26007138798507473,0.0,0.0,0.029383777685209667,0.0,0.0,0.42488163663106704,0.008600171761917567,0.0,0.0,0.0,0.012837224705172217,1.4566696294237576,1.341038631677523,0.0,0.0,0.0
09H053,0.14921911265537988,0.0,0.0,0.02530586526477026,0.0,0.02530586526477026,0.6304278750250238,0.0,0.0,0.0,0.0,0.0,1.5704261783589726,1.402433346219312,0.0,0.0,0.0
09H054,0.3996737214810381,0.07918124604762482,0.0,0.05307844348341968,0.0,0.0,0.7347998295888469,0.012837224705172217,0.0,0.0,0.0,0.0,1.5683190850951116,1.5117497113449827,0.0,0.0,0.0
09H057,0.0,0.0,0.0,0.0,0.0,0.0,0.31806333496276157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H058,0.021189299069938092,0.0,0.0,0.08635983067474821,0.04532297878665747,0.0,0.5910646070264992,0.008600171761917567,0.0,0.0,0.0,0.004321373782642578,1.5241363765925686,1.2762319579218335,0.0,0.0,0.0
09H062,0.24797326636180664,0.0,0.0,0.0,0.0,0.0,0.5301996982030822,0.01703333929878037,0.0,0.0,0.0,0.0,1.4153072922255674,1.3725438007590702,0.0,0.0,0.0
09H066,0.01703333929878037,0.0,0.0,0.06069784035361165,0.0,0.0,0.47712125471966244,0.004321373782642578,0.0,0.0,0.0,0.06445798922691845,1.5250448070368452,0.92272545799326,0.0,0.0,0.0
09H073,0.06818586174616162,0.0,0.0,0.0,0.0,0.0,0.42813479402878873,0.01703333929878037,0.5774917998372253,0.0,0.0,0.008600171761917567,1.3827372657613304,1.395326393069351,0.0,0.0,0.0
09H078,0.07918124604762482,0.0,0.0,0.0,0.0,0.03342375548694973,0.30319605742048883,0.008600171761917567,0.0,0.0,0.0,0.01703333929878037,1.4092566520389096,1.5179872030250783,0.01703333929878037,0.0,0.0
09H079,0.056904851336472634,0.0,0.0,0.02530586526477026,0.0,0.03342375548694973,0.9666109866819343,0.008600171761917567,0.0,0.0,0.0,0.029383777685209667,1.316808752053022,1.274619619091238,0.0,0.0,0.0
09H083,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.49831055378960054,0.03742649794062367,0.0,0.0,0.0,0.012837224705172217,1.7001843296221977,1.2615007731982801,0.0,0.0,0.0
09H084,0.4623979978989561,0.0,0.0,0.0,0.0,0.0,0.437750562820388,0.004321373782642578,0.42324587393680785,0.0,0.0,0.012837224705172217,1.6152133348013584,1.4867137759824856,0.0,0.0,0.0
09H088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H090,0.012837224705172217,0.0,0.0,0.03342375548694973,0.0,0.012837224705172217,0.5550944485783191,0.02530586526477026,0.0,0.0,0.0,0.0,1.6097011023793995,1.4358443659844413,0.0,0.0,0.0
09H094,0.1553360374650618,0.05307844348341968,0.0,0.07918124604762482,0.0,0.0,0.6627578316815741,0.02530586526477026,0.0,0.0,0.0,0.0,1.5161385767170743,1.383456296524753,0.0,0.0,0.0
09H098,0.39093510710337914,0.0,0.0,0.04139268515822507,0.0,0.0,0.7831886910752576,0.0,0.0,0.0,0.0,0.04139268515822507,1.1571544399062814,1.4173055832445256,0.0,0.0,0.0
09H111,0.3384564936046048,0.0,0.0,0.0,0.0,0.0,0.8182258936139555,0.01703333929878037,0.0,0.0,0.0,0.0,1.7075701760979363,1.3416323357780544,0.0,0.0,0.0
09H113,0.029383777685209667,0.0,0.0,0.0,0.0,0.06818586174616162,0.49554433754644844,0.029383777685209667,0.3521825181113625,0.0,0.0,0.05307844348341968,1.6010817277840232,1.506910725551518,0.0,0.0,0.0
09H115,0.06818586174616162,0.0,0.0,0.07188200730612536,0.0,0.11394335230683678,0.5550944485783191,0.008600171761917567,0.3944516808262163,0.0,0.0,0.0,1.6343764940883678,1.2221960463017199,0.0,0.0,0.0
09H119,0.5105450102066121,0.0,0.0,0.029383777685209667,0.0,0.02530586526477026,0.38021124171160603,0.008600171761917567,0.0,0.0,0.0,0.0,1.2796669440484556,1.3390537357091392,0.0,0.0,0.0
10H001,0.11058971029924897,0.0,0.0,0.0,0.0,0.0,0.5514499979728752,0.0,0.0,0.0,0.0,0.0,1.4019172505175745,1.0338256939533104,0.0,0.0,0.0
10H007,0.5774917998372253,0.012837224705172217,0.0,0.0,0.0,0.0,0.7535830588929066,0.008600171761917567,0.0,0.0,0.0,0.0,1.5055569386638217,1.2615007731982801,0.0,0.0,0.0
10H008,0.14921911265537988,0.0,0.0,0.0,0.0,0.008600171761917567,0.4578818967339924,0.008600171761917567,0.0,0.0,0.0,0.0,1.5449357658815026,1.5512059437479062,0.0,0.0,0.0
10H017,0.8704039052790271,0.0,0.0,0.0,0.0,0.029383777685209667,0.40483371661993806,0.0,0.2148438480476979,0.0,0.029383777685209667,0.0,1.736157375273132,1.3461573022320084,0.0,0.0,0.0
10H022,0.30749603791321295,0.0,0.0,0.0,0.0,0.0,0.7795964912578245,0.0,0.0,0.0,0.0,0.0,1.1010593549081156,1.6222140229662954,0.0,0.0,0.0
10H023,0.2576785748691845,0.0,0.0,0.0,0.0,0.012837224705172217,0.4409090820652177,0.01703333929878037,0.0,0.0,0.0,0.029383777685209667,1.3360592778663494,1.4127964287165433,0.0,0.0,0.0
10H026,0.21218760440395779,0.02530586526477026,0.0,0.02530586526477026,0.03342375548694973,0.0,0.60422605308447,0.029383777685209667,0.0,0.0,0.13033376849500614,0.012837224705172217,1.643353961976863,1.2796669440484556,0.0,0.0,0.0
10H030,0.48287358360875376,0.0,0.0,0.0,0.02530586526477026,0.0,0.39093510710337914,0.008600171761917567,0.1643528557844371,0.0,0.021189299069938092,0.056904851336472634,1.665299499499897,1.450557009418329,0.0,0.0,0.0
10H031,0.25527250510330607,0.0,0.0,0.0,0.0,0.0,0.46089784275654777,0.004321373782642578,0.0,0.0,0.012837224705172217,0.0,1.5369370227046735,1.2513948500401042,0.0,0.0,0.0
10H038,0.056904851336472634,0.0,0.004321373782642578,0.0,0.0,0.0,0.5453071164658241,0.021189299069938092,0.0,0.0,0.02530586526477026,0.008600171761917567,1.3907585287387172,1.3868555291847242,0.0,0.0,0.0
10H040,0.029383777685209667,0.0,0.0,0.021189299069938092,0.0,0.0,0.6794278966121188,0.012837224705172217,0.0,0.0,0.0,0.0,1.4345689040341987,1.0374264979406236,0.0,0.0,0.0
10H046,0.36548798489089973,0.0,0.0,0.0,0.06818586174616162,0.0,0.6201360549737576,0.008600171761917567,0.0,0.0,0.0,0.03742649794062367,1.4029488293444048,1.3010299956639813,0.0,0.0,0.0
10H048,0.04532297878665747,0.0,0.0,0.0,0.0,0.01703333929878037,0.3820170425748684,0.03342375548694973,0.2944662261615929,0.0,0.0,0.03742649794062367,1.5039268041935103,1.3854275148051305,0.0,0.0,0.0
10H051,0.19865708695442263,0.0,0.0,0.06069784035361165,0.03342375548694973,0.01703333929878037,0.4132997640812518,0.012837224705172217,0.0,0.0,0.0,0.029383777685209667,1.5588285248170117,1.3469394626989906,0.0,0.0,0.0
10H055,0.2695129442179163,0.0,0.0,0.0,0.0,0.0,0.7084209001347128,0.021189299069938092,0.0,0.0,0.04139268515822507,0.07918124604762482,1.5854607295085006,1.4063698354692675,0.0,0.0,0.0
10H056,0.07554696139253074,0.0,0.0,0.03342375548694973,0.0,0.0,0.6919651027673603,0.004321373782642578,0.0,0.0,0.0,0.02530586526477026,1.2084413564385674,1.2543063323312855,0.0,0.0,0.0
10H058,0.34044411484011833,0.0,0.0,0.0,0.0,0.0,0.6748611407378116,0.0,0.0,0.0,0.0,0.0,1.546542663478131,0.9434945159061027,0.0,0.0,0.0
10H059,0.146128035678238,0.0,0.0,0.02530586526477026,0.0,0.0,0.5352941200427705,0.0,0.0,0.0,0.0,0.029383777685209667,1.378216149749878,1.3406423775607053,0.0,0.0,0.0
10H063,0.15228834438305647,0.0,0.0,0.0,0.0,0.0,0.3053513694466238,0.008600171761917567,0.0,0.0,0.0,0.0,1.4987239707479048,1.196452541703389,0.0,0.0,0.0
10H066,0.5477747053878226,0.04921802267018165,0.0,0.0,0.0,0.07188200730612536,0.19589965240923368,0.021189299069938092,0.26481782300953643,0.0,0.0,0.008600171761917567,1.4305587695227575,1.7649229846498886,0.0,0.0,0.0
10H068,0.02530586526477026,0.0,0.0,0.05307844348341968,0.0,0.008600171761917567,0.3856062735983121,0.04139268515822507,0.0,0.0,0.0,0.0,1.692670699156369,1.5157414166693652,0.0,0.0,0.0
10H070,0.09342168516223506,0.0,0.0,0.0,0.0,0.06069784035361165,0.4099331233312946,0.021189299069938092,0.0,0.0,0.0,0.0,1.4974825373673704,1.153814864344529,0.0,0.0,0.0
10H072,0.6324572921847242,0.0,0.0,0.04139268515822507,0.0,0.0,0.670245853074124,0.04139268515822507,0.0,0.0,0.0,0.012837224705172217,1.5519376953648372,1.2650537885040147,0.0,0.0,0.0
10H078,0.6211762817750351,0.0,0.0,0.0,0.0,0.01703333929878037,0.7307822756663892,0.012837224705172217,0.0,0.0,0.029383777685209667,0.012837224705172217,1.5693739096150459,1.4715850541851898,0.0,0.0,0.0
10H089,0.09691001300805642,0.008600171761917567,0.0,0.0,0.0,0.0,0.3926969532596657,0.021189299069938092,0.2148438480476979,0.0,0.0,0.03742649794062367,1.7104558643354246,1.5092025223311027,0.0,0.0,0.0
10H092,0.10720996964786837,0.04139268515822507,0.0,0.056904851336472634,0.0,0.029383777685209667,0.5587085705331657,0.02530586526477026,0.0,0.0,0.0,0.012837224705172217,1.500785172917456,1.3279716236230106,0.0,0.0,0.0
10H095,0.11394335230683678,0.0,0.0,0.07188200730612536,0.0,0.0,0.22010808804005513,0.02530586526477026,0.0,0.0,0.0,0.0,1.67833624673218,1.5039268041935103,0.0,0.0,0.0
10H101,0.05307844348341968,0.01703333929878037,0.0,0.0,0.0,0.0,0.5352941200427705,0.008600171761917567,0.534026106056135,0.0,0.0,0.02530586526477026,1.5466660250701842,1.2513948500401042,0.0,0.0,0.0
10H106,0.20951501454263097,0.0,0.0,0.0,0.0,0.0,0.6085260335771941,0.004321373782642578,0.0,0.0,0.0,0.0,1.4972061807039545,1.5388249889379038,0.0,0.0,0.0
10H107,0.029383777685209667,0.0,0.0,0.07554696139253074,0.0,0.004321373782642578,0.46686762035410945,0.04139268515822507,0.0,0.0,0.0,0.02530586526477026,1.3789426986134374,1.5116160205691378,0.0,0.0,0.0
10H109,0.04921802267018165,0.0,0.0,0.04139268515822507,0.0,0.0,0.3384564936046048,0.03342375548694973,0.38021124171160603,0.0,0.0,0.0,1.5612206789339438,1.5354207180561734,0.0,0.0,0.0
10H110,0.1931245983544616,0.0,0.0,0.0,0.0,0.021189299069938092,0.38021124171160603,0.004321373782642578,0.0,0.0,0.0,0.0,1.3651134316275773,1.3841741388070334,0.0,0.0,0.0
10H115,0.22010808804005513,0.0,0.0,0.029383777685209667,0.0,0.06069784035361165,0.49554433754644844,0.01703333929878037,0.3053513694466238,0.0,0.0,0.01703333929878037,1.4237372499823293,1.1878026387184193,0.0,0.0,0.0
10H119,1.160768561861128,0.0,0.0,0.029383777685209667,0.0,0.0,0.30749603791321295,0.004321373782642578,0.0,0.0,0.0,0.012837224705172217,1.5607433010547118,1.4608978427565478,0.0,0.0,0.0
10H127,0.13033376849500614,0.0,0.0,0.0,0.0,0.0,0.6830470382388496,0.0,0.0,0.0,0.0,0.01703333929878037,0.8709888137605752,1.6919651027673603,0.0,0.0,0.0
10H130,0.34635297445063856,0.012837224705172217,0.0,0.029383777685209667,0.0,0.0,0.2148438480476979,0.0,0.0,0.0,0.0,0.0,1.5441921107650325,0.9772662124272926,0.0,0.0,0.0
10H136,0.4132997640812518,0.01703333929878037,0.0,0.0,0.0,0.008600171761917567,0.3873898263387294,0.0,0.0,0.0,0.0,0.0,1.4318460456987254,1.3023309286843994,0.0,0.0,0.0
10H166,0.08278537031645007,0.0,0.0,0.0,0.0,0.0,0.47856649559384334,0.029383777685209667,0.0,0.0,0.0,0.0,1.5217916496391235,1.2898118391176214,0.0,0.0,0.0
10H173,0.01703333929878037,0.0,0.0,0.0,0.09342168516223506,0.0,0.6541765418779605,0.004321373782642578,0.0,0.0,0.0,0.0,1.380934463330702,1.0273496077747566,0.0,0.0,0.0
10H174,0.15836249209524964,0.0,0.0,0.03742649794062367,0.06069784035361165,0.04921802267018165,0.534026106056135,0.004321373782642578,0.0,0.0,0.0,0.0,1.4602963267574753,1.1917303933628562,0.0,0.0,0.0
11H002,0.1367205671564068,0.0,0.0,0.03742649794062367,0.0,0.056904851336472634,0.615950051656401,0.029383777685209667,0.0,0.0,0.0,0.01703333929878037,1.4643404846276673,1.2789821168654432,0.0,0.0,0.0
11H006,0.4082399653118496,0.0,0.0,0.03342375548694973,0.0,0.0,0.8325089127062363,0.03342375548694973,0.0,0.0,0.0,0.008600171761917567,1.5804687839510017,1.378216149749878,0.0,0.0,0.0
11H009,0.012837224705172217,0.0,0.0,0.15228834438305647,0.0,0.03342375548694973,0.5237464668115644,0.012837224705172217,0.0,0.02530586526477026,0.0,0.0,1.656960182742849,1.2019430634016501,0.0,0.0,0.0
11H010,0.03342375548694973,0.0,0.0,0.0,0.0,0.021189299069938092,0.5705429398818975,0.056904851336472634,0.0,0.0,0.0,0.012837224705172217,1.6525364185930254,1.3836358683618797,0.008600171761917567,0.0,0.0
11H014,0.056904851336472634,0.0,0.0,0.029383777685209667,0.0,0.02530586526477026,0.5693739096150459,0.012837224705172217,0.0,0.0,0.0,0.008600171761917567,1.4323277922616042,1.409087369447835,0.0,0.0,0.0
11H017,0.290034611362518,0.02530586526477026,0.0,0.0,0.0,0.0,0.8155777483242672,0.0,0.2576785748691845,0.0,0.0,0.0,1.5097400155703824,1.2479732663618066,0.0,0.0,0.0
11H021,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.5751878449276611,0.012837224705172217,0.0,0.0,0.0,0.0,1.4746532533620627,1.3484995702838378,0.0,0.0,0.0
11H022,0.17897694729316943,0.0,0.0,0.0,0.0,0.0,0.5037906830571811,0.021189299069938092,0.0,0.0,0.0,0.01703333929878037,1.3550682063488506,1.0330214446829107,0.0,0.0,0.0
11H027,0.18752072083646307,0.0,0.0,0.0,0.0,0.0,0.8615344108590378,0.0,0.0,0.0,0.0,0.0,1.4742162640762553,1.2794387882870204,0.0,0.0,0.0
11H035,0.16136800223497488,0.0,0.0,0.0,0.0,0.01703333929878037,0.4578818967339924,0.008600171761917567,0.0,0.0,0.0,0.0,1.6110857334148727,1.4771212547196624,0.0,0.0,0.0
11H043,0.08635983067474821,0.0,0.0,0.0,0.0,0.0,0.3856062735983121,0.012837224705172217,0.0,0.0,0.0,0.0,1.3142886609474977,1.1085650237328344,0.0,0.0,0.0
11H044,0.7767011839884108,0.029383777685209667,0.0,0.0,0.0,0.04139268515822507,0.45331834004703764,0.01703333929878037,0.3010299956639812,0.0,0.0,0.008600171761917567,1.589391023136933,1.7013952690139202,0.0,0.03742649794062367,0.0
11H058,0.11394335230683678,0.0,0.0,0.04532297878665747,0.0,0.0,0.5899496013257077,0.01703333929878037,0.20951501454263097,0.0,0.0,0.01703333929878037,1.3594560201209867,1.4126285205443752,0.0,0.0,0.0
11H072,0.06069784035361165,0.0,0.0,0.146128035678238,0.0,0.0,0.5899496013257077,0.02530586526477026,0.0,0.0,0.0,0.012837224705172217,1.574262829707027,1.4440447959180762,0.0,0.0,0.0
11H083,0.05307844348341968,0.01703333929878037,0.0,0.0,0.0,0.0,0.7497363155690611,0.012837224705172217,0.0,0.0,0.0,0.012837224705172217,1.5438198051426577,1.4332896851950259,0.0,0.0,0.0
11H095,0.33243845991560533,0.0,0.0,0.0,0.0,0.0,0.5327543789924978,0.0,0.0,0.0,0.0,0.0,1.420285884941918,1.3119656603683663,0.0,0.0,0.0
11H097,0.14921911265537988,0.0,0.0,0.0,0.0,0.0,0.705007959333336,0.012837224705172217,0.0,0.0,0.01703333929878037,0.012837224705172217,1.643353961976863,1.4947110252052627,0.0,0.0,0.0
11H103,0.5563025007672873,0.0,0.0,0.03342375548694973,0.0,0.04921802267018165,0.7589118923979735,0.012837224705172217,0.0,0.0,0.0,0.0,1.4776999283321308,1.34143452457814,0.0,0.0,0.0
11H104,0.1205739312058499,0.0,0.0,0.04139268515822507,0.021189299069938092,0.0,0.5717088318086876,0.008600171761917567,0.0,0.0,0.0,0.01703333929878037,1.4082399653118496,1.1112625136590653,0.004321373782642578,0.0,0.0
11H107,0.07918124604762482,0.0,0.0,0.02530586526477026,0.0,0.008600171761917567,0.4082399653118496,0.004321373782642578,0.0,0.0,0.0,0.04921802267018165,1.6212801675504147,1.6639834546082666,0.0,0.0,0.0
11H127,0.2576785748691845,0.0,0.0,0.07554696139253074,0.0,0.01703333929878037,0.2695129442179163,0.01703333929878037,0.0,0.0,0.0,0.0,1.7792356316758635,1.3594560201209867,0.0,0.0,0.0
11H129,0.01703333929878037,0.012837224705172217,0.0,0.0,0.0,0.0,0.15836249209524964,0.01703333929878037,0.0,0.0,0.0,0.008600171761917567,0.8260748027008264,1.073351702386901,0.004321373782642578,0.0,0.008600171761917567
11H135,0.008600171761917567,0.0,0.0,0.0,0.0,0.02530586526477026,0.3010299956639812,0.004321373782642578,0.0,0.01703333929878037,0.0,0.0,1.8557613723399478,1.0934216851622351,0.0,0.0,0.0
11H140,0.568201724066995,0.0,0.0,0.029383777685209667,0.0,0.0,0.39093510710337914,0.004321373782642578,0.0,0.0,0.0,0.0,1.3255156633631482,0.9095560292411754,0.0,0.0,0.0
11H142,0.012837224705172217,0.0,0.0,0.0,0.0,0.13353890837021748,0.421603926869831,0.012837224705172217,0.0,0.0,0.0,0.0,1.6047658847038873,1.5921767573958667,0.0,0.0,0.0
11H145,0.3159703454569178,0.0,0.0,0.03342375548694973,0.0,0.0,0.35024801833416286,0.01703333929878037,0.0,0.0,0.0,0.0,1.8602181846687567,1.3079237036118816,0.0,0.0,0.0
11H151,0.06069784035361165,0.0,0.0,0.0,0.0,0.0,0.34635297445063856,0.004321373782642578,0.0,0.0,0.0,0.0,1.736555847162636,1.2221960463017199,0.0,0.0,0.0
11H157,0.04921802267018165,0.0,0.0,0.04921802267018165,0.0,0.0,0.5327543789924978,0.004321373782642578,0.0,0.0,0.0,0.0,1.4888326343824005,1.121559844187501,0.0,0.0,0.0
11H160,0.26481782300953643,0.0,0.0,0.0,0.0,0.02530586526477026,0.6946051989335688,0.021189299069938092,0.0,0.0,0.0,0.0,1.5987905067631152,1.4390167283875128,0.0,0.0,0.0
11H170,0.06445798922691845,0.0,0.0,0.0,0.0,0.0,0.5888317255942073,0.004321373782642578,0.7686381012476144,0.0,0.0,0.0,1.5563025007672873,1.6239725120169963,0.0,0.0,0.0
11H175,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.5477747053878226,0.03742649794062367,0.0,0.0,0.0,0.008600171761917567,1.6872613462435064,1.657342736814626,0.0,0.0,0.0
11H179,0.03342375548694973,0.008600171761917567,0.0,0.04532297878665747,0.0,0.012837224705172217,0.42975228000240795,0.004321373782642578,0.0,0.0,0.0,0.05307844348341968,1.4778444763387584,0.8241258339165489,0.0,0.0,0.0
11H186,0.0,0.0,0.0,0.0,0.0,0.0,0.416640507338281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11H205,0.3856062735983121,0.0,0.004321373782642578,0.02530586526477026,0.0,0.0,0.40483371661993806,0.008600171761917567,0.18752072083646307,0.0,0.008600171761917567,0.008600171761917567,1.5073160400764136,1.356790460351716,0.0,0.0,0.0
11H217,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.3944516808262163,0.02530586526477026,0.0,0.0,0.0,0.0,1.3951515915045425,1.0021660617565078,0.0,0.0,0.0
11H231,0.13987908640123647,0.0,0.0,0.0,0.0,0.04532297878665747,0.9571281976768131,0.03742649794062367,0.0,0.0,0.0,0.0,1.5207454715194824,1.390405156480081,0.0,0.029383777685209667,0.0
11H232,0.056904851336472634,0.0,0.0,0.03342375548694973,0.0,0.1367205671564068,0.5276299008713387,0.021189299069938092,0.0,0.0,0.0,0.0,1.725012725341157,1.1690863574870227,0.0,0.0,0.0
11H234,0.3891660843645325,0.0,0.0,0.03342375548694973,0.0,0.0,0.5717088318086876,0.021189299069938092,0.0,0.0,0.0,0.0,1.4245549766067132,1.3475251599986895,0.0,0.0,0.0
11H240,0.029383777685209667,0.01703333929878037,0.0,0.0,0.021189299069938092,0.03742649794062367,0.7084209001347128,0.04921802267018165,0.0,0.0,0.0,0.0,1.6763277338813203,1.38524868240322,0.0,0.0,0.0
12H007,0.11394335230683678,0.02530586526477026,0.0,0.029383777685209667,0.0,0.04921802267018165,0.6693168805661122,0.04139268515822507,0.0,0.0,0.0,0.012837224705172217,1.5189085736914143,1.5166675590990428,0.0,0.0,0.0
12H012,0.9400181550076633,0.0,0.0,0.021189299069938092,0.0,0.07918124604762482,0.47856649559384334,0.004321373782642578,0.4329692908744057,0.0,0.0,0.021189299069938092,1.7030333047336859,1.3408405498123317,0.0,0.0,0.0
12H021,0.17026171539495738,0.0,0.0,0.0,0.0,0.0,0.3443922736851107,0.0,0.0,0.0,0.0,0.04139268515822507,1.5974757898703775,1.2415464805965484,0.0,0.0,0.0
12H033,0.20411998265592482,0.0,0.0,0.0,0.0,0.0,0.5250448070368452,0.012837224705172217,0.0,0.0,0.0,0.012837224705172217,1.7325545798514321,1.279210512601395,0.0,0.0,0.0
12H039,0.0,0.008600171761917567,0.0,0.02530586526477026,0.0,0.0,0.5563025007672873,0.008600171761917567,0.23552844690754893,0.0,0.0,0.008600171761917567,1.5024271199844328,1.2370407913791908,0.0,0.0,0.0
12H042,0.07918124604762482,0.0,0.0,0.0,0.0,0.0,0.6085260335771941,0.004321373782642578,0.0,0.0,0.0,0.03742649794062367,1.5368108659915414,1.161667412437736,0.008600171761917567,0.0,0.0
12H044,0.26481782300953643,0.0,0.0,0.0,0.01703333929878037,0.021189299069938092,0.6063813651106049,0.012837224705172217,0.0,0.0,0.0,0.021189299069938092,1.5861370252307931,1.445759836488631,0.0,0.0,0.0
12H045,0.6117233080073418,0.008600171761917567,0.0,0.0,0.0,0.04532297878665747,0.24551266781414982,0.004321373782642578,0.13987908640123647,0.0,0.0,0.0,1.4608978427565478,1.390405156480081,0.0,0.0,0.0
12H055,0.4756711883244297,0.0,0.004321373782642578,0.0,0.0,0.0,1.2730012720637376,0.012837224705172217,0.2741578492636798,0.0,0.0,0.0,1.6759615496421694,1.4756711883244296,0.0,0.0,0.0
12H056,0.1903316981702915,0.0,0.0,0.0,0.0,0.0,0.437750562820388,0.021189299069938092,0.0,0.0,0.0,0.0,1.4690852991231205,1.413299764081252,0.0,0.0,0.0
12H057,0.29885307640970665,0.0,0.0,0.0,0.0,0.01703333929878037,0.37839790094813763,0.012837224705172217,0.0,0.0,0.0,0.0,1.5160062303860478,1.2685779718828432,0.0,0.0,0.0
