,ANP32A,MFSD5,AC104117.1,AC008915.2,AC010336.2,PDE4D,YBX1P1,SYNE3,AL031591.1,AC012555.1,AP000692.2,CYCSP52,PHBP11,AL445669.1,AC093908.1,TMEM201,RPSAP48,AL591002.1,OGFOD1P1,DMRT1,HMGB1P36,AC112482.2,AL031767.1,UGT2B11,NSUN7,OR6C5P,RN7SL363P,AL133215.3,AC139530.3,ITCH,TRMT10C,ASS1P12,ATP5MC1P3,AL132712.1,AC020549.3,AC005785.1,LINC00555,DIRAS3,AL355310.3,AC104453.1,LINC00485,AC008556.1,LINC02504,MTND1P11,CD101,LRRC14,ACTR3P3,CKM,GNAS_AS1,SYAP1
09H002,0.04921802267018165,0.0,0.008600171761917567,0.07918124604762482,0.3443922736851107,0.8920946026904804,0.004321373782642578,1.1749315935284426,0.36361197989214433,0.021189299069938092,0.08278537031645007,0.0,0.0,0.4424797690644485,0.004321373782642578,0.0,0.0,1.2676409823459156,0.04139268515822507,0.0,0.0,0.012837224705172217,0.0,1.1535099893008376,0.04921802267018165,0.0,0.0,0.0,0.0,0.0,0.0,0.1846914308175988,0.18184358794477254,1.250175948083925,0.0,0.0,0.4517864355242902,0.03742649794062367,0.0,0.03742649794062367,0.008600171761917567,0.06445798922691845,0.26007138798507473,0.2528530309798932,1.1812717715594616,0.0,0.07918124604762482,0.0,0.0,1.7259116322950483
09H005,0.03342375548694973,0.0,0.04139268515822507,0.029383777685209667,0.21748394421390624,0.7176705030022621,0.1846914308175988,0.893206753059848,0.250420002308894,0.012837224705172217,0.008600171761917567,0.2304489213782739,0.04921802267018165,0.25527250510330607,0.04139268515822507,0.0,0.0,1.028977705208778,0.004321373782642578,0.012837224705172217,0.008600171761917567,0.24054924828259971,0.0,1.5017437296279945,0.04921802267018165,0.0,0.06818586174616162,0.0,0.012837224705172217,0.0,0.0,0.0,0.17897694729316943,1.0297894708318558,0.0,0.004321373782642578,0.2671717284030138,0.0,0.0,0.0,0.02530586526477026,0.0,0.11058971029924897,0.0,0.9030899869919435,0.008600171761917567,0.04139268515822507,0.0,0.0,1.4771212547196624
09H008,0.0,0.0,0.0,0.02530586526477026,0.4099331233312946,0.9247959957979122,0.004321373782642578,0.8808135922807914,0.17318626841227402,0.0,0.01703333929878037,0.012837224705172217,0.06818586174616162,1.4360035356698966,0.03342375548694973,0.0,0.0,0.8698182079793282,0.04532297878665747,0.0,0.0,0.2304489213782739,0.0,0.8155777483242672,0.08635983067474821,0.008600171761917567,0.2304489213782739,0.0,0.0,0.004321373782642578,0.0,0.21218760440395779,0.02530586526477026,0.887054378050957,0.012837224705172217,0.021189299069938092,0.320146286111054,0.0,0.0,0.11727129565576427,0.6374897295125107,0.0,0.0,0.04532297878665747,0.9454685851318197,0.0,1.2166935991697543,0.0,0.0,1.755951041004132
09H010,0.06069784035361165,0.0,0.0,0.029383777685209667,0.35602585719312274,0.9973863843973133,0.0,0.7275412570285564,0.2741578492636798,0.0,0.029383777685209667,0.2764618041732442,0.10380372095595687,0.9547247909790629,0.0,0.0,0.0,1.2164298308762511,0.0,0.0,0.0,0.01703333929878037,0.0,0.6627578316815741,0.0,0.0,0.12385164096708583,0.0,0.012837224705172217,0.0,0.0,0.41995574848975786,0.1846914308175988,1.1953460583484197,0.0,0.0,0.4712917110589386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680563618230416,0.0,0.06445798922691845,0.0,0.0,1.6851144690465394
09H013,0.004321373782642578,0.0,0.004321373782642578,0.008600171761917567,0.10380372095595687,0.8457180179666586,0.004321373782642578,0.9973863843973133,0.1931245983544616,0.0,0.029383777685209667,0.10037054511756291,0.06445798922691845,0.8369567370595504,0.021189299069938092,0.0,0.02530586526477026,1.003029470553618,0.03742649794062367,0.0,0.0,0.004321373782642578,0.0,2.1077524987401626,0.06818586174616162,0.0,0.08990511143939793,0.0,0.004321373782642578,0.008600171761917567,0.0,0.10037054511756291,0.04532297878665747,1.024895960107485,0.0,0.021189299069938092,0.26245108973042947,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.9454685851318197,0.0,0.03342375548694973,0.0,0.0,1.5972562829251418
09H015,0.06818586174616162,0.0,0.11058971029924897,0.08278537031645007,0.5185139398778874,0.8175653695597808,0.03342375548694973,0.9885589568786155,0.31806333496276157,0.01703333929878037,0.029383777685209667,0.45331834004703764,0.11058971029924897,0.5145477526602861,0.08990511143939793,0.004321373782642578,0.0,1.0094508957986938,0.021189299069938092,0.0,0.0,0.4065401804339551,0.0,1.1395642661758498,0.15228834438305647,0.0,0.06818586174616162,0.20139712432045143,0.0,0.0,0.0,0.06069784035361165,0.2528530309798932,1.0689276116820718,0.0,0.008600171761917567,0.5954962218255742,0.0,0.0,0.29885307640970665,0.3891660843645325,0.004321373782642578,0.0,0.0,1.0909630765957317,0.021189299069938092,0.13033376849500614,0.0,0.0,1.5482665451707454
09H016,0.012837224705172217,0.0,0.0,0.04921802267018165,0.3820170425748684,0.9138138523837167,0.0,0.9786369483844743,0.1931245983544616,0.021189299069938092,0.07918124604762482,0.0,0.24303804868629442,1.441695135640717,0.021189299069938092,0.0,0.0,1.1956229435869368,0.012837224705172217,0.04532297878665747,0.0,0.004321373782642578,0.0,0.5224442335063199,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.06445798922691845,0.07554696139253074,1.0421815945157662,0.0,0.3926969532596657,0.4409090820652177,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,1.1222158782728267,0.008600171761917567,0.15836249209524964,0.0,0.0,1.6554265877459187
09H018,0.029383777685209667,0.0,0.008600171761917567,0.23552844690754893,0.4548448600085102,1.0831441431430522,0.0,0.9052560487484512,0.17897694729316943,0.0,0.09691001300805642,0.0,0.21748394421390624,0.7909884750888159,0.029383777685209667,0.0,0.0,1.325720858019412,0.06069784035361165,0.021189299069938092,0.0,0.008600171761917567,0.0,1.0330214446829107,0.07918124604762482,0.0,0.10380372095595687,0.0,0.1846914308175988,0.004321373782642578,0.0,0.23299611039215382,0.029383777685209667,1.5405797165044544,0.0,0.0,0.44404479591807633,0.0,0.0,0.0,1.1766699326681496,0.008600171761917567,0.1367205671564068,0.05307844348341968,1.1169396465507557,0.0,0.05307844348341968,0.0,0.0,1.6701530451921802
09H022,0.18184358794477254,0.0,0.029383777685209667,0.01703333929878037,0.3344537511509309,0.9283958522567138,0.008600171761917567,1.09795107099415,0.4941545940184428,0.01703333929878037,0.056904851336472634,0.34044411484011833,0.24054924828259971,0.4899584794248346,0.01703333929878037,0.0,0.0,1.1643528557844371,0.04139268515822507,0.021189299069938092,0.0,0.06445798922691845,0.0,1.607776603741693,0.12710479836480765,0.021189299069938092,0.19865708695442263,0.0,0.01703333929878037,0.004321373782642578,0.0,0.1553360374650618,0.26481782300953643,1.266936911159173,0.0,0.012837224705172217,0.3424226808222063,0.0,0.0,0.021189299069938092,0.029383777685209667,0.0,0.32428245529769273,0.0,1.1341771075767664,0.05307844348341968,0.17609125905568124,0.0,0.0,1.7834747875822465
09H024,0.02530586526477026,0.0,0.0,0.01703333929878037,0.20951501454263097,1.0293837776852097,0.004321373782642578,1.0711452904510828,0.3729120029701066,0.0,0.02530586526477026,0.6074550232146685,0.06818586174616162,1.4798631130230977,0.06445798922691845,0.0,0.0,1.0136796972911926,0.04139268515822507,0.0,0.0,0.03342375548694973,0.0,1.1702617153949575,0.05307844348341968,0.0,0.08990511143939793,0.0,0.0,0.0,0.0,0.17897694729316943,0.13033376849500614,0.9355072658247129,0.0,0.008600171761917567,0.1931245983544616,0.0,0.0,0.0,0.021189299069938092,0.0,0.08278537031645007,0.04921802267018165,0.9618954736678504,0.008600171761917567,0.11394335230683678,0.0,0.0,1.7621531923035947
09H031,0.04139268515822507,0.0,0.004321373782642578,0.008600171761917567,0.12385164096708583,0.6503075231319365,0.0,0.8014037100173551,0.1367205671564068,0.0,0.008600171761917567,0.17026171539495738,0.04139268515822507,0.11727129565576427,0.004321373782642578,0.0,0.0,1.0499928569201427,0.012837224705172217,0.02530586526477026,0.0,0.008600171761917567,0.0,0.44560420327359757,0.05307844348341968,0.0,0.10720996964786837,0.33041377334919075,0.0,0.0,0.0,0.0,0.3344537511509309,1.2203696324513944,0.0,0.0,0.31806333496276157,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.03342375548694973,0.9916690073799486,0.0,0.06069784035361165,0.008600171761917567,0.0,1.8024316264307236
09H032,0.09342168516223506,0.0,0.0,0.03342375548694973,0.26481782300953643,0.9009130677376691,0.008600171761917567,0.7528164311882715,0.2741578492636798,0.021189299069938092,0.05307844348341968,0.19589965240923368,0.0,0.3053513694466238,0.01703333929878037,0.0,0.0,1.14921911265538,0.06069784035361165,0.0,0.012837224705172217,0.004321373782642578,0.0,0.7528164311882715,0.08990511143939793,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.11394335230683678,0.1430148002540951,0.9863237770507653,0.008600171761917567,0.0,0.36172783601759284,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,1.06707085604537,0.0,0.09691001300805642,0.02530586526477026,0.0,1.7649975992848805
09H035,0.31386722036915343,0.0,0.0,0.08990511143939793,0.4593924877592308,1.0132586652835165,0.008600171761917567,1.1643528557844371,0.3010299956639812,0.07918124604762482,0.03342375548694973,0.05307844348341968,0.12710479836480765,0.3364597338485295,0.1430148002540951,0.0,0.0,1.2794387882870204,0.04532297878665747,0.0,0.0,0.20682587603184968,0.0,2.1048966299489655,0.13033376849500614,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.2741578492636798,1.106870544478654,0.0,0.008600171761917567,0.3996737214810381,0.0,0.0,0.01703333929878037,0.004321373782642578,0.0,0.11394335230683678,0.17609125905568124,0.9781805169374139,0.008600171761917567,0.15836249209524964,0.004321373782642578,0.0,1.6740340004312548
09H040,0.021189299069938092,0.0,0.029383777685209667,0.03742649794062367,0.436162647040756,1.037027879755775,0.0,1.0874264570362855,0.45024910831936116,0.012837224705172217,0.056904851336472634,0.22271647114758328,0.10037054511756291,0.437750562820388,0.04921802267018165,0.0,0.04532297878665747,1.2000292665537704,0.012837224705172217,0.0,0.0,0.0,0.0,0.34635297445063856,0.06445798922691845,0.0,0.03742649794062367,0.0,0.0,0.008600171761917567,0.0,0.12710479836480765,0.06069784035361165,1.2598326990634836,0.0,0.05307844348341968,0.4712917110589386,0.0,0.0,0.04921802267018165,0.0,0.0,0.13033376849500614,0.17897694729316943,1.08278537031645,0.012837224705172217,0.7831886910752576,0.004321373782642578,0.0,1.581949658373318
09H042,0.03342375548694973,0.0,0.012837224705172217,0.008600171761917567,0.1205739312058499,0.9609461957338314,0.01703333929878037,0.8819549713396004,0.07188200730612536,0.0,0.008600171761917567,0.0,0.0,1.4229179807676624,0.03742649794062367,0.0,0.0,0.8785217955012066,0.06818586174616162,0.0,0.0,0.0,0.0,0.5453071164658241,0.021189299069938092,0.0,0.15228834438305647,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.9836262871245346,0.029383777685209667,0.012837224705172217,0.14921911265537988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8836614351536176,0.0,0.021189299069938092,0.0,0.0,1.8264635490928012
09H043,0.03742649794062367,0.0,0.0,0.15836249209524964,0.22271647114758328,0.9057958803678685,0.03742649794062367,1.0277572046905534,0.31175386105575426,0.0,0.08990511143939793,0.20411998265592482,0.20411998265592482,0.28330122870354957,0.012837224705172217,0.0,0.0,1.2773799746672547,0.012837224705172217,0.07188200730612536,0.0,0.012837224705172217,0.0,0.5171958979499743,0.06069784035361165,0.01703333929878037,0.021189299069938092,0.02530586526477026,0.01703333929878037,0.0,0.0,0.26481782300953643,0.2741578492636798,1.5475285764597821,0.0,0.004321373782642578,0.5092025223311029,0.0,0.0,0.10380372095595687,0.0,0.0,0.18184358794477254,0.13987908640123647,1.1172712956557642,0.0,0.04921802267018165,0.008600171761917567,0.0,1.4974825373673704
09H045,0.01703333929878037,0.0,0.012837224705172217,0.01703333929878037,0.1430148002540951,0.887054378050957,0.01703333929878037,0.9299295600845878,0.1367205671564068,0.0,0.0,0.0,0.02530586526477026,0.09342168516223506,0.08635983067474821,0.0,0.0,0.9116901587538612,0.01703333929878037,0.021189299069938092,0.0,0.09342168516223506,0.0,0.2695129442179163,0.04139268515822507,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.0,0.287801729930226,1.1360860973840974,0.0,0.004321373782642578,0.16731733474817606,0.0,0.0,0.012837224705172217,0.0,0.01703333929878037,0.0,0.0,1.1152775913959014,0.0,0.07554696139253074,0.0,0.0,1.727703883685354
09H046,0.004321373782642578,0.0,0.0,0.056904851336472634,0.36921585741014284,0.8585371975696391,0.004321373782642578,1.0538464268522527,0.290034611362518,0.01703333929878037,0.07188200730612536,0.12710479836480765,0.3729120029701066,0.23552844690754893,0.01703333929878037,0.0,0.0,1.3859635706006974,0.008600171761917567,0.01703333929878037,0.0,1.2487087356009179,0.0,0.2576785748691845,0.13987908640123647,0.0,0.10380372095595687,0.03342375548694973,0.0,0.0,0.0,0.04921802267018165,0.19865708695442263,1.0633333589517495,0.0,0.004321373782642578,0.39093510710337914,0.0,0.0,0.6522463410033232,0.04921802267018165,0.0,0.08278537031645007,0.1846914308175988,1.086003705618382,0.004321373782642578,0.06445798922691845,0.008600171761917567,0.0,1.5328817194073971
09H048,0.1430148002540951,0.0,0.0,0.03742649794062367,0.4927603890268375,0.8432327780980093,0.004321373782642578,1.0261245167454502,0.42488163663106704,0.01703333929878037,0.15836249209524964,0.0,0.21218760440395779,0.38021124171160603,0.06818586174616162,0.0,0.0,1.162862993321926,0.06069784035361165,0.0,0.0,0.012837224705172217,0.0,0.967547976218862,0.06445798922691845,0.0,0.08990511143939793,0.0,0.004321373782642578,0.0,0.0,0.17318626841227402,0.367355921026019,1.4278105726759902,0.0,0.0,0.33041377334919075,0.0,0.0,0.07188200730612536,0.0,0.02530586526477026,0.08278537031645007,0.11058971029924897,1.1360860973840974,0.008600171761917567,0.08635983067474821,0.0,0.0,1.6097011023793995
09H053,0.06445798922691845,0.0,0.03342375548694973,0.04139268515822507,0.15228834438305647,1.2019430634016501,0.004321373782642578,0.9585638832219674,0.10720996964786837,0.07188200730612536,0.012837224705172217,0.0,0.012837224705172217,0.43933269383026263,0.10037054511756291,0.0,0.0,0.9350031514536548,0.01703333929878037,0.0,0.0,0.021189299069938092,0.0,1.9194964878630616,0.06818586174616162,0.0,0.08990511143939793,0.0,0.0,0.004321373782642578,0.0,0.04921802267018165,0.07188200730612536,0.9827233876685453,0.0,0.05307844348341968,0.13033376849500614,0.02530586526477026,0.0,0.0,0.0,0.0,0.1205739312058499,0.0,1.0111473607757975,0.0,0.08278537031645007,0.012837224705172217,0.0,1.73917663191073
09H054,0.056904851336472634,0.0,0.0,0.06445798922691845,0.1931245983544616,0.8208579894396999,0.02530586526477026,1.1048284036536553,0.287801729930226,0.0,0.02530586526477026,0.0,0.28103336724772754,0.08278537031645007,0.04532297878665747,0.0,0.04532297878665747,1.2469906992415498,0.03342375548694973,0.0,0.0,0.4065401804339551,0.0,1.5183823155453438,0.06818586174616162,0.0,0.16136800223497488,0.07918124604762482,0.012837224705172217,0.0,0.0,0.0,0.20139712432045143,1.3708830167776058,0.0,0.008600171761917567,0.5888317255942073,0.0,0.0,0.9263424466256551,1.1956229435869368,0.0,0.0,0.0,1.1749315935284426,0.04532297878665747,0.1430148002540951,0.0,0.0,1.521530341278711
09H057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4565178578052627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5786392099680724,0.0,0.13033376849500614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7468676278504294,0.0,0.021189299069938092,0.05307844348341968,0.0,2.3590192282926736
09H058,0.02530586526477026,0.0,0.0,0.03742649794062367,0.1931245983544616,1.024485667699167,0.004321373782642578,1.0595634179012676,0.37106786227173627,0.02530586526477026,0.07188200730612536,0.0,0.10037054511756291,0.17026171539495738,0.04532297878665747,0.0,0.0,1.2245330626060857,0.04139268515822507,0.029383777685209667,0.0,0.22788670461367355,0.0,0.6324572921847242,0.029383777685209667,0.0,0.17897694729316943,0.0,0.0,0.0,0.0,0.25527250510330607,0.17897694729316943,0.9329808219231982,0.0,0.02530586526477026,0.2576785748691845,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,1.1467480136306398,0.0,0.10380372095595687,0.0,0.0,1.895919545310016
09H062,0.1903316981702915,0.0,0.17026171539495738,0.021189299069938092,0.12385164096708583,0.8674674878590515,0.008600171761917567,0.9449759084120478,0.2148438480476979,0.0,0.01703333929878037,0.18752072083646307,0.08635983067474821,0.3159703454569178,0.03342375548694973,0.0,0.0,1.0941215958405615,0.02530586526477026,0.0,0.008600171761917567,0.008600171761917567,0.0,1.0773679052841565,0.08278537031645007,0.0,0.07188200730612536,0.0,0.0,0.004321373782642578,0.0,0.05307844348341968,0.05307844348341968,1.130333768495006,0.0,0.04532297878665747,0.22530928172586287,0.0,0.0,0.05307844348341968,0.0,0.0,0.021189299069938092,0.0,0.7867514221455612,0.021189299069938092,0.056904851336472634,0.0,0.0,1.6540802353065707
09H066,0.04139268515822507,0.0,0.012837224705172217,0.01703333929878037,0.13353890837021748,0.7730546933642626,0.004321373782642578,0.8603380065709937,0.11394335230683678,0.012837224705172217,0.03742649794062367,0.0,0.04921802267018165,0.9929950984313415,0.04139268515822507,0.004321373782642578,0.021189299069938092,1.129045059887958,0.004321373782642578,0.01703333929878037,0.0,0.0,0.0,0.5717088318086876,0.13353890837021748,0.02530586526477026,0.08278537031645007,0.0,0.0,0.008600171761917567,0.0,0.08635983067474821,0.08635983067474821,1.0542299098633974,0.0,0.08278537031645007,0.3521825181113625,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.04139268515822507,0.9947569445876281,0.004321373782642578,0.10380372095595687,0.0,0.0,1.8740177038621861
09H073,0.3096301674258988,0.0,0.08635983067474821,0.02530586526477026,0.320146286111054,0.8585371975696391,0.06069784035361165,1.0013009330204181,0.17609125905568124,0.056904851336472634,0.03342375548694973,0.20951501454263097,0.12385164096708583,0.2944662261615929,0.26481782300953643,0.0,0.0,1.3025473724874856,0.05307844348341968,0.0,0.0,0.07188200730612536,0.0,2.3941889232411695,0.1367205671564068,0.0,0.19589965240923368,0.26245108973042947,0.012837224705172217,0.0,0.0,0.19589965240923368,0.22010808804005513,1.1723109685219542,0.004321373782642578,0.03342375548694973,0.31175386105575426,0.0,0.0,0.01703333929878037,0.04532297878665747,0.0,0.0,0.17897694729316943,0.6693168805661122,0.004321373782642578,0.1553360374650618,0.004321373782642578,0.0,1.5813806887099868
09H078,0.07188200730612536,0.0,0.10380372095595687,0.05307844348341968,0.29885307640970665,0.7092699609758307,0.06445798922691845,1.0948203803547998,0.17026171539495738,0.0,0.04532297878665747,0.0,0.029383777685209667,0.6739419986340879,0.07554696139253074,0.004321373782642578,0.0,1.252853030979893,0.02530586526477026,0.0,0.008600171761917567,0.10380372095595687,0.0,1.5590683340345368,0.021189299069938092,0.0,0.06069784035361165,0.0,0.021189299069938092,0.0,0.0,0.1553360374650618,0.32428245529769273,0.9965116721541787,0.0,0.012837224705172217,0.6020599913279624,0.0,0.0,0.06069784035361165,0.029383777685209667,0.0,0.10037054511756291,0.05307844348341968,0.8698182079793282,0.02530586526477026,0.07918124604762482,0.0,0.0,1.7583819417746753
09H079,0.26481782300953643,0.0,0.02530586526477026,0.13987908640123647,0.25527250510330607,0.8615344108590378,0.004321373782642578,0.6085260335771941,0.4548448600085102,0.0,0.008600171761917567,0.16731733474817606,0.17609125905568124,0.320146286111054,0.16731733474817606,0.0,0.0,1.2657609167176105,0.10720996964786837,0.0,0.0,0.004321373782642578,0.0,1.0648322197385738,0.05307844348341968,0.0,0.146128035678238,0.0,0.0,0.004321373782642578,0.0,0.367355921026019,0.546542663478131,1.1947917577219247,0.0,0.0,0.42324587393680785,0.0,0.0,0.02530586526477026,0.004321373782642578,0.0,0.0,0.0,0.9786369483844743,0.004321373782642578,1.756788198768118,0.004321373782642578,0.0,1.841109084468154
09H083,0.05307844348341968,0.0,0.008600171761917567,0.5065050324048721,0.6454222693490919,0.9429995933660404,0.0,1.1020905255118367,0.403120521175818,0.0,0.20951501454263097,0.3222192947339193,0.2787536009528289,0.6180480967120927,0.04921802267018165,0.0,0.0,1.400192488592576,0.0,0.021189299069938092,0.0,0.0,0.0,0.36172783601759284,0.1931245983544616,0.0,0.07918124604762482,0.0,0.0,0.0,0.0,0.1553360374650618,0.20139712432045143,1.3991543339582164,0.004321373782642578,0.0,0.6434526764861874,0.0,0.0,0.07918124604762482,0.004321373782642578,0.0,0.0,0.21218760440395779,1.2208922492195193,0.008600171761917567,0.03742649794062367,0.0,0.0,1.7705574748509951
09H084,0.12710479836480765,0.0,0.008600171761917567,0.01703333929878037,0.5453071164658241,1.0273496077747566,0.07188200730612536,1.1852587652965851,0.21748394421390624,0.0,0.021189299069938092,0.23552844690754893,0.11727129565576427,0.5092025223311029,0.08635983067474821,0.004321373782642578,0.0,1.2835273648616936,0.056904851336472634,0.021189299069938092,0.0,0.09691001300805642,0.0,1.3805730030668872,0.01703333929878037,0.0,0.07554696139253074,0.0,0.0,0.008600171761917567,0.0,0.0,0.35024801833416286,1.4499409887733377,0.0,0.008600171761917567,0.48000694295715063,0.0,0.0,0.15836249209524964,0.36172783601759284,0.021189299069938092,0.08990511143939793,0.04921802267018165,0.7634279935629373,0.10037054511756291,0.08635983067474821,0.008600171761917567,0.0,1.6839471307515121
09H088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031443726201823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8903092168999485,0.0,0.0,0.0,0.0,2.5049327767740417
09H090,0.07554696139253074,0.0,0.0,0.08990511143939793,0.5185139398778874,1.085290578230065,0.0,1.1248301494138593,0.47275644931721233,0.03742649794062367,0.15228834438305647,0.17897694729316943,0.42324587393680785,0.24551266781414982,0.03742649794062367,0.0,0.0,1.3370597263205246,0.021189299069938092,0.01703333929878037,0.0,0.0,0.0,1.7485756169309918,0.13353890837021748,0.0,0.06445798922691845,0.0,0.0,0.004321373782642578,0.0,0.11394335230683678,0.056904851336472634,1.466422722433792,0.0,0.01703333929878037,0.617000341120899,0.0,0.0,0.021189299069938092,0.12385164096708583,0.0,0.0,0.05307844348341968,1.2496874278053016,0.0,0.11058971029924897,0.0,0.0,1.7427251313046983
09H094,0.04921802267018165,0.0,0.008600171761917567,0.12385164096708583,0.4265112613645752,0.8779469516291882,0.004321373782642578,1.1501421618485586,0.24797326636180664,0.0,0.12710479836480765,0.17026171539495738,0.5717088318086876,0.416640507338281,0.008600171761917567,0.0,0.0,1.3455697560563922,0.029383777685209667,0.0,0.0,0.004321373782642578,0.0,0.7923916894982539,0.1205739312058499,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.10380372095595687,0.09691001300805642,1.3991543339582164,0.0,0.021189299069938092,0.37839790094813763,0.0,0.0,0.1367205671564068,0.021189299069938092,0.0,0.13353890837021748,0.04921802267018165,1.1821292140529984,0.0,0.09342168516223506,0.02530586526477026,0.0,1.6621909908590071
09H098,0.1430148002540951,0.0,0.0,0.021189299069938092,0.2966651902615311,0.7923916894982539,0.04921802267018165,0.7573960287930241,0.1553360374650618,0.01703333929878037,0.0,0.11727129565576427,0.07188200730612536,0.367355921026019,0.04139268515822507,0.008600171761917567,0.0,1.0644579892269186,0.08635983067474821,0.0,0.0,0.15228834438305647,0.0,2.5130577076386054,0.0,0.0,0.18752072083646307,0.22788670461367355,0.008600171761917567,0.012837224705172217,0.0,0.10380372095595687,0.17897694729316943,1.2664668954402414,0.004321373782642578,0.004321373782642578,0.3820170425748684,0.0,0.0,0.1430148002540951,0.06069784035361165,0.0,0.2966651902615311,0.0,1.0297894708318558,0.02530586526477026,0.20411998265592482,0.008600171761917567,0.0,1.586587304671755
09H111,0.0,0.0,0.0,0.004321373782642578,0.30749603791321295,0.8727388274726688,0.0,1.0576661039098292,0.25527250510330607,0.03742649794062367,0.021189299069938092,0.26007138798507473,0.1430148002540951,1.06781451116184,0.004321373782642578,0.0,0.0,1.0948203803547998,0.06445798922691845,0.0,0.0,0.012837224705172217,0.0,0.23552844690754893,0.13353890837021748,0.0,0.12385164096708583,0.0,0.0,0.012837224705172217,0.0,0.3344537511509309,0.01703333929878037,0.7481880270062005,0.0,0.11394335230683678,0.2148438480476979,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.1430148002540951,0.9390197764486665,0.0,1.1251558295805302,0.008600171761917567,0.0,1.796851749049887
09H113,0.05307844348341968,0.0,0.0,0.146128035678238,0.45636603312904306,0.9991305412873711,0.0,1.1129399760840801,0.5105450102066121,0.056904851336472634,0.17026171539495738,0.02530586526477026,0.18752072083646307,0.5078558716958309,0.02530586526477026,0.008600171761917567,0.03342375548694973,1.4446692309385245,0.029383777685209667,0.0,0.0,0.11394335230683678,0.0,0.948412965778601,0.10720996964786837,0.0,0.0,0.0,0.0,0.0,0.0,0.17897694729316943,0.23804610312879543,1.105510184769974,0.0,0.008600171761917567,0.4913616938342727,0.03742649794062367,0.0,0.3443922736851107,0.0,0.0,0.0,0.11394335230683678,1.0722498976135149,0.02530586526477026,0.04139268515822507,0.0,0.0,1.6621909908590071
09H115,0.004321373782642578,0.0,0.0,0.05307844348341968,0.557507201905658,0.8318697742805017,0.0,1.2164298308762511,0.4842998393467858,0.0,0.13987908640123647,0.11727129565576427,0.10037054511756291,0.9425041061680807,0.008600171761917567,0.0,0.0,1.1972805581256194,0.04139268515822507,0.029383777685209667,0.0,0.0,0.0,0.3364597338485295,0.05307844348341968,0.04139268515822507,0.08278537031645007,0.0,0.0,0.004321373782642578,0.0,0.07554696139253074,0.012837224705172217,1.2060158767633447,0.008600171761917567,0.17897694729316943,0.39093510710337914,0.0,0.0,0.0,0.0,0.0,0.0,0.13033376849500614,1.0856472882968564,0.0,0.04532297878665747,0.0,0.0,1.8073997127594854
09H119,0.1367205671564068,0.0,0.008600171761917567,0.07188200730612536,0.3159703454569178,0.7626785637274363,0.06818586174616162,1.011570443597278,0.24797326636180664,0.0,0.029383777685209667,0.0,0.11058971029924897,0.42488163663106704,0.07918124604762482,0.0,0.0,1.190611797813605,0.03342375548694973,0.021189299069938092,0.0,0.07918124604762482,0.0,2.2577265605586323,0.056904851336472634,0.008600171761917567,0.09691001300805642,0.0,0.0,0.004321373782642578,0.0,0.10380372095595687,0.17026171539495738,1.3712526291249394,0.0,0.04139268515822507,0.4638929889859073,0.0,0.0,0.01703333929878037,0.09691001300805642,0.0,0.0,0.09342168516223506,0.9095560292411754,0.0,0.13987908640123647,0.0,0.0,1.4690852991231205
