,RAC1P9,ZNF138,KRT90P,SLC1A1,AL135923.2,BOLA3_AS1,AC011731.1,AC064807.2,FAM160B2,RN7SL395P,NOP9,ANKRD20A18P,TSEN54,CEP170P1,HNRNPA2B1,AC009779.4,ZNF143,AC011239.2,AC113410.5,AC027097.1,AKR7A2P1,SAP18P1,ADCYAP1,RN7SKP57,KCNK12,AC080188.1,COX4I1,LINC01134,NUTM2A,RPLP1P11,JMJD8,DNAJB5,U62317.4,HTR2B,AL022476.1,LY6H,WFDC11,ACTR10,NPL,AL365205.4,BCAR1P2,SPRR5,RIC1,MARCH10_DT,OR2A4,MTCO3P11,AC008742.1,PAX9,SALL2,AC020655.1
08H082,0.0,0.7058637122839193,1.5968169359155906,0.004321373782642578,0.4487063199050799,0.0,0.01703333929878037,1.7655195430979527,0.0,0.0,0.08990511143939793,0.08990511143939793,1.8760445502460952,0.0,0.0,0.0,0.13353890837021748,0.0,0.0,0.0,0.0,0.0,0.0,1.351409751925439,0.0,0.1643528557844371,1.802020751771976,0.0,2.017116849438813,0.0,0.2944662261615929,0.008600171761917567,1.9618480590183243,0.0,1.0722498976135149,0.8407332346118067,0.0,0.290034611362518,1.1947917577219247,0.7909884750888159,0.0,2.018034402704528,0.15836249209524964,0.1553360374650618,0.029383777685209667,1.1251558295805302,0.0,0.004321373782642578,1.3694014136966244,3.439604240376873
08H085,0.0,0.5693739096150459,1.4511721575125398,0.004321373782642578,0.1430148002540951,0.0,0.04139268515822507,1.9035782936630543,0.3096301674258988,0.0,0.13033376849500614,0.021189299069938092,1.7647737169110405,0.0,0.0,0.0,0.1205739312058499,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,1.404149249209695,0.0,0.28330122870354957,1.9803215860087564,0.0,2.1957336482732113,0.0,0.056904851336472634,0.04139268515822507,2.125253486024798,0.0,1.0538464268522527,1.3789426986134374,0.0,0.08278537031645007,1.0060379549973173,0.23552844690754893,0.04921802267018165,1.6050894618815805,0.3344537511509309,0.0,0.008600171761917567,0.887054378050957,0.056904851336472634,0.004321373782642578,1.1556396337597763,2.7603319959800463
08H087,0.0,0.8369567370595504,1.2555137128195333,0.008600171761917567,0.11394335230683678,0.0,0.0,1.7004441010277516,0.20682587603184968,0.0,0.03342375548694973,0.06818586174616162,2.1794081515138357,0.0,0.0,0.0,0.04921802267018165,0.012837224705172217,0.012837224705172217,0.0,0.0,0.0,0.0,1.1264561134318043,0.0,0.36172783601759284,1.6904618932461783,0.0,2.13100881279064,0.0,0.17318626841227402,0.02530586526477026,1.9120093755869783,0.0,0.7573960287930241,1.064083435963596,0.0,0.271841606536499,1.0220157398177203,0.23552844690754893,0.11727129565576427,1.817234730425498,1.0068937079479006,0.07188200730612536,0.0,0.6354837468149122,0.0,0.004321373782642578,1.0334237554869496,3.39542250394884
08H089,0.0,0.7767011839884108,1.6737579365495767,0.0,0.07554696139253074,0.0,0.0,1.6690378008851559,0.250420002308894,0.0,0.03742649794062367,0.004321373782642578,2.4219492510628786,0.0,0.12710479836480765,0.0,0.15228834438305647,0.021189299069938092,0.03342375548694973,0.0,0.0,0.0,0.0,1.1149444157125847,0.0,0.06818586174616162,1.6661434272915583,0.0,2.3499958992628565,0.0,0.33243845991560533,0.02530586526477026,1.9453700944903038,0.0,0.48144262850230496,1.3697722885969628,0.17897694729316943,0.05307844348341968,1.162564406523019,0.6364878963533654,0.08990511143939793,2.016824493667488,0.24054924828259971,0.0,0.008600171761917567,0.436162647040756,0.0,0.02530586526477026,1.1922886125681202,3.29072670362974
08H099,0.0,0.5611013836490559,1.8228216453031045,0.004321373782642578,0.05307844348341968,0.0,0.0,1.8671727511786498,0.32633586092875144,0.0,0.02530586526477026,0.008600171761917567,2.3365397807535397,0.0,0.004321373782642578,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.0,1.079543007402906,0.0,0.10380372095595687,1.5514499979728753,0.0,2.31726918670662,0.0,0.3364597338485295,0.02530586526477026,1.779668627207148,0.0,0.4578818967339924,1.2810333672477277,0.0,0.04921802267018165,1.1809855807867304,0.25527250510330607,0.03342375548694973,2.0036328370044085,0.26481782300953643,0.06069784035361165,0.004321373782642578,0.5403294747908738,0.0,0.004321373782642578,0.9571281976768131,3.1547130007845086
08H104,0.0,0.5854607295085006,1.7141620460988531,0.0,0.04532297878665747,0.0,0.0,1.761927838420529,0.13353890837021748,0.0,0.021189299069938092,0.01703333929878037,1.8303319934519617,0.0,0.004321373782642578,0.0,0.20139712432045143,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,1.2156375634350618,0.0,0.20139712432045143,1.6564815157904986,0.0,2.3947317804695296,0.0,0.2528530309798932,0.17609125905568124,1.8228869478341507,0.0,0.3159703454569178,1.476976465759527,0.0,0.09691001300805642,1.5060989599284405,0.6570558528571039,0.0,1.8497878242376855,0.6776069527204931,0.0,0.021189299069938092,0.8102325179950841,0.02530586526477026,0.0,0.9304395947667001,3.2191757093753335
08H112,0.0,0.3729120029701066,1.2140486794119414,0.0,0.12385164096708583,0.0,0.0,1.8273692730538253,0.1205739312058499,0.0,0.07188200730612536,0.0,1.5927317663939622,0.13987908640123647,0.012837224705172217,0.0,0.06445798922691845,0.0,0.012837224705172217,0.0,0.012837224705172217,0.0,0.0,1.0637085593914175,0.0,0.18752072083646307,1.3356584522893016,0.0,1.9217904856581869,0.0,0.505149978319906,0.05307844348341968,1.727459920857909,0.0,0.4265112613645752,0.9849771264154934,0.0,0.08635983067474821,1.1072099696478683,0.5976951859255123,0.012837224705172217,1.97474190450095,0.7387805584843692,0.056904851336472634,0.008600171761917567,0.8020892578817327,0.012837224705172217,0.0,1.0748164406451748,3.1079388366972265
08H113,0.0,0.930949031167523,1.5075860397630108,0.004321373782642578,0.34830486304816066,0.0,0.0,1.6442415858437287,0.07554696139253074,0.0,0.021189299069938092,0.0,2.1262613188638815,0.021189299069938092,0.04139268515822507,0.0,0.1903316981702915,0.0,0.02530586526477026,0.0,0.021189299069938092,0.0,0.0,1.1983821300082942,0.0,0.21218760440395779,1.7492724082984203,0.0,1.8979018742682279,0.0,0.4593924877592308,0.01703333929878037,1.5787537844264345,0.0,1.2103185198262318,0.795184589682424,0.02530586526477026,0.35602585719312274,1.077731179652392,0.6503075231319365,0.05307844348341968,1.960993708942336,0.13987908640123647,0.0,0.06069784035361165,1.2979792441593623,0.021189299069938092,0.0,1.3977662561264501,3.650126772383347
08H118,0.0,0.725094521081469,1.2180100429843634,0.0,0.11394335230683678,0.0,0.0,1.992420956052024,0.5224442335063199,0.0,0.05307844348341968,0.008600171761917567,2.2372168890080015,0.0,0.0,0.0,0.12385164096708583,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,1.3729120029701067,0.0,0.20139712432045143,1.3888114134735237,0.0,2.3200423754796446,0.0,0.28555730900777376,0.04921802267018165,1.8920946026904804,0.0,0.6570558528571039,1.2709116394104811,0.0,0.04921802267018165,0.877371345869774,0.3222192947339193,0.0,2.116740535452944,1.2926990030439298,0.13987908640123647,0.01703333929878037,1.2116544005531824,0.05307844348341968,0.0,1.184975190698261,3.178493489737348
08H139,0.0,0.5888317255942073,1.736555847162636,0.0,0.11727129565576427,0.0,0.0,1.644143050509919,0.5352941200427705,0.0,0.01703333929878037,0.012837224705172217,1.7606486195813562,0.0,0.436162647040756,0.0,0.2528530309798932,0.0,0.012837224705172217,0.0,0.13033376849500614,0.0,0.0,1.1562461903973444,0.0,0.15228834438305647,1.702775077901044,0.0,2.1861083798132053,0.0,0.6785183790401139,0.02530586526477026,1.7172543127625497,0.0,0.7767011839884108,0.9647309210536293,0.021189299069938092,0.012837224705172217,0.8970770032094203,0.6830470382388496,0.1430148002540951,2.082749476727281,0.24797326636180664,0.07918124604762482,0.01703333929878037,0.8286598965353198,0.029383777685209667,0.0,1.0941215958405615,2.5845799676666656
09H002,0.0,0.7723217067229198,1.652052848248105,0.0,0.1903316981702915,0.0,0.0,1.7373516958037145,0.11058971029924897,0.0,0.05307844348341968,0.008600171761917567,1.916611845109346,0.0,0.03342375548694973,0.0,0.20951501454263097,0.0,0.0,0.0,0.07554696139253074,0.0,0.0,1.284881714655453,0.0,0.029383777685209667,1.6723749787460795,0.0,2.040760524228699,0.0,0.3222192947339193,0.02530586526477026,1.7931615292455507,0.0,1.0013009330204181,0.829303772831025,0.0,0.26245108973042947,1.110589710299249,0.7283537820212285,0.0,1.9489017609702137,0.14921911265537988,0.08990511143939793,0.029383777685209667,1.0314084642516241,0.0,0.004321373782642578,1.1020905255118367,3.4937145087572374
09H005,0.0,0.7723217067229198,1.4337698339248657,0.0,0.1205739312058499,0.0,0.0,1.404491617758686,0.3443922736851107,0.0,0.012837224705172217,0.008600171761917567,1.691258358133111,0.008600171761917567,0.0,0.0,0.06069784035361165,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,1.0153597554092142,0.0,0.21218760440395779,1.5549734583332397,0.008600171761917567,1.9136549350866199,0.0,0.5622928644564746,0.03342375548694973,1.5202214358819601,0.0,0.9153998352122699,0.7176705030022621,0.17897694729316943,0.01703333929878037,1.0394141191761372,0.14921911265537988,0.04532297878665747,1.9290611240847655,0.24303804868629442,0.06069784035361165,0.021189299069938092,0.6954816764901974,0.01703333929878037,0.0,1.2151085810530933,3.342197578991071
09H008,0.0,0.631443769013172,1.8326366275967032,0.0,0.029383777685209667,0.0,0.0,1.4898179083014507,0.19865708695442263,0.0,0.07918124604762482,0.01703333929878037,2.268648164671602,0.008600171761917567,0.5211380837040362,0.0,0.17026171539495738,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,1.1126050015345745,0.0,0.48572142648158,1.6398847419163043,0.0,2.166726055580052,0.021189299069938092,0.658964842664435,0.04921802267018165,1.6622855157221301,0.0,0.9253120914996495,1.0081741840064264,0.0,0.12385164096708583,1.0310042813635367,0.37839790094813763,0.14921911265537988,1.9942731489731704,0.5820633629117087,0.0,0.012837224705172217,0.5797835966168101,0.021189299069938092,0.004321373782642578,0.8779469516291882,3.285352489744239
09H010,0.0,0.2671717284030138,1.861773296718693,0.02530586526477026,0.1903316981702915,0.0,0.0,1.7731279240333349,0.35793484700045386,0.0,0.07188200730612536,0.029383777685209667,1.8716896656855153,0.0,0.5976951859255123,0.0,0.403120521175818,0.0,0.0,0.0,0.10720996964786837,0.0,0.0,1.378216149749878,0.0,0.22271647114758328,1.6766021695820184,0.0,2.1121691480016596,0.0,0.5390760987927766,0.0,1.8584770418133405,0.0,0.7803173121401513,0.5954962218255742,0.0,0.12710479836480765,1.1532049000842843,0.5118833609788744,0.11058971029924897,2.2666549627732238,0.5599066250361124,0.0,0.0,0.9991305412873711,0.0,0.0,1.1728946977521761,2.715334683792313
09H013,0.0,0.6127838567197355,1.7811088357294664,0.0,0.13033376849500614,0.0,0.0,1.472902651803664,0.45024910831936116,0.0,0.08990511143939793,0.008600171761917567,2.04127422505423,0.0,0.4065401804339551,0.0,0.20951501454263097,0.0,0.02530586526477026,0.0,0.03742649794062367,0.0,0.0,1.1430148002540952,0.0,0.21218760440395779,1.5165353738957996,0.0,1.946697837245742,0.0,0.5646660642520893,0.012837224705172217,1.6889534626374179,0.0,0.8419848045901139,1.0737183503461227,0.0,0.10720996964786837,0.9523080096621253,0.5538830266438743,0.06445798922691845,2.0459094670350093,0.1903316981702915,0.0,0.012837224705172217,0.7015679850559274,0.11394335230683678,0.004321373782642578,1.0086001717619175,2.8305437614687294
09H015,0.0,0.9609461957338314,1.416141031168329,0.008600171761917567,0.34635297445063856,0.004321373782642578,0.06818586174616162,1.648652695131223,0.05307844348341968,0.0,0.10380372095595687,0.04532297878665747,1.793580867368156,0.18184358794477254,0.004321373782642578,0.0,0.8102325179950841,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,1.0909630765957317,0.0,0.6454222693490919,1.4605971888976015,0.0,1.8892456608929795,0.0,0.5390760987927766,0.9068735347220704,1.8599184852007158,0.0,1.256717745977487,0.8998205024270962,0.0,0.18752072083646307,0.9907826918031378,0.5301996982030822,0.0,1.895809150169131,0.8948696567452525,0.07918124604762482,0.02530586526477026,1.089905111439398,0.04921802267018165,0.004321373782642578,1.0595634179012676,3.473345345076569
09H016,0.0,0.5670263661590604,1.5898379431474599,0.004321373782642578,0.28330122870354957,0.0,0.0,1.4385423487861106,0.056904851336472634,0.0,0.03342375548694973,0.02530586526477026,2.103016490328315,0.0,0.004321373782642578,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.0,0.0,1.1690863574870227,0.0,0.37657695705651195,1.7446058754142388,0.0,2.0452055860350566,0.0,0.6127838567197355,0.03742649794062367,1.5920656704322471,0.0,1.0625819842281632,1.0141003215196205,0.0,0.23552844690754893,1.180125875164054,0.5171958979499743,0.08990511143939793,2.002943206876325,0.45024910831936116,0.1553360374650618,0.029383777685209667,0.9380190974762103,0.0,0.0,1.421768401206924,3.050263722645796
09H018,0.0,0.36921585741014284,1.6440444928147488,0.0,0.24551266781414982,0.0,0.0,1.4513258084895195,0.2148438480476979,0.04921802267018165,0.04921802267018165,0.029383777685209667,1.6083120426973272,0.0,0.07188200730612536,0.0,0.24797326636180664,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,1.3780343224573315,0.0,0.25527250510330607,1.7662640906519955,0.0,1.9951084577447407,0.0,0.6551384348113821,0.6570558528571039,1.8561244442423004,0.029383777685209667,0.9652017010259121,0.8898617212581884,0.0,0.3096301674258988,1.1516762308470478,0.5728716022004803,0.021189299069938092,2.144262773761991,0.2671717284030138,0.3283796034387377,0.012837224705172217,0.7795964912578245,0.07188200730612536,0.004321373782642578,1.3467440546048488,2.7247263188704327
09H022,0.0,0.7831886910752576,1.5700757053216041,0.008600171761917567,0.2741578492636798,0.004321373782642578,0.03342375548694973,1.6917002082901615,0.26245108973042947,0.0,0.021189299069938092,0.04532297878665747,0.9278834103307069,0.012837224705172217,0.004321373782642578,0.0,0.22530928172586287,0.01703333929878037,0.029383777685209667,0.0,0.0,0.0,0.0,1.189770956346874,0.0,0.32428245529769273,1.617734035364018,0.0,2.0617162931598974,0.0,1.1989318699322091,0.21748394421390624,1.945419342603063,0.0,1.1439511164239635,1.0441476208787228,0.10720996964786837,0.24303804868629442,1.216165902285993,0.42813479402878873,0.0,2.2086563005072475,0.47275644931721233,0.13987908640123647,0.012837224705172217,1.1264561134318043,0.09342168516223506,0.0,1.213517756996305,3.3649504000821002
09H024,0.0,0.5390760987927766,1.7323937598229686,0.0,0.056904851336472634,0.0,0.0,1.7835462822703498,0.29885307640970665,0.0,0.09342168516223506,0.008600171761917567,2.5066944030356684,0.0,0.47275644931721233,0.0,0.26007138798507473,0.0,0.021189299069938092,0.0,0.09691001300805642,0.0,0.0,0.9666109866819343,0.0,0.20411998265592482,1.6531159931655668,0.0,2.3134242671691925,0.0,0.4712917110589386,0.02530586526477026,2.04883008652835,0.0,0.756636108245848,1.3585059114902351,0.0,0.07554696139253074,1.1228709228644356,0.44404479591807633,0.05307844348341968,1.9465996250151327,0.1430148002540951,0.0,0.021189299069938092,0.7092699609758307,0.0,0.02530586526477026,1.1574567681342256,3.222393881214602
09H031,0.0,0.5352941200427705,1.365862215402555,0.0,0.1367205671564068,0.0,0.0,1.8532722240206831,0.21748394421390624,0.0,0.03342375548694973,0.004321373782642578,1.8385342705118686,0.01703333929878037,0.004321373782642578,0.0,0.10037054511756291,0.0,0.0,0.0,0.0,0.0,0.0,1.131297796597623,0.0,0.22271647114758328,1.4212747912103465,0.0,2.083108279194735,0.0,0.19589965240923368,0.04139268515822507,1.9181876613589255,0.0,0.4409090820652177,0.9074113607745862,0.0,0.12385164096708583,1.1832698436828046,0.4638929889859073,0.0,2.0543065658483997,0.2787536009528289,0.04921802267018165,0.008600171761917567,0.8954225460394079,0.01703333929878037,0.0,1.0813473078041325,2.792181496149679
09H032,0.0,0.6803355134145632,1.7652213663049807,0.004321373782642578,0.24303804868629442,0.08278537031645007,0.0,1.5373152731120097,0.5276299008713387,0.0,0.06818586174616162,0.02530586526477026,1.9708580569965024,0.0,0.8561244442423004,0.0,0.24551266781414982,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,1.2545480771089739,0.0,0.056904851336472634,1.6413749451921256,0.0,2.1106906972737542,0.0,0.367355921026019,0.004321373782642578,1.7904259173911106,0.0,0.9623693356700211,0.9943171526696367,0.0,0.13353890837021748,0.9813655090785444,0.7803173121401513,0.10720996964786837,2.200659016251719,0.05307844348341968,0.07554696139253074,0.02530586526477026,0.9580858485210851,0.08278537031645007,0.004321373782642578,1.2725377773752373,2.5291479198008266
09H035,0.0,0.921686475483602,1.5578679615680222,0.008600171761917567,0.1846914308175988,0.0,0.012837224705172217,1.513617073787875,0.2304489213782739,0.0,0.1205739312058499,0.06069784035361165,1.8691143269793753,0.0,0.004321373782642578,0.0,0.13987908640123647,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,1.2725377773752373,0.9344984512435677,0.17318626841227402,1.6908160579809155,0.0,1.924692703020186,0.0,1.0107238653917732,0.012837224705172217,1.513617073787875,0.0,0.8195439355418687,1.0453229787866574,0.012837224705172217,0.3010299956639812,1.2159018132040316,0.15228834438305647,0.01703333929878037,2.123721006440036,0.25527250510330607,0.056904851336472634,0.03742649794062367,0.9754318085092629,0.15836249209524964,0.004321373782642578,1.4055171069763763,3.336789832280987
09H040,0.0,0.41830129131974547,1.7746629225378223,0.004321373782642578,0.2576785748691845,0.0,0.029383777685209667,1.7246035153967167,0.3364597338485295,0.0,0.06445798922691845,0.09691001300805642,1.716921073166761,0.008600171761917567,0.03342375548694973,0.0,0.2576785748691845,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,1.3548764225162337,0.0,0.5910646070264992,1.905148001856016,0.0,2.1418885497058606,0.0,0.8603380065709937,0.06069784035361165,1.7160033436347992,0.0,0.8305886686851442,0.8948696567452525,0.0,0.35602585719312274,1.1942367487238292,0.7193312869837267,0.0,2.063520999689991,0.9138138523837167,0.0,0.03742649794062367,1.246252312299322,0.03742649794062367,0.004321373782642578,1.3875677794171886,3.3131413845423956
09H042,0.0,0.7201593034059569,1.7156691424009902,0.0,0.07554696139253074,0.0,0.0,1.5422027824340283,0.30319605742048883,0.0,0.01703333929878037,0.004321373782642578,2.287264125798977,0.0,0.029383777685209667,0.0,0.06445798922691845,0.0,0.03342375548694973,0.0,0.021189299069938092,0.0,0.0,1.0136796972911926,0.0,0.07188200730612536,1.469674772551798,0.0,2.176496411530367,0.0,0.34044411484011833,0.01703333929878037,1.6329631681672612,0.0,0.5118833609788744,1.2177470732627935,0.01703333929878037,0.07554696139253074,1.1089031276673134,0.3344537511509309,0.021189299069938092,2.0398897977361816,0.12710479836480765,0.0,0.02530586526477026,0.5888317255942073,0.0,0.0,1.000867721531227,3.4388381062284923
09H043,0.0,0.3521825181113625,1.5653755027140737,0.008600171761917567,0.39093510710337914,0.0,0.0,1.518118947143153,0.23804610312879543,0.0,0.06445798922691845,0.01703333929878037,1.8502172417983895,0.0,0.04921802267018165,0.0,0.18752072083646307,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,1.3068537486930087,0.0,0.22530928172586287,1.7214808547700493,0.0,1.7261564661727549,0.0,0.146128035678238,0.012837224705172217,1.424064525417488,0.0,1.1142772965615864,1.0195316845312554,0.0,0.08278537031645007,1.1958996524092338,0.6444385894678386,0.021189299069938092,2.045401222995842,0.10380372095595687,0.07188200730612536,0.021189299069938092,1.2477278329097232,0.02530586526477026,0.004321373782642578,1.4912215762392829,2.845215903949963
09H045,0.0,0.4065401804339551,1.5280163411892014,0.0,0.1205739312058499,0.0,0.0,1.986637395610154,0.3096301674258988,0.0,0.07188200730612536,0.029383777685209667,1.190611797813605,0.0,0.012837224705172217,0.0,0.29885307640970665,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.9489017609702137,0.0,0.12710479836480765,1.6051972673883779,0.0,2.1689097791223606,0.0,0.04139268515822507,0.03342375548694973,1.8516252031533091,0.0,0.30749603791321295,1.4530123911214552,0.0,0.06445798922691845,1.1746411926604483,0.5954962218255742,0.021189299069938092,2.089198366805149,1.1139433523068367,0.0,0.1846914308175988,1.0655797147284485,0.04921802267018165,0.0,1.00774777800074,3.2292465620175608
09H046,0.0,0.5185139398778874,1.5782953051208262,0.004321373782642578,0.26245108973042947,0.0,0.0,1.5547313766759665,0.10720996964786837,0.0,0.06445798922691845,0.056904851336472634,1.4339297656084642,0.0,0.021189299069938092,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.0,0.0,1.3144992279731516,0.0,0.8419848045901139,1.4517864355242902,0.0,1.8963057074660807,0.0,0.6334684555795865,0.029383777685209667,1.6923180442592787,0.0,1.104487111312395,0.7134905430939424,0.0,0.3996737214810381,1.0644579892269186,0.8512583487190752,0.01703333929878037,2.094994900944612,0.5440680443502757,0.20951501454263097,0.06069784035361165,1.1863912156954932,0.021189299069938092,0.004321373782642578,1.4958217533859057,2.940466677663529
09H048,0.0,0.48855071650044424,1.6943419103641812,0.004321373782642578,0.26481782300953643,0.0,0.03742649794062367,1.8200700343123257,0.12710479836480765,0.0,0.09691001300805642,0.08635983067474821,1.8042076050820415,0.0,0.03742649794062367,0.0,0.24551266781414982,0.0,0.008600171761917567,0.02530586526477026,0.0,0.0,0.0,1.2600713879850747,0.0,0.34830486304816066,1.634578022853888,0.06818586174616162,1.9259305978684713,0.0,0.10380372095595687,0.02530586526477026,1.7564078725489582,0.0,1.0,1.2041199826559248,0.0,0.250420002308894,1.0441476208787228,0.5237464668115644,0.0,1.9357087478426633,0.2304489213782739,0.0,0.029383777685209667,1.1726029312098598,0.1553360374650618,0.012837224705172217,1.1574567681342256,3.0963850681433445
09H053,0.0,0.8169038393756602,1.1978316933289028,0.0,0.06069784035361165,0.0,0.0,1.6837672614253116,0.39093510710337914,0.0,0.029383777685209667,0.008600171761917567,1.833784374656479,0.0,0.004321373782642578,0.0,0.11058971029924897,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,1.1936810295412816,0.0,0.03742649794062367,1.7358383343170738,0.0,2.2580143634067413,0.0,0.5705429398818975,0.021189299069938092,1.6774244377012475,0.0,0.5526682161121932,1.3868555291847242,0.0,0.20139712432045143,1.2405492482825997,0.26481782300953643,0.09691001300805642,2.1231326643109014,0.24797326636180664,0.0,0.004321373782642578,0.6848453616444125,0.021189299069938092,0.0,0.9595183769729982,3.1075253971573473
09H054,0.0,0.6483600109809317,1.453624073591451,0.008600171761917567,0.1903316981702915,0.0,0.0,1.4491697321652008,0.11058971029924897,0.0,0.04532297878665747,0.029383777685209667,1.6949560022498182,0.021189299069938092,0.0,0.0,0.2304489213782739,0.02530586526477026,0.02530586526477026,0.0,0.0,0.0,0.0,1.2643455070500924,0.0,0.09342168516223506,1.707314633588708,0.0,1.9703933720796,0.0,0.5365584425715302,0.03742649794062367,1.6922298357727557,0.0,0.7810369386211318,1.1696744340588068,0.0,0.24303804868629442,1.0748164406451748,0.3344537511509309,0.03342375548694973,2.299529089146387,0.8915374576725645,0.0,0.012837224705172217,1.0081741840064264,0.08635983067474821,0.0,1.3463529744506386,3.102978804388609
09H057,0.0,0.4487063199050799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8369567370595504,0.20139712432045143,0.3891660843645325,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.893484346218486,0.0,1.1192558892779367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5216610151120733,0.0,0.0,0.0,1.2013971243204515,0.0,0.0,0.0,0.0,0.1643528557844371,1.8249064713021124,0.0,0.0,0.0,0.17026171539495738
09H058,0.0,0.7846172926328754,1.673665876245702,0.0,0.12710479836480765,0.012837224705172217,0.0,1.831421817065022,0.13353890837021748,0.0,0.09342168516223506,0.04139268515822507,2.087745934784734,0.0,0.03742649794062367,0.0,0.10380372095595687,0.0,0.0,0.0,0.0,0.0,0.0,1.1274287778515988,0.0,0.37106786227173627,1.6597260952377917,0.0,2.2266514504548103,0.0,0.17897694729316943,0.03742649794062367,2.0643831044121965,0.0,0.7543483357110189,1.150756439860309,0.0,0.30319605742048883,1.0655797147284485,0.5502283530550941,0.07918124604762482,2.1193548812964265,0.4132997640812518,0.0,0.07554696139253074,0.8286598965353198,0.0,0.02530586526477026,1.1958996524092338,3.5413108469084698
09H062,0.0,0.8075350280688532,1.2479732663618066,0.0,0.12385164096708583,0.0,0.029383777685209667,1.7812525942484565,0.16731733474817606,0.0,0.021189299069938092,0.012837224705172217,1.9902500329278168,0.0,0.0,0.0,0.13033376849500614,0.0,0.04139268515822507,0.0,0.01703333929878037,0.0,0.0,1.2046625117482188,0.0,0.40483371661993806,1.5289167002776547,0.0,2.0707764628434346,0.0,0.5563025007672873,0.029383777685209667,1.52270499273475,0.0,0.6384892569546373,1.3884564527002667,0.0,0.03742649794062367,1.1486026548060935,0.2671717284030138,0.03342375548694973,2.0840397806679536,0.22271647114758328,0.0,0.029383777685209667,0.7937903846908186,0.06069784035361165,0.0,1.0107238653917732,3.3624541994504122
09H066,0.0,0.6473829701146198,1.5940609012704183,0.008600171761917567,0.07554696139253074,0.0,0.0,1.9731278535996986,0.42488163663106704,0.0,0.029383777685209667,0.02530586526477026,1.9002578584377776,0.0,0.0,0.0,0.15836249209524964,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,1.08278537031645,0.0,0.5250448070368452,1.5461723683169426,0.0,2.1522883443830563,0.0,0.28103336724772754,0.029383777685209667,2.026900808890255,0.0,0.5327543789924978,1.1925674533365456,0.0,0.24054924828259971,1.2727695865517594,0.37106786227173627,0.06069784035361165,2.109646031090973,0.29885307640970665,0.056904851336472634,0.01703333929878037,0.7307822756663892,0.0,0.0,1.103119253545714,2.9746912683821902
09H073,0.0,0.8286598965353198,1.3469394626989906,0.0,0.08990511143939793,0.0,0.0,1.7508939203821252,0.17609125905568124,0.0,0.1430148002540951,0.056904851336472634,1.9804578922761,0.008600171761917567,0.0,0.0,0.09691001300805642,0.0,0.021189299069938092,0.0,0.01703333929878037,0.0,0.0,1.1417632302757879,0.0,0.2741578492636798,1.6956567599361902,0.0,2.1546673776225753,0.0,0.72916478969277,0.056904851336472634,1.692582562274909,0.0,0.6830470382388496,1.256958152560932,0.09342168516223506,0.1553360374650618,1.0569048513364727,0.5314789170422551,0.01703333929878037,2.029221394253928,0.437750562820388,0.0,0.05307844348341968,0.8388490907372553,0.0,0.008600171761917567,1.1383026981662814,3.2627547523617957
09H078,0.0,0.5705429398818975,1.209515014542631,0.0,0.30749603791321295,0.012837224705172217,0.0,1.899382705533265,0.146128035678238,0.0,0.056904851336472634,0.008600171761917567,1.7812525942484565,0.0,0.008600171761917567,0.0,0.1903316981702915,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,1.369030221809153,0.0,0.2304489213782739,1.615844882874702,0.0,1.890979596989689,0.0,0.21748394421390624,0.5327543789924978,1.9025467793139914,0.0,0.8656960599160706,1.3023309286843994,0.21748394421390624,0.1205739312058499,0.9201233262907239,0.4132997640812518,0.146128035678238,2.2767604225577776,0.6693168805661122,0.0,0.04532297878665747,0.8987251815894934,0.021189299069938092,0.004321373782642578,1.1934029030624176,2.8732857173234807
