,AL158141.1,AC109486.3,CAP2P1,TMEM179,ZMIZ2,AP001187.1,NFIA_AS2,AC069214.1,EIF6,AC015802.3,PGF,FOXK1,AC091982.1,HTATIP2,RORA_AS2,Y_RNA,AC097359.2,SNRPCP4,ATG4B,RRM2,LINC02332,HIST1H2BPS2,CDK2AP2P2,AP006248.5,SCARF1,VCPKMT,AP000867.1,AC009118.2,AC026898.1,PRPF38B,HOXB_AS1,PIWIL4,RNA5SP454,COX7BP2,DPPA4,AP003080.1,PRAMEF27,C3orf79,CCNDBP1,RNA5SP268,ARRDC1_AS1,AL096701.1,AC092306.1,CIR1P3,WASH9P,PSEN2,AC004623.1,AL031728.1,AC135782.3,BX649632.1
09H043,1.9817733186277473,0.056904851336472634,0.0,0.0,0.0,0.0,0.04532297878665747,0.1205739312058499,0.02530586526477026,0.0,0.04139268515822507,0.0,1.0153597554092142,1.098643725817057,0.0,0.0,0.0,2.619646286331651,0.008600171761917567,1.6127838567197355,0.6503075231319365,1.391993072259713,0.004321373782642578,0.0,1.3649260337899756,0.008600171761917567,0.11727129565576427,0.13987908640123647,1.417803722639881,0.15836249209524964,0.03342375548694973,0.6273658565927327,0.03342375548694973,1.5056925074122,0.0,0.0,0.9263424466256551,0.7403626894942439,2.5129510799724906,1.8600383898071935,0.1643528557844371,0.0,0.06818586174616162,0.0,0.0,1.3821972103774536,0.0,0.008600171761917567,0.4578818967339924,0.0
09H045,0.9122220565324155,0.09342168516223506,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.021189299069938092,0.0,0.8555191556678001,1.5303277897780863,0.0,0.0,0.0,2.6754667106456935,0.0,1.7295697263019698,1.14705767102836,1.5952757118020995,0.01703333929878037,0.0,1.0817072700973491,0.06445798922691845,0.08990511143939793,0.14921911265537988,0.056904851336472634,0.02530586526477026,0.0,0.5526682161121932,0.06069784035361165,2.1920933174520343,0.0,0.0,0.41161970596323016,0.42813479402878873,2.9951216339551117,1.4089180208467798,0.0,0.0,0.012837224705172217,0.0,0.0,1.1728946977521761,0.0,0.01703333929878037,0.3820170425748684,0.0
09H046,1.8734368632220368,0.029383777685209667,0.0,0.0,0.0,0.3443922736851107,0.0,0.07188200730612536,0.0,0.0,0.06818586174616162,0.0,0.6937269489236468,1.159266331093494,0.0,0.08990511143939793,0.0,2.3966700136885106,0.012837224705172217,1.3738311450738303,0.3996737214810381,1.5206145218782359,0.056904851336472634,0.0,1.2460059040760292,0.021189299069938092,0.029383777685209667,0.31806333496276157,0.23299611039215382,0.13987908640123647,0.03342375548694973,0.6384892569546373,0.07188200730612536,1.628491104967123,0.0,0.0,0.9405164849325671,0.6493348587121419,2.4211101297934343,1.783760695743924,0.0,0.004321373782642578,0.04139268515822507,0.0,0.0,1.4356851379416298,0.0,0.021189299069938092,0.47856649559384334,0.0
09H048,1.6162654052817083,0.08990511143939793,0.0,0.0,0.012837224705172217,0.0,0.03342375548694973,0.1367205671564068,0.04532297878665747,0.01703333929878037,0.12385164096708583,0.004321373782642578,0.7788744720027395,1.3416323357780544,0.0,0.0,0.0,2.564133223842105,0.029383777685209667,1.5734518220354854,0.0,1.5689054149828787,0.008600171761917567,0.0,1.1682027468426308,0.06818586174616162,0.0,0.19589965240923368,1.4980347236870268,0.13353890837021748,0.04139268515822507,0.7839035792727349,0.004321373782642578,2.107786384315953,0.0,0.0,0.9258275746247423,0.45331834004703764,2.7186511335278754,1.761401557498631,0.11394335230683678,0.004321373782642578,0.13033376849500614,0.0,0.0,1.3390537357091392,0.0,0.0,0.4329692908744057,0.0
09H053,0.7299742856995556,0.07188200730612536,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.008600171761917567,0.0,0.01703333929878037,0.004321373782642578,0.49554433754644844,1.3854275148051305,0.0,0.0,0.0,2.3792148413786265,0.004321373782642578,1.7180031682670176,0.0,1.585347911094591,0.01703333929878037,0.0,0.9599948383284161,0.09691001300805642,0.0,0.3222192947339193,0.3873898263387294,0.056904851336472634,0.0,0.28103336724772754,0.004321373782642578,1.9009676239191242,0.0,0.0,0.8692317197309762,0.34635297445063856,2.6834433087902476,1.77342072329061,0.0,0.0,0.008600171761917567,0.0,0.0,1.3138672203691535,0.0,0.0,0.4638929889859073,0.0
09H054,1.705007959333336,0.11394335230683678,0.0,0.0,0.0,0.0,0.02530586526477026,0.3521825181113625,0.0,0.012837224705172217,0.10037054511756291,0.0,0.8518696007297664,1.395675785269936,0.0,0.0,0.0,2.4740413451713317,0.0,1.668572269184558,0.0,1.4329692908744058,0.03342375548694973,0.0,1.1690863574870227,0.14921911265537988,0.05307844348341968,0.6766936096248666,1.0378247505883418,0.21748394421390624,0.0,0.3944516808262163,0.0,1.7579271831133294,0.0,0.0,0.8061799739838872,0.8668778143374989,2.5628636162397322,1.7862543957897803,0.15836249209524964,0.008600171761917567,0.04532297878665747,0.029383777685209667,0.0,1.4104397862103466,0.0,0.14921911265537988,0.26245108973042947,0.0
09H057,0.0,0.0,0.0,0.0,0.0,0.35410843914740087,0.0,0.0,0.0,0.0,0.0,0.0,3.1282473683419405,1.9388698215129867,0.0,0.03342375548694973,0.0,0.0,0.08990511143939793,0.0,0.0,2.0087278866523848,0.0,0.0,0.0,0.0,0.1931245983544616,0.0,0.7759743311293691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5027001753105629,0.271841606536499,3.347125018985472,2.2504444001899655,0.0,0.10720996964786837,0.0,0.0,0.0,1.9440876794154343,0.0,0.0,0.0,0.0
09H058,1.7839750034126711,0.10720996964786837,0.0,0.0,0.008600171761917567,0.0,0.029383777685209667,0.0,0.0,0.0,0.029383777685209667,0.0,0.7678976160180907,1.4522465745204372,0.0,0.0,0.0,2.5492853391316697,0.004321373782642578,1.6341748717626001,0.6473829701146198,1.6557145496187098,0.012837224705172217,0.0,0.8750612633917001,0.004321373782642578,0.0,0.1430148002540951,0.34635297445063856,0.08990511143939793,0.004321373782642578,0.8169038393756602,0.09342168516223506,2.3217433782042307,0.0,0.0,0.8965262174895553,0.292256071356476,2.7232668072868718,1.8212514315459412,0.0,0.008600171761917567,0.08990511143939793,0.07188200730612536,0.0,1.3312247810207325,0.0,0.0,0.48287358360875376,0.0
09H062,1.7703364410951492,0.029383777685209667,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.04921802267018165,0.008600171761917567,0.01703333929878037,0.0,0.5599066250361124,1.1568519010700111,0.0,0.0,0.0,2.5167732783015864,0.004321373782642578,1.6819644589946832,0.0,1.5556988947189014,0.008600171761917567,0.0,1.142389466118836,0.10720996964786837,0.0,0.11727129565576427,0.26245108973042947,0.09342168516223506,0.0,0.557507201905658,0.01703333929878037,1.7190825739014859,0.0,0.0,0.9434945159061027,0.30319605742048883,2.5230046724215365,1.7068030970373382,0.0,0.0,0.008600171761917567,0.0,0.0,1.317436496535099,0.0,0.021189299069938092,0.22530928172586287,0.0
09H066,1.7155019452932838,0.07918124604762482,0.0,0.0,0.0,0.0,0.05307844348341968,0.06818586174616162,0.008600171761917567,0.0,0.01703333929878037,0.0,0.5728716022004803,1.5400790888041727,0.0,0.0,0.0,2.5026182767374996,0.012837224705172217,1.7693773260761385,0.0,1.507180977260241,0.021189299069938092,0.0,0.5171958979499743,0.06818586174616162,0.04921802267018165,0.18184358794477254,0.04139268515822507,0.05307844348341968,0.008600171761917567,0.2787536009528289,0.012837224705172217,2.3810970223517987,0.0,0.0,0.5921767573958667,0.9106244048892013,2.8373106029123636,1.6882417959777118,0.008600171761917567,0.0,0.01703333929878037,0.0,0.0,1.1550322287909702,0.0,0.02530586526477026,0.4623979978989561,0.0
09H073,1.7771367125041726,0.03342375548694973,0.0,0.06445798922691845,0.0,0.0,0.008600171761917567,0.0,0.11394335230683678,0.08990511143939793,0.03342375548694973,0.0,0.7101173651118162,1.2052043639481447,0.0,0.004321373782642578,0.0,2.4199392350776416,0.012837224705172217,1.5765716840652908,0.0,1.4743619760326307,0.012837224705172217,0.0,1.0759117614827776,0.02530586526477026,0.0,0.42488163663106704,0.4742162640762552,0.08990511143939793,0.008600171761917567,0.5352941200427705,0.012837224705172217,1.8668778143374989,0.0,0.05307844348341968,0.8536982117761743,0.45636603312904306,2.692362141785021,1.6434526764861874,0.0,0.021189299069938092,0.02530586526477026,0.10720996964786837,0.0,1.504062882678692,0.0,0.0,0.31386722036915343,0.0
09H078,0.9566485792052033,0.04532297878665747,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.16731733474817606,0.021189299069938092,0.0,0.5237464668115644,1.4858633295973347,0.0,0.008600171761917567,0.0,2.440153129773561,0.056904851336472634,1.6566730458848502,0.0,1.30941722577814,0.012837224705172217,0.008600171761917567,1.4611982886224932,0.004321373782642578,0.0,0.8680563618230416,0.8715729355458788,0.06445798922691845,0.012837224705172217,0.4756711883244297,0.03342375548694973,2.050263722645796,0.0,0.0,0.7315887651867387,0.37839790094813763,2.7290351301957916,1.7292458072253067,0.0,0.0,0.01703333929878037,0.03342375548694973,0.0,1.7074850119674736,0.0,0.0,0.33243845991560533,0.0
09H079,1.7966437037851164,0.03342375548694973,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.004321373782642578,0.5490032620257879,1.5409548089261327,0.0,0.004321373782642578,0.0,2.560958186038734,0.01703333929878037,1.7068030970373382,0.0,1.4841574243653808,0.021189299069938092,0.0,1.0273496077747566,0.07918124604762482,0.0,0.320146286111054,0.06069784035361165,0.39093510710337914,0.012837224705172217,0.9712758487381052,0.021189299069938092,2.413081723708829,0.0,0.0,0.7176705030022621,0.3283796034387377,2.669911651840315,1.6256210814249077,0.10720996964786837,0.0,0.11394335230683678,0.0,0.0,1.330210784571528,0.0,0.004321373782642578,0.5118833609788744,0.0
09H083,1.6187800245062147,0.07188200730612536,0.0,0.0,0.0,0.1643528557844371,0.06069784035361165,0.04532297878665747,0.0,0.008600171761917567,0.15836249209524964,0.004321373782642578,1.2065560440990295,1.423081958297231,0.0,0.004321373782642578,0.0,2.630956436459433,0.008600171761917567,1.594171479114912,1.3632358044836939,1.6832272060414348,0.04921802267018165,0.0,1.0318122713303703,0.004321373782642578,0.06445798922691845,0.47856649559384334,1.884455496070488,0.22530928172586287,0.02530586526477026,0.7067177823367587,0.0,1.8808135922807914,0.0,0.0,1.123524980942732,0.5786392099680724,2.751971574736327,1.9370161074648142,0.04532297878665747,0.0,0.06818586174616162,0.0,0.0,1.566555330883055,0.0,0.008600171761917567,0.4487063199050799,0.0
09H084,1.3600250891893975,0.06069784035361165,0.0,0.0,0.004321373782642578,0.0,0.004321373782642578,0.07918124604762482,0.0,0.04532297878665747,0.08990511143939793,0.0,0.28103336724772754,1.2922560713564761,0.0,0.008600171761917567,0.0,2.3401663948860763,0.021189299069938092,1.7511250715355835,0.0,1.2645817292380774,0.03742649794062367,0.0,1.4065401804339552,0.05307844348341968,0.029383777685209667,0.9633155113861113,0.45024910831936116,0.6106601630898799,0.029383777685209667,0.37474834601010387,0.06069784035361165,2.148941814902911,0.0,0.0,0.6821450763738318,0.2671717284030138,2.673177630571003,1.776773802412107,0.08635983067474821,0.0,0.056904851336472634,0.0,0.0,1.5196967671598531,0.0,0.021189299069938092,0.32428245529769273,0.0
09H088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.256344852577326,1.9986951583116557,0.0,0.0,0.0,0.0,0.1553360374650618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31806333496276157,0.0,0.9571281976768131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18752072083646307,3.4540746380720697,2.480337571147284,0.0,0.0,0.0,0.0,0.0,2.140665139976736,0.0,0.0,0.0,0.0
09H090,1.5749567757645069,0.008600171761917567,0.0,0.04532297878665747,0.0,0.13353890837021748,0.06069784035361165,0.04532297878665747,0.0,0.008600171761917567,0.15228834438305647,0.0,0.8530895298518655,1.3025473724874856,0.0,0.0,0.0,2.6284706719067366,0.04139268515822507,1.7589875468676193,0.615950051656401,1.7583819417746753,0.06445798922691845,0.0,1.0051805125037803,0.008600171761917567,0.0,0.42975228000240795,0.9813655090785444,0.416640507338281,0.021189299069938092,0.46982201597816303,0.09691001300805642,1.9442358437934801,0.0,0.03742649794062367,0.9449759084120478,0.28330122870354957,2.6077873189927243,1.8489277132270783,0.0,0.0,0.10037054511756291,0.0,0.0,1.6045500325712614,0.0,0.02530586526477026,0.5611013836490559,0.0
09H094,1.7866804531966487,0.03342375548694973,0.0,0.0,0.0,0.0,0.029383777685209667,0.08278537031645007,0.0,0.01703333929878037,0.13987908640123647,0.0,0.8182258936139555,1.2750808984568585,0.0,0.0,0.0,2.5696898580308125,0.021189299069938092,1.5672616923538745,0.6095944092252201,1.6475785542124552,0.01703333929878037,0.0,0.9122220565324155,0.0,0.08278537031645007,0.13987908640123647,0.8573324964312685,0.23552844690754893,0.03742649794062367,0.3996737214810381,0.004321373782642578,1.7712934426290596,0.0,0.0,1.0507663112330423,0.37474834601010387,2.6082371209721695,1.8357539675193835,0.0,0.0,0.04139268515822507,0.0,0.0,1.4372747974101237,0.008600171761917567,0.0,0.42488163663106704,0.0
09H098,1.2342641243787893,0.13987908640123647,0.0,0.0,0.0,0.0,0.04532297878665747,0.08278537031645007,0.02530586526477026,0.07918124604762482,0.08278537031645007,0.0,0.5786392099680724,1.110589710299249,0.0,0.0,0.0,2.4740996593012485,0.029383777685209667,1.6869042695681773,0.0,1.5350408132511606,0.0,0.0,1.2100508498751372,0.0,0.1430148002540951,0.6190933306267428,0.7860412102425542,0.02530586526477026,0.04532297878665747,0.42488163663106704,0.01703333929878037,2.4445756229024034,0.0,0.0,0.8615344108590378,1.0835026198302673,2.684549150777931,1.7523558041535008,0.146128035678238,0.02530586526477026,0.10720996964786837,0.15836249209524964,0.0,1.4847268042986619,0.0,0.008600171761917567,0.44560420327359757,0.0
09H111,1.4372747974101237,0.012837224705172217,0.0,0.0,0.0,0.0,0.004321373782642578,0.08990511143939793,0.0,0.008600171761917567,0.08278537031645007,0.0,0.6532125137753437,1.2174839442139063,0.0,0.0,0.0,2.352992445447028,0.0,1.7201593034059568,0.0,1.6837672614253116,0.0,0.0,0.4653828514484183,0.0,0.09691001300805642,0.13353890837021748,0.31175386105575426,0.1643528557844371,0.0,0.5428254269591799,0.3222192947339193,1.9364634740047468,0.0,0.0,1.286231854028553,0.5658478186735176,2.4621433368291976,1.803798407989674,0.07918124604762482,0.0,0.07918124604762482,0.10380372095595687,0.0,1.1981069988734014,0.0,0.008600171761917567,0.568201724066995,0.0
09H113,1.7309436934277358,0.021189299069938092,0.0,0.0,0.0,0.0,0.05307844348341968,0.05307844348341968,0.0,0.0,0.09342168516223506,0.004321373782642578,1.2880255353883627,1.3967222785037734,0.0,0.01703333929878037,0.0,2.5552395923935967,0.008600171761917567,1.6911699341316038,0.8109042806687004,1.6292056571023037,0.01703333929878037,0.0,1.077731179652392,0.029383777685209667,0.03742649794062367,0.20411998265592482,0.1430148002540951,0.5198279937757188,0.03342375548694973,0.8920946026904804,0.004321373782642578,1.8986703429655298,0.0,0.0,1.003029470553618,0.5490032620257879,2.418549862049742,1.864333055033393,0.04921802267018165,0.0,0.06445798922691845,0.021189299069938092,0.0,1.6939906104607767,0.0,0.02530586526477026,0.3283796034387377,0.0
09H115,1.3823773034681137,0.04532297878665747,0.0,0.0,0.0,0.0,0.13033376849500614,0.06069784035361165,0.0,0.004321373782642578,0.07918124604762482,0.0,0.8627275283179747,1.2814878879400813,0.0,0.0,0.0,2.5513401905433417,0.0,1.6748611407378116,0.8475726591421122,1.6761446803562061,0.004321373782642578,0.004321373782642578,1.1547282074401555,0.012837224705172217,0.0,0.13353890837021748,0.2304489213782739,0.08635983067474821,0.004321373782642578,0.9813655090785444,0.04532297878665747,1.841109084468154,0.0,0.0,1.2798949800116382,0.45331834004703764,2.514056070897002,1.8524799936368563,0.04139268515822507,0.0,0.09342168516223506,0.0,0.0,1.5354207180561734,0.0,0.0,0.5658478186735176,0.0
09H119,1.6887756552728448,0.029383777685209667,0.0,0.0,0.0,0.06069784035361165,0.029383777685209667,0.0,0.01703333929878037,0.012837224705172217,0.0,0.0,0.8633228601204559,1.0038911662369105,0.0,0.0,0.0,2.3853917542153864,0.0,1.5388249889379038,0.8102325179950841,1.6009728956867482,0.029383777685209667,0.0,1.1763806922432705,0.03342375548694973,0.0,0.36921585741014284,0.13353890837021748,0.26007138798507473,0.056904851336472634,0.5453071164658241,0.03342375548694973,1.4369573306694496,0.0,0.0,0.919078092376074,0.28555730900777376,2.6879211651164128,1.6566730458848502,0.0,0.03742649794062367,0.02530586526477026,0.0,0.0,1.4578818967339924,0.0,0.012837224705172217,0.21218760440395779,0.0
10H001,1.395675785269936,0.07554696139253074,0.0,0.0,0.004321373782642578,0.0,0.012837224705172217,0.0,0.0,0.0,0.03742649794062367,0.0,0.7944880466591696,1.2324878663529861,0.0,0.0,0.0,2.455940641452505,0.0,1.498172660636544,0.0,1.5245259366263757,0.012837224705172217,0.0,0.9454685851318197,0.02530586526477026,0.029383777685209667,0.12710479836480765,0.056904851336472634,0.06069784035361165,0.012837224705172217,0.5658478186735176,0.0,2.1007495256898596,0.0,0.0,0.7626785637274363,0.35602585719312274,2.742175043223677,1.7408362070573116,0.10720996964786837,0.0,0.021189299069938092,0.0,0.0,1.2247919564926815,0.0,0.0,0.1931245983544616,0.0
10H007,1.718916686014861,0.03742649794062367,0.0,0.0,0.0,0.0,0.01703333929878037,0.07188200730612536,0.0,0.08278537031645007,0.05307844348341968,0.0,0.6374897295125107,1.1737688231366499,0.0,0.0,0.0,2.5125109639183396,0.004321373782642578,1.5541255815130128,0.0,1.5712428505602238,0.01703333929878037,0.0,1.147985320683805,0.0,0.05307844348341968,0.19589965240923368,1.3893433112520779,0.03742649794062367,0.004321373782642578,0.7881683711411677,0.06445798922691845,2.0493731001515307,0.0,0.029383777685209667,1.1467480136306398,0.2944662261615929,2.6565485609321255,1.760874638052189,0.0,0.0,0.04921802267018165,0.0,0.0,1.3308194664958368,0.0,0.0,0.5145477526602861,0.0
10H008,1.8169038393756602,0.07554696139253074,0.0,0.0,0.0,0.029383777685209667,0.04139268515822507,0.07554696139253074,0.0,0.004321373782642578,0.021189299069938092,0.0,0.6910814921229684,1.1720188094245565,0.0,0.0,0.0,2.5471714415634974,0.004321373782642578,1.6748611407378116,0.800717078282385,1.4312028845565166,0.021189299069938092,0.0,0.9795483747040951,0.320146286111054,0.07918124604762482,0.2944662261615929,0.11394335230683678,0.021189299069938092,0.029383777685209667,0.292256071356476,0.01703333929878037,1.7009631781595493,0.0,0.0,1.1595671932336202,0.69810054562339,2.4190631244925482,1.7488854400095166,0.008600171761917567,0.0,0.02530586526477026,0.01703333929878037,0.0,1.4144719496293028,0.0,0.08278537031645007,0.4842998393467858,0.0
10H017,1.4800069429571505,0.09342168516223506,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.012837224705172217,0.11727129565576427,0.0,0.48572142648158,1.3126004392612594,0.0,0.0,0.0,2.349044286602036,0.0,1.702258163162094,0.0,1.6200318951262973,0.004321373782642578,0.0,0.6232492903979004,0.008600171761917567,0.03342375548694973,0.26481782300953643,1.420615770625765,0.12385164096708583,0.0,0.4742162640762552,0.07918124604762482,1.8476960207341655,0.0,0.0,1.215373152783422,0.3159703454569178,2.622307298159942,1.8877860348383715,0.1430148002540951,0.004321373782642578,0.029383777685209667,0.10720996964786837,0.0,1.505149978319906,0.0,0.06818586174616162,0.6127838567197355,0.0
10H022,1.2960066693136723,0.06069784035361165,0.0,0.0,0.0,0.0,0.13353890837021748,0.0,0.0,0.09691001300805642,0.05307844348341968,0.012837224705172217,0.6190933306267428,1.2250506961380487,0.0,0.0,0.0,2.4768461144108262,0.02530586526477026,1.7482655726687408,0.0,1.4371160930480786,0.0,0.0,1.1792644643390253,0.0,0.0,0.146128035678238,0.26245108973042947,0.0,0.04139268515822507,0.6901960800285137,0.0,1.9838967913263057,0.0,0.0,1.0,1.0530784434834197,2.517789511883555,1.8047526021504605,0.10720996964786837,0.012837224705172217,0.07188200730612536,0.2148438480476979,0.0,1.4805817868291689,0.0,0.021189299069938092,0.5145477526602861,0.0
10H023,1.8009918612601714,0.05307844348341968,0.0,0.08278537031645007,0.008600171761917567,0.0,0.01703333929878037,0.03342375548694973,0.012837224705172217,0.0,0.01703333929878037,0.0,0.741151598851785,1.187520720836463,0.0,0.004321373782642578,0.0,2.4714530742973873,0.008600171761917567,1.5969268143429707,0.0,1.5322446436265822,0.021189299069938092,0.0,1.1535099893008376,0.012837224705172217,0.0,0.2304489213782739,0.04921802267018165,0.1205739312058499,0.03342375548694973,0.42488163663106704,0.06069784035361165,1.5109469486729727,0.0,0.0,0.9425041061680807,0.4871383754771864,2.673177630571003,1.6485551556626707,0.3364597338485295,0.008600171761917567,0.03742649794062367,0.07554696139253074,0.0,1.5082603055123345,0.0,0.0,0.3344537511509309,0.0
10H026,1.3961993470957363,0.08990511143939793,0.0,0.0,0.0,0.08635983067474821,0.07188200730612536,0.04532297878665747,0.0,0.04139268515822507,0.021189299069938092,0.0,0.6857417386022636,1.286231854028553,0.0,0.0,0.0,2.438985119196342,0.012837224705172217,1.6755950563867463,0.7489628612561614,1.6058435390580892,0.008600171761917567,0.0,0.9111576087399766,0.0,0.0,0.23299611039215382,0.2741578492636798,0.06445798922691845,0.0,0.705007959333336,0.06818586174616162,1.9946250537686046,0.0,0.0,1.2884728005997825,0.3856062735983121,2.5848737534598247,1.8843988255566861,0.10380372095595687,0.0,0.056904851336472634,0.03342375548694973,0.0,1.3543005623453597,0.0,0.0,0.568201724066995,0.0
10H030,1.8529067587969537,0.17026171539495738,0.0,0.0,0.0,0.34830486304816066,0.0,0.029383777685209667,0.0,0.004321373782642578,0.07188200730612536,0.0,0.6095944092252201,1.1634595517699902,0.0,0.0,0.0,2.441805069695703,0.008600171761917567,1.738225448142505,0.0,1.5399538416563967,0.02530586526477026,0.0,0.948412965778601,0.0,0.04532297878665747,0.23299611039215382,0.5763413502057928,0.01703333929878037,0.02530586526477026,0.5797835966168101,0.09342168516223506,1.9618006391916785,0.0,0.0,0.8709888137605752,0.7185016888672743,3.054275905078017,1.7100326990657535,0.17026171539495738,0.0,0.04921802267018165,0.03742649794062367,0.0,1.525304009958239,0.0,0.03342375548694973,0.6998377258672457,0.0
10H031,1.5908418347816027,0.07188200730612536,0.0,0.0,0.0,0.08635983067474821,0.029383777685209667,0.0,0.0,0.004321373782642578,0.07918124604762482,0.0,0.47275644931721233,1.1417632302757879,0.0,0.0,0.0,2.2742271460457704,0.004321373782642578,1.6643598745511412,1.4418521757732918,1.5647843845039868,0.03342375548694973,0.0,0.541579243946581,0.004321373782642578,0.04921802267018165,0.15228834438305647,0.07188200730612536,0.03742649794062367,0.004321373782642578,0.651278013998144,0.2576785748691845,2.0824981385057795,0.0,0.0,1.0606978403536118,0.35024801833416286,2.85125223185231,1.8556402808901453,0.0,0.0,0.06818586174616162,0.0,0.0,1.0297894708318558,0.0,0.004321373782642578,0.887054378050957,0.0
10H038,1.797959643737196,0.16731733474817606,0.0,0.0,0.0,0.03342375548694973,0.09342168516223506,0.1643528557844371,0.0,0.004321373782642578,0.09691001300805642,0.008600171761917567,0.8970770032094203,1.1467480136306398,0.0,0.004321373782642578,0.0,2.537516872039572,0.004321373782642578,1.5414544287475889,0.9079485216122722,1.4815859363676223,0.04139268515822507,0.0,1.086003705618382,0.0,0.02530586526477026,0.14921911265537988,0.02530586526477026,0.021189299069938092,0.03742649794062367,0.44404479591807633,0.06818586174616162,1.8895818021496238,0.0,0.029383777685209667,0.9580858485210851,0.72916478969277,2.6394167574924148,1.8557613723399478,0.1367205671564068,0.0,0.06445798922691845,0.029383777685209667,0.0,1.3637999454791094,0.0,0.012837224705172217,0.33243845991560533,0.0
10H040,2.040325379199724,0.04139268515822507,0.0,0.0,0.0,0.0,0.04532297878665747,0.0,0.0,0.01703333929878037,0.1553360374650618,0.0,0.8331471119127851,1.3453737305590883,0.0,0.008600171761917567,0.0,2.5807539599294036,0.004321373782642578,1.6312407802355091,0.0,1.6382895354142568,0.004321373782642578,0.0,1.0666985504229953,0.008600171761917567,0.0,0.271841606536499,0.23804610312879543,0.11058971029924897,0.012837224705172217,0.7234556720351858,0.13353890837021748,1.9373674175172895,0.0,0.0,0.8790958795000727,0.4653828514484183,2.630814194728213,1.702258163162094,0.0,0.02530586526477026,0.029383777685209667,0.0,0.0,1.3271545124094315,0.0,0.008600171761917567,0.3996737214810381,0.0
10H046,1.730216840568694,0.11394335230683678,0.7573960287930241,0.0,0.0,0.0,0.012837224705172217,0.06069784035361165,0.0,0.008600171761917567,0.08278537031645007,0.004321373782642578,0.8188854145940099,1.4668676203541096,0.0,0.004321373782642578,0.0,2.670449960629565,0.004321373782642578,1.6888645680547918,0.0,1.5507174234692827,0.02530586526477026,0.0,0.9009130677376691,0.0,0.021189299069938092,0.07918124604762482,0.4265112613645752,0.06069784035361165,0.04139268515822507,0.6374897295125107,0.14921911265537988,2.187238619831479,0.004321373782642578,0.0,0.8762178405916422,0.791690649020118,3.017976070671911,1.8744818176994664,0.09691001300805642,0.004321373782642578,0.1205739312058499,0.012837224705172217,0.0,1.2583978040955086,0.0,0.029383777685209667,0.6748611407378116,0.0
10H048,1.7134065321676908,0.03742649794062367,0.0,0.0,0.0,0.0,0.029383777685209667,0.16731733474817606,0.03342375548694973,0.021189299069938092,0.06445798922691845,0.0,0.7846172926328754,1.3521825181113625,0.0,0.0,0.0,2.561983393768085,0.008600171761917567,1.6894864483642478,0.14921911265537988,1.5561818466529111,0.012837224705172217,0.0,0.9661417327390326,0.12710479836480765,0.03342375548694973,0.18184358794477254,1.6190933306267428,0.13033376849500614,0.012837224705172217,0.7442929831226762,0.0,2.079325986752815,0.0,0.0,0.8756399370041683,0.292256071356476,2.515025612032066,1.839854984601885,0.08278537031645007,0.0,0.05307844348341968,0.03742649794062367,0.0,1.3905818785504354,0.0,0.08635983067474821,0.6374897295125107,0.0
10H051,1.4017450822370627,0.17318626841227402,0.0,0.0,0.0,0.08990511143939793,0.004321373782642578,0.0,0.008600171761917567,0.2304489213782739,0.12710479836480765,0.0,0.24303804868629442,1.1486026548060935,0.0,0.0,0.0,2.3605744813966325,0.021189299069938092,1.5991185650553628,0.8188854145940099,1.312811826212088,0.06445798922691845,0.02530586526477026,1.2317243833285165,0.021189299069938092,0.0,0.4517864355242902,0.9731278535996987,0.22788670461367355,0.04532297878665747,1.0492180226701815,0.06818586174616162,2.0100878469985246,0.0,0.0,0.6683859166900001,0.25527250510330607,2.634799596537456,1.800854491503561,0.13987908640123647,0.07188200730612536,0.04921802267018165,0.01703333929878037,0.0,1.443262987458695,0.0,0.03342375548694973,0.421603926869831,0.0
10H055,1.404491617758686,0.07918124604762482,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.10037054511756291,0.0,0.5831987739686227,1.4186326873540653,0.0,0.0,0.0,2.401624523817264,0.0,1.714413592287121,0.39619934709573634,1.5553363279952668,0.012837224705172217,0.0,0.7075701760979364,0.0,0.0,0.18752072083646307,0.11058971029924897,0.056904851336472634,0.01703333929878037,0.48855071650044424,0.012837224705172217,2.5958488051466677,0.0,0.0,1.0515383905153275,0.814913181275074,2.8610383030957647,1.838974954955468,0.029383777685209667,0.0,0.056904851336472634,0.1903316981702915,0.0,1.4355258514986549,0.0,0.11058971029924897,0.6384892569546373,0.0
