,AL731563.3,OFD1P18Y,CNTF,RBM17P1,RPSAP62,AC025259.1,IKZF1,FAM189A2,APBA1,MLEC,AL355877.3,CYB5RL,CACNA1A,VPS13A,RPS23P6,BANP,ZNF627
10H066,0.16731733474817606,0.0,0.0,1.824125833916549,0.9009130677376691,0.0,0.0,0.0,1.9112108931375533,0.0,0.0,2.5517914436436695,0.021189299069938092,0.0,0.0,0.4593924877592308,0.05307844348341968
10H068,0.20951501454263097,0.0,0.0,1.335858911319818,1.2054750367408908,0.05307844348341968,0.0,0.0,1.9710437918360286,0.0,0.0,1.7756104480063608,0.008600171761917567,0.0,0.06445798922691845,0.9057958803678685,0.06818586174616162
10H070,0.3873898263387294,0.0,0.0,1.3304137733491908,0.8215135284047732,0.02530586526477026,0.0,0.0,2.024157154459673,0.0,0.0,1.4569730136358179,0.07918124604762482,0.0,0.04532297878665747,0.7355988996981799,0.17318626841227402
10H072,0.09342168516223506,0.0,0.0,1.2227164711475833,1.2778383330020475,0.0,0.0,0.0,2.005395031886706,0.0,0.0,1.9349022583223139,0.029383777685209667,0.0,0.03342375548694973,0.4329692908744057,0.008600171761917567
10H078,0.01703333929878037,0.0,0.0,1.1846914308175989,1.1580607939366052,0.0,0.0,0.0,1.8908120989551245,0.0,0.0,1.5130843604651443,0.008600171761917567,0.0,0.07918124604762482,0.658964842664435,0.012837224705172217
10H089,0.1643528557844371,0.0,0.0,1.299725153975637,0.921686475483602,0.03342375548694973,0.0,0.0,1.9621324692982354,0.0,0.0,1.8449118739121406,0.03742649794062367,0.0,0.008600171761917567,0.8893017025063104,0.1205739312058499
10H092,0.651278013998144,0.0,0.0,1.1723109685219542,1.0043213737826426,0.12385164096708583,0.0,0.0,1.977311973396926,0.0,0.0,1.4321672694425882,0.04532297878665747,0.0,0.0,0.8129133566428556,0.07918124604762482
10H095,0.4712917110589386,0.004321373782642578,0.0,1.4500950758716025,1.3038437748886544,0.06445798922691845,0.0,0.0,2.0549575960124065,0.0,0.0,1.787814567063023,0.04139268515822507,0.0,0.04139268515822507,0.8228216453031046,0.12710479836480765
10H101,0.16731733474817606,0.0,0.0,1.3624824747511743,1.1622656142980214,0.0,0.0,0.0,1.991757539534348,0.0,0.0,1.7352794480604568,0.04139268515822507,0.0,0.01703333929878037,0.7176705030022621,0.290034611362518
10H106,0.03742649794062367,0.0,0.0,1.2022157758011316,1.290257269394518,0.029383777685209667,0.0,0.0,2.2089785172762535,0.0,0.0,1.578180609627778,0.01703333929878037,0.0,0.03742649794062367,0.7275412570285564,0.1367205671564068
10H107,0.26007138798507473,0.0,0.0,1.3384564936046048,1.266701966884088,0.01703333929878037,0.0,0.0,2.146128035678238,0.0,0.0,1.738225448142505,0.012837224705172217,0.0,0.021189299069938092,0.6910814921229684,0.06069784035361165
10H109,0.8937617620579434,0.0,0.0,1.176958980586908,1.5405797165044544,0.03342375548694973,0.0,0.0,1.9585638832219674,0.0,0.0,1.613418945034573,0.012837224705172217,0.0,0.07918124604762482,0.967079734144497,0.28103336724772754
10H110,0.2787536009528289,0.0,0.0,0.9813655090785444,1.1646502159342966,0.021189299069938092,0.0,0.0,1.9935684827897275,0.0,0.0,1.5542468081661105,0.008600171761917567,0.0,0.0,0.4899584794248346,0.04921802267018165
10H115,0.4132997640812518,0.0,0.0,1.235528446907549,1.0806264869218056,0.0,0.0,0.0,1.9993045723383487,0.0,0.0,1.7421750432236771,0.07918124604762482,0.0,0.0,0.7176705030022621,0.06818586174616162
10H119,0.30319605742048883,0.0,0.0,1.0888445627270043,1.0394141191761372,0.0,0.0,0.0,2.05869168281923,0.0,0.0,1.666049738480516,0.01703333929878037,0.0,0.0,0.5921767573958667,0.08990511143939793
10H127,0.17609125905568124,0.0,0.0,1.0588054866759067,1.3653007486379873,0.029383777685209667,0.0,0.0,2.1957336482732113,0.07188200730612536,0.0,1.4917817755841658,0.012837224705172217,0.0,0.0,0.7092699609758307,0.012837224705172217
10H130,0.24303804868629442,0.0,0.0,1.213517756996305,0.7626785637274363,0.0,0.0,0.0,2.002943206876325,0.0,0.0,1.6145808669974862,0.02530586526477026,0.0,0.04532297878665747,0.5352941200427705,0.09691001300805642
10H136,0.11727129565576427,0.0,0.0,1.1373541113707328,0.8943160626844384,0.0,0.0,0.0,1.858115932190066,0.0,0.0,1.6245914591268478,0.08635983067474821,0.0,0.01703333929878037,0.7909884750888159,0.17318626841227402
10H166,0.36548798489089973,0.0,0.0,1.1458177144918276,1.084576277934331,0.0,0.0,0.0,1.966376423088923,0.0,0.0,1.615318656611479,0.03742649794062367,0.0,0.0,0.7185016888672743,0.012837224705172217
10H173,0.32633586092875144,0.0,0.0,1.374381698050882,1.2844307338445196,0.0,0.0,0.0,2.086324231307385,0.0,0.0,1.421768401206924,0.02530586526477026,0.0,0.02530586526477026,0.5797835966168101,0.06069784035361165
10H174,0.3873898263387294,0.0,0.0,1.1189257528257768,1.1528995963937474,0.0,0.0,0.0,1.9415114326344032,0.0,0.0,1.429752280002408,0.05307844348341968,0.0,0.0,0.5171958979499743,0.06069784035361165
11H002,0.3443922736851107,0.0,0.0,1.1433271299920464,1.2043913319192996,0.03742649794062367,0.0,0.0,1.8866035142867124,0.0,0.0,1.7298125071609356,0.01703333929878037,0.0,0.0,0.5705429398818975,0.056904851336472634
11H006,0.07918124604762482,0.0,0.0,1.184123354239671,1.2489536154957075,0.029383777685209667,0.0,0.0,2.1219207855630375,0.0,0.0,1.7150836706949273,0.0,0.0,0.0,0.5910646070264992,0.012837224705172217
11H009,0.6190933306267428,0.0,0.0,1.0902580529313164,0.8662873390841949,0.04532297878665747,0.0,0.0,1.9785457004627387,0.05307844348341968,0.0,1.6126779183165019,0.0,0.0,0.056904851336472634,0.8802417758954804,0.09691001300805642
11H010,0.7656685547590141,0.0,0.0,1.246498580795801,1.1550322287909702,0.029383777685209667,0.0,0.029383777685209667,1.9421073089893555,0.0,0.0,1.5537616983900042,0.08990511143939793,0.0,0.03742649794062367,0.8992731873176038,0.26481782300953643
11H014,0.1430148002540951,0.0,0.0,1.2844307338445196,0.9237619608287003,0.02530586526477026,0.0,0.0,1.9436923271060167,0.0,0.0,1.7134065321676908,0.029383777685209667,0.0,0.0,0.8426092396105621,0.021189299069938092
11H017,0.35410843914740087,0.0,0.0,0.9973863843973133,1.0314084642516241,0.04139268515822507,0.0,0.0,1.9854713832895876,0.0,0.0,1.717670503002262,0.008600171761917567,0.0,0.0,0.47275644931721233,0.008600171761917567
11H021,0.5954962218255742,0.0,0.0,1.1586639808139894,0.8721562727482928,0.0,0.0,0.0,1.8149131812750738,0.0,0.0,1.6123599479677744,0.04139268515822507,0.0,0.06818586174616162,0.6364878963533654,0.146128035678238
11H022,0.2671717284030138,0.0,0.0,0.9434945159061027,0.8530895298518655,0.021189299069938092,0.0,0.0,1.8316778491914667,0.0,0.0,1.4568213480215986,0.008600171761917567,0.0,0.012837224705172217,0.6344772701607316,0.07918124604762482
11H027,0.06818586174616162,0.0,0.0,1.0047511555910011,1.0346284566253203,0.01703333929878037,0.0,0.0,1.9424049408561066,0.0,0.0,1.3402457615679317,0.02530586526477026,0.6972293427597176,0.0,0.5740312677277188,0.01703333929878037
11H035,0.6730209071288962,0.0,0.0,1.290479813330673,1.4708513245261177,0.0,0.0,0.0,1.9418094730088382,0.0,0.0,1.6557145496187098,0.021189299069938092,0.0,0.0,0.9299295600845878,0.271841606536499
11H043,0.22788670461367355,0.0,0.0,0.8633228601204559,0.8739015978644614,0.04139268515822507,0.0,0.0,1.8510748052288868,0.0,0.0,1.4602963267574753,0.008600171761917567,0.0,0.012837224705172217,0.5132176000679389,0.07918124604762482
11H044,0.5276299008713387,0.0,0.0,1.1082266563749286,1.2942457161381182,0.0,0.0,0.0,2.1612781389077096,0.0,0.0,1.93379088414342,0.04532297878665747,0.0,0.0,0.7160033436347992,0.09691001300805642
11H058,0.5693739096150459,0.0,0.0,1.0648322197385738,1.1395642661758498,0.021189299069938092,0.0,0.0,1.9797759327296856,0.0,0.0,1.7224693858840308,0.0,0.41161970596323016,0.0,0.7535830588929066,0.07554696139253074
11H072,0.2304489213782739,0.0,0.0,1.1427022457376157,1.0453229787866574,0.0,0.0,0.0,1.9390197764486665,0.0,0.0,1.5441921107650325,0.02530586526477026,0.0,0.0,0.7315887651867387,0.24303804868629442
11H083,0.3344537511509309,0.0,0.0,1.1892094895823062,1.030599721965951,0.0,0.0,0.0,1.9653898702151222,0.0,0.0,1.545307116465824,0.03742649794062367,0.0,0.0,0.7752462597402364,0.07918124604762482
11H095,0.012837224705172217,0.0,0.0,0.8494194137968993,0.9890046156985368,0.0,0.0,0.0,1.8332108802826088,0.0,0.0,1.7042363373087877,0.0,0.0,0.0,1.1283992687178064,0.012837224705172217
11H097,0.06069784035361165,0.0,0.0,1.2907022432878543,1.2857822737793947,0.0,0.0,0.012837224705172217,2.0423392045635507,0.0,0.0,1.699577591398909,0.008600171761917567,0.0,0.0,0.7737864449811935,0.08990511143939793
11H103,0.1846914308175988,0.0,0.0,1.1772478362556233,1.2949069106051925,0.0,0.0,0.0,2.122772729138599,0.0,0.0,1.6367886890343748,0.01703333929878037,0.0,0.0,0.2528530309798932,0.0
11H104,0.07554696139253074,0.0,0.0,0.8609366207000937,0.9041743682841635,0.07188200730612536,0.0,0.0,1.8760445502460952,0.0,0.0,1.4396484295634737,0.0,0.0,0.03742649794062367,0.7185016888672743,0.09342168516223506
11H107,0.4756711883244297,0.0,0.0,1.1351326513767748,1.0881360887005513,0.0,0.0,0.0,2.0997496808489875,0.0,0.0,1.5995555909859804,0.02530586526477026,0.436162647040756,0.0,0.6972293427597176,0.1367205671564068
11H127,0.5932860670204572,0.0,0.0,1.3123889493705918,1.236033147117636,0.03342375548694973,0.0,0.0,2.1598377910711073,0.0,0.0,1.97285055584723,0.021189299069938092,0.0,0.0,0.7759743311293691,0.16731733474817606
11H129,0.04532297878665747,0.004321373782642578,0.0,0.9537596917332287,0.320146286111054,0.0,0.0,0.0,1.4740705032150436,0.0,0.0,1.5519376953648372,0.0,0.5563025007672873,0.0,0.1931245983544616,0.0
11H135,0.983175072037813,0.0,0.0,1.307282047033346,0.9754318085092629,0.0,0.0,0.0,2.100129203359808,0.0,0.0,2.0930713063760633,0.008600171761917567,0.0,0.01703333929878037,0.6946051989335688,0.05307844348341968
11H140,0.5314789170422551,0.0,0.0,1.3228392726863212,0.7759743311293691,0.05307844348341968,0.0,0.0,2.1905837959771786,0.03342375548694973,0.0,1.631443769013172,0.0,0.0,0.01703333929878037,0.37657695705651195,0.06818586174616162
11H142,0.829303772831025,0.0,0.0,1.2412973871099933,1.165244326125311,0.06445798922691845,0.0,0.0,2.0594876842744467,0.0,0.0,1.6139474767803497,0.0,0.0,0.0,1.1218879851036812,0.11058971029924897
11H145,0.9934362304976116,0.0,0.0,1.2278867046136734,1.2046625117482188,0.029383777685209667,0.0,0.0,2.263020283104046,0.0,0.0,1.9090744014009042,0.008600171761917567,0.0,0.01703333929878037,0.5670263661590604,0.09691001300805642
11H151,0.3159703454569178,0.0,0.0,1.2060158767633447,0.631443769013172,0.04139268515822507,0.0,0.0,1.89148170383952,0.0,0.0,1.7438232216037504,0.0,0.0,0.03742649794062367,0.8382192219076258,0.03342375548694973
11H157,0.6211762817750351,0.0,0.0,1.118595365223762,0.8394780473741984,0.021189299069938092,0.0,0.0,2.015862508097314,0.0,0.0,1.6061663146076206,0.029383777685209667,0.0,0.0,0.952792443044092,0.17609125905568124
11H160,0.13987908640123647,0.0,0.0,1.2487087356009179,1.3081373786380386,0.0,0.0,0.0,2.106734700097846,0.0,0.0,1.7541953881898384,0.01703333929878037,0.0,0.03742649794062367,0.541579243946581,0.01703333929878037
11H170,0.5877109650189114,0.0,0.0,1.2631624649622166,1.1917303933628562,0.0,0.0,0.0,1.9502674680135885,0.0,0.0,1.758306181725307,0.0,0.0,0.0,0.9571281976768131,0.17897694729316943
11H175,0.056904851336472634,0.0,0.0,1.1682027468426308,1.3102683666324475,0.02530586526477026,0.0,0.0,2.1414497734004674,0.0,0.0,1.7613263224214566,0.04139268515822507,0.0,0.01703333929878037,0.8943160626844384,0.029383777685209667
11H179,0.20682587603184968,0.0,0.0,0.9459607035775686,0.7339992865383869,0.021189299069938092,0.0,0.0,1.899382705533265,0.0,0.0,1.5451833682154061,0.012837224705172217,0.0,0.012837224705172217,0.639486489268586,0.1367205671564068
11H186,0.0,0.0,0.0,1.544811911757776,1.7427251313046983,0.0,0.0,0.0,2.5881035603027427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07188200730612536
11H205,0.13987908640123647,0.0,0.0,1.1389339402569236,1.0346284566253203,0.0,0.0,0.0,2.151400498035618,0.01703333929878037,0.0,2.1399420230699797,0.0,0.0,0.008600171761917567,0.4099331233312946,0.03342375548694973
11H217,0.20682587603184968,0.0,0.0,1.2148438480476977,0.639486489268586,0.04921802267018165,0.0,0.0,1.8801273222166248,0.0,0.0,1.8888531669829363,0.06445798922691845,0.0,0.0,0.5538830266438743,0.18752072083646307
11H231,0.43136376415898736,0.0,0.0,1.2049335223541449,1.1439511164239635,0.0,0.0,0.0,2.032376971209936,0.0,0.0,1.556905269055448,0.021189299069938092,0.0,0.029383777685209667,0.8603380065709937,0.04139268515822507
11H232,0.1367205671564068,0.0,0.0,1.1489109931093564,0.756636108245848,0.0,0.0,0.0,1.7460111077519258,0.0,0.0,1.6032526619816467,0.08635983067474821,0.0,0.01703333929878037,0.9890046156985368,0.06445798922691845
11H234,0.46834733041215726,0.0,0.008600171761917567,1.0780941504064108,1.1908917169221696,0.021189299069938092,0.0,0.0,2.1136760118971,0.0,0.0,1.5409548089261327,0.01703333929878037,0.0,0.029383777685209667,0.7788744720027395,0.06069784035361165
11H240,0.37657695705651195,0.0,0.0,1.1740598077250255,1.5556988947189014,0.029383777685209667,0.0,0.0,2.0798321996772198,0.0,0.0,1.6681994841986618,0.012837224705172217,0.0,0.0,0.6910814921229684,0.10037054511756291
12H007,0.26245108973042947,0.0,0.012837224705172217,1.1149444157125847,0.9585638832219674,0.04921802267018165,0.0,0.0,1.9046614579155245,0.0,0.0,1.5766868052009955,0.02530586526477026,0.0,0.01703333929878037,0.8645110810583918,0.07918124604762482
12H012,0.39619934709573634,0.0,0.0,1.083860800866573,1.286456469746983,0.02530586526477026,0.0,0.0,1.875003353600041,0.0,0.0,1.6960067152185454,0.0,0.0,0.029383777685209667,0.6580113966571124,0.029383777685209667
12H021,0.05307844348341968,0.0,0.0,1.1676126727275302,1.2030328870147107,0.0,0.0,0.0,1.9894943127727092,0.0,0.0,1.6907275438703668,0.0,0.0,0.0,0.8750612633917001,0.08278537031645007
12H033,0.17897694729316943,0.0,0.0,1.3228392726863212,1.567144045195657,0.0,0.0,0.0,2.0755104645244136,0.0,0.0,1.7379079233746386,0.04532297878665747,0.0,0.01703333929878037,0.48855071650044424,0.05307844348341968
12H039,0.08635983067474821,0.0,0.0,1.230959555748569,0.829946695941636,0.0,0.0,0.0,1.8710472613054994,0.0,0.0,1.86840930331496,0.008600171761917567,0.0,0.0,0.75815462196739,0.20951501454263097
12H042,0.09691001300805642,0.0,0.0,1.2224563366792467,0.9552065375419417,0.04532297878665747,0.0,0.0,1.863739107345217,0.0,0.0,1.5386993795424069,0.03342375548694973,0.0,0.012837224705172217,0.9052560487484512,0.35410843914740087
12H044,0.4132997640812518,0.0,0.0,1.1886472959997172,1.2624510897304295,0.07554696139253074,0.0,0.0,2.0457922327295592,0.0,0.0,1.5392015992941277,0.01703333929878037,0.0,0.01703333929878037,0.7387805584843692,0.12710479836480765
12H045,0.24797326636180664,0.0,0.0,1.0386201619497029,1.0666985504229953,0.01703333929878037,0.0,0.0,2.069557104582695,0.0,0.0,1.640481436970422,0.01703333929878037,0.0,0.03342375548694973,0.5289167002776547,0.1553360374650618
12H055,0.012837224705172217,0.0,0.0,1.1961761850399735,1.3979400086720377,0.0,0.0,0.0,2.033906037026688,0.0,0.0,1.5652573434202137,0.04139268515822507,0.0,0.0,0.8169038393756602,0.03742649794062367
12H056,0.39619934709573634,0.0,0.0,0.9991305412873711,1.2562365332059229,0.01703333929878037,0.0,0.0,2.089728533074736,0.0,0.0,1.4581844355702627,0.06445798922691845,0.0,0.0,0.8000293592441343,0.13353890837021748
12H057,0.6031443726201823,0.0,0.0,1.2362852774480284,1.13481437032046,0.04139268515822507,0.0,0.0,1.7489628612561614,0.0,0.0,1.6886867242841235,0.03742649794062367,0.0,0.012837224705172217,0.785329835010767,0.07918124604762482
12H058,0.10037054511756291,0.0,0.0,1.2445245115700838,1.4405942618398309,0.0,0.0,0.0,1.9583249316440532,0.0,0.0,1.8627275283179747,0.0,0.0,0.0,0.5774917998372253,0.06818586174616162
12H067,0.056904851336472634,0.0,0.0,1.1992064791616577,0.8221680793680175,0.0,0.0,0.0,2.2305000118414706,1.7374312005145824,0.0,1.5269850685599957,0.012837224705172217,0.0,0.012837224705172217,0.5563025007672873,0.06069784035361165
12H079,0.6063813651106049,0.0,0.0,1.3404441148401183,1.365862215402555,0.02530586526477026,0.0,0.0,1.8774289407882196,0.0,0.0,1.58489634413745,0.07188200730612536,0.0,0.04532297878665747,0.9513375187959178,0.056904851336472634
12H091,0.271841606536499,0.0,0.0,1.0740846890282438,0.8733206018153987,0.0,0.0,0.0,1.8235394336568589,0.0,0.0,1.5237464668115646,0.008600171761917567,0.0,0.01703333929878037,0.8585371975696391,0.08278537031645007
12H098,0.4014005407815441,0.0,0.0,1.0996806411092501,0.7355988996981799,0.0,0.0,0.0,2.0317315399458264,0.0,0.0,1.5828584622244994,0.04139268515822507,0.1931245983544616,0.0,0.5751878449276611,0.12710479836480765
12H117,0.12385164096708583,0.0,0.0,1.2873537727147464,0.9211660506377387,0.0,0.0,0.0,2.1530828043618317,0.04921802267018165,0.0,1.834738518903841,0.021189299069938092,0.0,0.0,0.5965970956264602,0.029383777685209667
12H124,0.1430148002540951,0.0,0.0,1.0606978403536118,1.1251558295805302,0.0,0.0,0.0,1.9804124616068914,0.0,0.0,1.6308345178280506,0.02530586526477026,0.0,0.0,0.670245853074124,0.008600171761917567
12H139,0.4471580313422192,0.0,0.0,1.137670537236755,1.2314695904306814,0.0,0.0,0.0,2.0957619594775005,0.0,0.0,1.462397997898956,0.0,0.0,0.0,0.7355988996981799,0.10037054511756291
12H149,0.03742649794062367,0.0,0.0,1.0603200286882852,1.1085650237328344,0.04532297878665747,0.0,0.0,2.0027274726898296,0.0,0.0,1.4382258076045296,0.012837224705172217,0.0,0.04139268515822507,0.7450747915820575,0.1367205671564068
12H165,0.5976951859255123,0.0,0.0,1.18440748541232,1.0576661039098292,0.11727129565576427,0.0,0.0,1.933588510196653,0.02530586526477026,0.0,1.5590683340345368,0.0,0.0,0.0,0.725094521081469,0.1367205671564068
12H166,0.20682587603184968,0.0,0.0,1.1395642661758498,0.7737864449811935,0.021189299069938092,0.0,0.0,1.912115729078854,0.0,0.0,1.6947806360120616,0.01703333929878037,0.0,0.0,0.4913616938342727,0.05307844348341968
12H170,0.11058971029924897,0.0,0.0,0.8808135922807914,0.41161970596323016,0.0,0.0,0.0,1.6367886890343748,0.0,0.0,1.8063156698081135,0.0,0.0,0.0,0.4132997640812518,0.03342375548694973
12H171,0.5538830266438743,0.0,0.0,1.1525940779274697,1.1693804953119495,0.04921802267018165,0.0,0.0,2.0198222241677732,0.0,0.0,1.4926207220431917,0.056904851336472634,0.0,0.0,0.8188854145940099,0.1205739312058499
12H173,0.28555730900777376,0.0,0.0,1.1613680022349748,1.3161800988934527,0.021189299069938092,0.0,0.0,2.1213628405633913,0.0,0.0,1.5245259366263757,0.008600171761917567,0.0,0.0,0.7355988996981799,0.004321373782642578
12H175,0.22530928172586287,0.0,0.0,1.2148438480476977,1.2019430634016501,0.01703333929878037,0.0,0.0,2.0830365424119646,0.0,0.0,1.7237018939912678,0.02530586526477026,0.0,0.0,0.9731278535996987,0.10037054511756291
12H176,0.04139268515822507,0.0,0.0,1.3316297176299323,0.8273692730538252,0.029383777685209667,0.0,0.0,1.8805849560649799,0.0,0.0,1.7591388162811665,0.008600171761917567,0.0,0.03342375548694973,0.6074550232146685,0.06069784035361165
12H180,0.32633586092875144,0.0,0.0,1.1225435240687545,0.7419390777291989,0.02530586526477026,0.0,0.0,1.9425536803342098,0.0,0.0,1.4634450317704277,0.02530586526477026,0.0,0.029383777685209667,0.6794278966121188,0.09691001300805642
12H183,0.35024801833416286,0.0,0.0,0.9731278535996987,0.7041505168397991,0.0,0.0,0.0,1.791971201020768,0.0,0.0,1.4958217533859057,0.029383777685209667,0.0,0.029383777685209667,0.5171958979499743,0.03742649794062367
12H195,0.7466341989375788,0.0,0.0,1.189770956346874,1.1772478362556233,0.0,0.0,0.0,2.0358698136955526,0.0,0.0,1.6164755138885656,0.01703333929878037,0.6910814921229684,0.056904851336472634,0.7641761323903307,0.02530586526477026
13H006,0.12710479836480765,0.0,0.0,1.2081725266671217,1.4068806700491248,0.02530586526477026,0.0,0.0,1.9960298284110767,0.0,0.0,1.7193312869837265,0.01703333929878037,0.0,0.03342375548694973,0.615950051656401,0.03342375548694973
13H009,0.4424797690644485,0.0,0.0,1.1351326513767748,1.14705767102836,0.02530586526477026,0.0,0.0,1.863322860120456,0.0,0.0,1.640779477344857,0.01703333929878037,0.0,0.0,0.7084209001347128,0.20951501454263097
13H018,0.17609125905568124,0.0,0.0,1.3119656603683663,1.442009159140952,0.0,0.0,0.0,2.0067654524519924,0.0,0.0,1.7704101315139062,0.0,0.0,0.07554696139253074,0.4927603890268375,0.06818586174616162
13H019,0.04921802267018165,0.0,0.0,1.0170333392987803,1.1728946977521761,0.0,0.0,0.0,1.9700212658283658,0.0,0.0,1.483301952358167,0.012837224705172217,0.0,0.0,0.48287358360875376,0.021189299069938092
13H046,0.2148438480476979,0.0,0.0,1.2172206556445189,1.2926990030439298,0.0,0.0,0.0,2.0448923834743598,0.0,0.0,1.6399842480415885,0.03742649794062367,0.0,0.03342375548694973,0.7715874808812554,0.056904851336472634
13H048,0.07918124604762482,0.0,0.0,1.27600198996205,1.236789099409293,0.0,0.0,0.0,1.8367037990897312,0.0,0.0,1.717670503002262,0.03342375548694973,0.0,0.03342375548694973,0.7656685547590141,0.11727129565576427
13H053,0.10380372095595687,0.0,0.0,1.14921911265538,1.4937368022768398,0.029383777685209667,0.0,0.0,2.005866601875385,0.0,0.0,1.684665864025861,0.008600171761917567,0.0,0.029383777685209667,0.6190933306267428,0.04532297878665747
13H056,0.5658478186735176,0.0,0.0,1.2688119037397805,0.890979596989689,0.0,0.0,0.0,1.924175870301921,0.0,0.0,2.094541001456839,0.0,0.0,0.0,0.951823035315912,0.056904851336472634
13H058,0.146128035678238,0.0,0.0,1.2347702951609165,1.018284308426531,0.07188200730612536,0.0,0.0,1.9795483747040952,0.0,0.0,1.5281450782531065,0.01703333929878037,0.0,0.04532297878665747,0.8762178405916422,0.09342168516223506
13H065,0.36921585741014284,0.0,0.0,1.1789769472931695,0.885926339801431,0.0,0.0,0.0,1.865932668193186,0.0,0.0,1.8818409683249275,0.04139268515822507,0.9523080096621253,0.0,0.9175055095525466,0.34635297445063856
13H066,0.34044411484011833,0.0,0.0,1.0013009330204181,1.3111178426625056,0.03742649794062367,0.0,0.0,2.1111952802071308,0.0,0.0,1.7471009313649861,0.008600171761917567,0.0,0.0,0.4132997640812518,0.04921802267018165
13H071,0.41995574848975786,0.0,0.0,1.2842050677017942,1.1958996524092338,0.0,0.0,0.0,1.9763958366118797,0.0,0.0,1.6729286904427225,0.04532297878665747,0.0,0.0,0.6848453616444125,0.029383777685209667
13H078,0.08635983067474821,0.0,0.0,1.121559844187501,1.458033192496506,0.0,0.0,0.0,2.2640618707178795,0.0,0.0,1.5025636691073634,0.01703333929878037,0.0,0.0,0.6117233080073418,0.05307844348341968
13H080,0.01703333929878037,0.0,0.0,1.2641091563058084,0.7379873263334308,0.021189299069938092,0.0,0.0,1.822037248072585,0.0,0.0,1.5927317663939622,0.02530586526477026,0.0,0.0,0.7831886910752576,0.09691001300805642
13H083,0.2944662261615929,0.0,0.0,1.0128372247051722,1.274619619091238,0.08990511143939793,0.0,0.0,2.1340814374625117,0.0,0.0,1.6597260952377917,0.04139268515822507,0.0,0.0,0.60422605308447,0.01703333929878037
13H100,0.7558748556724915,0.0,0.0,1.1024337056813363,0.9827233876685453,0.02530586526477026,0.0,0.0,1.791480116020001,0.0,0.0,1.8456560599835443,0.029383777685209667,0.0,0.0,0.7596678446896306,0.012837224705172217
13H101,0.271841606536499,0.0,0.0,1.0314084642516241,1.0174507295105362,0.0,0.0,0.0,1.8797264966395772,0.0,0.0,1.521007252408604,0.029383777685209667,0.0,0.008600171761917567,0.631443769013172,0.03342375548694973
13H104,0.03342375548694973,0.0,0.0,1.3390537357091392,1.3248994970523134,0.03342375548694973,0.0,0.0,1.9971241556592045,0.0,0.0,1.650210354660359,0.03342375548694973,0.0,0.0,0.7032913781186614,0.04532297878665747
13H107,0.021189299069938092,0.0,0.0,1.2924775936677841,1.2713768718940746,0.0,0.0,0.0,2.2894997658738565,0.0,0.0,1.8089532991559112,0.02530586526477026,0.0,0.0,0.8135809885681919,0.03742649794062367
13H114,0.17318626841227402,0.0,0.0,1.2137832993353042,1.163757523981956,0.06069784035361165,0.0,0.0,2.0954134644484466,0.0,0.0,1.639187559935754,0.07918124604762482,0.0,0.021189299069938092,0.7331972651065695,0.04532297878665747
13H120,0.2671717284030138,0.0,0.0,1.3066394410242617,1.3038437748886544,0.029383777685209667,0.0,0.0,2.0166991380649715,0.0,0.0,1.6869042695681773,0.021189299069938092,0.0,0.008600171761917567,0.5820633629117087,0.10037054511756291
13H126,0.12710479836480765,0.0,0.0,1.0047511555910011,0.9978230807457255,0.021189299069938092,0.0,0.0,1.963079160641827,0.0,0.0,1.657342736814626,0.021189299069938092,0.0,0.0,0.5932860670204572,0.04532297878665747
13H139,0.4517864355242902,0.0,0.0,1.342817314635733,1.1498346967157849,0.03342375548694973,0.0,0.0,1.9424049408561066,0.0,0.0,1.5912872650584993,0.021189299069938092,0.0,0.0,0.9858753573083936,0.287801729930226
13H140,0.725094521081469,0.0,0.004321373782642578,1.0884904701823963,1.1238516409670858,0.021189299069938092,0.0,0.0,1.9161379831071752,0.0,0.0,1.617734035364018,0.02530586526477026,0.40483371661993806,0.0,0.5502283530550941,0.10037054511756291
13H150,0.45636603312904306,0.0,0.0,1.1199154102579911,0.9289076902439527,0.06445798922691845,0.0,0.0,1.946845113960623,0.0,0.0,1.346548558548474,0.0,0.0,0.029383777685209667,0.8182258936139555,0.06818586174616162
13H158,0.8109042806687004,0.0,0.0,1.0689276116820718,0.9360107957152095,0.0,0.0,0.01703333929878037,1.9635517335740962,0.0,0.0,1.8658735282078147,0.012837224705172217,0.0,0.0,0.8273692730538252,0.1367205671564068
13H159,0.35410843914740087,0.0,0.0,0.7860412102425542,0.7458551951737289,0.0,0.0,0.0,1.8228869478341507,0.0,0.0,1.5386993795424069,0.04532297878665747,0.0,0.0,0.7126497016272113,0.04532297878665747
13H162,0.2764618041732442,0.0,0.0,1.2317243833285165,1.4321672694425882,0.0,0.0,0.0,2.2306277117106323,0.0,0.0,1.5170638734826547,0.0,0.0,0.029383777685209667,0.46089784275654777,0.10720996964786837
13H169,0.12385164096708583,0.0,0.0,0.8518696007297664,0.5010592622177514,0.03742649794062367,0.0,0.0,2.060357824648616,0.0,0.0,1.3434085938038574,0.0,0.0,0.0,0.6009728956867483,0.07554696139253074
13H179,0.10720996964786837,0.0,0.0,1.139249217571607,1.2084413564385674,0.04532297878665747,0.0,0.0,2.2092468487533736,0.0,0.0,1.4533183400470377,0.008600171761917567,0.0,0.04139268515822507,0.5740312677277188,0.09342168516223506
