,ENSG00000174059,ENSG00000138722,ENSG00000113657,ENSG00000105810,ENSG00000104341,ENSG00000196139,ENSG00000128805,ENSG00000134531,ENSG00000120833,ENSG00000205978,ENSG00000277988,ENSG00000261633,ENSG00000095932,ENSG00000088882,ENSG00000088305,ENSG00000130584,ENSG00000238049
07H131,0.418455742411359,1.8680415782179212,0.028846038922323018,5.417683804604355,5.501361203508605,1.6570713975695686,2.119116963536756,0.7106689933339677,3.5292920034270914,3.4329516851252793,0.0,0.4728797807646887,4.862811347869695,5.22425646281204,3.7578672799306667,2.2122248111907026,0.0
07H134,1.1317320563948876,1.9630466830643496,1.4419509369870824,3.871644554998249,2.0532856898972747,0.3272330511142956,2.1305889205193007,2.8267107672503684,1.301856699115516,1.3425590613745837,0.0,0.08974935692750542,2.5638512321080333,3.284989400733219,1.8722246969721734,1.082643734331939,0.0
07H135,3.3939625013731973,2.0225164456645928,4.687159128103884,5.395602318119305,6.030639792281693,1.58866494362752,3.667100793216551,2.615747720228791,4.389753217634576,2.682735226680185,0.0,0.5071604602284545,5.55168731097649,6.608524513693163,4.401762882977358,2.343759317756198,0.0
07H137,5.606039515848407,3.368602079158388,0.12246359247724062,5.6660338746075825,3.0608248753164036,1.6499348324536152,0.6600111023248163,3.8042285304964922,2.871576020029573,1.3345328187989427,0.0,0.0,4.964273347040149,5.7381286949393955,2.4970652064204004,2.896156038007264,0.0
07H144,5.292940675728812,3.800324290211352,2.700272971102875,4.2123063748939,1.334099813316963,1.111555047024873,1.6294193410434747,6.169330034363259,1.1204698219795444,0.870505044218517,0.0,0.0,5.096658366670933,5.460559749671967,1.4944258809792426,1.3005871669162334,0.0
07H148,4.221429659919297,2.714500691520952,1.660539659181925,4.875561876139355,3.6404067336721324,0.8053382595325254,1.976251593438369,2.2325066981411688,2.3279369262761573,1.5055908042150459,0.0,0.06946792867427655,4.222743590681356,4.436706021198433,3.3939804338907007,1.4325041349631722,0.0
07H151,0.39548020294785774,0.352412452737447,5.284139884064172,5.572974551043438,4.317039741620312,0.38520739118700786,3.0044914682685127,3.9740070347988175,3.419296392170954,2.99519879723147,0.0,0.10452493729624959,5.4639877230311145,5.329277529068241,3.6543807770525403,2.8658922392112807,0.0
07H156,4.846730291733253,2.637188502640459,1.1858486261187053,4.8737250082219274,1.9256322095909566,0.7885455097528743,2.353911745983353,3.0289944339314303,2.4956799035971486,2.561152198555125,0.10298352511682604,0.07459987471873109,4.244764128883126,5.487445453322013,5.063193927532433,2.3587617346219885,0.0
07H158,0.19089828318070085,0.2451658480100251,4.272741823216682,5.739858898546215,5.934453555754489,1.2201480335980925,2.8927134976970406,2.6322759677929857,3.73559068918986,1.553573184565993,0.0,0.3127011893276411,4.826703395050882,6.016844663272961,3.2494408222801114,2.3388152360117953,0.0
07H160,0.9143065904527987,5.730964475646971,1.664358712170352,4.415617781167522,3.056657637172913,0.5945946229553423,2.501581556003464,2.102680035509466,5.643766924842331,3.6771900956327648,0.0,0.0,3.8467182115349985,6.409144405450503,2.605705329926207,1.8745597593422816,0.0
08H004,0.3414271735762985,0.7143624724439107,0.7690184299676555,2.571610383831903,1.134412515057361,0.16732645843087207,0.935658642417155,2.3101591926076073,0.627284960095288,0.42405414248451484,0.0,0.0,1.0729423968002996,1.9453688973533252,1.4448505438538966,0.6924420327356234,0.0
08H011,0.6568539889694655,0.5885457798274836,0.4558783587604641,3.1509944940735477,2.2624829668618602,0.04047473174879905,1.5912448029955253,3.839797540611659,1.0602919797417487,0.8636446032478425,0.0,0.09244136675518201,0.5252162530748912,1.0098074492783724,1.7743293297800518,1.1305565495422576,0.0
08H021,0.17479771217687565,0.2070926395240472,1.1249260526593996,4.345226546640477,2.30587625648026,0.0695614597238241,1.3394617057940437,2.2651338572701256,0.35354797970517565,1.4079924452290093,0.0,0.0,1.285300210857484,3.9538671117750015,2.026453028655508,1.1433013406009511,0.0
08H033,4.69030467428796,2.3759790221618866,2.055111360321045,4.559831687572544,3.8392475918964264,0.7145256604170175,1.0681453557561293,3.1902213688891186,2.604465014919648,2.187643084661332,0.0,0.0759466919901071,4.3350727973741225,4.156576178530129,3.1680021516685954,1.7004251753765065,0.0
08H034,6.054981537370824,0.6795103226925578,0.22678928690969824,5.239287778814716,1.5917915818805402,1.5600364550505155,0.24349436615062714,3.639032034153565,2.858064352953921,1.074110354374127,0.0,0.19813566311743136,5.05573825629893,5.368477929839544,1.9496127769071336,3.1328493434717855,0.0
08H042,6.4322182181194165,1.67607144608531,0.47699912167943453,4.436055318115012,3.054393213299739,1.1951492371257277,0.6728491698534058,4.2049670763106,2.7384486239450463,1.2076961948670908,0.0,0.0,4.585319754258128,5.708999835435078,2.2310510835692727,2.5870937795173035,0.0
08H048,3.7075771644309987,2.8729993890660714,0.3492911067412591,5.100345727046546,2.3301456872504627,1.2691902651574771,0.27179627604092865,2.326298871914935,2.356373388915697,2.1515331126400015,0.0,0.0,5.740976626211666,5.7911739323234395,3.341690295483732,2.37614613614892,0.0
08H049,1.945100212656837,0.9861323544890405,1.2714160237517798,3.1593460250844,1.140610455667177,0.23243105947435327,1.2781885243898827,4.610237837322479,1.9339964446607183,1.0689351543575305,0.0,0.0,1.6109926351674566,3.086003024391069,1.5735635415583518,0.8788392275137826,0.0
08H050,0.0336578829752427,3.599390616946093,1.3092524595085262,5.2346803724903985,3.997904887333666,1.0680257383359477,2.4565951205537604,1.50220774860552,1.6483163139238102,1.4455732785902757,0.0,0.0,4.843642711742503,5.383583999647205,2.914368656681597,1.8752277920159057,0.0
08H054,4.847101212945474,2.554857576225142,1.79627759592149,3.700027465543465,3.8355103343172248,1.1639142909633098,1.7294555765017596,3.284657027629204,2.914664098447302,1.6600590297232347,0.0,0.4068425638963998,5.11946421642861,4.821572300590651,2.530416803085727,1.5016810114096628,0.0
08H055,0.8447592612253207,2.8484423015059104,0.9017726945148496,5.032975119010655,4.104683271379019,2.1654086311428586,3.0526110723855964,1.4390032524604168,2.7398837058284027,2.3880439563565434,0.0,0.15924573008095336,4.726417093373502,5.1086734747096845,3.434538644546791,2.028569556051367,0.0
08H062,5.09178127242385,2.849283715288798,2.358825643841125,4.97841766394662,2.514480524881248,0.9705504244157076,1.1462876663599606,2.209817860528453,1.7031393661671206,1.4162819705789633,0.0,0.20878812547823447,4.7873490979057935,4.459322722650214,3.129777117968897,1.6572453808494803,0.0
08H063,0.3173045063659191,0.9576446648370742,2.55715781193524,3.2795427050121218,3.8663175260739444,0.19469388390630496,0.46791810564554764,4.563628727388973,0.6999092466192119,1.5489169466820916,0.0,0.0,1.0804762768816287,4.158774874056549,1.9309999813143222,0.7453753280334181,0.0
08H065,1.5451428567629106,2.9127780598692334,0.37233919058592246,6.071384235175731,0.7955344511795972,1.6919826976055257,0.09853864117662628,1.6087924588601934,0.5257302871176447,1.4766762237558686,0.0,0.0,6.25739074365076,6.103304457147426,3.8063536810865854,2.256201623788671,0.0
08H072,4.9975768667478455,1.9220618189564023,0.11021822443090154,4.580352336033111,3.311531532929124,1.1076612221855182,0.8957681939407846,2.454233284175039,3.239312646304206,0.6234710605785297,0.0,0.0,4.669296512833811,5.85951989665632,2.410647472862892,2.1871086702625573,0.0
08H081,3.8086907843033675,2.203364638436431,1.621558164431307,3.6737124807938972,1.0530224215896788,0.4592884970184597,1.0881226465970075,5.299360652867719,0.7441645175833133,1.1518891634608242,0.0,0.0,4.3632555026869575,4.104879439251024,0.8550692127720688,0.8391397421858653,0.0
08H082,3.860331296037069,3.207319945927559,5.6592416414135185,5.845613287987475,0.2629418686336499,1.5420200705688683,3.474223419660033,3.8267458095316433,3.366124725538949,2.767606989070545,0.0,0.4551688946518233,5.685352161115763,5.687108756545942,4.4873948050139045,2.891988741807538,0.0
08H085,5.115407665886057,3.614851346665484,5.357752428139404,5.198398200413694,0.3079174433344614,1.2811598091782443,0.009957911295030281,3.3319602684861045,6.809335253192108,1.0129930641897322,0.0,0.2182738109680505,5.283759781573958,4.059866029478227,2.6570940924650097,2.578882986268637,0.0
08H087,5.371452108013242,3.436852041893616,3.332550188309939,4.353620641213742,4.533683510006012,1.2701572009727782,1.559000960781384,4.5099645166119355,2.24557754966291,2.9653121858512583,0.12408523141024261,0.4485195874913248,4.820518181665763,4.830362831161842,4.168668411541924,1.94947552704353,0.0
08H089,0.3905754608542543,0.7881013945237807,1.5634821571594577,3.3271709288649283,2.2962819618689863,0.19803983974017347,0.5897870336316563,5.067610921814477,1.1780910226645944,0.8489114118719419,0.0,0.10439610817031172,1.0504774387949354,3.147330424918435,1.8994405661398683,1.4440543401411268,0.0
08H099,4.517403030667789,2.872341555546605,1.1143001559942998,4.098110968267504,1.3690984052070814,1.2543340383853911,0.6512738246635642,5.618806007096811,1.2182204894685382,0.46688550244721355,0.49706897563036523,0.0,4.38016624081842,4.594151253289173,0.37217673480286617,0.6491415949780835,0.0
08H104,0.20985731069345037,0.7193710846975377,1.3460188255159011,3.4377985620943545,1.3791340874244145,0.36653123010949235,0.4128138007654391,2.2394265619849354,0.8940518096373785,0.42692576167048907,0.0,0.0,1.7691924911261894,2.7828884524493622,1.0854657584850849,1.4667411916615902,0.0
08H112,4.791539651356349,1.5234786934189457,3.745548482453171,4.1140632590887956,3.063275989168209,1.1114326536801507,2.0381025465368534,4.18723738342765,0.654028667658998,1.9141906054957973,0.0975530478973636,0.8713615694559225,5.517608684452223,5.994153100305156,3.0833910993007407,1.0844028098383909,0.0
08H113,1.7667507095308121,3.7959148770193556,1.8197919607329018,5.027850946771737,3.6443562530090565,1.109522154608373,3.8053264196696595,2.414252176061572,3.3678052020344156,3.5291927048746614,0.0,0.3007829610067212,5.1655257081117165,5.8665074403489355,4.70464711497781,2.5546940868372343,0.0
08H118,5.867343501140304,4.044049711619339,2.9298021352168946,5.551621716797345,4.1653566934931945,1.693897668515091,2.9204650010005784,5.442635757918135,2.68182797541222,3.0202032255600204,0.0,0.9236355222239635,5.749260764888584,5.549016385979772,4.263322734263395,3.01652943227164,0.0
08H139,0.16066569525087454,0.18090262619894498,3.0251767665386318,3.3725517715964957,2.6467219300636593,0.03233873846107854,0.3945710806709452,3.8410034370718495,1.0901434066921512,1.153502811264147,0.0,0.0,1.581531751666911,4.131904968559887,2.4598240510507225,1.3237183585730603,0.0
09H002,1.5438051837030717,3.4716989714868256,2.6288756752952107,5.21694198562647,3.2230929365080967,1.6382086121644404,3.1734634271879516,2.8186470040064626,3.2622958643749533,2.6843737819080005,0.0,0.5679128842753479,4.431253052380109,5.881861863503736,4.371322946088332,2.6585431768083794,0.0
09H008,0.4789221642587642,0.41471082080826277,0.6345046274167683,2.6005133816271497,1.9488473879406405,0.23296550957287424,1.0757137257100005,3.0276046651393833,0.5939040603088332,1.1884749530263863,0.0,0.0,1.3050781341155333,3.0137095489008003,1.740097727105669,0.615933058482851,0.0
09H010,0.14055281541869757,0.44178754864799163,1.2610131766889532,5.0916932714485,1.713351883983353,0.08519656734624477,0.6961728793562157,1.3844850165354565,0.8327003427219324,2.7356474919787277,0.0,0.0,2.1024670285869114,4.344602147325397,1.953699736919527,2.5676692431852417,0.0
09H013,0.5505217544290466,1.7278919540070843,0.5968054513629696,3.800064437492917,2.051187593195085,0.8769000123951247,1.7907995916074047,3.5910945183607597,1.4007928209847695,1.8112344236417584,0.0,0.0,3.5228793894434216,4.661119142345188,2.8284674485740964,1.3368970546298071,0.0
09H015,4.646107114757332,3.4571388641166148,3.6944386932682978,5.16191909664523,4.312495830495557,1.2765849703734247,2.3468505600995937,4.251595643686881,1.9938648808421933,3.3732383761733398,0.0,1.2152595315979464,4.98835058943128,5.117846103971599,4.065076428517543,1.9860964710158469,0.0
09H016,5.481096014391716,4.35774210017346,3.991709304518792,4.6369659580697045,1.6876383825302705,1.8696339397884072,2.0759070895491605,5.245451789711601,1.9845676607354854,1.9144277879672968,1.2359782577747283,0.0,5.223250909838176,5.263523622971695,1.3179452485686582,1.550084571426563,0.0
09H018,2.750110723104345,3.9701489318707885,3.308868694848255,5.139724865429205,4.842281761105971,1.2877476093250222,3.0500521750687284,4.348634829139391,3.9813361220789574,4.378961649060681,0.0,0.24775573304660736,4.5011236033173665,6.489876846004694,3.8324050337601907,2.540959329620798,0.17766490362885945
09H022,4.711996649559069,2.289284202683274,3.4003611784763215,5.7265059834822845,4.98907697506101,1.2852311320343928,2.88760846007118,2.8469531821608802,2.8940217696100357,2.451150495978975,0.0,0.08554466146741316,5.67904205730017,6.427614811836095,3.6741905687608996,1.1046653113043698,0.0
09H024,0.36231947489877325,0.16129971354692763,0.7354557786870999,2.2484349868072675,1.3904726460998105,1.0676282238470842,1.9194376498310155,3.458724351070268,0.5301597195565658,0.8216749160133199,0.0,0.0,0.6450293206720386,0.971274642104843,2.1505480774247916,0.8465040106886101,0.0
09H031,2.993183917290215,2.9395115927051947,2.2050108043223786,4.954375115881652,2.865051335288671,1.06948827478224,2.8484688294234415,2.9987514914779965,2.8297557950018652,2.877690949359761,0.0,0.37977294129487416,4.880637003524261,6.0230737522706566,3.384319082673191,1.8596522046415591,0.0
09H032,0.0648999593775682,5.815184770867627,0.4717158561608906,5.064963662827712,0.432686603174173,0.01568193853773772,0.8388351597806393,3.394663172087866,4.989080173998902,2.274304517773028,0.0,0.0,1.5595145784379905,3.096730568387584,2.3275017396154407,2.126908950232602,0.0
09H040,6.9144268873374894,2.6906438382510216,0.0496648827412013,5.729829830224268,2.123538267444811,1.553283637165558,1.2966161661078475,4.6665336479967365,4.008042421818334,1.5916146969845115,0.45456156004409626,0.0,4.440621312508961,5.5925145602742,2.5890015036536895,3.3408972603468623,0.0
09H042,0.562284024771288,1.8031314988831353,1.2473877550842225,3.3851926385213544,2.8380470951656265,0.14097635109391546,1.7922168889840153,2.913998684647335,1.3713372817910954,1.299424624293168,0.0,0.23605100682850919,3.227704228813113,4.099862315853338,2.2913344292171005,0.9641210910138303,0.0
09H043,4.194415583568533,3.9087487971085575,2.5742832596517364,5.107309082661341,5.97493454753397,0.8705783603930335,3.9449361343623166,3.1455456745531145,4.349977561851898,3.580754360610178,0.0,1.0889036757049115,5.186415675601447,6.178554599780747,4.635702901251582,2.8617340677778325,0.0
09H046,6.0090119205535,4.5426044636929195,1.747752146113125,5.411817363854816,5.131800429889988,1.8056347491224505,2.7733463134935046,2.4627443937773945,2.296084840882133,1.7585005187623186,0.20178415343700112,0.21468223862529165,4.917287321363919,5.743082330879306,3.7657450867258397,1.3831822431265293,0.0
09H048,3.0435641261929556,3.5977555236150387,2.3419201388477826,5.160980725970552,5.345174848743828,1.091028796973993,3.2866489617650996,2.83519218729899,4.710721625756035,3.3853152548806307,0.0,1.3109051394380398,5.321617236175334,6.346220467882373,3.6619972364003246,2.206731147924697,0.0
09H054,5.6312503028297405,4.609855863597685,4.915074363132742,5.114849866540111,5.521681713640054,1.5379742055151309,3.3468295630123275,2.1049197621060647,3.6034212332644713,3.6563235262971165,0.3795623787655601,0.0,4.945843717637982,5.915103911535812,4.669358952827036,2.180389575988809,0.0
09H057,5.2066715411917075,4.105590872034654,3.4615001048765004,5.39979008509276,4.699668496296321,1.5325220409904656,2.743469651152328,3.6315178672060826,4.707692555707458,3.3457456497762625,0.0,0.21520930579676326,5.569510743915228,5.103331059227069,3.6641812310639286,2.014085884489991,0.0
09H058,4.822612882499626,3.109236641679841,3.275755086220286,4.878306632684396,2.9225366397410646,1.22002142803592,1.193902720565079,5.050193084244171,3.1102817731752013,2.6246623694693905,0.0,0.0,4.240549506933357,5.234987579094636,3.2840767838825005,2.3523803594181993,0.0
09H066,5.620398261528642,2.5229120922391832,3.4081230288787006,4.092411080586447,0.9211335122810689,1.5237448099544997,0.8254150494516822,6.0374808193879685,2.6646598498635714,1.3463155058443996,0.5986227367108756,0.22379219795416083,5.640587682920084,5.602553240112835,0.9385015055897945,1.4661317183766835,0.0
09H078,4.335726330732247,1.2694786233069617,1.648134017570286,5.36582014565641,4.802835379161949,1.4339671293058998,2.2207604798452087,3.1916131637100555,2.4963900063359343,0.9452726467608304,0.0,0.13790873390125796,5.614912866244254,4.69479004047116,3.5718478036917105,1.6783636653223772,0.0
09H083,2.864080875739803,4.572518622107783,2.4765237105708935,5.82406944333321,6.158939136785025,1.4599185007300541,3.702734516079075,2.900454053477359,4.396805193534797,3.6704650579400555,0.10819278846142438,0.9036355402800168,5.404844488140391,6.28703531192306,4.664264517638968,2.802877830135856,0.0
09H084,5.510256608645474,4.096318286191257,2.4424093366022994,4.7221071791017994,5.337685700155131,1.490259851579673,2.9427939511782997,3.411613811757218,2.6456144147412965,3.533688481047418,0.0,0.4614097574003995,4.920199567627568,5.127571633426375,4.204537626294159,2.308281766494483,0.0
09H088,0.5081238042104951,0.8890330406611335,2.4466202731468725,4.954323264058716,2.161126270760503,1.2185774520438446,2.7418788585350984,2.418676792645667,0.9000820270846301,0.5983373488667492,0.0,0.28533480361015345,5.602234390730337,5.714730430969434,3.355787216781788,1.9241153725549764,0.0
09H090,1.9095039941570229,3.028981555812244,5.52387867482028,5.7230804739474515,3.5669059667676515,1.9461907787234856,3.5129693330443774,3.5919860129550125,2.3472265620381436,1.3244738236400602,0.0,0.09365734717215964,5.716027192355706,4.36481005967934,4.301283891369746,2.713041594772509,0.0
09H094,1.0607721846795757,3.6946017662585557,1.980964620643955,5.055870165593642,5.234800501953013,1.6778370656685042,3.511969301712193,2.947434856265538,3.8255126200684377,3.13852662058752,0.0,1.0008493195865316,4.8356970395277665,6.074408221516321,4.3232676553185145,2.4698513605140944,0.0
09H098,0.4490916676108188,4.100968704579527,0.46206259048771814,4.80444500697907,3.5541251415382273,0.6396972319765263,0.9998353904888966,3.2718861888005297,5.153570209151164,2.081857193100775,0.0,0.19361245890329343,2.8284768746118374,2.6117189679059734,2.7412971931521306,0.9686179299551375,0.0
09H111,0.27400198908173684,0.4981134219970583,0.4831318858422598,2.6406405100323203,0.9180924803587451,0.04997368402239492,2.1561981523049956,1.1266286027890393,0.523820087693635,1.6446219508763629,0.0,0.0,1.014939458345247,0.9565223545560164,0.8036343817013345,0.6628984914154604,0.0
09H113,6.3461401139412565,4.550178589333893,4.650193489622938,6.117465361263357,2.083293873321634,1.8735729072121379,1.2864134069220774,4.315810263406709,0.7519833731816484,2.7463605842865175,0.13555899785686795,0.34687616222234474,5.808947365026017,5.169057220036325,4.753345230746557,3.0142790888642463,0.0
09H115,2.1176690947506285,2.6389260550515297,4.971306420390332,5.4109688056782606,1.43450046591393,0.3449158001473125,2.0856067215609646,4.152295131340654,3.2115600887238,2.753250458380922,0.0,0.0,4.190420542564196,3.8230871227185723,3.3012608231960945,2.13614841627283,0.0
10H001,4.488489301884704,2.7382900502325467,3.0379969966954867,5.091034652234267,3.39404043333275,1.2632438017371916,2.025728218991158,4.427174250598531,1.0962608026432965,0.7229336042778942,0.0,0.3751605727899468,6.041350934580571,4.878150930226623,3.8563295910188966,2.0282639097606054,0.0
10H007,3.357701775350387,2.49541075114339,2.682841342066722,4.4323039490239555,4.440015938654775,0.47107785560484544,1.4777815762295656,4.561488080039245,4.0961923345707465,1.697430167680253,0.18598645699047467,0.19797145139485642,2.7751363225788506,4.246404976249855,2.6114884984258944,1.89140540234205,0.0
10H008,5.0669952183777305,4.251690946586936,4.241591330428341,4.718366336687414,3.2892381053422266,1.2233818799138358,2.5072885269174807,4.624281377111115,2.4305173613667996,0.9682351756325092,0.0,0.0,5.26544932024884,6.017063105606031,2.265755481607787,1.4093782315266505,0.0
10H026,0.2138974750946911,1.2220738449282862,0.5261653614414582,3.8475935761603774,0.9083098541054342,0.5358132930987193,1.1787207578358376,3.655648062189645,0.6458932486406476,0.8767537993678178,0.0,0.0,2.293301729168877,3.3399637044895103,2.0126519664414784,0.8654411648218706,0.0
10H030,5.171835441590732,2.159582658215571,0.5663484751275197,4.997731926169493,2.206381202261368,1.2517516495477372,0.4775497733237028,3.9612446950305515,2.6337969343111856,0.4835399425976632,0.08842945649017642,0.0,4.346870988864827,5.986631253010824,2.3173385618632474,1.6428538315772614,0.0
10H031,3.3140331649665256,4.884163690550684,2.792524150919531,3.9704952031146825,1.6357622972264378,0.6985446766545361,2.108863816208563,5.133710077183428,5.263798770918786,2.5703717987189836,0.0,0.0,2.718823816483598,3.9087656442565404,1.8003815050878917,1.3267765031203826,0.0
10H038,6.073943243071356,3.5989618244739736,2.1050475341094734,5.459515369270575,2.036573452526026,2.7306806140087443,1.963805236964515,2.2352580742593564,1.9938756306042027,2.4570933559141492,0.0,0.3221966227735643,5.493977257781379,5.348972032160195,3.637001186656361,2.2051564189873605,0.0
10H040,5.374814327046607,3.1473733919074487,0.17832592457285135,5.214093705070347,2.1963017154023703,1.5011559117829814,0.04662484722061847,1.3846425471727877,1.999180030140185,2.244334853741091,0.0,0.0,5.558964763729742,5.982292639105075,3.204558524232757,2.196641161489744,0.0
10H051,4.90117523878604,3.1648541477132945,1.961426401403326,5.410950435059197,3.719264135685813,0.7488099461455104,2.5823863465697583,4.178724843739361,1.6225079935284434,3.77175114754513,0.0,0.0,4.431421001296105,5.246369468134557,4.242701748143275,2.427921414921348,0.0
10H056,5.0135354820332285,2.8982700222388185,2.4273218340303764,5.18907200425503,4.788517193459478,0.7356398201759994,2.0558022863152052,4.113218375466853,0.6237366849903104,1.780309895426881,0.0,0.10091134139238156,5.2475725513992515,4.65686663591232,3.7570513119398625,1.4776170703687797,0.0
10H058,0.2489622222296863,0.3445056313927898,0.6121682746639374,5.290184045281083,1.984222998205914,0.24313248628921608,0.4176533915205861,3.422087075194717,0.4776633090527495,1.0172850009555567,0.0,0.09703446037596926,1.7808467635697978,0.9817574173892516,1.8441816074843105,0.7917732226201207,0.0
10H063,5.5375378280959815,4.2093998467855585,1.3188410366669603,4.547721545900016,3.669291273905427,1.7556219632962484,1.8655212521416373,5.294022976402293,3.1875561640716032,3.291803757585201,0.09065152098596091,0.8849234503707675,4.339858558214646,5.184094754624869,3.6861435937429494,2.305795170457804,0.0
10H072,0.5082299913833936,1.8096847667965104,0.9598188106156833,4.163383346337022,2.427123336609169,0.09671530934210695,0.8751943555659076,1.7229830361069012,1.2479894636831934,1.5911937988778722,0.0,0.08552349427368598,1.6402628971391828,3.500579768619544,2.1656151042841807,0.9215846218378214,0.0
10H078,0.435963735347156,0.3281316343398814,0.8480792935430569,2.449431976841791,1.223340731366815,0.05543039712191671,1.582821165728348,2.756274484646721,1.453101118128776,0.2260722281365432,0.0,0.0,1.1529052735189136,2.0507317245373327,0.7769029481629431,0.3110879001407242,0.0
10H089,3.907934940758948,1.4138295613346805,0.12107409908846482,6.036228838454746,2.6131512360702067,1.1537500341868887,0.2569100823892398,2.40270268304705,3.148777405549744,1.314171163961135,0.0,0.05973073475859143,5.236980298297357,5.515234363945766,3.1194806625007923,2.306186898453061,0.0
10H092,0.9811510055749946,3.5278891438456554,1.5290010152625024,5.285965152989852,5.485661988289846,0.5900085642102695,3.7530093003086513,1.1120680499627067,4.469747500308514,3.3551794862904747,0.0,1.6566318521666363,5.085102392382009,6.203899957455175,3.746475573233989,2.1637950141891276,0.0
10H095,0.7636078648357053,2.0201468805205067,5.48165832495561,5.791124784019926,4.576955531763894,1.698245616543995,3.1444124018011705,3.9558400555581317,4.363391393826138,2.00531697590429,0.0,0.7885099182519285,4.773165761841646,5.689310501078399,3.861781179564477,2.6044772238622604,0.0
10H101,1.174711663701458,3.9982965910169552,2.7013583837188366,5.503897508711721,4.238012261672423,2.0572709960169746,3.2264197009477997,2.7275925718591076,4.372843162478162,3.3706998987307637,0.0,0.7885178759770031,5.031249511700314,6.085736079900922,3.8959236091065272,2.125769418628867,0.0
10H109,1.3582659254556644,1.2035017581320089,4.742769700782724,5.329262883889777,3.2004893842443742,1.3359250365712634,3.950600176969768,3.0703878633433908,2.255169447380135,2.1065613612240113,0.0,0.0,4.952830168126128,6.389693627696214,4.313523537365111,3.0049531098534414,0.0
10H115,0.09114204601286392,2.2257295392369776,3.263226919224585,5.691867007009029,5.612485846977004,1.241974199094113,2.38698581285037,3.396241372034184,3.482668467735044,1.638862503776809,0.0,0.2875076934902299,5.319157494335854,6.402225690371421,3.431424497700054,1.6489395985210817,0.0
10H119,5.789552800016041,1.599171582440129,0.8865960414779875,5.033891479191826,2.5303803043086703,1.5879135818781867,0.24608480973827943,3.6635245032595014,1.7574400863142463,0.6194468804346814,0.0,0.0,4.428031159785373,5.289937455982359,2.11242140465187,1.6337992662865224,0.0
10H127,0.019605393830785075,5.863113447695772,1.3842086702319312,5.210618671960653,2.8312666903122565,0.18418292896800523,2.00780273569484,0.09619693381398088,5.531940460674661,1.3738249253595882,0.0,0.0,2.3888237165638104,4.811277731438796,2.1026709018526897,1.1186400300034782,0.0
10H130,3.42991638411016,2.923993028522352,1.49170530473332,4.166735931575868,1.9916262145017607,1.1080943907970437,0.8655363045182175,3.0474639579082448,2.5011215118853896,1.2584361423593426,0.0,0.3487068871726741,4.759818070915592,4.868554795115745,1.7613026157392053,0.7994888955907071,0.0
10H136,6.375061349692746,2.6346358464364865,0.2115239544002211,5.223043746153879,3.4227881807879452,1.7120139786823054,1.3246479823672177,2.100672393526484,3.6794615292978117,3.0601502941947594,0.0,0.0,5.32855924507965,5.92554609678688,3.788760481437184,1.6325160434287198,0.0
10H166,2.221523634323383,3.4507407421911815,3.0469129014127883,5.159999742375094,3.1443424119835477,0.667533318978947,3.199954458115328,3.637674976339963,3.001757706964183,2.747461027912101,0.0,0.3313500553347862,5.076015425729288,5.786237150697767,4.355983239680855,2.3537343957346955,0.0
10H173,3.6951684422150834,2.5684758040749993,0.060507496707485044,4.282521509086234,2.9841138556777733,0.5815174740853283,1.1098685093192904,3.702469341956424,2.7325877070745523,2.652531005716299,0.0,0.0,3.771175585007333,5.233540180710013,2.94951036033696,2.6015310062011783,0.0
10H174,5.163917844246129,3.899821900563308,4.042818326605595,4.517948941609392,4.046705946963765,0.21181104855111266,2.007568415642322,4.322724481940821,1.9258354549335495,2.1902303670389527,0.0,0.07605508269970296,4.795556926524216,4.176372270346534,3.5863355736664735,2.153403438428146,0.0
11H006,0.4655860303429635,1.6622546873364648,1.6563257156560958,4.272427747890857,2.8655394662238596,0.16258715613611907,1.6893148860317346,2.9322526905400244,0.8989230708288449,1.917502012886382,0.13535154529816076,0.0,3.014922138086746,4.39880737842218,2.8524490646688903,1.1933349389956933,0.0
11H009,2.657385900524026,2.060074574909648,3.3718031390617784,5.370557969268489,3.204957488144351,0.47092003582902936,2.699576400543292,4.100904155463016,2.2724293340409587,2.9321117385058217,0.0,0.8125187065000845,4.873467349503529,6.506472815183028,4.113469866388585,2.5254075509528997,0.0
11H014,4.594546225902963,2.3155451372550804,3.2208895533346196,5.285197273034342,1.9489691058791891,1.0617167855736918,3.287622477078076,3.013374771154021,1.8757592039676945,1.9744581047945375,0.0,1.1728215366869763,5.766582435813483,5.049752515448031,3.858842604013856,2.790076651929555,0.2948062257113509
11H017,3.809579475389855,4.067632515134695,2.3882092322580597,4.491271241870038,4.288679158740324,0.9372441877576254,1.6755932807091276,4.372069967808279,2.6762006798011497,2.895652259416155,0.0,0.44945704099196715,3.8100341796059483,5.111234328021061,3.6029846228648568,1.5769831473145723,0.0
11H021,5.7853121977612405,3.453811855190381,4.197562190986682,4.992256523032662,3.4203042920443223,1.3893547603311671,2.4671511150279297,3.8393761065641834,4.202504560584297,3.5705573516417877,0.0,0.6657383461154972,3.980765470112599,5.962181699475044,3.935897257687018,2.403738936345567,0.0
11H022,4.874749865666433,2.773978067604116,2.1270745104865547,4.165261709754526,2.284121163949602,0.9417229550973407,1.1343077534177701,5.7717531128168424,1.6270592955095562,1.0184494080056439,0.10443380564622107,0.0,5.2912467264207885,4.992723977490592,0.9716815627210129,0.795246422209791,0.0
