,AMMECR1L,TMA7,ANGPTL7,CYP2AB1P,LINC01966,CREB3,AL078582.2,AC027277.2,AC135507.1,RPS21P4,HEPACAM,LSINCT5,AC008764.9,SINHCAFP2,CMTM2,CDCA7,SLCO2B1
10H007,2.0896578816215294,0.01703333929878037,1.4250448745513888,0.26007138798507473,0.0,0.0,2.7689561221353016,0.08990511143939793,0.021189299069938092,0.01703333929878037,0.0,0.0,0.0,0.4623979978989561,1.1000257301078626,1.0051805125037803,0.46089784275654777
10H008,2.283843757795844,0.021189299069938092,1.3935752032695876,0.18184358794477254,0.0,0.0,2.809108352564942,0.0,0.012837224705172217,0.0,0.0,0.18752072083646307,0.0,0.6117233080073418,1.759214431234244,1.9441864612836874,1.199480914862356
10H017,2.319522449065454,0.0,1.5863622233078658,0.23804610312879543,0.0,0.01703333929878037,2.2772882449210265,0.004321373782642578,0.04139268515822507,0.0,0.0,0.0,0.0,0.5976951859255123,1.0017337128090005,0.7084209001347128,1.249931756634195
10H022,2.239449641457174,0.05307844348341968,1.316808752053022,0.12710479836480765,0.0,0.08635983067474821,2.8186810701854252,0.0,0.0,0.0,0.0,0.04139268515822507,0.008600171761917567,0.24054924828259971,1.1379867327235316,0.4345689040341987,0.3443922736851107
10H023,1.828402078491593,0.01703333929878037,1.4493240930987268,0.18184358794477254,0.0,0.0,2.64281063073728,0.004321373782642578,0.029383777685209667,0.05307844348341968,0.0,0.0,0.0,0.20411998265592482,1.024485667699167,0.6020599913279624,1.1760912590556813
10H026,2.3400671661329535,0.0,1.2789821168654432,0.35410843914740087,0.0,0.0,2.5917989457305404,0.008600171761917567,0.0,0.0,0.0,0.012837224705172217,0.0,0.2741578492636798,0.9283958522567138,1.8159760009719854,0.6304278750250238
10H030,2.1998648337322555,0.029383777685209667,1.2662316966898932,0.17609125905568124,0.0,0.0,2.707024836855785,0.0,0.021189299069938092,0.02530586526477026,0.0,0.0,0.0,0.16136800223497488,1.2730012720637376,1.5033820634737327,1.209515014542631
10H031,2.326806774068438,0.03342375548694973,1.4578818967339924,0.2148438480476979,0.0,0.0,2.456897187449348,0.004321373782642578,0.029383777685209667,0.029383777685209667,0.0,0.0,0.0,0.2944662261615929,1.0934216851622351,1.2127201544178423,0.5888317255942073
10H038,2.1733028418881863,0.03342375548694973,1.2482185611900747,0.31175386105575426,0.0,0.04139268515822507,2.7256421555144184,0.004321373782642578,0.0,0.06069784035361165,0.0,0.0,0.0,0.07188200730612536,1.3085644135612389,1.1433271299920464,1.0136796972911926
10H040,1.914501822827314,0.0,1.4027770696103474,0.23804610312879543,0.0,0.0,2.673242147318043,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.22010808804005513,1.2038484637462348,1.8824676148953714,1.100370545117563
10H046,2.0028569260611206,0.012837224705172217,1.6072405038317426,0.3159703454569178,0.0,0.0,2.7152761270448833,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.11727129565576427,1.0166155475571774,1.7768464086952993,0.9444826721501687
10H048,2.2084682302656176,0.021189299069938092,1.5564231213712854,0.2764618041732442,0.0,0.0,2.638039754259443,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.4756711883244297,0.967547976218862,0.9143431571194408,1.1826999033360426
10H051,2.1775942096478267,0.07554696139253074,1.5014700721004122,0.14921911265537988,0.0,0.0,2.4166072267925043,0.008600171761917567,0.0,0.05307844348341968,0.0,0.0,0.0,0.4082399653118496,1.2823955047425255,1.481442628502305,0.7363965022766424
10H055,2.2237554536572413,0.05307844348341968,1.7084209001347128,0.19589965240923368,0.0,0.0,2.6935334953457275,0.0,0.22271647114758328,0.0,0.0,0.03342375548694973,0.0,0.3283796034387377,1.0394141191761372,0.20682587603184968,0.2304489213782739
10H056,1.8014723135214712,0.06069784035361165,1.3360592778663494,0.13987908640123647,0.0,0.0,2.6239828350338827,0.0,0.0,0.0,0.0,0.0,0.0,0.25527250510330607,1.129045059887958,1.1228709228644356,0.17609125905568124
10H058,1.7479553069067297,0.021189299069938092,1.2875778090787053,0.09342168516223506,0.0,0.0,2.6086543775120994,0.004321373782642578,0.012837224705172217,0.0,0.0,0.05307844348341968,0.0,0.04532297878665747,0.6464037262230695,0.7363965022766424,0.09342168516223506
10H059,1.6059511575648728,0.0,1.355834495884936,0.17026171539495738,0.0,0.0,2.6725042413009095,0.004321373782642578,0.008600171761917567,0.02530586526477026,0.0,0.0,0.0,0.12710479836480765,1.0098756337121602,0.8055008581584001,1.0659529803138696
10H063,2.078166708168154,0.029383777685209667,1.469674772551798,0.23804610312879543,0.0,0.0,2.707885138249601,0.004321373782642578,0.0,0.012837224705172217,0.0,0.03742649794062367,0.0,0.1367205671564068,1.2265999052073575,1.664735968518705,0.631443769013172
10H066,2.030275802889288,0.03742649794062367,1.279210512601395,0.1643528557844371,0.0,0.0,2.401710640389081,0.03342375548694973,0.012837224705172217,0.0,0.0,0.02530586526477026,0.0,0.25527250510330607,0.9360107957152095,0.75815462196739,0.6085260335771941
10H068,2.373482100188979,0.0,1.567966906823154,0.19865708695442263,0.0,0.0,2.7047080469874434,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.7474118078864233,1.1878026387184193,0.5587085705331657,1.084576277934331
10H070,2.059336177389288,0.0,1.5565437084835145,0.34044411484011833,0.0,0.0,2.681205044660711,0.17897694729316943,0.0,0.0,0.0,0.0,0.0,0.12385164096708583,1.0350292822023681,1.246252312299322,0.13033376849500614
10H072,2.2226644567176868,0.021189299069938092,1.5021538928713607,0.2944662261615929,0.0,0.0,2.75355241975346,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.6570558528571039,1.0740846890282438,0.6989700043360189,0.36548798489089973
10H078,2.417488300705328,0.0,1.3102683666324475,0.15836249209524964,0.0,0.0,2.0317315399458264,0.004321373782642578,0.04139268515822507,0.0,0.0,0.04139268515822507,0.0,0.39619934709573634,0.7558748556724915,0.8830933585756899,0.6242820958356683
10H089,1.9920672600276668,0.07554696139253074,1.6010817277840232,0.47712125471966244,0.0,0.0,2.5233562066547925,0.46982201597816303,0.008600171761917567,0.08635983067474821,0.0,0.01703333929878037,0.0,0.08278537031645007,1.3098430047160705,2.108767917678082,1.3484995702838378
10H092,2.1216254922084716,0.03742649794062367,1.6341748717626001,0.24551266781414982,0.0,0.0,2.724021773981824,0.0,0.0,0.0,0.0,0.0,0.0,0.37474834601010387,1.0406023401140732,0.250420002308894,0.6117233080073418
10H095,2.3233758719338615,0.0,1.5800121125294244,0.3364597338485295,0.0,0.0,2.7833460674766743,0.004321373782642578,0.0,0.04532297878665747,0.0,0.029383777685209667,0.0,0.7307822756663892,1.4029488293444048,0.37474834601010387,0.8419848045901139
10H101,2.1653036924683606,0.0,1.627673031766616,0.36361197989214433,0.0,0.0,2.821126880105383,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.6085260335771941,1.2440295890300217,0.4842998393467858,1.0802656273398448
10H106,2.0983321678476847,0.02530586526477026,1.4462264017781632,0.26007138798507473,0.0,0.0,2.57189508440376,0.008600171761917567,0.012837224705172217,0.0,0.0,0.0,0.0,0.5403294747908738,1.1034616220947049,0.3053513694466238,0.9652017010259121
10H107,2.26256973321755,0.04139268515822507,1.6254153521544081,0.3820170425748684,0.0,0.0,2.7991405900947184,0.04921802267018165,0.0,0.0,0.0,0.0,0.004321373782642578,0.534026106056135,1.5275010109811202,2.349607737748074,0.7307822756663892
10H109,2.334212409393176,0.1205739312058499,1.5146805441249815,0.3053513694466238,0.0,0.0,2.6325888766371484,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.3443922736851107,1.221153321954705,0.5276299008713387,0.3891660843645325
10H110,1.7271344237604886,0.01703333929878037,1.2250506961380487,0.24054924828259971,0.0,0.0,2.8000293592441343,0.004321373782642578,0.012837224705172217,0.08990511143939793,0.0,0.0,0.0,0.07918124604762482,1.0906107078284066,1.585799009013001,1.0856472882968564
10H115,2.0917021217171485,0.021189299069938092,1.5694909543487832,0.41161970596323016,0.0,0.0,2.945759002456945,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.45636603312904306,1.351409751925439,0.38021124171160603,0.705007959333336
10H119,2.072323438293041,0.04139268515822507,1.4292676664331685,0.1553360374650618,0.0,0.0,2.683137131483007,0.01703333929878037,0.029383777685209667,0.0,0.0,0.0,0.0,0.13987908640123647,1.2533380053261065,1.0358298252528282,1.012415374762433
10H127,2.138776215729349,0.0,1.52270499273475,0.17609125905568124,0.0,0.0,2.7971497735698025,0.004321373782642578,0.03342375548694973,0.0,0.0,0.0,0.0,0.22530928172586287,1.2776092143040911,0.8344207036815325,0.146128035678238
10H130,1.4787107555127594,0.0,1.9023836844324715,0.292256071356476,0.0,0.0,2.460747541844197,0.0,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,1.339848783037637,2.13325141247232,1.161966616364075
10H136,1.9519200735202935,0.04532297878665747,1.3984608496082234,0.17026171539495738,0.0,0.0,2.577537754493837,0.004321373782642578,0.04139268515822507,0.06069784035361165,0.0,0.0,0.0,0.11058971029924897,1.2671717284030137,2.011908613349154,1.176958980586908
10H166,2.2041742660735197,0.0,1.5458017571592761,0.19589965240923368,0.0,0.0,2.7500607560643964,0.0,0.06069784035361165,0.0,0.0,0.09691001300805642,0.0,0.33041377334919075,1.0310042813635367,0.9800033715837464,1.121559844187501
10H173,1.954772989689717,0.0,1.599337132992489,0.1430148002540951,0.0,0.0,2.831952915486159,0.004321373782642578,0.021189299069938092,0.0,0.0,0.0,0.004321373782642578,0.2528530309798932,0.9489017609702137,1.293141483450931,0.49968708261840383
10H174,2.084147133154448,0.01703333929878037,1.443262987458695,0.287801729930226,0.0,0.0,2.750361805369382,0.0,0.0,0.0,0.0,0.0,0.0,0.17318626841227402,1.1075491297446862,1.3907585287387172,0.6910814921229684
11H002,2.0832158621559977,0.01703333929878037,1.4683473304121573,0.20682587603184968,0.0,0.0,2.7113684965747114,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.28330122870354957,1.5537616983900042,1.5142820478603778,1.0955180423231508
11H006,2.2879584058601505,0.02530586526477026,1.3933996952931018,0.20951501454263097,0.0,0.0,2.7239151734948175,0.0,0.01703333929878037,0.0,0.0,0.01703333929878037,0.0,0.5118833609788744,1.1048284036536553,0.7193312869837267,0.9580858485210851
11H009,1.8489892062511672,0.0,1.5620548296563785,0.2148438480476979,0.0,0.0,2.7300632382149894,0.008600171761917567,0.0,0.0,0.0,0.04921802267018165,0.0,0.11058971029924897,1.1464381352857747,1.1455071714096627,0.9609461957338314
11H010,2.274042330049831,0.02530586526477026,1.5217916496391235,0.32633586092875144,0.0,0.0,2.687421935014092,0.0,0.0,0.0,0.0,0.0,0.0,0.5670263661590604,0.9991305412873711,0.36548798489089973,0.8512583487190752
11H014,2.0652435011864636,0.01703333929878037,1.511348515490213,0.3443922736851107,0.0,0.0,2.6479499215096025,0.0,0.0,0.01703333929878037,0.0,0.0,0.004321373782642578,0.4345689040341987,1.2922560713564761,2.0734983987172617,1.24551266781415
11H017,2.031650793551264,0.04921802267018165,1.438858659420562,0.15836249209524964,0.0,0.0,2.6103407114521566,0.0,0.0,0.0,0.0,0.0,0.0,0.17609125905568124,1.1126050015345745,1.3234583668494677,0.4756711883244297
11H021,2.1420451481577443,0.08635983067474821,1.40671045860979,0.28103336724772754,0.0,0.0,2.5789828427027905,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,0.271841606536499,1.2164298308762511,1.66143405039392,0.38021124171160603
11H022,1.7481880270062005,0.06818586174616162,1.3548764225162337,0.056904851336472634,0.0,0.0,2.6502395074846365,0.012837224705172217,0.03342375548694973,0.0,0.0,0.0,0.0,0.13987908640123647,1.2440295890300217,2.029586671630457,0.9969492484953811
11H027,1.989583289311005,0.06069784035361165,1.3380578754197563,0.17609125905568124,0.0,0.06818586174616162,2.65359838184329,0.004321373782642578,0.012837224705172217,0.0,0.0,0.0,0.0,0.1205739312058499,0.9580858485210851,0.292256071356476,0.7972675408307164
11H035,2.313360951244128,0.0,1.5041989185394449,0.37657695705651195,0.0,0.0,2.634003419159039,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.49692964807321494,1.1427022457376157,0.7450747915820575,1.1405080430381795
11H043,1.5359267413955693,0.0,1.327563260187278,0.10720996964786837,0.0,0.0,2.4407831813593344,0.004321373782642578,0.012837224705172217,0.01703333929878037,0.0,0.0,0.0,0.029383777685209667,0.9822712330395684,1.8217099972983763,1.1316186643491255
11H044,2.0664750137541312,0.1205739312058499,1.5667909123815917,0.07188200730612536,0.0,0.01703333929878037,2.7804901312757,0.012837224705172217,0.012837224705172217,0.0,0.0,0.0,0.0,0.4842998393467858,1.199480914862356,1.0342272607705507,0.7458551951737289
11H058,1.9446307018562783,0.01703333929878037,1.5485122563410354,0.1367205671564068,0.0,0.0,2.8858755091241926,0.004321373782642578,0.008600171761917567,0.0,0.0,0.0,0.0,0.3873898263387294,1.1781132523146318,1.4677560512440329,1.1085650237328344
11H072,2.282848602834645,0.06069784035361165,1.4727564493172123,0.2148438480476979,0.0,0.0,2.6590600722409383,0.0,0.0,0.0,0.0,0.0,0.0,0.367355921026019,1.1640552918934517,0.5740312677277188,0.9969492484953811
11H083,2.0633708935857045,0.11058971029924897,1.3989810666581313,0.24054924828259971,0.0,0.15228834438305647,2.689628467489746,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.23804610312879543,0.8904210188009143,0.6117233080073418,1.0265332645232967
11H095,1.8215790279120088,0.0,1.3053513694466237,0.04921802267018165,0.0,0.0,2.580845176707686,0.004321373782642578,0.0,0.07918124604762482,0.0,0.0,0.0,0.08990511143939793,0.8668778143374989,0.6946051989335688,0.24303804868629442
11H097,2.320374802023668,0.021189299069938092,1.2143138974243997,0.1643528557844371,0.0,0.0,2.5312489355513623,0.004321373782642578,0.0,0.021189299069938092,0.0,0.02530586526477026,0.0,0.5390760987927766,1.0707764628434346,1.8673496171887924,1.2617385473525378
11H103,1.9989129043587859,0.056904851336472634,1.3838153659804313,0.20682587603184968,0.0,0.0,2.896548262335219,0.0,0.0,0.0,0.0,0.0,0.0,0.26007138798507473,1.1309766916056172,1.113609151073028,1.1222158782728267
11H104,1.9064427938170323,0.02530586526477026,1.1726029312098598,0.05307844348341968,0.0,0.0,2.5277458690761883,0.02530586526477026,0.008600171761917567,0.021189299069938092,0.0,0.029383777685209667,0.0,0.1643528557844371,1.0314084642516241,1.8200043068083178,0.6901960800285137
11H107,2.1308803137936514,0.08990511143939793,1.25478968739721,0.12710479836480765,0.0,0.0,2.7202750998289607,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.21218760440395779,1.3654879848908996,1.5715923833613072,1.196452541703389
11H127,1.7242758696007892,0.07554696139253074,1.7798849631926443,0.06445798922691845,0.0,0.0,2.3651696352143827,0.008600171761917567,0.0,0.0,0.0,0.029383777685209667,0.0,0.07918124604762482,1.0174507295105362,2.0531937276008696,1.3434085938038574
11H129,1.4201208480857028,0.012837224705172217,0.6273658565927327,0.029383777685209667,0.0,0.0,1.621591675859218,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.17609125905568124,0.3384564936046048,0.23299611039215382,0.2671717284030138
11H135,1.539452491549461,0.021189299069938092,1.6390878710837373,0.5705429398818975,0.0,0.0,2.5786506687742077,0.004321373782642578,0.012837224705172217,0.0,0.0,0.012837224705172217,0.0,0.22010808804005513,0.9350031514536548,2.273949892550008,1.5056925074122
11H140,1.4857214264815801,0.021189299069938092,1.746478509930031,0.1205739312058499,0.0,0.0,2.70816585785554,0.004321373782642578,0.0,0.021189299069938092,0.0,0.012837224705172217,0.0,0.20139712432045143,1.2019430634016501,2.0288964451314704,1.0718820073061255
11H142,2.149403879508583,0.07554696139253074,1.515211304327802,0.24551266781414982,0.0,0.0,2.850793221132767,0.004321373782642578,0.0,0.0,0.0,0.03342375548694973,0.0,0.4082399653118496,1.1684974835230326,1.167317334748176,0.6998377258672457
11H145,1.6611498572447865,0.02530586526477026,1.7759743311293692,0.34044411484011833,0.0,0.021189299069938092,2.691001878913039,0.13033376849500614,0.0,0.0,0.0,0.0,0.0,0.651278013998144,1.0098756337121602,1.6918768225593313,1.4294292643817876
11H151,1.8584168777234884,0.01703333929878037,1.5090680450171616,0.18184358794477254,0.0,0.012837224705172217,2.52779740056234,0.008600171761917567,0.0,0.029383777685209667,0.0,0.05307844348341968,0.0,0.23299611039215382,1.048053173115609,1.0863598306747482,0.9385197251764918
11H157,1.6994040818153373,0.0,1.7004441010277516,0.18184358794477254,0.0,0.0,2.598276050018283,0.09691001300805642,0.008600171761917567,0.0,0.0,0.0,0.0,0.1903316981702915,0.8992731873176038,0.7831886910752576,0.9561684304753633
11H160,2.3533005923207297,0.06069784035361165,1.5907304057926903,0.23804610312879543,0.0,0.0,2.620656479819621,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,0.6830470382388496,1.378216149749878,0.3729120029701066,1.0398105541483504
11H170,2.2884280948009987,0.11394335230683678,1.1501421618485586,0.12710479836480765,0.0,0.0,2.5487578285737045,0.22530928172586287,0.0,0.0,0.0,0.0,0.0,0.23552844690754893,1.2049335223541449,1.5046067706419537,0.28555730900777376
11H175,2.2546447373546217,0.0,1.4520932490177314,0.23552844690754893,0.0,0.0,2.502645577977924,0.012837224705172217,0.01703333929878037,0.0,0.0,0.02530586526477026,0.0,0.7041505168397991,1.4363217001397333,0.9547247909790629,1.404833716619938
11H179,1.6890423390281717,0.04532297878665747,1.3740147402919116,0.06069784035361165,0.0,0.0,2.597431897356125,0.02530586526477026,0.0,0.06818586174616162,0.0,0.03742649794062367,0.0,0.17026171539495738,1.08278537031645,1.7327956982893291,0.8175653695597808
11H186,0.029383777685209667,0.0,1.9327273673015293,0.0,0.0,0.0,3.213610715284712,0.0,0.0,0.0,0.0,0.0,0.0,0.8208579894396999,0.0,1.024895960107485,1.4331295175804855
11H205,2.078239253809666,0.012837224705172217,1.3905818785504354,0.13353890837021748,0.0,0.0,2.570192561095726,0.0,0.01703333929878037,0.0,0.0,0.03742649794062367,0.0,0.48855071650044424,0.8382192219076258,1.4008832155483628,0.7427251313046983
11H217,1.8901973862100288,0.04139268515822507,1.6214878645806303,0.3096301674258988,0.0,0.0,2.6451667268398635,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.17609125905568124,0.8721562727482928,1.1640552918934517,1.0770043267933502
11H231,2.283278608610214,0.01703333929878037,1.585799009013001,0.1931245983544616,0.0,0.0,2.7433058963705688,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.5390760987927766,1.0301947853567512,0.45331834004703764,1.1109262422664203
11H232,1.8200043068083178,0.04532297878665747,1.3207692283386865,0.22788670461367355,0.0,0.0,2.60536970055632,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,1.2065560440990295,1.4399639359209049,0.5854607295085006
11H234,2.146252102092995,0.03742649794062367,1.5419534744582362,0.14921911265537988,0.0,0.0,2.7011792773240337,0.08635983067474821,0.012837224705172217,0.0,0.0,0.0,0.004321373782642578,0.4913616938342727,1.1525940779274697,1.1832698436828046,1.065206128054312
11H240,2.2569100818893566,0.06818586174616162,1.4500950758716025,0.15836249209524964,0.0,0.0,2.5793719647248885,0.0,0.0,0.0,0.0,0.0,0.0,0.34635297445063856,1.0507663112330423,0.5550944485783191,1.1646502159342966
12H007,2.171082577357526,0.03742649794062367,1.2886962605902559,0.22010808804005513,0.0,0.04921802267018165,2.5424768560096274,0.0,0.012837224705172217,0.01703333929878037,0.0,0.0,0.0,0.1931245983544616,0.9731278535996987,0.7972675408307164,1.0948203803547998
12H012,1.8071289555924217,0.0,1.5478977175630972,0.06445798922691845,0.0,0.0,2.5948453949570403,0.004321373782642578,0.012837224705172217,0.0,0.0,0.0,0.0,0.19865708695442263,1.5386993795424069,1.5990092398233435,0.705007959333336
12H021,2.0195316845312554,0.0,1.190611797813605,0.1931245983544616,0.0,0.0,2.6610550848533787,0.10037054511756291,0.0,0.0,0.0,0.0,0.0,0.29885307640970665,1.2185355052165279,1.1922886125681202,1.1953460583484197
12H033,2.5073160400764136,0.021189299069938092,1.4837298990000238,0.34830486304816066,0.0,0.0,2.6775887046698212,0.008600171761917567,0.012837224705172217,0.021189299069938092,0.0,0.05307844348341968,0.0,0.658964842664435,0.9840770339028309,0.36921585741014284,0.5877109650189114
12H039,1.7891574919114397,0.0,1.2685779718828432,0.2304489213782739,0.0,0.0,2.4796904542021503,0.004321373782642578,0.0,0.04139268515822507,0.0,0.01703333929878037,0.0,0.05307844348341968,1.0068937079479006,1.5953859808091417,1.2750808984568585
12H042,2.1288514233467835,0.03742649794062367,1.1354506993455138,0.12710479836480765,0.0,0.0,2.6276116141105064,0.004321373782642578,0.0,0.0,0.0,0.03742649794062367,0.0,0.31175386105575426,1.04883008652835,1.8370199485409084,0.7810369386211318
12H044,2.357934847000454,0.03342375548694973,1.458788881710845,0.11727129565576427,0.0,0.0,2.5565919339548766,0.004321373782642578,0.021189299069938092,0.0,0.0,0.04532297878665747,0.0,0.6354837468149122,1.3970705499594087,1.3234583668494677,0.8208579894396999
12H045,2.0819590663004783,0.012837224705172217,1.2727695865517594,0.11058971029924897,0.0,0.0,2.758715129076618,0.008600171761917567,0.06818586174616162,0.0,0.0,0.0,0.0,0.1367205671564068,1.252367514459899,1.5813806887099868,1.5280163411892014
12H055,2.1215926694384066,0.056904851336472634,1.3461573022320084,0.07918124604762482,0.0,0.0,2.7320880376060064,0.004321373782642578,0.012837224705172217,0.0,0.0,0.029383777685209667,0.0,0.22530928172586287,1.015778756389041,0.24551266781414982,0.28103336724772754
12H056,2.10274233614457,0.04532297878665747,1.6088468223264116,0.17318626841227402,0.0,0.0,2.7947319638135193,0.004321373782642578,0.021189299069938092,0.012837224705172217,0.0,0.008600171761917567,0.0,0.5453071164658241,1.1436392352745433,0.20139712432045143,0.7201593034059569
12H057,2.1735941387546327,0.0,1.3864989655506532,0.22271647114758328,0.0,0.01703333929878037,2.7060517518570655,0.0,0.012837224705172217,0.0,0.0,0.021189299069938092,0.0,0.36361197989214433,1.31492005599242,0.9299295600845878,0.36361197989214433
12H058,2.2593788283829643,0.01703333929878037,1.6056282220076186,0.18184358794477254,0.0,0.0,2.6001230680256864,0.004321373782642578,0.02530586526477026,0.01703333929878037,0.0,0.0,0.0,0.5198279937757188,1.33665982345442,1.1749315935284426,0.557507201905658
12H067,1.624488362513449,0.07554696139253074,1.2227164711475833,0.10380372095595687,0.0,0.0,2.90207907668237,0.16731733474817606,0.008600171761917567,0.0,0.008600171761917567,0.0,0.0,0.0,0.11727129565576427,0.8061799739838872,0.04532297878665747
12H079,2.121559844187501,0.07554696139253074,1.5774917998372253,0.24551266781414982,0.0,0.0,2.7259606101138587,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.29885307640970665,1.2713768718940746,0.3521825181113625,0.4941545940184428
12H091,1.8106357002755373,0.0,1.2600713879850747,0.17897694729316943,0.0,0.0,2.587677297475044,0.10720996964786837,0.0,0.0,0.0,0.012837224705172217,0.0,0.28103336724772754,1.1571544399062814,0.6794278966121188,0.8020892578817327
12H098,1.8722145633975855,0.01703333929878037,1.2579184503140584,0.12710479836480765,0.0,0.0,2.498186451922231,0.029383777685209667,0.05307844348341968,0.07188200730612536,0.0,0.008600171761917567,0.0,0.06818586174616162,1.3708830167776058,1.4628470358316736,1.3434085938038574
12H117,1.6913467641348219,0.0,1.266936911159173,0.18184358794477254,0.0,0.0,2.80375746706719,0.04139268515822507,0.0,0.0,0.0,0.029383777685209667,0.0,0.008600171761917567,0.3384564936046048,0.3283796034387377,0.03742649794062367
12H124,2.2313931234031217,0.03742649794062367,1.4708513245261177,0.21218760440395779,0.0,0.0,2.715368141246349,0.008600171761917567,0.03742649794062367,0.0,0.0,0.02530586526477026,0.0,0.6074550232146685,1.1205739312058498,0.8356905714924255,0.5820633629117087
12H139,1.927010868975651,0.021189299069938092,1.420615770625765,0.1553360374650618,0.0,0.0,2.5706246542738844,0.26007138798507473,0.0,0.0,0.0,0.0,0.0,0.2966651902615311,1.0591846176313713,0.5786392099680724,1.1089031276673134
12H149,2.100129203359808,0.0,1.3111178426625056,0.22010808804005513,0.0,0.0,2.538749627660235,0.0,0.0,0.0,0.0,0.0,0.0,0.28330122870354957,1.3641756327706194,1.2828486028346449,1.024485667699167
12H165,2.066027594948862,0.0,1.2119210843085093,0.1553360374650618,0.0,0.0,2.7264011621029223,0.0,0.012837224705172217,0.0,0.0,0.021189299069938092,0.0,0.31806333496276157,1.0453229787866574,1.7570922201189325,0.7535830588929066
12H166,1.9651546459869254,0.03742649794062367,1.3263358609287514,0.09342168516223506,0.0,0.0,2.4545704821020036,0.021189299069938092,0.06069784035361165,0.01703333929878037,0.0,0.012837224705172217,0.0,0.06818586174616162,1.3326404103874627,1.2817149700272958,0.9003671286564703
12H170,1.4295908022233017,0.04139268515822507,0.8981764834976765,0.03742649794062367,0.0,0.0,2.0821747754846665,0.004321373782642578,0.0,0.008600171761917567,0.0,0.0,0.0,0.008600171761917567,0.5797835966168101,1.4807253789884878,0.4756711883244297
12H171,2.121395680707223,0.03742649794062367,1.441695135640717,0.2787536009528289,0.0,0.0,2.862691782445128,0.10037054511756291,0.0,0.0,0.0,0.012837224705172217,0.0,0.546542663478131,1.0606978403536118,0.5502283530550941,0.6483600109809317
12H173,2.229067202070864,0.01703333929878037,1.4404367661057738,0.25527250510330607,0.0,0.0,2.7130282817603546,0.008600171761917567,0.0,0.0,0.0,0.012837224705172217,0.0,0.5910646070264992,1.2821687783046416,0.7379873263334308,1.2853322276438846
12H175,2.213623993416087,0.01703333929878037,1.5398285583778981,0.3996737214810381,0.0,0.0,2.568084331315394,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.15836249209524964,1.2671717284030137,0.7701152947871016,1.176958980586908
12H176,2.0223046229350685,0.0,1.4720246977002813,0.30749603791321295,0.0,0.0,2.6576676430366737,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.2741578492636798,1.2598326990634836,0.8494194137968993,1.1408221801093106
12H180,1.9871297676598971,0.056904851336472634,1.2019430634016501,0.1643528557844371,0.0,0.0,2.6986050436662703,0.021189299069938092,0.02530586526477026,0.01703333929878037,0.0,0.0,0.0,0.1903316981702915,1.4926207220431917,1.6587743208443568,1.250175948083925
12H183,1.819872821950546,0.05307844348341968,1.0599418880619547,0.04921802267018165,0.0,0.0,2.575972561747667,0.008600171761917567,0.02530586526477026,0.0,0.0,0.0,0.0,0.021189299069938092,1.3147096929551738,1.8229522405474816,0.6454222693490919
12H195,2.269582986066613,0.03742649794062367,1.550228353055094,0.271841606536499,0.0,0.0,2.5940166622480816,0.0,0.0,0.0,0.0,0.0,0.0,0.6776069527204931,0.9030899869919435,1.0220157398177203,1.3226327116922234
13H006,2.2509320702001134,0.021189299069938092,1.6466977312993345,0.1553360374650618,0.0,0.0,2.5875538274794865,0.008600171761917567,0.012837224705172217,0.0,0.0,0.012837224705172217,0.0,0.437750562820388,1.4912215762392829,1.239549720840473,0.9561684304753633
13H009,1.913707913980483,0.08990511143939793,1.3273589343863303,0.2304489213782739,0.0,0.0,2.5297895510996167,0.004321373782642578,0.02530586526477026,0.01703333929878037,0.0,0.0,0.0,0.3926969532596657,1.4339297656084642,0.9444826721501687,0.791690649020118
13H018,2.413819265173044,0.04139268515822507,1.5700757053216041,0.2304489213782739,0.0,0.0,2.578811060322581,0.008600171761917567,0.0,0.0,0.0,0.03742649794062367,0.0,0.47856649559384334,1.1192558892779367,1.0086001717619175,1.0342272607705507
