,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125
12H033,0.0021574749,-0.00696328,0.0066541303,-0.0066644507,-0.09405316,0.010837106,0.099381976,0.0054600923,-0.007150742,0.004477963,-0.10663411,0.011317293,-0.088532045,-0.0049367575,0.0005934026,0.0028381585,0.011700894,-0.019704927,0.0043159504,0.005106275,-0.005456026,-0.002515743,0.007877405,0.008209737,0.010316205,0.005829415,0.005472473,0.06975051,-0.09841365,0.0060887244,-0.00026135688,-0.0026028543,0.0035000744,0.0015909785,0.17603466,0.012674194,0.0025506113,-0.008195972,-0.003495588,-0.013194347,-0.09310096,0.006847792,-0.008848376,-0.011661687,0.002946006,0.05756971,0.009474435,0.0034524184,-0.07082506,-0.0044207373,-0.00088936987,0.007740909,0.004577409,-0.0013127452,0.00411553,0.015403468,0.00019086007,-0.0013790192,0.0007206333,0.009699835,-0.0071040834,0.010006567,-0.008939841,-0.008263475,-0.0033992757,0.029192345,0.004832458,0.0047976365,0.009530036,0.011451179,0.0034852969,0.008060054,0.016384281,-0.002983696,-0.0026723014,-0.001112542,-0.00452279,-0.00030613516,0.0036648847,-0.011965686,0.0032906174,-0.008518616,0.09110568,-0.00038102412,-0.0077095428,-0.005626024,0.0075520547,-0.011809232,0.0009910435,-0.011328037,0.012339968,0.005727781,0.12433763,-0.0018483502,0.0016199675,-0.03276518,0.010747272,0.0010307687,-0.0013549783,0.0071426556,-0.0018796314,0.0041629565,0.01483457,0.0030495562,-0.009094781,0.000374345,0.0039678235,0.0043459022,0.0043030786,-0.20064539,-0.009098532,0.0042633307,-0.0024349971,-0.008352108,0.003927528,0.00094890466,-0.002541126,0.003967459,0.009923883,0.008892751,0.0068250834,0.00866793,-0.004456989,0.00029714883,-0.009795613
12H039,-0.010607985,-0.0054981513,-0.005142346,-0.0033605401,-0.021562131,0.0049334397,-0.08856072,-0.014445678,0.010494518,-0.01808281,-0.030101713,0.0028070747,0.029116504,-0.0062964708,-0.008866308,-0.0017016435,0.001763388,0.08443993,-0.067863256,0.015695265,-0.002138738,-0.020119168,0.0031286574,0.012151041,0.0033978089,0.006583792,-0.016324496,-0.0011777424,0.12535347,0.008109364,-0.00524605,0.0035199807,-0.0094257835,-0.0023120935,0.044585884,-0.00049045705,-0.0068796147,0.004401227,0.0012449261,0.0045420714,0.036331147,-0.0032413104,-0.010565573,-0.0064982558,-0.00688468,0.1281836,-0.0084511405,-0.009824716,0.21028656,0.0065625757,0.008712441,-0.012109581,-0.00074160396,-0.0012597911,0.012260538,0.0029692492,-0.0028980232,-0.0019439047,0.07203227,-0.0022148718,0.012151007,-0.005858167,0.0070313266,0.0042327247,0.010728787,0.032546245,-0.002399036,-0.011543798,-0.0056595076,0.0063655977,-0.011358316,0.0045939297,-0.0037089854,0.003474349,-0.0033020885,0.014929644,-0.0039061138,-0.0015003252,-0.004261844,-0.013256531,-0.0041273357,0.00024015916,-0.1057792,0.007595775,-0.01382366,0.019365193,0.0052228216,0.0006859888,-0.013285385,0.018967682,0.00017074123,0.005511048,-0.051466227,0.0051005697,0.0021328635,0.09184867,-0.0047536693,-0.0017778566,0.003120669,0.0038252594,0.0008535184,-0.0068479273,0.0018491001,0.0025448485,-0.010455021,-0.012401771,0.009708525,-0.0036159786,-0.016293123,0.026891146,0.0027790873,2.9675946e-05,0.007186497,-0.0065218466,-0.0040626023,0.012228603,-0.0033089542,-3.8899903e-05,-0.011361817,0.01402518,-0.0008151815,-0.01151543,0.017199798,-0.013426788,0.0035826475
12H042,-0.0036662295,-0.008956216,-0.0056340587,-0.0077823084,0.1647823,-0.004134029,0.077805854,0.005489536,0.005361056,0.009893155,0.12635787,0.0048179417,-0.04726844,-0.01176314,0.0007337779,0.0017136718,0.012932724,-0.0044847066,0.010973635,0.011105521,0.0065985024,0.0021440787,-0.0052705486,0.013640979,-0.00083490275,0.016862843,-0.0048329206,0.06650939,0.0047383076,0.0019781087,-0.007921321,0.020388043,0.022081135,0.008156912,0.06678078,-0.0050043873,-0.0023016029,-0.0042295093,0.002879528,0.005288353,0.14143825,0.002615163,-0.010556605,-0.007880304,-2.349476e-05,-0.08442445,0.0006678622,-0.013629693,-0.035535768,0.013012351,0.0017105368,-0.002391286,0.0025363225,-0.01147878,0.01196084,-0.009936904,-0.022894628,-0.0133868605,-0.10662768,-0.0078977505,0.014308166,-0.002548501,-0.0104464125,0.0007546554,-0.008278125,-0.07144763,0.020474106,0.0042871456,0.006622055,0.006209638,-0.018136224,-0.014175861,-0.009414656,0.0116194645,0.0007477991,0.012868834,-0.012045965,0.007583558,0.00060501177,0.018302051,-0.00870371,-0.0063539324,0.050394993,0.0041480213,-0.001165728,-0.008233391,0.0066582058,0.010855111,-0.00010586598,0.010636435,-0.009390591,-0.0039015205,0.08561675,0.0015572725,0.012902355,0.06343962,-0.0034444374,0.0086208135,0.012944126,0.012297394,0.0027256259,-0.0030585222,0.0007804317,0.0094842315,0.020018617,0.0059103025,-0.007385407,-0.015157434,0.00374655,0.004477791,-0.003042029,0.009094736,0.012990681,-0.014535541,0.006087431,0.011894185,0.006004145,0.0023485108,-0.00052153936,0.018242195,0.0024536361,-0.010610038,0.008512444,0.010865767,-0.005558203
12H044,0.0044908253,0.010490298,-0.01974311,-0.006628524,0.018679628,0.0061040786,0.07651795,-0.0017729928,-0.0017728211,-0.010213808,0.13099842,-0.011673911,-0.02449555,0.012406312,-0.017854461,-0.0068484982,0.004846324,0.05411135,0.07395798,0.00025922764,0.010650864,-0.011417071,0.008718502,0.0057500647,0.00064387673,0.004155236,-0.010898883,0.07389613,-0.0048934296,-0.012947575,-0.005978304,0.019386904,0.007208083,-0.012595894,0.0096473275,-0.0071556033,0.002690242,-0.013217728,0.0005736032,-0.0018258156,0.054262526,-0.012969849,0.0021352337,-0.0074795303,-0.011767541,-0.06447383,-0.0051636016,-0.004884012,-0.00932556,0.0077118967,0.0030435561,7.205091e-05,0.008103009,0.0011372777,-0.0026316848,0.0013007725,0.0076833037,-0.012723537,-0.001309458,-0.011588245,0.01978967,0.0075939926,-0.009382643,0.0077078235,0.00010115188,-0.09893225,0.022087669,0.00072821375,-0.012549984,0.017110301,-0.02429782,-0.0038200472,-0.010122816,0.0067327092,-0.0009538773,0.014886859,-0.0077936137,0.012509544,-0.007876768,0.0127342045,-0.004017654,-0.0055339294,0.014317583,-0.0026339851,-0.0055129784,0.0063877627,0.01077429,0.0011348737,-0.016122691,0.0139999855,-0.001988709,0.0150426,0.13084596,0.006487627,0.010730757,0.043815587,-0.0060419715,-0.004656978,0.004915238,0.014112573,-0.00089382386,-0.00085004035,0.0021855298,0.015546679,0.009632295,-0.0010162429,-0.0033557795,-0.0046422887,-0.0018729824,0.023099683,0.014407407,-0.008679781,0.013842873,-0.0074120825,-0.0029007245,0.0038305758,-0.001079477,-2.6970529e-05,-0.0031847425,-0.019769,-0.02184013,-0.014567767,0.012677561,0.0030613316,-0.004799144
12H045,0.008358858,-0.0037065747,-0.0075559868,0.0075832703,0.08574168,0.0038352113,-0.079527,-0.011981631,-0.0066931797,0.00021397282,0.1214959,0.0043270756,-0.014308796,0.011095008,-0.005742933,0.0058066207,-0.00016000858,0.16459298,0.1412734,-0.0002204173,0.005556944,-0.0059280414,-0.009183626,-0.0062723868,0.012763062,-0.011643722,-0.006530092,-0.06424201,0.11141463,0.00082738185,0.004978175,-0.016900036,0.009280313,-0.004808,0.06917992,-0.002575895,0.0036556844,-0.0040692072,-0.0017650002,-0.006610525,0.012687517,0.0022942752,-0.011736957,0.00050681696,-0.0054812157,0.033177976,0.0049447576,0.013365125,-0.16483393,-0.008056549,-0.01144259,0.0070180013,0.0066736103,-0.004627346,-0.010806161,5.594415e-05,0.011483303,4.1671105e-05,-0.009322783,0.0050884257,-0.005534595,0.0062637525,0.003982054,-0.0034288156,-0.009366337,-0.00698508,-0.004396201,0.0015590546,-0.0077507766,0.0038268247,0.0052542626,0.0023975861,-0.0028680514,-0.0010919442,0.008331887,-0.018281907,-0.009534869,0.0017958349,-0.0021843775,-0.0123091815,0.004274811,-0.0012110283,-0.028587157,-0.01104846,0.0017768313,-0.010158964,-0.006339103,0.00012496935,-0.0014262813,0.00073727575,0.002815733,0.005647378,0.09084603,-0.00016337684,-0.0073152045,0.0142286,0.001977829,0.003016164,0.0005848735,-0.011245314,-0.0032250546,0.007632519,-0.0008931312,-0.007873532,-0.0034110867,-0.0071779056,-0.010867449,0.009660731,0.0069317985,0.07033672,-0.005374293,-0.007148318,-0.0018826157,0.006919963,-0.005817209,-0.014593725,0.0060643065,-0.010531294,0.0054613287,-0.05043486,-0.0016007577,0.0005466493,-0.015118003,0.005896495,-0.0055515426
12H055,0.0010326954,-0.0007860312,0.005903618,0.0073389085,-0.07788511,-0.0005399534,0.08368406,-0.010513988,-0.006769947,0.008660666,0.05455976,0.0071613207,0.028123049,0.0035358141,0.007942608,-0.0050091334,0.00916513,0.01581739,-0.09887355,-0.00055905955,-0.010454183,0.007712193,0.0016555637,-0.0004903757,-0.0008734814,-0.0023649975,0.0058808047,-0.04652745,-0.14424017,0.006358346,0.002070852,-0.002826691,-0.007947827,0.0057958644,-0.029091137,0.0055255475,-0.005990695,0.0024396079,-0.011137561,-0.0041113263,0.030867456,-0.0039749383,0.0024819174,-0.0027081715,-0.00516336,0.24224494,-0.0015382186,0.014436003,-0.11749985,-0.005944641,0.004637511,0.011617952,-0.0013984431,-0.00010427214,0.004085327,0.003107759,0.0019281413,0.004850042,0.035041735,0.008721341,-0.013959226,-0.002098195,0.0055191605,0.0039581615,0.0032432755,0.16237232,0.004229014,0.0054835537,0.009877994,8.936309e-05,0.0054218196,0.013934779,0.011693468,-0.0024175497,0.0046383417,-0.009653629,0.0038708942,-4.2612814e-06,0.007180889,-0.0056968327,0.0043086247,-0.00045980784,-0.04047126,-0.0059722876,-0.0021043522,0.0025935476,-0.009711119,-0.003694631,0.011399765,-0.003256934,-0.0044064745,-0.0072854636,-0.008550118,-0.0011285291,0.0019838118,0.034922495,0.00015260208,-0.0043659327,-0.0149524,0.0014156532,0.0028936767,-4.0417494e-06,-0.000557197,0.0068247877,-0.0050831023,0.0065791593,-0.00010285625,0.0013554259,0.0038074704,-0.033255946,0.0016658225,0.006068071,-0.00043274232,-0.0046976055,0.0059864535,0.011315388,0.0023724996,-0.0052639213,0.0009279799,-0.03999948,0.010367039,0.012710308,-0.0011610428,-0.0019089046,0.00045775418
12H056,-0.009911438,-0.004698116,0.0009994545,-0.011046544,-0.022696646,-0.0012333344,-0.12430787,-0.0070767635,0.010411676,-0.010957205,-0.12601544,0.0058815507,-0.015559293,-0.004854833,-0.0011706129,-0.00281834,-0.010546829,-0.03382455,-0.019466644,0.005159808,-0.01154564,0.0017547454,0.005890111,-0.00061951386,0.0027124556,-0.0021311003,0.002279339,0.107591264,0.01373252,0.0036320144,-0.0072670807,0.00019880196,-0.006157446,-0.0002862496,-0.11732732,-0.0024093562,0.0056368606,0.0011041934,-0.003197677,-0.0005574306,0.041666146,-0.0011075918,-0.0010514256,-0.00569402,-0.0019341791,-0.08247978,-0.010324544,-0.00084534416,-0.0012386887,0.01410038,0.0019255469,-0.0063424427,-0.005290861,0.00445067,-0.00062698533,-0.000268101,-0.0034960941,-0.004883423,-0.014922882,0.0027379994,-0.001577585,-0.0088995565,-0.0013656397,0.006733282,0.002929692,-0.028157614,-0.008273404,-0.0031777536,-0.003924289,-0.006352903,0.0024193686,0.0064744614,-0.0012960174,2.1227295e-05,-0.011268669,0.0057207886,-0.0025490725,0.003917316,-0.01067463,-0.004209777,0.00014050817,0.0019425601,0.022853883,0.01091802,-0.0008515035,0.0021039557,0.00790637,-0.0019121441,0.011410432,-0.004032235,-0.0018304441,-0.002547069,0.022021292,0.0051156715,0.016348481,-0.003185824,0.005425266,0.004208384,0.0044012447,0.0027783709,-0.0022379314,0.0096476795,-0.007315607,-0.0014010334,0.00041844696,-0.007998186,0.0027143166,-0.0012667815,-0.0060391487,-0.049862895,0.005587375,0.008657561,-0.008367719,-0.00096609513,-0.0018792838,0.012506659,-0.0062605124,0.00630781,-0.007506728,-0.051899385,0.008144204,-0.0046751006,0.008829636,-0.003880319,-0.003389374
12H057,0.0032123616,-0.0039697518,-0.01435724,-0.008847661,0.08858986,-0.00031995404,-0.05540092,-0.0059159757,0.0022951488,-0.002649151,-0.10835004,0.010038287,-0.09007012,0.0077753086,-0.0048986254,0.00565954,0.0058839438,0.037714846,-0.07376903,0.010614256,0.0061139083,-0.004480459,0.005030534,0.0087614,0.010370776,-0.0044703814,-0.017450918,-0.030772317,-0.0024721588,-0.008193706,-0.007292797,0.010130253,0.008414148,-0.008703273,0.17280282,0.002245548,-0.0025502737,-0.004565358,-0.0074703735,0.002521222,-0.05354356,0.0062790196,-0.0018254755,-0.007332059,-0.012659002,-0.03397089,-0.006685981,-0.015391567,-0.10138293,0.007393139,-0.00771916,-0.001778568,-0.0049620136,-0.0020638104,-0.004587623,0.008351838,0.003182973,-0.009240409,0.046783816,-0.0051167486,0.01545388,0.005269006,-0.005130855,-0.0024688179,0.00059991836,0.00724176,0.0007005283,-0.0029882395,-0.009716907,0.0072574876,-0.013518557,-0.0081818905,-0.0055754576,0.001907201,-0.0064741215,0.011125149,-0.013900137,0.0040446525,-0.0015924087,0.009624081,0.00069391844,-0.0036293236,0.1016679,-0.002788702,-0.006396305,0.0046558273,0.010060497,-0.009364293,-0.011162165,0.0051920163,-0.0023440926,0.019417208,-0.04924,-0.0010461546,-0.0009637226,0.13061208,-0.0005029616,-0.006483518,0.0075617987,0.007934948,0.003446335,-0.002575626,0.0114193875,0.009555761,0.00021395368,-0.006052584,-0.0053874208,-0.0011008772,-0.004084974,0.09751227,0.0008084028,0.0051306137,0.0068756067,-0.001559499,-0.00619014,0.004351678,0.0008112956,-0.009072892,-0.000924044,-0.118535265,-0.0062090755,-0.014945857,0.002525532,-0.0012759458,-0.0036038158
12H058,0.003700591,0.012511496,0.009379441,0.011390944,-0.10875467,-0.0024095925,0.10314218,0.0046436703,0.003611225,0.005200552,-0.007507857,-0.0061997017,-0.0339882,0.0028839195,0.0062319366,-0.0027844594,-0.00047884407,0.0729533,0.028522708,-0.0012899651,0.0054674223,-0.0039506173,-0.006955073,-0.008014647,0.005054655,-0.0029941623,0.001302468,-0.079422265,-0.10647993,-0.0019625193,0.005699941,-0.0051395074,-0.003868976,0.007073368,0.012686893,-0.006213473,-0.007283838,-0.0027547707,0.0027438945,-0.0033183396,-0.05638788,0.007714713,0.0044342857,0.012929526,0.0023431485,-0.07312344,0.015709884,0.0012858947,-0.1020662,0.0041249446,-0.0021073082,-0.006066805,-0.0013201387,0.013110859,-0.0051365444,-0.005323374,-0.0041265185,-0.0034836545,-0.041158367,-0.000250632,0.0038154982,-0.0005208978,-0.011836594,-0.0019491257,-0.011218613,0.023831949,-0.01098852,-0.0067763184,0.0067966203,0.004562551,-0.0020545516,-0.009817446,-0.0055284663,0.007563518,0.0024392896,-0.0048073363,0.0059297415,-0.0016724674,-0.001989106,0.003263572,-0.008231431,-0.0054871608,-0.017661003,0.0019986262,0.00024181473,-0.0018771731,-0.014005983,-0.0028978821,-0.012907027,-0.006818417,-0.00790146,-0.009587682,-0.05855397,-0.0051994785,-0.0038635905,0.0842923,-0.005021827,-0.00023617879,-0.0019543017,-0.0067670527,-0.0018676887,0.004942883,0.0021329087,-0.0045049083,-0.0016272451,-0.011123551,-0.006839467,-0.0057487977,0.0014855432,0.02856561,-0.00038219578,-0.010663859,-0.0033369705,0.006950802,-0.001071646,-0.00817957,-0.0036172387,0.0010936557,-0.0025831044,-0.022776641,0.00082041573,-0.0042339256,-0.009233229,0.005900709,0.008461439
12H079,-0.0007386396,0.0011151634,-0.0030318939,0.014628074,-0.11900105,0.0037801294,-0.026737284,-0.002278251,-0.0032656558,-0.011646245,-0.10547496,0.0009884859,0.08582811,0.003896807,-0.0001913025,-0.00819531,-0.0029363462,-0.13947827,-0.12592071,0.0047148326,-0.005818381,-0.00360389,-0.008717726,-0.0012842343,-0.0023562224,-0.00082324195,0.007314611,0.07159779,0.118214935,0.0073572453,0.0016115559,-0.002946349,-0.0044212085,0.0030299597,0.0477897,-0.0049910047,-0.008487704,0.011403889,1.8375584e-05,-0.0018517509,-0.0069934153,0.0011439156,0.011377738,0.008343845,0.0037206332,0.018464113,-0.0018339378,0.0005087525,-0.0046961866,-0.0018705993,0.0057199327,0.0022651383,0.00021711267,0.005147794,0.0033248125,-0.0065816566,0.0137467645,0.0078513855,0.01576641,-0.0012370243,0.0004696777,0.0030359111,0.01123186,0.0039233,0.0052506435,0.083716676,-0.006859849,-0.0062234374,-0.0015817129,0.0032481542,0.008438463,0.009948448,0.0031329584,0.00795132,-0.0048452667,-0.002778589,0.0017598621,0.0034076218,-0.011629553,-1.42016115e-05,-0.012090937,-0.004841804,-0.100099236,-0.00046889257,-0.004757883,0.014419962,-0.0074226325,-0.0041365144,0.0015639346,0.010140518,-0.0038756507,-0.0022571455,0.119715095,0.0007315502,0.0020710581,0.020261787,-0.0032514434,0.0032386908,-0.0072217346,0.0005401849,-0.0014897072,-0.0041542086,-0.0040724836,-0.0033412646,-0.008200429,0.0038434928,0.0036515177,-0.0036813077,-0.00084435905,-0.07232481,-0.0065680076,-0.010638805,0.007064891,0.0028304835,-0.00911478,-0.0060966625,-4.6487345e-05,0.0044096815,-0.008587395,0.0699086,-0.001442495,-0.0060070013,-0.0022525683,-0.0047796853,0.0030746476
12H091,-0.0029762764,-0.00010834932,-0.0037600647,-0.0062964535,-0.040687457,-0.008218942,-0.008556121,0.019272538,-0.0045805634,0.002516622,-0.004478815,-0.0015048506,-0.060786735,0.0030773452,-0.010608137,-0.0026732131,0.01294619,-0.16354628,-0.06991018,0.003328704,0.00437997,-0.0040107914,0.008234645,0.006162513,0.0071623805,-0.0056450735,-0.0059585436,-0.04443766,0.030468196,-0.009083835,-0.0027570145,-0.00032866184,0.012433657,-0.0076998593,-0.019382773,0.0060963617,-0.0021071364,-0.009643827,-0.013379026,-0.0017231685,0.09304971,-0.009870494,-0.0040624123,-0.01207493,-0.015714342,-0.059144452,-0.010383067,0.0078288745,-0.015087314,0.0062172003,-0.0013412178,0.0042732796,0.008665382,-0.016006697,-7.467985e-05,0.0101119485,-0.0066641294,-0.0028598455,0.0032789945,0.00569558,0.0035698428,-0.002684403,-0.0004891879,0.007951082,-0.010397241,0.1600767,0.009854954,0.010467547,-0.00020252707,-0.006974627,-0.016836032,0.002055163,-0.00242374,-0.0028304462,0.0009918477,-0.0054505616,-0.017113477,0.002921281,-0.0025135034,-0.0018692892,0.007799803,-0.011186833,-0.07435437,-0.013674807,0.009912149,0.0071770884,0.002313388,0.004630385,0.002241638,-0.0038125317,-0.003635177,-0.0037242745,-0.054019198,-0.004530493,0.004014545,-0.026227025,0.0069884458,-0.005835722,0.00035646473,0.012112264,0.0053838124,0.008363631,0.0112656625,0.012456557,0.009540219,-0.005698668,-0.013977688,0.0039856215,0.0065263268,-0.05183785,0.0069496417,-0.0012205903,-0.0011615711,-0.0027767124,0.0045902864,0.01068782,-0.0016260138,-0.0031539707,0.008668929,-0.06563381,-0.0007062498,0.0037241026,-0.005252032,0.0146725625,-0.006131824
12H096,-0.0068889987,-0.0014408046,0.0096698785,0.0013685377,-0.023680147,-0.011331916,0.17008115,-0.021646323,0.0035840971,0.004535574,0.07169282,-0.0024787334,0.045132462,-0.007372203,0.0035655394,0.0037067574,0.00018306721,-0.04122911,-0.038634915,0.009411527,-0.006223028,0.0015390808,-0.011243918,0.003141079,0.0052791233,0.0008086816,-0.005899728,0.13115603,-0.11171396,0.005600762,-0.0031834163,0.00023896711,0.005263384,0.007485458,0.009940658,0.004182692,-0.013605012,0.00093197945,-0.00127518,0.00036650218,0.03127235,0.0008264035,-0.010658855,0.008006946,-0.006768516,0.15469557,-0.0051460047,-0.0016454668,-0.08076259,0.0027032103,-0.0071038725,-0.0016771669,-0.00096377794,-0.0032211556,0.0024910294,8.242418e-05,-0.016261866,-0.0064975596,-0.029276568,0.0014825007,0.0013041139,-0.0070238556,0.0026693174,-0.0043403446,-0.0069660596,0.141756,-0.0054231337,-0.004661754,0.00522126,-0.0062238732,-0.0036861012,-0.008163052,-0.009103144,0.008960922,0.0011008389,-0.005819155,-0.0038762367,5.0573966e-05,0.0010779942,0.0057835123,-0.010127644,-0.0034508426,-0.061983455,-0.007311159,0.003147734,-0.0038239677,-0.010578028,0.000829465,0.0058036707,0.0021620668,-0.0095699215,-0.009023232,-0.05276794,-0.012075554,-0.007829115,-0.035767548,0.0042079305,-0.00088098133,0.0022634293,0.0032486275,3.490031e-05,0.00047983674,0.0030756288,-0.0031455013,0.0013119511,-0.0011150845,-0.01134922,-0.006242154,0.0005941362,0.04934705,-0.005734173,-0.0026888493,0.005236072,0.0037536349,-0.0006196093,-0.010582109,0.007976694,0.0020051969,0.0071043856,0.11527784,0.008664843,-0.00035851536,-0.008202264,0.009941652,0.0016368708
12H106,0.007979119,0.0018766843,0.0073659513,0.0073226877,-0.018879898,0.002213056,0.015994025,-0.017140198,-0.016114363,0.009164497,-0.056917455,0.0105008315,-0.02441852,0.0116529,0.0034191262,-0.011781092,0.022355871,0.047255106,-0.0758274,0.00047959277,-0.002516877,0.0030883758,-0.003999529,-0.0024738428,0.0066343085,-0.008696456,0.0035780868,0.0641338,0.013920395,0.0018366512,-0.005350317,-0.016591473,0.009954989,0.012419828,0.120104864,0.004493951,-0.010076301,0.0063956873,-2.1913116e-05,-0.0044478653,-0.060251724,-0.0036473793,-0.0079457555,0.0064059896,-0.0025435428,-0.0049524033,0.003945415,0.0014245269,-0.075060315,-0.0058667213,-0.003155858,0.014861363,0.0070938277,-0.0013537097,0.0033311327,0.00283227,0.008385389,0.0050324565,-0.0629215,0.004531517,-0.006422673,0.005561006,-0.00025112473,0.01002202,-0.003351662,-0.11576858,0.005478664,0.0042656222,0.013231544,0.0029106487,0.004286883,-0.0036785996,0.006813282,-0.003764435,-0.0036429942,-0.016928473,-0.01029062,0.0006587614,-0.0044957926,0.003968776,-0.00479167,-0.011073538,-0.0031327803,-0.009313602,-0.0034910922,-0.00012438672,-0.02409228,-0.00089826324,0.0065459334,-0.001700145,-0.0067615737,-0.0043153535,-0.14100683,-0.0038722309,-0.00041313056,0.053110734,-0.003992557,-0.008238835,-0.014540693,0.0047178855,0.0043762624,0.019888258,0.002758398,0.0016408565,-0.0027913402,0.0027190892,-0.016323356,-0.006972164,0.007884544,0.04230065,0.0030500686,-0.00860117,0.007403442,-0.0044240863,0.004133769,-0.013346826,0.013191785,-0.0011062153,-0.0032857428,0.02687889,0.012905202,0.0001408188,-0.014749507,0.012874269,0.0039930004
12H116,-0.0015494726,0.0028827377,0.0064548687,-0.0072403383,-0.06474527,-0.009114727,0.023516899,-0.0006290528,-0.006684751,-0.0057805465,0.0041467035,-0.010448745,-0.012033508,-0.0004772214,-0.009063028,-0.0060052173,-0.00414392,-0.1553809,-0.04297074,0.0019322172,0.006420318,-0.00025025636,0.0016732033,-0.004976532,0.006524067,0.0049911328,0.0077322624,0.02509446,0.003908367,-0.01330141,-0.0006932193,0.006147754,0.004483921,-0.0070714117,-0.0067043705,-0.0072716707,0.0031322835,-0.0076218476,-0.010167631,0.002642339,0.03949097,0.005857787,-0.0010131183,0.003299551,-0.0006087081,-0.004338345,0.0021905564,-0.0038363088,0.007818694,-0.0042159255,0.006140772,0.0013255713,0.0019054693,0.001885903,-0.0026519543,0.0076268315,0.0068191485,0.0045730523,0.019799275,0.0051961746,0.0030839706,0.0067417007,0.0035166284,0.0077137314,-0.007167111,0.06192193,0.0017655884,0.0053304764,-0.008217166,-0.0006576067,-0.004953428,0.0014757102,-0.0002587216,0.0022697127,0.0015853401,-0.0028041368,-0.009746807,0.0015477712,-0.0112297395,-0.002489167,0.0070025558,-0.0038428942,-0.058741078,0.000748516,0.0074842973,-0.006043232,0.0033974652,0.00059884187,0.0004071297,-0.0041268733,0.009358506,-0.0027554168,-0.033848695,0.0017332792,0.002638773,0.012827389,0.0030593406,-0.002130088,0.0032287023,-0.0068292045,-0.0096737025,-0.010086439,-0.0011070933,-0.00044418155,0.004611384,-0.0033452797,-0.00085655996,0.008063152,0.00083545275,-0.07528133,0.00044164486,-0.010134433,-0.008790733,0.0049170707,-0.0018221894,-1.8268635e-06,0.0019347217,-0.007932137,0.0063307597,-0.03237111,0.0018156115,0.0051961206,0.005836938,-0.0008968825,-0.009434385
12H117,0.003299292,0.0054615927,0.0050467905,-0.00032769304,-0.29932877,5.2570827e-05,0.021962164,0.029976692,0.005944377,0.0037925432,-0.06541104,-0.0009348856,0.15775202,-0.013399578,0.0049857446,-0.013447383,0.012127659,0.1883951,0.05771988,0.0029192294,-0.0133289145,0.004836025,0.0006164308,0.0017578403,-0.009210157,0.011044534,0.0012426007,-0.091747165,0.050796278,-0.0042897677,-0.004788792,0.0011129627,-0.002226549,0.0037255895,-0.10711489,0.004268178,-0.013951436,-0.0011881643,-0.008344862,-0.0020923687,0.310531,-0.010417165,0.010155883,0.0046538333,-0.0034020683,0.049270146,0.0009941967,0.011765566,0.13012166,0.0063927616,0.014278731,0.0079168,0.0034396693,-0.0011099454,0.012082213,0.0011494241,-0.006564734,0.0077591157,0.17810412,0.0032829,-0.0041184872,0.004048363,0.00080926303,0.009805101,0.008814721,0.14574975,0.0055473247,0.009861133,0.016227376,-0.00058613863,-0.0010799795,0.0023563737,0.00787946,-0.004359728,-0.0005886989,0.00410467,0.008681779,-0.001705247,0.00495908,0.007950034,0.0026302964,-0.0013879904,-0.0017534065,0.008130533,-0.0007498344,0.005366018,-0.013568122,0.00064812734,-0.004231805,0.002292073,-0.0016339825,-0.011798726,-0.07245727,-0.003198795,-0.0038882657,0.07917416,-0.0075248634,-0.0024183688,-0.014202234,0.009290664,0.011664035,-0.00019009598,0.0013912473,0.008007553,0.0025059904,0.01467654,0.0046706256,-0.008480469,-0.0013218493,-0.01395726,0.0065413537,0.0003257483,0.006966855,-0.00033538562,0.013563275,0.005448091,-0.0025287422,0.008245958,-0.0065651643,-0.011241917,-0.0004040942,0.004898485,0.0046543493,0.0035900678,0.0048692836
